, ,4/27/2025,5/3/2025,4/27/2025,5/3/2025,5/3/2025,5/3/2025,5/3/2025,4/27/2025,5/3/2025,5/1/2025
8. Eastern Nevada,"7,000-8,000'",50,32,0,0,0.4,"2,027","2,847",0.0 ( 1 ),0.0 ( 1 ),NA
,"8,000-9,000'",27,33,0.1,0.2,3.7,"9,659","1,108",0.1 ( 3 ),0.0 ( 3 ),NA
,"9,000-10,000'",38,49,0.8,1,17.7,"17,088",308,6.5 ( 2 ),6.4 ( 2 ),NA
,"10,000-11,000'",73,73,4,4.7,49,"23,246",93,1.7 ( 2 ),2.0 ( 2 ),NA
,">11,000'",88,82,5.7,8.3,74.5,"7,384",17,NA,NA,NA
9. Flathead,"3,000-4,000'",41,14,0,0,0.1,195,"2,020",5.2 ( 1 ),0.3 ( 1 ),NA
,"4,000-5,000'",140,81,0.7,0.3,4,"29,227","1,900",4.6 ( 3 ),1.4 ( 3 ),2.2 ( 8 )
,"5,000-6,000'",124,102,5.3,3.4,30.6,"302,777","1,689",19.5 ( 3 ),17.5 ( 3 ),11.4 ( 5 )
,"6,000-7,000'",97,91,12.5,10.5,71,"776,563","1,392",33.0 ( 5 ),30.3 ( 5 ),31.0 ( 3 )
,"7,000-8,000'",89,88,16.5,16.1,87,"413,881",483,NA,NA,NA
,"8,000-9,000'",93,89,21.3,21.1,92.8,"44,908",40,NA,NA,NA
,"9,000-10,000'",101,101,20.3,23,95.2,"1,892",2,NA,NA,NA
10. Grande Ronde-Burnt-Powder_Imnaha,"4,000-5,000'",127,87,0.3,0.1,1.6,"21,998","3,095",0.9 ( 1 ),0.0 ( 1 ),NA
,"5,000-6,000'",129,97,2.8,1.5,14.6,"111,038","1,376",9.8 ( 7 ),5.8 ( 7 ),13.0 ( 2 )
,"6,000-7,000'",113,93,11.2,7.8,52.9,"202,876",485,NA,NA,21.9 ( 1 )
,"7,000-8,000'",111,93,23.9,20,84.1,"292,042",274,18.5 ( 2 ),16.7 ( 2 ),17.4 ( 2 )
,"8,000-9,000'",103,89,29,25.2,88.6,"106,324",79,NA,NA,NA
,"9,000-10,000'",98,85,22.3,20.4,88.7,"3,050",3,NA,NA,NA
11. Guano,"5,000-6,000'",>300†,259,0,0,0,13,"1,484",0.1 ( 1 ),0.0 ( 1 ),NA
,"6,000-7,000'",135,59,0.1,0,0.2,465,527,NA,NA,0.0 ( 2 )
,"7,000-8,000'",114,104,3.1,1.6,15.9,"2,167",25,NA,NA,NA
12. Harney-Malheur Lakes,"5,000-6,000'",13,66,0,0,0.3,367,248,NA,NA,0.0 ( 1 )
,"6,000-7,000'",61,36,0.2,0.1,0.5,75,28,NA,NA,NA
13. John Day,"5,000-6,000'",130,87,0.9,0.4,4.7,"24,334","1,199",5.2 ( 2 ),1.3 ( 2 ),NA
,"6,000-7,000'",127,104,8.2,5.5,46.4,"72,634",249,NA,NA,NA
,"7,000-8,000'",118,97,19.8,14.5,78.6,"40,745",53,NA,NA,NA
,"8,000-9,000'",113,95,21.3,17.1,83.7,"1,588",2,NA,NA,NA
14. Kootenai,"4,000-5,000'",73,55,0.5,0.3,3.3,"13,141",887,8.6 ( 2 ),5.3 ( 2 ),NA
,"5,000-6,000'",86,69,4.7,3.3,27.6,"107,044",612,21.6 ( 2 ),18.5 ( 2 ),19.4 ( 2 )
,"6,000-7,000'",98,82,14.6,11.2,68.7,"99,169",166,37.4 ( 1 ),35.8 ( 1 ),NA
,">7,000'",100,83,22.3,17.4,83.6,"7,272",8,NA,NA,NA
15. Lake County-Goose Lake,"5,000-6,000'",157,59,0.2,0,0.5,"5,282","2,688",0.0 ( 1 ),0.0 ( 1 ),0.0 ( 1 )
,"6,000-7,000'",152,108,3.3,2,19.6,"83,696",797,NA,NA,6.7 ( 4 )
,"7,000-8,000'",133,113,12.2,10.3,70.4,"63,376",115,36.0 ( 1 ),32.7 ( 1 ),NA
,"8,000-9,000'",129,109,18.3,18.6,88.3,"1,724",2,NA,NA,NA
16. Little Humboldt,"6,000-7,000'",79,27,0,0,0.2,167,326,0.1 ( 2 ),0.0 ( 2 ),NA
,"7,000-8,000'",90,55,1.1,0.7,8.4,"3,233",82,NA,NA,NA
,"8,000-9,000'",105,91,5.8,5.7,46.3,"3,287",11,19.9 ( 1 ),17.3 ( 1 ),NA
,"9,000-10,000'",90,78,7,5.4,49.5,166,1,NA,NA,NA
17. Lower Clark Fork,"5,000-6,000'",118,86,4.8,2.9,22.8,"169,733","1,091",45.3 ( 2 ),41.7 ( 2 ),21.8 ( 4 )
,"6,000-7,000'",108,90,12.5,9.2,61.5,"170,691",350,37.2 ( 1 ),36.2 ( 1 ),29.9 ( 1 )
,"7,000-8,000'",91,83,17.1,15,85.7,"19,369",24,33.2 ( 1 ),32.0 ( 1 ),NA
,"8,000-9,000'",100,91,20.1,17.3,86.5,356,0,NA,NA,NA
18. Lower Humboldt,"6,000-7,000'",>300†,181,0.1,0,1,282,213,0.0 ( 1 ),0.0 ( 1 ),NA
,"7,000-8,000'",204,113,0.9,0.7,13.2,"1,666",47,NA,NA,NA
,"8,000-9,000'",120,102,3.2,3.1,41.5,"2,339",14,NA,NA,NA
,"9,000-10,000'",102,57,3.8,2.6,27.8,68,0,NA,NA,NA
19. Lower Pend Oreille,"5,000-6,000'",138,109,8.1,5.8,42.1,"33,505",108,24.6 ( 1 ),19.9 ( 1 ),NA
,">6,000'",130,108,17.8,14.7,78.4,"16,519",21,NA,NA,NA
20. Lower Snake-Asotin,"3,000-4,000'",0,0,0,0,0,0,190,0.0 ( 1 ),0.0 ( 1 ),NA
,"4,000-5,000'",26,18,0.1,0,0.3,120,98,NA,NA,NA
,"5,000-6,000'",122,95,3.9,2,19,"4,143",39,1.6 ( 1 ),0.0 ( 1 ),NA
,"6,000-7,000'",110,91,18.7,14.1,84.9,869,1,NA,NA,NA
