, ,2/16/2025,3/1/2025,2/16/2025,3/1/2025,3/1/2025,3/1/2025,3/1/2025,2/16/2025,3/1/2025,3/1/2025
,"8,000-9,000'",74,69,5.7,5.5,69.1,"497,675","1,710",9.9 ( 1 ),10.2 ( 1 ),9.1 ( 1 )
,"9,000-10,000'",78,73,6.6,6.5,72.7,"543,219","1,555",8.5 ( 4 ),9.0 ( 4 ),8.3 ( 2 )
,"10,000-11,000'",79,73,7.1,6.8,66.7,"446,136","1,223",11.0 ( 3 ),11.9 ( 3 ),10.0 ( 3 )
,"11,000-12,000'",89,82,9.9,10,81.6,"341,409",642,9.1 ( 3 ),9.6 ( 3 ),NA
,"12,000-13,000'",94,88,11.9,12.7,97.4,"180,941",266,NA,NA,NA
,"13,000-14,000'",91,86,11.4,12.3,98.1,"11,762",18,NA,NA,NA
10. Little Colorado,"6,000-7,000'",0,0,0,0,0,0,"9,987",NA,NA,0.0 ( 1 )
,"7,000-8,000'",1,0,0,0,0,5,"5,627",1.7 ( 2 ),0.0 ( 2 ),0.0 ( 4 )
,"8,000-9,000'",2,1,0.1,0,0.4,266,600,2.0 ( 1 ),1.9 ( 1 ),0.5 ( 5 )
,"9,000-10,000'",2,2,0.1,0.1,2.4,435,147,4.6 ( 2 ),4.2 ( 2 ),0.6 ( 1 )
,"10,000-11,000'",6,9,0.3,0.4,13.8,332,16,NA,NA,6.0 ( 1 )
,">11,000'",25,27,2.2,2.3,57.8,480,4,NA,NA,NA
11. Lower Colorado Mainstream,"5,000-6,000'",0,0,0,0,0,1,"5,722",NA,NA,NA
,"6,000-7,000'",0,0,0,0,0.1,128,"3,476",NA,NA,NA
,"7,000-8,000'",0,4,0,0.1,5.3,"3,545",872,2.1 ( 1 ),0.1 ( 1 ),0.8 ( 2 )
,"8,000-9,000'",7,13,0.4,0.6,38.5,"17,353",542,2.9 ( 1 ),2.9 ( 1 ),1.9 ( 1 )
,"9,000-10,000'",24,24,2,1.7,59.9,"7,507",81,5.2 ( 2 ),5.2 ( 2 ),NA
,"10,000-11,000'",30,25,2.4,1.5,31.8,99,1,NA,NA,NA
12. Lower Green,"7,000-8,000'",52,23,3.1,1.1,13.9,"132,885","2,254",7.1 ( 1 ),7.6 ( 1 ),NA
,"8,000-9,000'",71,55,5.8,4.4,47.2,"417,981","1,767",5.6 ( 10 ),6.0 ( 10 ),NA
,"9,000-10,000'",84,76,8.4,8.4,78.1,"403,434",898,7.3 ( 7 ),7.9 ( 8 ),13.6 ( 1 )
,"10,000-11,000'",94,86,10.5,11.1,91,"297,143",503,9.9 ( 5 ),10.7 ( 5 ),NA
,"11,000-12,000'",92,85,11.2,11.8,93.7,"125,377",199,NA,NA,NA
,">12,000'",86,81,10.9,11.5,90.1,"16,778",27,NA,NA,NA
13. Lower Rio Grande,"8,000-9,000'",6,0,0.1,0,0,102,"1,497",0.4 ( 3 ),0.0 ( 3 ),0.0 ( 1 )
,"9,000-10,000'",25,6,0.7,0.1,2.4,"1,595",248,3.1 ( 1 ),3.2 ( 1 ),NA
,"10,000-11,000'",37,28,1.5,1.3,24.9,"3,152",47,0.6 ( 1 ),0.0 ( 1 ),NA
,"11,000-12,000'",43,40,3.4,2.9,44.9,402,3,5.1 ( 1 ),5.1 ( 1 ),NA
14. Lower Sevier,"6,000-7,000'",68,10,2.4,0.1,1.6,"2,939",500,8.8 ( 1 ),9.8 ( 1 ),NA
,"7,000-8,000'",72,46,4.3,1.9,22.6,"25,015",252,4.3 ( 2 ),5.1 ( 2 ),NA
,"8,000-9,000'",74,66,5.7,4.4,49.4,"26,644",113,NA,NA,NA
,"9,000-10,000'",76,70,7.1,7.3,76.3,"12,492",32,9.2 ( 1 ),10.3 ( 1 ),NA
15. Pecos,"9,000-10,000'",42,10,1.1,0.1,1.7,870,195,NA,NA,NA
,"10,000-11,000'",67,48,3.9,1.7,30.2,"8,866",96,3.0 ( 2 ),1.3 ( 2 ),NA
,"11,000-12,000'",61,59,5.2,5,76.7,"10,094",38,NA,NA,NA
,"12,000-13,000'",58,60,6.2,7.1,95.8,844,2,NA,NA,NA
16. Provo-Utah Lake-Jordan,"5,000-6,000'",63,41,1.9,0.6,10.9,"21,640",678,NA,NA,4.2 ( 1 )
,"6,000-7,000'",77,70,4.8,3.1,39.1,"114,572",701,NA,NA,5.8 ( 1 )
,"7,000-8,000'",84,82,7.6,7.6,75,"266,714",656,11.1 ( 5 ),12.6 ( 5 ),13.0 ( 5 )
,"8,000-9,000'",90,87,10.1,11,87.6,"231,457",394,15.9 ( 8 ),17.8 ( 8 ),NA
,"9,000-10,000'",101,98,13.5,14.5,91.9,"156,477",202,16.0 ( 4 ),17.6 ( 4 ),24.1 ( 2 )
,"10,000-11,000'",111,107,16.6,17.6,94.6,"44,029",47,NA,NA,NA
,"11,000-12,000'",106,100,15.2,16.1,93.5,"1,075",1,NA,NA,NA
17. Rio Chama-Upper Rio Grande,"7,000-8,000'",1,0,0,0,0,2,"2,421",NA,NA,NA
,"8,000-9,000'",11,3,0.4,0.1,2,"5,054","1,223",1.3 ( 2 ),1.1 ( 2 ),0.8 ( 1 )
,"9,000-10,000'",37,25,1.9,1.1,22.2,"49,601",843,2.5 ( 4 ),2.3 ( 4 ),0.7 ( 2 )
,"10,000-11,000'",47,40,3.3,2.7,45.5,"77,593",532,5.2 ( 5 ),5.2 ( 5 ),NA
,"11,000-12,000'",47,43,3.9,3.5,50.1,"30,512",161,6.6 ( 1 ),6.6 ( 1 ),8.1 ( 1 )
,"12,000-13,000'",61,61,6.3,6.7,85,"9,382",26,NA,NA,NA
18. Rio Grande Headwaters,"7,000-8,000'",8,0,0.1,0,0,35,"2,670",NA,NA,NA
,"8,000-9,000'",42,4,1.8,0.1,1.3,"4,600","1,418",NA,NA,NA
,"9,000-10,000'",54,30,3.2,1.3,23.2,"88,834","1,262",3.7 ( 3 ),3.3 ( 3 ),4.4 ( 5 )
,"10,000-11,000'",61,51,4.4,3.6,52.5,"222,010","1,149",5.4 ( 5 ),5.8 ( 5 ),6.3 ( 1 )
,"11,000-12,000'",70,64,6.7,6.5,77.4,"291,859",839,6.9 ( 5 ),7.4 ( 5 ),NA
,"12,000-13,000'",79,74,8.8,8.9,89.9,"115,792",244,NA,NA,NA
,"13,000-14,000'",78,76,8.7,8.9,88.6,"5,758",12,NA,NA,NA
19. Roaring Fork,"7,000-8,000'",81,62,6.1,3.5,40.2,"36,150",196,NA,NA,NA
,"8,000-9,000'",83,79,7.6,6.8,69.5,"93,426",258,6.8 ( 1 ),7.5 ( 1 ),NA
,"9,000-10,000'",87,79,8.3,7.7,69.1,"110,565",268,9.8 ( 2 ),10.7 ( 2 ),NA
,"10,000-11,000'",95,82,10.4,9,66.7,"127,912",266,12.9 ( 4 ),14.0 ( 4 ),10.6 ( 1 )
,"11,000-12,000'",103,97,13.8,14.3,88.7,"194,023",254,NA,NA,NA
,"12,000-13,000'",104,99,15.1,16.5,98.4,"95,991",109,NA,NA,NA
,"13,000-14,000'",103,100,15.2,16.9,98.6,"5,731",6,NA,NA,NA
20. Salt,"6,000-7,000'",0,0,0,0,0,0,"1,253",NA,NA,NA
,"7,000-8,000'",0,0,0,0,0,0,510,0.4 ( 2 ),0.0 ( 3 ),NA
,"8,000-9,000'",0,0,0,0,0,0,401,1.3 ( 2 ),1.0 ( 2 ),NA
,"9,000-10,000'",1,0,0,0,0.2,18,167,0.9 ( 2 ),0.0 ( 2 ),NA
,">10,000'",4,4,0.2,0.2,10.5,349,31,NA,NA,NA
21. San Juan,"7,000-8,000'",1,1,0,0,0.7,"3,413","3,747",NA,NA,0.0 ( 1 )
,"8,000-9,000'",11,11,0.5,0.4,10,"21,769","1,063",4.6 ( 2 ),4.2 ( 2 ),1.0 ( 4 )
,"9,000-10,000'",40,34,2.7,2.1,35.7,"63,754",580,3.4 ( 4 ),3.1 ( 4 ),1.8 ( 1 )
,"10,000-11,000'",59,51,5.2,4.6,59.9,"107,311",438,10.4 ( 8 ),10.5 ( 8 ),NA
,"11,000-12,000'",72,64,8.4,8,82.7,"170,667",399,12.9 ( 2 ),13.0 ( 2 ),NA
,"12,000-13,000'",84,76,10.9,11,94.9,"100,900",172,NA,NA,NA
,"13,000-14,000'",89,84,11.6,12.3,93.3,"4,691",7,NA,NA,NA
22. San Pitch,"5,000-6,000'",13,0,0.5,0,0.2,60,269,NA,NA,NA
,"6,000-7,000'",47,25,2.5,0.7,12,"8,511",217,NA,NA,NA
,"7,000-8,000'",54,53,3.5,2.9,36,"21,558",141,NA,NA,NA
,"8,000-9,000'",68,70,5.6,6.4,59.9,"40,311",118,8.1 ( 4 ),8.4 ( 4 ),9.1 ( 1 )
,"9,000-10,000'",90,87,9.7,10.8,79.3,"44,747",77,12.8 ( 1 ),13.8 ( 1 ),13.4 ( 1 )
,"10,000-11,000'",101,93,13.8,14.2,92,"26,711",35,11.9 ( 1 ),12.8 ( 1 ),NA
23. South Platte,"7,000-8,000'",121,6,4.5,0.1,1.1,"5,005","1,415",NA,NA,NA
,"8,000-9,000'",93,48,4,1.2,16,"94,220","1,467",4.7 ( 3 ),4.9 ( 3 ),3.5 ( 5 )
,"9,000-10,000'",80,52,3.5,2.1,25.1,"159,528","1,435",11.9 ( 6 ),13.6 ( 6 ),5.3 ( 11 )
,"10,000-11,000'",81,74,5.9,5.7,51.9,"207,310",687,9.4 ( 7 ),10.8 ( 7 ),9.3 ( 9 )
,"11,000-12,000'",92,88,9.4,9.7,77.6,"227,104",439,9.4 ( 5 ),11.0 ( 5 ),7.6 ( 3 )
,"12,000-13,000'",95,92,10.8,11.4,88.4,"94,557",156,NA,NA,NA
,">13,000'",91,92,10.4,11.5,90.1,"13,069",21,NA,NA,NA
24. Southwestern Utah,"6,000-7,000'",0,0,0,0,0,33,965,1.9 ( 2 ),0.6 ( 2 ),NA
,"7,000-8,000'",3,1,0.1,0,0.4,234,275,0.9 ( 1 ),NA,NA
,"8,000-9,000'",24,8,1,0.3,7.1,"2,032",129,2.4 ( 1 ),2.4 ( 1 ),2.6 ( 1 )
,"9,000-10,000'",45,32,2.9,2.1,43.3,"6,669",60,NA,NA,NA
,">10,000'",51,42,3.9,3.7,62.7,"2,116",11,6.5 ( 1 ),6.6 ( 1 ),NA
25. Toole Valley-Vernon Creek,"5,000-6,000'",62,3,0.7,0,0.2,322,555,NA,NA,NA
,"6,000-7,000'",87,30,3.7,0.6,7.8,"5,605",191,4.1 ( 1 ),5.0 ( 1 ),NA
,"7,000-8,000'",90,84,6.6,4.2,44.9,"24,095",107,5.5 ( 1 ),6.2 ( 1 ),NA
,"8,000-9,000'",86,90,8.9,9.8,80.7,"21,700",42,13.5 ( 2 ),15.1 ( 2 ),NA
,">9,000'",89,92,11.6,13.3,91.8,"8,413",12,NA,NA,NA
26. Upper Arkansas,"7,000-8,000'",100,6,1.1,0,0.5,"2,116","1,755",NA,NA,NA
,"8,000-9,000'",85,22,2.4,0.2,4.7,"19,700","1,502",NA,NA,NA
,"9,000-10,000'",79,49,3.4,1.5,22.1,"106,712","1,314",3.2 ( 1 ),1.8 ( 1 ),4.1 ( 1 )
,"10,000-11,000'",76,64,4.3,3.6,42.2,"112,104",586,6.8 ( 4 ),7.2 ( 4 ),8.4 ( 4 )
,"11,000-12,000'",85,81,8.1,8.3,73.4,"192,501",433,6.1 ( 2 ),6.5 ( 2 ),NA
,"12,000-13,000'",91,87,10.4,11.1,89.9,"146,614",247,NA,NA,NA
,">13,000'",90,88,10.6,11.6,93.1,"24,828",40,NA,NA,NA
27. Upper Colorado-Dirty Devil,"7,000-8,000'",6,1,0.2,0,0.2,590,"1,116",NA,NA,NA
,"8,000-9,000'",31,13,1.9,0.5,8.1,"20,337",787,2.4 ( 2 ),2.3 ( 2 ),10.3 ( 2 )
,"9,000-10,000'",47,31,3.2,2.2,28.9,"49,611",428,4.0 ( 5 ),4.2 ( 5 ),NA
,"10,000-11,000'",54,44,4.3,4,48.4,"44,369",209,NA,NA,NA
,"11,000-12,000'",71,59,6.2,6.2,79.3,"19,075",58,NA,NA,NA
28. Upper Colorado-Dolores,"7,000-8,000'",20,9,0.9,0.2,5,"14,993","1,409",NA,NA,NA
,"8,000-9,000'",50,40,3.1,2.4,41.2,"136,407","1,082",3.2 ( 1 ),4.3 ( 1 ),3.5 ( 1 )
,"9,000-10,000'",63,57,5.1,5,68.4,"134,222",500,7.5 ( 3 ),7.8 ( 3 ),6.1 ( 2 )
,"10,000-11,000'",57,54,4.8,4.9,58.4,"73,025",280,9.6 ( 3 ),9.7 ( 3 ),NA
,"11,000-12,000'",72,66,8.2,8.4,75.4,"53,902",121,12.7 ( 1 ),13.1 ( 1 ),NA
,"12,000-13,000'",89,82,12.6,13.2,96.6,"26,602",38,NA,NA,NA
,"13,000-14,000'",99,95,15.2,16.5,97.9,"3,232",4,NA,NA,NA
29. Upper Sevier,"6,000-7,000'",26,1,0.6,0,0.2,320,831,NA,NA,NA
,"7,000-8,000'",24,9,1.1,0.3,4.8,"17,889","1,307",2.6 ( 2 ),2.0 ( 2 ),0.0 ( 1 )
,"8,000-9,000'",32,23,2,1.3,21.4,"62,531",928,4.6 ( 4 ),4.4 ( 4 ),6.7 ( 1 )
,"9,000-10,000'",55,43,4.1,3.2,46.9,"88,258",522,5.6 ( 9 ),6.0 ( 9 ),NA
,"10,000-11,000'",62,55,5.5,5.4,68.1,"46,784",161,4.6 ( 1 ),4.9 ( 1 ),NA
,"11,000-12,000'",80,71,9.3,9.4,89.4,"4,715",9,NA,NA,NA
30. Verde,"6,000-7,000'",0,0,0,0,0,0,"1,299",0.1 ( 1 ),0.0 ( 1 ),0.0 ( 1 )
,"7,000-8,000'",1,0,0,0,0,0,497,1.4 ( 6 ),0.3 ( 6 ),0.0 ( 2 )
,"8,000-9,000'",4,0,0.2,0,0,0,18,NA,NA,NA
,"9,000-10,000'",10,5,0.7,0.2,5.3,16,2,NA,NA,NA
,">10,000'",19,21,1.3,1.3,27.4,88,1,NA,NA,NA
31. Weber-Ogden,"5,000-6,000'",76,81,4,3.7,45.1,"56,355",288,NA,NA,NA
,"6,000-7,000'",85,83,6.3,5.4,59.8,"203,878",712,11.8 ( 3 ),12.9 ( 3 ),NA
,"7,000-8,000'",94,89,9.4,9.8,87.8,"352,903",675,14.6 ( 7 ),15.4 ( 6 ),NA
,"8,000-9,000'",102,97,12.4,13.4,94,"166,959",234,13.5 ( 5 ),15.3 ( 5 ),NA
,"9,000-10,000'",103,100,13.3,14,88.4,"71,458",96,13.1 ( 2 ),14.5 ( 2 ),NA
,">10,000'",109,105,15.2,16.2,93.9,"30,327",35,NA,NA,NA
32. White-Yampa,"7,000-8,000'",82,65,6,4.6,45.7,"818,376","3,361",8.2 ( 1 ),9.1 ( 1 ),10.3 ( 1 )
,"8,000-9,000'",93,88,8.9,9.4,82.2,"724,931","1,446",12.9 ( 6 ),14.8 ( 6 ),15.1 ( 3 )
,"9,000-10,000'",103,98,11.4,12,84.6,"447,922",700,12.3 ( 6 ),14.2 ( 6 ),NA
,"10,000-11,000'",114,108,14.2,14.6,84.7,"281,173",362,24.0 ( 2 ),27.1 ( 2 ),NA
,">11,000'",116,113,16.2,17.7,96.1,"75,385",80,NA,NA,NA
