, ,3/15/2025,3/31/2025,3/15/2025,3/31/2025,3/31/2025,3/31/2025,3/31/2025,3/15/2025,3/31/2025,3/31/2025
,"9,000-10,000'",37,17,1.3,0.6,14.8,"27,694",844,2.9 ( 4 ),0.8 ( 4 ),0.5 ( 2 )
,"10,000-11,000'",48,37,3,2.7,44.6,"77,023",532,6.2 ( 5 ),5.2 ( 5 ),NA
,"11,000-12,000'",50,40,4.1,4.1,60.1,"35,523",161,7.8 ( 1 ),8.5 ( 1 ),9.1 ( 1 )
,"12,000-13,000'",65,46,7.7,6.1,84.1,"8,640",26,NA,NA,NA
18. Rio Grande Headwaters,"7,000-8,000'",0,18,0,0,0.1,8,"2,671",NA,NA,NA
,"8,000-9,000'",25,11,0.3,0,1.7,"2,220","1,418",NA,NA,NA
,"9,000-10,000'",48,22,1.8,0.5,13.3,"36,276","1,262",3.8 ( 3 ),1.6 ( 3 ),3.5 ( 5 )
,"10,000-11,000'",61,42,4.1,2.7,41.4,"167,108","1,149",6.7 ( 5 ),6.5 ( 4 ),5.7 ( 3 )
,"11,000-12,000'",71,61,7.6,7,70.4,"313,312",839,8.9 ( 5 ),7.6 ( 5 ),9.2 ( 1 )
,"12,000-13,000'",78,67,10.4,9.5,79.5,"123,588",244,NA,NA,NA
,"13,000-14,000'",79,62,10,8.4,76.2,"5,413",12,NA,NA,NA
19. Roaring Fork,"7,000-8,000'",79,37,2.6,0.6,10.6,"5,773",197,NA,NA,NA
,"8,000-9,000'",85,66,5.9,3.4,42.2,"46,779",259,8.6 ( 1 ),6.0 ( 1 ),NA
,"9,000-10,000'",85,74,7.7,6.5,56.4,"93,781",269,12.7 ( 2 ),11.8 ( 2 ),NA
,"10,000-11,000'",89,78,10.4,10.1,64.5,"143,837",266,16.0 ( 4 ),17.1 ( 4 ),14.0 ( 1 )
,"11,000-12,000'",100,92,16.9,17.8,86.6,"241,262",254,NA,NA,18.8 ( 1 )
,"12,000-13,000'",101,94,19.1,20.8,95.2,"120,796",109,NA,NA,NA
,"13,000-14,000'",102,92,19.7,20.6,95.6,"7,016",6,NA,NA,NA
20. Salt,"6,000-7,000'",0,0,0,0,0,0,"1,253",NA,NA,NA
,"7,000-8,000'",1,0,0,0,0,0,510,0.7 ( 4 ),0.0 ( 4 ),NA
,"8,000-9,000'",3,0,0.1,0,1.2,51,400,2.5 ( 2 ),0.2 ( 2 ),NA
,"9,000-10,000'",11,1,0.6,0.1,6.4,454,166,0.8 ( 2 ),0.0 ( 2 ),NA
,">10,000'",19,6,1.4,0.8,47.9,"1,311",31,NA,NA,NA
21. San Juan,"7,000-8,000'",20,5,0.1,0,1.8,"1,370","3,746",NA,NA,NA
,"8,000-9,000'",38,16,1,0.3,13.8,"14,797","1,064",3.8 ( 2 ),0.6 ( 2 ),NA
,"9,000-10,000'",53,38,3.2,2,37.8,"62,071",581,6.0 ( 3 ),2.5 ( 4 ),NA
,"10,000-11,000'",63,61,6.1,6,59.9,"140,909",438,12.8 ( 8 ),12.2 ( 8 ),NA
,"11,000-12,000'",72,73,10.2,11.2,78.2,"237,835",399,15.6 ( 2 ),16.2 ( 2 ),NA
,"12,000-13,000'",82,78,13.8,14.1,85.8,"128,951",172,NA,NA,NA
,"13,000-14,000'",89,81,15.7,14.1,79.6,"5,383",7,NA,NA,NA
22. San Pitch,"5,000-6,000'",49,18,0.1,0,0.1,31,269,NA,NA,NA
,"6,000-7,000'",96,12,2,0.1,1.4,762,217,NA,NA,NA
,"7,000-8,000'",83,35,4.6,1.2,14.3,"8,873",141,NA,NA,NA
,"8,000-9,000'",85,75,8.3,6.5,49,"40,765",118,10.7 ( 4 ),10.0 ( 4 ),11.1 ( 1 )
,"9,000-10,000'",97,92,13.8,13.3,75.6,"55,114",77,18.0 ( 1 ),18.8 ( 1 ),17.9 ( 1 )
,"10,000-11,000'",103,91,18.7,18.4,93.7,"34,750",35,16.2 ( 1 ),18.8 ( 1 ),NA
23. South Platte,"7,000-8,000'",26,27,0.1,0.1,2,"5,271","1,416",NA,NA,NA
,"8,000-9,000'",39,59,0.7,0.8,14.4,"64,027","1,466",4.2 ( 3 ),4.0 ( 3 ),3.0 ( 4 )
,"9,000-10,000'",44,48,1.4,1.6,20.6,"121,847","1,435",14.4 ( 6 ),15.3 ( 6 ),5.2 ( 9 )
,"10,000-11,000'",77,69,5.7,6.2,52.5,"225,997",686,11.8 ( 7 ),13.1 ( 7 ),12.3 ( 7 )
,"11,000-12,000'",90,81,10.4,10.5,76.1,"245,440",439,12.3 ( 5 ),13.8 ( 5 ),8.1 ( 3 )
,"12,000-13,000'",93,82,12.2,12,84.4,"99,271",156,NA,NA,NA
,">13,000'",95,78,12.1,11.7,85.3,"13,260",21,NA,NA,NA
24. Southwestern Utah,"6,000-7,000'",31,4,0,0,0.2,24,965,2.4 ( 2 ),0.0 ( 2 ),NA
,"7,000-8,000'",29,6,0.3,0,1.9,568,275,1.5 ( 1 ),0.0 ( 1 ),NA
,"8,000-9,000'",40,24,2,0.9,19.3,"6,260",130,3.8 ( 2 ),2.2 ( 2 ),1.1 ( 2 )
,"9,000-10,000'",59,71,5.4,5.9,58.9,"19,011",60,NA,NA,NA
,">10,000'",62,98,7.3,11.1,69.7,"6,370",11,11.0 ( 1 ),12.4 ( 1 ),NA
25. Toole Valley-Vernon Creek,"5,000-6,000'",171,133,0.1,0,0.4,380,555,NA,NA,NA
,"6,000-7,000'",149,96,2.6,1,17,"9,920",191,6.3 ( 1 ),3.0 ( 1 ),NA
,"7,000-8,000'",116,87,7.7,4,42.3,"22,896",107,9.4 ( 1 ),6.8 ( 1 ),NA
,"8,000-9,000'",97,90,12.5,10.7,76.6,"23,745",42,20.1 ( 2 ),20.5 ( 2 ),NA
,">9,000'",95,92,16.2,16.8,90,"10,667",12,NA,NA,NA
26. Upper Arkansas,"7,000-8,000'",2,1,0,0,0,13,"1,755",NA,NA,NA
,"8,000-9,000'",9,8,0.1,0,0.9,"2,040","1,501",NA,NA,NA
,"9,000-10,000'",47,26,1.1,0.5,11.4,"32,876","1,312",0.7 ( 1 ),0.3 ( 1 ),3.2 ( 1 )
,"10,000-11,000'",71,47,3.6,2.3,33.9,"71,721",586,7.8 ( 4 ),6.9 ( 4 ),9.1 ( 4 )
,"11,000-12,000'",83,71,9.1,7.8,62.9,"180,717",433,7.6 ( 2 ),7.8 ( 2 ),NA
,"12,000-13,000'",88,79,12,11.9,80.8,"156,747",248,NA,NA,NA
,">13,000'",90,77,12.6,12,84,"25,799",40,NA,NA,NA
27. Upper Colorado-Dirty Devil,"7,000-8,000'",18,2,0.1,0,0.2,213,"1,116",NA,NA,NA
,"8,000-9,000'",40,8,1.7,0.2,2.8,"7,417",785,3.2 ( 2 ),2.1 ( 2 ),10.1 ( 2 )
,"9,000-10,000'",58,32,4.9,2.1,20.8,"48,964",428,5.9 ( 5 ),5.2 ( 5 ),NA
,"10,000-11,000'",67,57,7.1,5.8,45.6,"64,283",209,NA,NA,NA
,"11,000-12,000'",78,75,10.4,9.5,76.2,"29,383",58,NA,NA,NA
28. Upper Colorado-Dolores,"7,000-8,000'",37,12,0.4,0,1.5,"3,206","1,409",NA,NA,NA
,"8,000-9,000'",59,25,2.4,0.7,13.9,"41,413","1,082",4.9 ( 1 ),0.4 ( 1 ),1.9 ( 1 )
,"9,000-10,000'",69,55,5.4,3.7,52.3,"98,845",500,10.2 ( 3 ),7.5 ( 3 ),6.6 ( 2 )
,"10,000-11,000'",66,61,5.8,5.9,59.4,"87,708",280,11.9 ( 3 ),11.3 ( 4 ),NA
,"11,000-12,000'",77,76,10.5,11.7,76,"75,271",121,15.7 ( 1 ),16.9 ( 1 ),NA
,"12,000-13,000'",89,90,16.5,18.8,91.6,"37,844",38,NA,NA,NA
,"13,000-14,000'",100,91,20.8,21.7,94.4,"4,253",4,NA,NA,NA
29. Upper Sevier,"6,000-7,000'",65,15,0.2,0,0.4,458,831,NA,NA,NA
,"7,000-8,000'",43,11,1,0.1,2.6,"6,497","1,307",3.7 ( 2 ),0.9 ( 2 ),0.0 ( 1 )
,"8,000-9,000'",50,29,3,1.1,16.9,"54,598",928,6.1 ( 4 ),4.3 ( 4 ),7.0 ( 1 )
,"9,000-10,000'",68,60,6.5,4.8,44.2,"132,310",521,8.6 ( 9 ),8.2 ( 9 ),NA
,"10,000-11,000'",74,88,8.9,9.7,61.9,"83,225",161,6.7 ( 1 ),6.2 ( 1 ),NA
,"11,000-12,000'",88,103,13.8,16.1,81,"8,056",9,NA,NA,NA
30. Verde,"6,000-7,000'",26,2,0,0,0.1,17,"1,299",2.0 ( 1 ),0.0 ( 1 ),0.0 ( 1 )
,"7,000-8,000'",44,1,0.8,0,0.4,53,496,3.5 ( 6 ),0.9 ( 6 ),1.8 ( 1 )
,"8,000-9,000'",49,4,2.4,0,2,38,18,NA,NA,NA
,"9,000-10,000'",50,32,4.1,0.7,17.4,71,2,NA,NA,NA
,">10,000'",51,33,5.6,2.3,31.6,153,1,NA,NA,NA
31. Weber-Ogden,"5,000-6,000'",71,18,1.3,0.1,1.3,"1,584",288,NA,NA,NA
,"6,000-7,000'",103,57,4.4,1.1,11.7,"40,798",712,14.1 ( 3 ),10.6 ( 3 ),NA
,"7,000-8,000'",101,92,9.7,6.1,51.5,"221,024",675,21.5 ( 6 ),20.1 ( 7 ),NA
,"8,000-9,000'",105,102,14.9,13.9,85.1,"173,776",234,17.6 ( 5 ),17.9 ( 5 ),NA
,"9,000-10,000'",106,100,16.3,17,87.3,"86,870",96,17.5 ( 2 ),18.9 ( 2 ),NA
,">10,000'",109,101,19.1,19.6,89.3,"36,593",35,NA,NA,NA
32. White-Yampa,"7,000-8,000'",86,58,3.8,1.7,21.2,"305,559","3,360",9.6 ( 1 ),7.9 ( 1 ),10.6 ( 1 )
,"8,000-9,000'",94,88,9.1,7.8,65.9,"599,562","1,446",16.0 ( 6 ),16.1 ( 6 ),15.7 ( 3 )
,"9,000-10,000'",103,102,13.2,13.8,81.6,"515,784",700,15.7 ( 6 ),16.5 ( 6 ),NA
,"10,000-11,000'",112,105,17.1,17.9,84.7,"344,440",362,29.3 ( 2 ),32.2 ( 2 ),NA
,">11,000'",114,109,20.7,22.6,94.3,"95,992",80,NA,NA,NA
