, ,3/15/2025,3/31/2025,3/15/2025,3/31/2025,3/31/2025,3/31/2025,3/31/2025,3/15/2025,3/31/2025,3/31/2025
,"9,000-10,000'",108,114,14.6,15.7,77.2,"95,049",114,21.5 ( 1 ),24.3 ( 1 ),NA
,"10,000-11,000'",105,114,15.6,15.9,71.9,"5,326",6,NA,NA,NA
5. Jefferson,"5,000-6,000'",167,115,1,0.6,7.6,"49,163","1,658",NA,NA,NA
,"6,000-7,000'",114,110,5.2,4.3,43.1,"720,228","3,121",6.4 ( 2 ),5.6 ( 2 ),4.0 ( 2 )
,"7,000-8,000'",98,96,7.8,8.1,63.5,"1,144,810","2,638",7.8 ( 3 ),8.8 ( 3 ),10.8 ( 4 )
,"8,000-9,000'",91,92,10.1,11.4,69.6,"690,759","1,135",12.7 ( 6 ),15.5 ( 6 ),16.9 ( 2 )
,"9,000-10,000'",98,102,13.3,14.4,72.5,"175,043",228,15.8 ( 2 ),19.2 ( 2 ),NA
,"10,000-11,000'",100,106,13.3,12.9,64.5,"4,906",7,NA,NA,NA
6. Madison Headwaters in WY,"4,000-5,000'",>200† ,82,0.4,0.1,1.4,533,165,NA,NA,NA
,"5,000-6,000'",>200†,62,2.8,0.3,4.3,"6,042",440,NA,NA,NA
,"6,000-7,000'",106,99,6.7,5.4,62,"140,447",491,11.1 ( 2 ),12.4 ( 2 ),7.4 ( 1 )
,"7,000-8,000'",97,96,8.3,8.2,66.8,"313,760",719,13.7 ( 3 ),16.6 ( 3 ),9.3 ( 4 )
,"8,000-9,000'",100,102,11.1,12.2,75.1,"367,440",564,20.8 ( 2 ),23.3 ( 2 ),NA
,"9,000-10,000'",103,112,15,16.7,81.2,"118,981",133,NA,NA,NA
,">10,000'",107,114,15.4,18.5,79.1,"10,925",11,NA,NA,NA
7. North Platte,"7,000-8,000'",65,24,1.7,0.4,5.9,"143,421","6,341",8.3 ( 2 ),7.8 ( 2 ),NA
,"8,000-9,000'",87,85,5.7,4.8,50.2,"631,818","2,477",9.8 ( 6 ),10.0 ( 6 ),10.1 ( 3 )
,"9,000-10,000'",94,101,9.5,11.5,82.5,"605,315",990,18.4 ( 9 ),19.8 ( 9 ),13.6 ( 6 )
,"10,000-11,000'",101,108,13.3,17,86.1,"370,136",409,24.8 ( 5 ),28.3 ( 5 ),28.8 ( 2 )
,"11,000-12,000'",106,109,16.2,19.1,86.2,"62,547",61,NA,NA,NA
,"12,000-13,000'",104,106,13.7,17.6,84.1,"2,805",3,NA,NA,NA
8. Powder,"2,000-3,000'",172,0,0.1,0,0.1,3,"1,208",NA,NA,NA
,"3,000-4,000'",63,36,0,0,5.7,"4,746","3,983",NA,NA,NA
,"4,000-5,000'",5,75,0,0.1,6.9,"13,023","4,641",NA,NA,NA
,"5,000-6,000'",48,29,0.1,0,0.8,"1,228","2,030",NA,NA,NA
,"6,000-7,000'",114,18,0.8,0.2,2.3,"4,808",596,NA,NA,NA
,"7,000-8,000'",95,57,4.5,2.7,34.2,"71,058",496,NA,NA,NA
,"8,000-9,000'",91,79,6.5,6.1,66.3,"93,802",289,4.8 ( 4 ),5.3 ( 4 ),NA
,"9,000-10,000'",89,92,8.1,9.5,76,"41,231",81,9.0 ( 1 ),10.6 ( 1 ),NA
,"10,000-11,000'",87,97,10.7,12.2,78.7,"27,455",42,NA,NA,NA
,">11,000'",89,102,12.1,15.4,78.1,"15,656",19,NA,NA,NA
9. Smith-Judith-Musselshell,"4,000-5,000'",99,135,0.6,0.9,17.2,"205,522","4,188",NA,NA,NA
,"5,000-6,000'",110,81,3.3,2.6,35.1,"338,228","2,486",NA,NA,NA
,"6,000-7,000'",94,81,5.9,5.3,52.1,"322,157","1,131",11.3 ( 4 ),12.1 ( 4 ),NA
,"7,000-8,000'",85,79,7.4,7.6,55.6,"193,612",475,13.5 ( 5 ),16.6 ( 5 ),15.8 ( 3 )
,"8,000-9,000'",97,92,10.2,10.3,60.2,"29,220",53,NA,NA,NA
,"9,000-10,000'",97,82,8.4,6.9,38.1,566,2,NA,NA,NA
10. Snake,"5,000-6,000'",118,145,4.8,4.5,59.5,"63,491",266,NA,NA,NA
,"6,000-7,000'",96,123,7.1,8.6,84.5,"579,756","1,259",17.3 ( 2 ),18.3 ( 2 ),11.3 ( 1 )
,"7,000-8,000'",88,109,8.8,12.2,88.7,"1,093,421","1,676",18.0 ( 5 ),19.8 ( 5 ),12.5 ( 4 )
,"8,000-9,000'",87,105,11.1,15.2,87.7,"1,177,053","1,454",21.6 ( 3 ),24.3 ( 3 ),NA
,"9,000-10,000'",83,106,12.8,17.8,87,"729,898",767,12.4 ( 1 ),20.9 ( 2 ),NA
,"10,000-11,000'",88,107,17.1,21.1,88.4,"220,325",196,NA,NA,NA
,">11,000'",85,105,15.7,19.7,84,"7,408",7,NA,NA,NA
11. Sun-Teton-Marias,"3,000-4,000'",106,33,0.1,0,1,"15,251","6,402",NA,NA,NA
,"4,000-5,000'",66,25,0.5,0.2,2.2,"22,567","2,559",NA,NA,NA
,"5,000-6,000'",95,88,4.8,4.1,37,"135,110",622,5.5 ( 4 ),5.2 ( 4 ),NA
,"6,000-7,000'",93,81,7.6,6.9,47.5,"207,769",562,13.7 ( 1 ),16.0 ( 1 ),7.6 ( 1 )
,"7,000-8,000'",92,80,10.2,9.2,51.8,"146,920",298,19.9 ( 1 ),23.8 ( 1 ),NA
,">8,000'",94,86,11.3,10.6,54.3,"11,377",20,NA,NA,NA
12. Tongue,"2,000-3,000'",180,0,0,0,0,1,883,NA,NA,NA
,"3,000-4,000'",48,3,0,0,0.3,137,"2,793",NA,NA,NA
,"4,000-5,000'",23,0,0.1,0,0.2,214,"1,207",NA,NA,NA
,"5,000-6,000'",87,11,1,0.2,2.8,523,51,NA,NA,NA
,"6,000-7,000'",113,74,4.4,3.5,36.8,"6,382",35,NA,NA,NA
,"7,000-8,000'",97,84,7.1,7.5,69.8,"47,942",120,7.5 ( 2 ),9.0 ( 2 ),NA
,"8,000-9,000'",87,73,7.8,7.2,59.3,"65,968",172,7.4 ( 4 ),9.4 ( 4 ),NA
,"9,000-10,000'",89,92,10.6,12.1,77.9,"74,884",116,NA,NA,NA
,"10,000-11,000'",89,102,13.1,15.9,87.1,"18,372",22,NA,NA,NA
,"11,000-12,000'",86,95,12.9,14.9,80.3,"1,534",2,NA,NA,NA
13. Upper Clark Fork,"3,000-4,000'",172,95,2.2,0.4,10.5,"3,615",157,NA,NA,NA
,"4,000-5,000'",134,117,3.3,1.5,19,"116,252","1,435",NA,NA,1.2 ( 4 )
,"5,000-6,000'",117,108,5.1,3.8,38,"403,725","1,986",5.4 ( 3 ),3.2 ( 3 ),2.0 ( 1 )
,"6,000-7,000'",103,95,6.7,6.4,51.8,"540,058","1,577",13.7 ( 2 ),16.1 ( 2 ),6.4 ( 5 )
,"7,000-8,000'",88,76,7.9,8.2,50.2,"287,557",660,11.5 ( 6 ),13.4 ( 6 ),9.1 ( 7 )
,"8,000-9,000'",92,87,10.2,10.3,54.9,"82,269",149,10.4 ( 1 ),13.2 ( 1 ),NA
,">9,000'",107,109,12.1,13.2,67,"12,228",17,NA,NA,NA
14. Upper Green,"7,000-8,000'",112,55,4.8,1.6,18.4,"544,562","6,357",12.3 ( 2 ),11.9 ( 2 ),NA
,"8,000-9,000'",94,89,9.1,8.6,71.2,"735,704","1,595",14.4 ( 6 ),17.0 ( 7 ),21.6 ( 1 )
,"9,000-10,000'",89,94,11.1,12.8,86,"607,969",892,12.3 ( 9 ),12.8 ( 9 ),11.9 ( 1 )
,"10,000-11,000'",89,98,14,16,86.6,"400,442",470,12.9 ( 2 ),13.9 ( 2 ),NA
,"11,000-12,000'",91,97,16.7,18.2,86.8,"187,166",193,NA,NA,NA
,"12,000-13,000'",92,98,17.5,19,86.8,"32,160",32,NA,NA,NA
,"13,000-14,000'",82,90,19,16.2,80,250,0,NA,NA,NA
15. Upper Missouri,"4,000-5,000'",101,114,0.3,0.2,3.9,"11,772","1,174",NA,NA,NA
,"5,000-6,000'",128,80,3,1.6,22.1,"91,561","1,058",NA,NA,NA
,"6,000-7,000'",105,98,6.6,6.4,64.8,"191,220",562,6.2 ( 1 ),6.2 ( 1 ),1.4 ( 1 )
,"7,000-8,000'",96,89,8.3,9.2,69.3,"65,112",132,7.1 ( 1 ),7.2 ( 1 ),NA
,">8,000'",103,88,12.1,11.6,65.7,"14,994",24,NA,NA,NA
16. Upper Snake Basins,"4,000-5,000'",102,126,0.6,0,1.7,"1,815",891,NA,NA,NA
,"5,000-6,000'",139,97,4.7,1.6,27.4,"167,918","1,909",NA,NA,NA
,"6,000-7,000'",105,118,8.9,8.6,77.3,"1,303,449","2,847",15.8 ( 6 ),16.0 ( 6 ),13.9 ( 6 )
,"7,000-8,000'",75,103,7.4,12,78.7,"526,175",821,20.5 ( 4 ),23.5 ( 4 ),22.2 ( 5 )
,"8,000-9,000'",77,106,9.8,16.7,80.8,"296,904",333,NA,NA,24.8 ( 2 )
,"9,000-10,000'",65,111,9.6,21.3,86.7,"76,255",67,35.3 ( 1 ),39.1 ( 1 ),NA
,"10,000-11,000'",91,113,17.5,22.9,86.8,"8,124",7,NA,NA,NA
17. Upper Yellowstone,"4,000-5,000'",96,>200†,0.1,0.8,31.3,"144,789","3,414",NA,NA,NA
,"5,000-6,000'",141,96,2.3,1.4,27.6,"131,057","1,794",6.5 ( 1 ),5.3 ( 1 ),NA
,"6,000-7,000'",114,112,6.1,5.1,57,"283,479","1,046",8.6 ( 4 ),8.4 ( 4 ),NA
,"7,000-8,000'",103,105,8.3,8.6,72.9,"619,758","1,359",11.8 ( 6 ),13.3 ( 6 ),7.4 ( 2 )
,"8,000-9,000'",109,112,11.1,12.6,79.5,"1,233,928","1,839",15.2 ( 5 ),17.6 ( 5 ),9.5 ( 2 )
,"9,000-10,000'",103,113,13.6,16.1,83.5,"1,016,278","1,182",20.0 ( 4 ),24.6 ( 4 ),10.4 ( 1 )
,"10,000-11,000'",89,103,14.5,17.1,83.8,"340,807",374,NA,NA,NA
,"11,000-12,000'",87,98,15.4,17.2,80.4,"54,906",60,NA,NA,NA
,"12,000-13,000'",93,98,14.4,17.1,79.4,"1,496",2,NA,NA,NA
18. Wood and Lost Basins,"5,000-6,000'",110,116,4,1.8,19.7,"263,632","2,754",14.1 ( 2 ),12.2 ( 2 ),2.8 ( 1 )
,"6,000-7,000'",111,107,6.3,4.2,36,"415,899","1,853",10.0 ( 4 ),9.4 ( 4 ),3.9 ( 3 )
,"7,000-8,000'",105,99,9.1,7.1,51.9,"522,520","1,378",12.7 ( 6 ),13.6 ( 6 ),9.6 ( 1 )
,"8,000-9,000'",98,97,11.8,11,65.8,"516,135",879,13.8 ( 3 ),15.5 ( 3 ),15.8 ( 1 )
,"9,000-10,000'",95,99,15.2,14.8,71.5,"344,896",436,14.7 ( 1 ),16.8 ( 1 ),NA
,"10,000-11,000'",94,100,16.5,16,72.1,"95,896",112,NA,NA,NA
,"11,000-12,000'",98,103,17.6,18.1,77.6,"8,182",8,NA,NA,NA
