,,3/15/2026,3/22/2026,3/15/2026,3/22/2026,3/22/2026,3/22/2026,3/22/2026,3/15/2026,3/22/2026,3/22/2026
4. Gallatin,"9,000-10,000'",152,142,18.4,18.9,92.8,"113,378",112.7,23.0 ( 1 ),23.7 ( 1 ),16.7
4. Gallatin,"10,000-11,000'",149,138,20,20.4,83.4,"8,089",7.4,NA,NA,15.5
5. Glendo,"7,000-8,000'",31,2,2.4,0.2,2.3,"5,648",591.9,2.6 ( 1 ),NA,0
5. Glendo,"8,000-9,000'",71,29,6.9,2.9,35.4,"18,395",119.6,5.8 ( 2 ),6.6 ( 1 ),0.8
5. Glendo,"9,000-10,000'",77,53,7.4,5.6,66.6,773,2.6,NA,NA,2.5
6. Jefferson,"5,000-6,000'",23,20,0.3,0.2,1.4,"18,102","1,665.20",NA,NA,0
6. Jefferson,"6,000-7,000'",79,45,4.4,2.3,19.3,"388,334","3,136.00",6.2 ( 2 ),6.7 ( 1 ),1
6. Jefferson,"7,000-8,000'",99,73,8.1,6,47.7,"844,179","2,637.50",7.8 ( 3 ),6.9 ( 3 ),3.6
6. Jefferson,"8,000-9,000'",118,108,12.1,11.6,75,"701,967","1,135.30",16.5 ( 5 ),13.2 ( 4 ),7.6
6. Jefferson,"9,000-10,000'",146,133,17.4,16.9,81.7,"208,939",231.2,15.6 ( 3 ),15.2 ( 3 ),10.2
6. Jefferson,"10,000-11,000'",143,135,17.1,17.3,62.1,"6,487",7,NA,NA,8.5
7. Lower Bighorn,"2,000-3,000'",0,0,0,0,0,0,214,NA,NA,0
7. Lower Bighorn,"3,000-4,000'",0,0,0,0,0.5,28,"2,139.00",NA,NA,0
7. Lower Bighorn,"4,000-5,000'",0,0,0,0,0.3,12,542.7,NA,NA,0
7. Lower Bighorn,"5,000-6,000'",1,0,0,0,0.7,42,106.8,NA,NA,0
7. Lower Bighorn,"6,000-7,000'",22,12,1.4,0.8,19.5,"2,854",66.6,NA,NA,0
7. Lower Bighorn,"7,000-8,000'",60,45,4.9,3.8,51.2,"13,721",68.1,NA,NA,0.5
7. Lower Bighorn,"8,000-9,000'",90,75,9.8,8.5,84.2,"42,196",93.5,NA,NA,4.3
7. Lower Bighorn,"9,000-10,000'",112,93,14.5,12.7,88.8,"19,300",28.5,NA,NA,9.7
8. Lower No Platte,"7,000-8,000'",14,0,0.6,0,0,0,746.6,NA,NA,0
8. Lower No Platte,"8,000-9,000'",55,3,3.9,0.2,1.9,859,76.4,NA,NA,0
8. Lower No Platte,"9,000-10,000'",70,32,5.4,2.7,21.8,140,1,NA,NA,2.2
9. Lower Shoshone,"3,000-4,000'",0,0,0,0,0,0,90.2,NA,NA,0
9. Lower Shoshone,"4,000-5,000'",0,0,0,0,1.1,67,876.8,NA,NA,0
9. Lower Shoshone,"5,000-6,000'",4,5,0,0,2.6,659,327.8,NA,NA,0
9. Lower Shoshone,"6,000-7,000'",19,21,0.6,0.7,9.3,"4,287",117.1,NA,NA,0
9. Lower Shoshone,"7,000-8,000'",46,43,2.7,2.6,27.6,"5,477",39.5,NA,NA,0
9. Lower Shoshone,"8,000-9,000'",79,65,6.9,6,53.7,"7,167",22.3,NA,NA,0
9. Lower Shoshone,"9,000-10,000'",78,85,5,6,34.9,217,0.7,NA,NA,0
9. Lower Shoshone,"10,000-11,000'",127,134,8.6,10.9,43.7,168,0.3,NA,NA,0.4
10. Madison Headwaters in WY,"4,000-5,000'",0,0,0,0,0,0,173.4,NA,NA,0
10. Madison Headwaters in WY,"5,000-6,000'",1,0,0,0,0,27,437.9,NA,NA,0
10. Madison Headwaters in WY,"6,000-7,000'",64,34,5.1,2.6,34,"69,805",513.2,9.5 ( 2 ),8.8 ( 2 ),2.3
10. Madison Headwaters in WY,"7,000-8,000'",82,67,8,6.7,62,"255,171",717.7,14.8 ( 2 ),14.4 ( 2 ),8.3
10. Madison Headwaters in WY,"8,000-9,000'",118,104,13.8,12.8,80.9,"389,489",570.5,16.2 ( 3 ),15.2 ( 3 ),15.4
10. Madison Headwaters in WY,"9,000-10,000'",142,131,18.8,18.5,90.4,"132,292",134.2,NA,NA,16.3
10. Madison Headwaters in WY,">10,000'",150,141,21.4,21.7,89.7,"12,519",10.8,NA,NA,16.2
11. Powder,"2,000-3,000'",0,0,0,0,0,0,"1,211.40",NA,NA,0
11. Powder,"3,000-4,000'",0,0,0,0,0,0,"3,971.60",NA,NA,0
11. Powder,"4,000-5,000'",0,0,0,0,0,0,"4,662.10",NA,NA,0
11. Powder,"5,000-6,000'",0,0,0,0,0.1,32,"2,024.50",NA,NA,0
11. Powder,"6,000-7,000'",1,0,0,0,0.6,498,604.1,NA,NA,0
11. Powder,"7,000-8,000'",28,21,1.7,1.3,13.9,"34,376",490.3,NA,NA,0
11. Powder,"8,000-9,000'",56,46,4.5,3.9,46.6,"60,439",290.1,3.6 ( 4 ),2.1 ( 4 ),0.4
11. Powder,"9,000-10,000'",74,72,6.9,7.3,69.7,"31,938",82.1,11.7 ( 1 ),10.3 ( 1 ),7
11. Powder,"10,000-11,000'",111,107,12.1,12.8,63.9,"29,589",43.4,NA,NA,12.5
11. Powder,">11,000'",139,127,17.3,17.1,59.7,"16,036",17.6,NA,NA,14.2
12. Smith-Judith-Musselshell,"4,000-5,000'",37,112,0.7,1.4,42.7,"310,604","4,194.90",NA,NA,0
12. Smith-Judith-Musselshell,"5,000-6,000'",69,68,2.8,2.4,37.9,"324,867","2,493.60",NA,NA,0
12. Smith-Judith-Musselshell,"6,000-7,000'",84,78,5.6,5.1,53.4,"305,784","1,119.40",7.9 ( 4 ),6.7 ( 4 ),0.5
12. Smith-Judith-Musselshell,"7,000-8,000'",93,87,8.1,7.9,65,"199,645",475.5,14.1 ( 5 ),14.2 ( 5 ),5
12. Smith-Judith-Musselshell,"8,000-9,000'",133,126,13.3,13.5,79.6,"39,027",54.2,NA,NA,6
12. Smith-Judith-Musselshell,"9,000-10,000'",172,164,14.9,15.8,46.6,"1,795",2.1,NA,NA,4.1
13. Snake,"5,000-6,000'",36,1,2.6,0.1,1.2,797,294.9,NA,NA,0
13. Snake,"6,000-7,000'",73,30,7.3,3,32.5,"210,163","1,324.30",NA,NA,2.4
13. Snake,"7,000-8,000'",92,75,10.9,9.3,81.8,"844,015","1,704.50",16.0 ( 6 ),14.1 ( 6 ),8.2
13. Snake,"8,000-9,000'",116,104,15.8,14.8,93,"1,144,948","1,447.40",16.0 ( 2 ),17.2 ( 3 ),15
13. Snake,"9,000-10,000'",128,120,19.4,19.2,93.9,"780,260",760.5,22.3 ( 2 ),21.9 ( 2 ),18.8
13. Snake,"10,000-11,000'",129,123,22.6,23,87.6,"247,313",202,NA,NA,20.5
13. Snake,"11,000-12,000'",135,128,21.6,22.1,73.6,"8,755",7.4,NA,NA,17.2
13. Snake,">12,000'",174,156,20.2,21.3,82.5,439,0.4,NA,NA,22.3
14. Sun-Teton-Marias,"3,000-4,000'",63,130,0.6,0.9,15.8,"306,680","6,452.10",NA,NA,0
14. Sun-Teton-Marias,"4,000-5,000'",132,152,2.5,2.4,35.9,"332,912","2,583.90",NA,NA,0.1
14. Sun-Teton-Marias,"5,000-6,000'",117,96,7,5.9,52.7,"193,921",615.8,5.5 ( 3 ),2.7 ( 3 ),3.7
14. Sun-Teton-Marias,"6,000-7,000'",147,133,11.8,11.6,75.6,"355,270",574.4,13.2 ( 2 ),12.2 ( 2 ),12.7
14. Sun-Teton-Marias,"7,000-8,000'",175,162,17.1,17.5,83.6,"272,679",291.6,NA,NA,13.3
14. Sun-Teton-Marias,"8,000-9,000'",183,176,18.3,19.7,75.6,"24,404",23.3,NA,NA,13.3
14. Sun-Teton-Marias,">9,000'",141,118,13.2,14.6,39.5,150,0.2,NA,NA,33.4
15. Sweetwater,"7,000-8,000'",17,0,0.9,0,0.3,"1,250",952.6,NA,NA,0
15. Sweetwater,"8,000-9,000'",66,48,6,4.4,49.6,"44,720",189,5.6 ( 1 ),3.2 ( 1 ),0.9
15. Sweetwater,"9,000-10,000'",84,82,8.1,8.1,91.7,"18,665",43,NA,NA,7
15. Sweetwater,"10,000-11,000'",101,109,12,13.7,84.1,"7,834",10.7,NA,NA,12.4
15. Sweetwater,"11,000-12,000'",116,119,16,17.7,62.1,"5,378",5.7,NA,NA,12.1
15. Sweetwater,"12,000-13,000'",128,121,18.6,18,78,185,0.2,NA,NA,11.8
16. Tongue,"2,000-3,000'",0,0,0,0,0,0,881.3,NA,NA,0
16. Tongue,"3,000-4,000'",0,0,0,0,0.1,0,"2,790.20",NA,NA,0
16. Tongue,"4,000-5,000'",0,0,0,0,0.2,109,"1,214.80",NA,NA,0
16. Tongue,"5,000-6,000'",2,0,0.3,0,5.2,58,49.2,NA,NA,0
16. Tongue,"6,000-7,000'",23,10,1.5,0.7,21.8,"1,303",34.1,NA,NA,0
16. Tongue,"7,000-8,000'",59,40,5,3.4,53.4,"22,330",121.5,3.5 ( 2 ),2.9 ( 2 ),0.4
16. Tongue,"8,000-9,000'",69,50,6.5,4.8,53.3,"44,187",173.6,6.7 ( 3 ),6.1 ( 3 ),4
16. Tongue,"9,000-10,000'",96,88,10.9,10.7,76.3,"66,241",115.6,NA,NA,9.9
16. Tongue,"10,000-11,000'",114,109,14.7,15.2,77.8,"18,664",23.1,NA,NA,12.4
16. Tongue,"11,000-12,000'",118,115,15.3,16.2,59.2,"1,589",1.8,NA,NA,13.5
17. Upper Clark Fork,"3,000-4,000'",4,22,0.1,0.4,6.9,"3,363",157.3,NA,NA,0
17. Upper Clark Fork,"4,000-5,000'",88,105,3,3.1,37.3,"241,045","1,442.30",NA,NA,1.1
17. Upper Clark Fork,"5,000-6,000'",105,105,5.3,5.1,49.6,"547,206","2,001.20",6.1 ( 2 ),2.6 ( 2 ),2.8
17. Upper Clark Fork,"6,000-7,000'",123,115,8.2,8,61.6,"668,497","1,576.10",20.0 ( 4 ),19.0 ( 4 ),8.2
17. Upper Clark Fork,"7,000-8,000'",142,133,11.9,12.3,72.4,"435,953",664.7,12.2 ( 3 ),11.8 ( 3 ),14.4
17. Upper Clark Fork,"8,000-9,000'",163,153,16.2,16.7,80.7,"130,581",147,17.6 ( 2 ),18.3 ( 2 ),14.1
17. Upper Clark Fork,"9,000-10,000'",174,163,18,18.4,64.8,"17,789",18.1,NA,NA,11.3
17. Upper Clark Fork,">10,000'",172,170,15.3,17.5,32,180,0.2,NA,NA,3.9
18. Upper Green,"7,000-8,000'",29,12,1.6,0.6,5,"190,844","6,387.90",10.2 ( 2 ),8.3 ( 2 ),0.4
18. Upper Green,"8,000-9,000'",75,59,7.4,5.9,50.5,"501,850","1,592.70",12.4 ( 8 ),10.8 ( 8 ),5.1
18. Upper Green,"9,000-10,000'",96,85,11.6,10.7,80.4,"515,192",901,10.1 ( 9 ),8.9 ( 9 ),10.2
18. Upper Green,"10,000-11,000'",101,94,14.6,14.6,86.1,"369,323",473.5,10.9 ( 2 ),9.5 ( 2 ),15.1
18. Upper Green,"11,000-12,000'",106,95,17.4,16.7,78.9,"172,790",194.1,NA,NA,13.5
18. Upper Green,"12,000-13,000'",101,88,16.6,15.6,72.7,"28,376",34.1,NA,NA,7.5
18. Upper Green,"13,000-14,000'",143,130,25,24,80.4,619,0.5,NA,NA,12.6
19. Upper Missouri,"4,000-5,000'",6,7,0.1,0.1,0.8,"3,238","1,182.20",NA,NA,0
19. Upper Missouri,"5,000-6,000'",37,38,1.4,1.2,14.4,"70,494","1,057.70",NA,NA,0.1
19. Upper Missouri,"6,000-7,000'",82,72,5.8,5,45.6,"148,317",556.4,6.4 ( 1 ),4.9 ( 1 ),0.8
19. Upper Missouri,"7,000-8,000'",108,100,8.6,8.5,63.5,"61,022",135.1,6.3 ( 1 ),5.8 ( 1 ),3.9
19. Upper Missouri,"8,000-9,000'",156,144,14.9,15.4,83.9,"19,629",23.9,NA,NA,10.3
19. Upper Missouri,">9,000'",165,148,16.2,16.6,49.9,768,0.9,NA,NA,13
20. Upper No Platte,"7,000-8,000'",23,0,0.8,0,0.1,899,"4,078.60",4.8 ( 1 ),0.3 ( 1 ),0
20. Upper No Platte,"8,000-9,000'",59,22,4.6,1.8,22.8,"197,535","2,114.90",5.7 ( 2 ),4.0 ( 2 ),0.9
20. Upper No Platte,"9,000-10,000'",69,51,6.8,5.6,69.1,"280,005",945.5,14.1 ( 8 ),12.2 ( 8 ),7.4
20. Upper No Platte,"10,000-11,000'",72,67,8.7,9.5,74.5,"199,761",394.1,19.9 ( 6 ),19.3 ( 6 ),13.5
20. Upper No Platte,"11,000-12,000'",88,80,12.2,12.9,78.7,"37,687",54.9,NA,NA,8.6
20. Upper No Platte,"12,000-13,000'",98,89,12.8,13.4,55.8,"1,521",2.1,NA,NA,1.3
21. Upper Shoshone,"5,000-6,000'",0,0,0,0,0,0,101.7,NA,NA,0
21. Upper Shoshone,"6,000-7,000'",24,9,0.4,0.1,1.6,"1,497",206.7,NA,NA,0
21. Upper Shoshone,"7,000-8,000'",76,59,3.6,2.8,28.1,"42,100",280.5,9.3 ( 1 ),4.5 ( 1 ),1.7
21. Upper Shoshone,"8,000-9,000'",110,106,8.7,9,69.3,"158,396",330.1,9.6 ( 2 ),7.9 ( 2 ),8.7
21. Upper Shoshone,"9,000-10,000'",130,131,13.6,15,81.8,"266,595",333.2,NA,NA,14.4
21. Upper Shoshone,"10,000-11,000'",131,131,17,18.2,79.2,"198,153",204.2,21.3 ( 1 ),21.3 ( 1 ),13.2
21. Upper Shoshone,"11,000-12,000'",132,131,18.4,19.4,75,"50,709",48.9,NA,NA,10.2
22. Upper Snake Basins,"4,000-5,000'",1,0,0.1,0,0,0,919.5,NA,NA,0
22. Upper Snake Basins,"5,000-6,000'",26,1,1.5,0,0.6,"4,327","1,919.80",NA,NA,0
22. Upper Snake Basins,"6,000-7,000'",63,18,6.6,1.9,21.5,"288,683","2,908.40",7.2 ( 6 ),4.3 ( 6 ),1.3
22. Upper Snake Basins,"7,000-8,000'",94,68,11.7,8.8,68.8,"385,600",823.2,15.4 ( 4 ),12.8 ( 4 ),9.1
22. Upper Snake Basins,"8,000-9,000'",134,120,20.8,20,91.4,"350,528",329.4,NA,NA,23
22. Upper Snake Basins,"9,000-10,000'",149,138,25.2,25.2,90.9,"89,033",66.3,NA,34.7 ( 1 ),26.9
22. Upper Snake Basins,"10,000-11,000'",144,133,27.4,27.7,88.4,"11,535",7.8,NA,NA,31
23. Upper Yellowstone,"4,000-5,000'",1,1,0,0,0.9,"2,196","3,428.40",NA,NA,0
23. Upper Yellowstone,"5,000-6,000'",2,1,0.1,0,0.7,"3,378","1,793.50",1.2 ( 1 ),0.0 ( 1 ),0
23. Upper Yellowstone,"6,000-7,000'",51,39,3.2,2.4,25.3,"130,863","1,036.50",5.2 ( 4 ),2.7 ( 3 ),0.9
23. Upper Yellowstone,"7,000-8,000'",81,73,7,6.5,61.3,"525,616","1,514.30",10.7 ( 6 ),9.1 ( 6 ),7
23. Upper Yellowstone,"8,000-9,000'",120,113,12,12.4,84.8,"1,224,162","1,850.20",19.0 ( 6 ),18.9 ( 6 ),13
23. Upper Yellowstone,"9,000-10,000'",137,136,16.2,17.9,91.3,"1,125,818","1,177.70",26.8 ( 3 ),27.4 ( 3 ),17.9
23. Upper Yellowstone,"10,000-11,000'",131,130,18.2,19.9,86.7,"391,882",368.6,NA,NA,18.3
23. Upper Yellowstone,"11,000-12,000'",132,132,19.3,21.1,82.4,"69,963",62.3,NA,NA,16
23. Upper Yellowstone,"12,000-13,000'",136,136,18.7,20.9,72.4,"1,615",1.4,NA,NA,16.5
24. Wind,"4,000-5,000'",0,0,0,0,0,0,354.7,NA,NA,0
24. Wind,"5,000-6,000'",0,0,0,0,0,0,"3,030.20",NA,NA,0
24. Wind,"6,000-7,000'",1,0,0,0,0,0,"1,717.90",NA,NA,0
24. Wind,"7,000-8,000'",32,13,1.2,0.4,5,"16,565",738.1,NA,NA,0
24. Wind,"8,000-9,000'",82,64,6.1,4.7,51.2,"145,936",578.7,7.4 ( 3 ),5.8 ( 3 ),1.8
24. Wind,"9,000-10,000'",105,100,10.2,10.2,80.3,"322,269",592.4,13.0 ( 5 ),11.6 ( 5 ),8.9
24. Wind,"10,000-11,000'",115,112,14.1,14.7,82.3,"378,375",482,12.0 ( 1 ),11.4 ( 1 ),14.4
24. Wind,"11,000-12,000'",125,119,17.2,17.6,71.3,"213,760",227.4,NA,NA,14.4
24. Wind,"12,000-13,000'",127,121,21.3,22.2,81.4,"32,735",27.6,NA,NA,13.8
24. Wind,"13,000-14,000'",120,117,21.7,23.7,92.3,"1,340",1.1,NA,NA,9.3
25. Wood and Lost Basins,"5,000-6,000'",5,0,0.3,0,0,89,"2,760.00",0.0 ( 2 ),0.0 ( 2 ),0
25. Wood and Lost Basins,"6,000-7,000'",57,17,4.1,1.1,12.5,"111,920","1,847.10",5.0 ( 4 ),3.0 ( 4 ),0.3
25. Wood and Lost Basins,"7,000-8,000'",91,66,8.2,5.7,52.5,"423,144","1,388.10",12.7 ( 6 ),10.9 ( 6 ),3.2
25. Wood and Lost Basins,"8,000-9,000'",99,87,10.9,9.6,77.6,"444,100",864.9,17.2 ( 3 ),15.0 ( 3 ),7.4
25. Wood and Lost Basins,"9,000-10,000'",106,97,14.4,13.7,77,"318,547",436.9,20.7 ( 1 ),20.1 ( 1 ),9.2
25. Wood and Lost Basins,"10,000-11,000'",108,102,15.9,15.8,62.9,"95,531",113.3,NA,NA,6.2
25. Wood and Lost Basins,"11,000-12,000'",113,110,16.6,17.2,61.2,"9,031",9.8,NA,NA,3.9
