,,2/15/2026,2/22/2026,2/15/2026,2/22/2026,2/22/2026,2/22/2026,2/22/2026,2/15/2026,2/22/2026,2/22/2026
2. McCloud,"9,000-10,000'",51,61,11.4,17.8,90.6,"2,937",3.1,NA,NA,45.9
2. McCloud,"10,000-11,000'",54,61,15,23,98.6,"1,774",1.4,NA,NA,54.5
2. McCloud,">11,000'",62,67,25.8,38,94.1,"2,347",1.2,NA,NA,50.6
3. Pit,"5,000-6,000'",10,19,0.4,0.7,10.7,"56,740","1,428.20",11.9 ( 1 ),17.0 ( 1 ),4
3. Pit,"6,000-7,000'",25,42,2.2,4.1,45,"109,815",507.2,9.1 ( 2 ),10.5 ( 2 ),6.8
3. Pit,"7,000-8,000'",39,59,5.3,8.9,77.2,"61,576",129.4,4.2 ( 2 ),6.0 ( 2 ),9.3
3. Pit,"8,000-9,000'",56,71,9.5,13.1,85.8,"13,519",19.4,NA,NA,11.2
3. Pit,">9,000'",59,71,12.1,16.4,85.6,"1,686",1.9,NA,NA,16.5
4. Sacramento at Bend Bridge,"5,000-6,000'",4,6,0.3,0.5,3.9,"3,761",156.3,NA,NA,7.2
4. Sacramento at Bend Bridge,"6,000-7,000'",32,46,3.8,6.3,46.4,"21,170",63.1,NA,NA,10.5
4. Sacramento at Bend Bridge,"7,000-8,000'",50,70,9.5,15.3,96.7,"12,727",15.6,NA,NA,15.9
4. Sacramento at Bend Bridge,"8,000-9,000'",51,67,11.5,18.4,81.1,"4,261",4.3,NA,NA,22.2
4. Sacramento at Bend Bridge,">9,000'",55,69,12.8,20.7,78.3,641,0.6,NA,NA,28.2
5. Feather§,"5,000-6,000'",37,69,1.4,3,55.1,"203,098","1,257.10",9.1 ( 1 ),18.5 ( 1 ),8.5
5. Feather§,"6,000-7,000'",52,84,4,7,85.8,"273,898",732.9,9.3 ( 5 ),13.7 ( 5 ),12.4
5. Feather§,"7,000-8,000'",53,79,6.9,11.4,92.2,"74,737",122.6,4.7 ( 1 ),7.8 ( 1 ),12.3
5. Feather§,"8,000-9,000'",57,78,11.9,18.7,93.9,"4,805",4.8,NA,NA,15.2
6. Yuba,"5,000-6,000'",6,55,0.2,4.5,44.3,"46,130",193.5,NA,NA,10.3
6. Yuba,"6,000-7,000'",37,67,4.1,11.1,77.9,"126,493",213.6,13.2 ( 4 ),20.8 ( 4 ),15.6
6. Yuba,"7,000-8,000'",49,73,10.6,15.7,84.4,"94,635",113.1,NA,NA,17.7
6. Yuba,"8,000-9,000'",52,73,16.1,19.4,87.5,"5,482",5.3,NA,NA,24.5
7. American,"5,000-6,000'",3,49,0.2,4.5,37.5,"70,585",294.8,0.7 ( 3 ),7.7 ( 4 ),8.1
7. American,"6,000-7,000'",40,75,6.1,12,78.5,"170,842",267.6,8.7 ( 2 ),16.4 ( 2 ),12.3
7. American,"7,000-8,000'",54,79,10.2,16.5,92.1,"147,925",168.1,10.6 ( 4 ),16.4 ( 4 ),18.9
7. American,"8,000-9,000'",56,77,11.7,18.7,86.3,"69,023",69.1,15.6 ( 3 ),21.9 ( 3 ),22.3
7. American,"9,000-10,000'",57,77,13.2,21.2,83.8,"8,398",7.4,NA,NA,24
8. Cosumnes,"5,000-6,000'",0,100,0,6.7,57.5,"21,665",60.5,NA,NA,8.4
8. Cosumnes,"6,000-7,000'",23,74,3,10,66.7,"12,625",23.7,NA,NA,10.3
8. Cosumnes,"7,000-8,000'",55,88,9.8,17.2,96.9,"7,009",7.6,NA,NA,16.7
9. Mokelumne,"5,000-6,000'",0,79,0,5,43.7,"22,128",82.5,NA,NA,8.6
9. Mokelumne,"6,000-7,000'",17,75,2.1,9.5,68.2,"32,061",63.5,6.1 ( 1 ),17.9 ( 1 ),10.4
9. Mokelumne,"7,000-8,000'",55,84,9.7,16.1,92.1,"74,211",86.4,NA,NA,16.8
9. Mokelumne,"8,000-9,000'",57,80,11.5,18.2,87,"75,626",77.9,15.1 ( 2 ),21.5 ( 2 ),20.8
9. Mokelumne,">9,000'",60,81,12.8,20.6,83.4,"8,285",7.5,NA,NA,24.2
10. Stanislaus,"5,000-6,000'",0,44,0,2.6,22.6,"14,432",105.6,NA,NA,8.1
10. Stanislaus,"6,000-7,000'",26,56,3.2,7.2,49.6,"51,173",133.9,NA,NA,10.2
10. Stanislaus,"7,000-8,000'",56,87,9.1,15.2,89.1,"116,718",143.8,9.2 ( 1 ),17.0 ( 1 ),14.4
10. Stanislaus,"8,000-9,000'",59,83,11.4,18.1,88.4,"111,401",115.4,16.2 ( 2 ),23.3 ( 2 ),17.7
10. Stanislaus,"9,000-10,000'",61,81,13.1,20.8,85.3,"57,199",51.6,17.0 ( 1 ),21.6 ( 1 ),20.5
10. Stanislaus,"10,000-11,000'",62,81,14.7,23.4,83.9,"15,200",12.2,NA,NA,22.3
10. Stanislaus,"11,000-12,000'",67,87,15,24,74,495,0.4,NA,NA,17.5
11. Tuolumne§,"5,000-6,000'",0,106,0,5.5,50.6,"49,568",168,NA,NA,6.9
11. Tuolumne§,"6,000-7,000'",16,71,0.4,4.5,57.3,"33,709",140.9,0.3 ( 1 ),7.2 ( 1 ),8.5
11. Tuolumne§,"7,000-8,000'",52,86,5.2,9.3,89.9,"74,028",149.1,14.9 ( 1 ),16.1 ( 2 ),14.7
11. Tuolumne§,"8,000-9,000'",58,84,11,17.8,89.4,"159,611",167.9,11.4 ( 3 ),17.7 ( 3 ),19.5
11. Tuolumne§,"9,000-10,000'",60,83,13.9,22.3,86.4,"209,208",176.1,15.3 ( 2 ),20.6 ( 2 ),22.5
11. Tuolumne§,"10,000-11,000'",64,85,16.3,25.8,88,"118,999",86.6,NA,NA,21.4
11. Tuolumne§,"11,000-12,000'",68,88,15.8,25,88.7,"32,006",24,NA,NA,17
11. Tuolumne§,"12,000-13,000'",70,90,11.9,18.8,91,"2,414",2.4,NA,NA,14.4
12. Merced,"5,000-6,000'",0,256,0,6.1,55.8,"22,523",69.7,NA,NA,7.2
12. Merced,"6,000-7,000'",14,88,0.2,7.4,55.3,"30,998",78.3,NA,NA,10.5
12. Merced,"7,000-8,000'",58,99,4.6,14.9,88.4,"105,006",131.9,NA,NA,18.4
12. Merced,"8,000-9,000'",64,95,8.6,17.6,91.1,"115,884",123.4,17.5 ( 2 ),25.8 ( 2 ),24.2
12. Merced,"9,000-10,000'",64,88,11.9,19.9,87.6,"89,210",84.1,NA,NA,26.1
12. Merced,"10,000-11,000'",65,85,14.3,23.2,88.1,"49,168",39.7,NA,NA,25.8
12. Merced,"11,000-12,000'",65,82,13.8,26.4,88.3,"15,655",11.1,NA,NA,24.3
12. Merced,"12,000-13,000'",69,83,16.6,32,93.4,"2,304",1.4,NA,NA,23.6
13. San Joaquin,"5,000-6,000'",0,209,0,7.5,76.9,"54,884",137.2,NA,NA,7.6
13. San Joaquin,"6,000-7,000'",33,120,1.2,10.6,84.9,"100,415",177.6,6.5 ( 3 ),15.6 ( 3 ),12.1
13. San Joaquin,"7,000-8,000'",64,109,5.1,14.1,93.5,"161,270",214.2,13.1 ( 3 ),23.5 ( 3 ),19.2
13. San Joaquin,"8,000-9,000'",63,98,10.2,15.7,90.9,"163,705",195.3,NA,NA,25.5
13. San Joaquin,"9,000-10,000'",65,91,14.1,18.4,88.4,"197,168",201.4,17.1 ( 1 ),22.5 ( 1 ),25.7
13. San Joaquin,"10,000-11,000'",69,91,16.4,22.1,87.5,"185,502",157.5,NA,NA,22.7
13. San Joaquin,"11,000-12,000'",69,89,15.5,24.2,84.8,"147,902",114.6,NA,NA,17.9
13. San Joaquin,"12,000-13,000'",75,96,14,28.1,82.3,"39,201",26.2,NA,NA,13.5
13. San Joaquin,"13,000-14,000'",81,105,10.1,29.4,76.3,"2,270",1.4,NA,NA,10.4
14. Kings§,"5,000-6,000'",0,240,0,5.4,53,"27,433",95.6,NA,NA,6.1
14. Kings§,"6,000-7,000'",4,101,0.1,5.9,55,"40,478",128.5,0.1 ( 1 ),8.9 ( 1 ),8.8
14. Kings§,"7,000-8,000'",40,102,3,8.2,73.7,"73,812",168.2,NA,NA,15
14. Kings§,"8,000-9,000'",60,99,8.8,15.1,83.9,"171,769",212.7,13.6 ( 1 ),26.0 ( 1 ),22.3
14. Kings§,"9,000-10,000'",69,100,12.7,20.4,87,"235,365",216.8,21.0 ( 2 ),28.5 ( 2 ),23.1
14. Kings§,"10,000-11,000'",72,97,14.5,22.6,85.4,"237,179",196.9,17.0 ( 2 ),24.6 ( 2 ),21.2
14. Kings§,"11,000-12,000'",73,96,15.3,23.8,83.3,"187,227",147.8,19.5 ( 1 ),24.5 ( 1 ),18.1
14. Kings§,"12,000-13,000'",76,98,15.6,24.5,81.7,"57,568",44.1,NA,NA,14.5
14. Kings§,"13,000-14,000'",82,105,16.8,26.4,76.1,"3,948",2.8,NA,NA,11
15. Kaweah§,"5,000-6,000'",0,300,0,5,43.1,"14,766",55.5,NA,NA,5.7
15. Kaweah§,"6,000-7,000'",0,131,0,5.9,44.9,"18,788",59.5,NA,5.7 ( 1 ),8
15. Kaweah§,"7,000-8,000'",22,82,0.6,5.8,52.1,"18,706",60.1,NA,NA,12.7
15. Kaweah§,"8,000-9,000'",47,89,4.4,10.2,75.5,"30,972",56.8,NA,NA,17.5
15. Kaweah§,"9,000-10,000'",64,96,8.7,15,85.8,"34,787",43.4,12.1 ( 1 ),19.8 ( 1 ),20.8
15. Kaweah§,"10,000-11,000'",68,92,12.5,19.7,85.6,"31,340",29.8,NA,NA,22.3
15. Kaweah§,">11,000'",72,94,14.9,23.3,81.7,"11,529",9.3,NA,NA,21.2
16. Tule,"5,000-6,000'",0,300,0,1.3,10.7,"3,465",51.6,NA,NA,5.5
16. Tule,"6,000-7,000'",0,16,0,0.5,3.6,"1,055",40,NA,NA,7.2
16. Tule,"7,000-8,000'",8,32,0.8,3.6,20.5,"5,092",26.8,1.4 ( 1 ),10.4 ( 1 ),8.7
16. Tule,"8,000-9,000'",34,71,5,11.5,58.6,"9,261",15.2,NA,NA,11.5
16. Tule,"9,000-10,000'",59,94,10.7,19.3,90,"4,180",4.1,NA,NA,17.8
17. Kern§,"5,000-6,000'",0,122,0,1.6,14,"21,243",246.2,NA,NA,4
17. Kern§,"6,000-7,000'",1,60,0,2.1,19.1,"37,876",341.5,NA,NA,4.7
17. Kern§,"7,000-8,000'",20,85,0.5,4.6,44.2,"79,875",326.6,0.0 ( 1 ),6.4 ( 1 ),5.7
17. Kern§,"8,000-9,000'",62,118,3.1,6.8,80.2,"113,434",314.7,NA,NA,8.9
17. Kern§,"9,000-10,000'",82,126,6.9,11.4,90.7,"114,635",189.2,13.9 ( 1 ),23.6 ( 1 ),13.3
17. Kern§,"10,000-11,000'",83,115,12,18.8,90.3,"129,485",129.2,11.4 ( 2 ),16.1 ( 2 ),16.3
17. Kern§,"11,000-12,000'",79,105,14.7,22.8,86.4,"111,179",91.6,20.8 ( 1 ),27.7 ( 1 ),17.8
17. Kern§,"12,000-13,000'",82,106,14.8,23.1,84.4,"46,613",37.8,NA,NA,14.8
17. Kern§,">13,000'",90,117,14.2,22.5,81.5,"7,059",5.9,NA,NA,10.7
18. Truckee,"5,000-6,000'",57,96,4.8,7.2,75.1,"26,481",68.6,NA,NA,13
18. Truckee,"6,000-7,000'",55,89,6.5,10.5,79.9,"115,661",206.5,8.5 ( 4 ),13.5 ( 4 ),13.5
18. Truckee,"7,000-8,000'",53,82,8.6,14.5,85.4,"86,460",111.9,12.5 ( 2 ),18.7 ( 2 ),16.7
18. Truckee,"8,000-9,000'",56,80,10.8,17.7,85.8,"28,843",30.5,NA,NA,20.9
18. Truckee,"9,000-10,000'",64,89,12.2,20.1,80.9,"7,948",7.4,NA,NA,21.7
18. Truckee,"10,000-11,000'",67,91,13.2,21.6,88.4,557,0.5,NA,NA,22.8
19. Tahoe,"6,000-7,000'",16,31,1.4,2.8,22.2,"46,422",312.6,7.0 ( 2 ),12.4 ( 2 ),9.1
19. Tahoe,"7,000-8,000'",47,79,6.7,11.9,74.9,"67,753",107.1,10.7 ( 4 ),16.1 ( 4 ),14.8
19. Tahoe,"8,000-9,000'",57,84,10.1,16.6,82.2,"62,971",70.9,8.7 ( 1 ),13.3 ( 1 ),17
19. Tahoe,"9,000-10,000'",64,89,12.3,20,81.4,"17,633",16.5,NA,NA,17.4
19. Tahoe,"10,000-11,000'",68,95,13.4,22.2,90.2,"1,255",1.1,NA,NA,14.4
20. W Carson,"5,000-6,000'",0,203,0,7.7,92,119,0.3,NA,NA,8
20. W Carson,"6,000-7,000'",63,127,4.6,9.3,86.8,958,1.9,NA,NA,11.7
20. W Carson,"7,000-8,000'",62,94,8.7,13.9,91.6,"20,870",28.1,NA,NA,16.7
20. W Carson,"8,000-9,000'",63,89,10.8,17.1,88.2,"25,391",27.8,13.1 ( 3 ),18.7 ( 3 ),18.1
20. W Carson,"9,000-10,000'",65,89,12.3,19.8,91.7,"7,329",6.9,NA,NA,16.7
20. W Carson,"10,000-11,000'",63,86,12.3,20,76.3,309,0.3,NA,NA,16.6
21. E Carson,"5,000-6,000'",20,127,0.5,3,88.1,"5,392",33.4,NA,NA,2.3
21. E Carson,"6,000-7,000'",64,113,3.6,6.4,80.6,"26,942",79.4,0.2 ( 1 ),3.2 ( 1 ),6.8
21. E Carson,"7,000-8,000'",64,92,6.4,9.9,90.8,"53,111",100.2,7.8 ( 1 ),12.6 ( 1 ),11.2
21. E Carson,"8,000-9,000'",63,88,9.7,15.3,88,"79,292",97.3,11.5 ( 2 ),16.2 ( 2 ),15.6
21. E Carson,"9,000-10,000'",65,89,12.3,19.7,83.7,"36,341",34.7,NA,NA,17.6
21. E Carson,">10,000'",71,94,14.4,22.9,82.3,"12,511",10.2,NA,NA,17.6
22. W Walker,"6,000-7,000'",61,90,3.1,4.4,84.8,"1,736",7.3,NA,NA,8.1
22. W Walker,"7,000-8,000'",52,75,3.9,5.8,91.9,"11,884",38.7,7.0 ( 1 ),12.8 ( 1 ),9
22. W Walker,"8,000-9,000'",62,86,7.8,12,92.5,"29,577",46.1,8.8 ( 2 ),12.6 ( 2 ),14.1
22. W Walker,"9,000-10,000'",65,87,12,18.8,86.5,"61,005",60.8,28.8 ( 1 ),37.6 ( 1 ),21.8
22. W Walker,"10,000-11,000'",66,87,14.5,22.9,88.2,"30,446",24.9,NA,NA,21.6
22. W Walker,"11,000-12,000'",71,96,14.8,23.9,80.5,"2,461",1.9,NA,NA,17.6
23. E Walker,"6,000-7,000'",2,2,0.4,0.5,86.6,"1,481",60.6,NA,NA,5.1
23. E Walker,"7,000-8,000'",27,36,1.6,2.2,91.9,"13,043",111.7,NA,NA,6.9
23. E Walker,"8,000-9,000'",44,57,3.7,5.4,93.8,"25,350",88.1,NA,NA,8.4
23. E Walker,"9,000-10,000'",58,75,7.7,11.4,88.7,"32,762",53.9,10.7 ( 1 ),13.9 ( 1 ),14.6
23. E Walker,"10,000-11,000'",65,82,10.5,15.6,82.9,"28,917",34.7,NA,NA,17.3
23. E Walker,">11,000'",70,85,10.3,15,88.1,"5,881",7.3,NA,NA,14.9
24. Mono,"6,000-7,000'",0,0,0,0.1,56.4,"1,645",374.9,NA,NA,3.5
24. Mono,"7,000-8,000'",14,15,0.9,1.2,86.5,"24,860",392.8,NA,NA,6
24. Mono,"8,000-9,000'",49,62,3.3,4.7,92.2,"44,676",178.9,NA,NA,8.2
24. Mono,"9,000-10,000'",62,79,6.7,9.7,91.1,"33,120",64.1,NA,NA,14.4
24. Mono,"10,000-11,000'",65,82,11,16.3,87.6,"40,910",47.2,NA,NA,18.8
24. Mono,"11,000-12,000'",70,88,13.6,20.6,88.8,"26,127",23.7,NA,NA,16.3
24. Mono,"12,000-13,000'",72,91,14.4,22.4,86,"5,069",4.2,NA,NA,14.7
25. Upper Owens,"6,000-7,000'",45,69,1,1.2,77.7,"4,455",68.6,NA,NA,12.7
25. Upper Owens,"7,000-8,000'",71,105,3.5,5.1,89.1,"38,900",143.6,NA,NA,15.5
25. Upper Owens,"8,000-9,000'",76,108,7.5,11.3,91.4,"45,520",75.4,NA,NA,17.7
25. Upper Owens,"9,000-10,000'",67,89,8.1,12.4,88.3,"29,271",44.2,21.2 ( 1 ),26.9 ( 1 ),17.7
25. Upper Owens,"10,000-11,000'",65,83,9.6,14.5,83.7,"25,030",32.4,NA,NA,16.7
25. Upper Owens,"11,000-12,000'",69,89,11.6,18,82.9,"14,942",15.5,NA,NA,12.4
25. Upper Owens,"12,000-13,000'",73,90,10.1,16.3,79.4,"2,524",2.9,NA,NA,8.6
26. Owens,"5,000-6,000'",0,5,0,0,14.3,22,421.9,NA,NA,1.1
26. Owens,"6,000-7,000'",1,6,0,0,24.6,515,342.5,NA,NA,1.7
26. Owens,"7,000-8,000'",8,18,0.2,0.5,40.3,"7,749",314.8,NA,NA,3.2
26. Owens,"8,000-9,000'",33,51,1.1,1.9,51.5,"18,420",178.7,NA,NA,4.5
26. Owens,"9,000-10,000'",62,86,4.1,6.3,67,"49,411",148.1,6.8 ( 2 ),10.3 ( 2 ),7.5
26. Owens,"10,000-11,000'",76,102,7.8,11.9,78.7,"104,007",163.8,12.1 ( 2 ),17.1 ( 2 ),11.1
26. Owens,"11,000-12,000'",80,105,11.6,17.9,79.6,"126,315",132,NA,NA,12.1
26. Owens,"12,000-13,000'",83,106,13.9,21.5,80.2,"71,176",62.1,NA,NA,9.5
26. Owens,">13,000'",89,113,12.6,19.6,80.6,"9,584",9.2,NA,NA,6.8
