,,3/8/2026,3/15/2026,3/8/2026,3/15/2026,3/15/2026,3/15/2026,3/15/2026,3/8/2026,3/15/2026,3/15/2026
4. Canadian,"10,000-11,000'",4,2,0.2,0.1,1.9,859,137.3,2.2 ( 2 ),1.0 ( 2 ),0.1
4. Canadian,"11,000-12,000'",34,22,2.9,1.7,19.7,"2,667",28.8,NA,NA,1.4
4. Canadian,"12,000-13,000'",53,42,6.5,4.6,37.5,622,2.5,NA,NA,1
5. Colorado Headwaters,"5,000-6,000'",0,0,0,0,0,0,0.8,NA,NA,0
5. Colorado Headwaters,"6,000-7,000'",1,1,0,0,0.2,55,86.6,NA,NA,0
5. Colorado Headwaters,"7,000-8,000'",5,4,0.3,0.2,2.7,"4,850",434.1,NA,NA,0
5. Colorado Headwaters,"8,000-9,000'",44,41,4.3,3.7,45.7,"170,348",857.3,4.2 ( 3 ),5.1 ( 2 ),0.9
5. Colorado Headwaters,"9,000-10,000'",73,70,7.5,6.8,82.9,"299,116",826.9,7.0 ( 2 ),7.2 ( 2 ),5.8
5. Colorado Headwaters,"10,000-11,000'",78,73,9.2,8.2,83,"199,098",456.5,11.7 ( 5 ),12.0 ( 5 ),10.1
5. Colorado Headwaters,"11,000-12,000'",84,78,12.1,10.6,87.5,"119,814",212.2,11.0 ( 1 ),11.6 ( 1 ),7.5
5. Colorado Headwaters,">12,000'",88,83,12.9,11.2,86.7,"19,031",31.8,NA,NA,4.1
6. Colorado Headwaters-Plateau,"7,000-8,000'",7,2,0.4,0.1,1.4,"3,666",700.2,NA,NA,0
6. Colorado Headwaters-Plateau,"8,000-9,000'",47,33,4.6,3,35.9,"103,426",643.2,NA,NA,0.7
6. Colorado Headwaters-Plateau,"9,000-10,000'",77,71,9.2,8.1,87.6,"123,117",283.6,NA,NA,6.5
6. Colorado Headwaters-Plateau,"10,000-11,000'",80,73,10.3,8.9,85.8,"85,404",179.6,6.6 ( 1 ),6.6 ( 1 ),9.2
6. Colorado Headwaters-Plateau,"11,000-12,000'",71,64,13.4,11.3,88,"3,831",6.4,NA,NA,11.3
7. Eagle,"7,000-8,000'",5,5,0.3,0.3,4.3,"2,073",152.2,NA,NA,0
7. Eagle,"8,000-9,000'",33,33,3,2.8,38.4,"27,351",184.7,6.1 ( 1 ),5.8 ( 1 ),1.2
7. Eagle,"9,000-10,000'",59,57,5.7,5.3,65.6,"55,307",195.1,6.8 ( 1 ),6.4 ( 1 ),5.4
7. Eagle,"10,000-11,000'",65,61,6.4,5.8,60.1,"67,663",219,9.4 ( 1 ),9.4 ( 1 ),8
7. Eagle,"11,000-12,000'",77,72,11,9.7,76.9,"68,120",132,NA,NA,8.1
7. Eagle,"12,000-13,000'",77,71,13.5,11.5,82.2,"20,321",33,NA,NA,4.6
7. Eagle,"13,000-14,000'",86,80,14.1,12,76.5,"1,177",1.8,NA,NA,2.3
8. Gila,"6,000-7,000'",0,0,0,0,0,0,"1,911.00",NA,NA,0
8. Gila,"7,000-8,000'",0,0,0,0,0,0,"2,107.40",0.1 ( 1 ),0.0 ( 1 ),0
8. Gila,"8,000-9,000'",0,0,0,0,0,44,791.6,0.2 ( 4 ),0.1 ( 4 ),0
8. Gila,"9,000-10,000'",15,17,0.4,0.4,6.7,"2,305",105.5,NA,NA,0.3
8. Gila,"10,000-11,000'",60,74,2.4,3,38.3,"1,726",10.7,NA,NA,5.1
9. Gunnison,"7,000-8,000'",7,3,0.3,0.1,2,"6,976","1,038.70",NA,NA,0
9. Gunnison,"8,000-9,000'",31,25,2.6,1.9,25.4,"176,614","1,716.10",8.2 ( 1 ),7.4 ( 1 ),1.1
9. Gunnison,"9,000-10,000'",51,45,4.8,4.1,49.8,"339,059","1,555.90",8.6 ( 4 ),8.1 ( 4 ),3.7
9. Gunnison,"10,000-11,000'",60,54,5.8,5,55.2,"328,923","1,228.40",8.5 ( 3 ),8.2 ( 3 ),6.3
9. Gunnison,"11,000-12,000'",70,66,9,8.1,68.3,"272,011",630,6.4 ( 3 ),6.0 ( 3 ),7.4
9. Gunnison,"12,000-13,000'",75,69,12,10.5,72.6,"151,541",270.9,NA,NA,6.6
9. Gunnison,"13,000-14,000'",81,74,13.1,11.3,69.9,"11,847",19.7,NA,NA,4.3
10. Little Colorado,"6,000-7,000'",0,0,0,0,0,0,"9,987.30",NA,NA,0
10. Little Colorado,"7,000-8,000'",0,0,0,0,0,0,"5,643.60",0.0 ( 3 ),0.0 ( 3 ),0
10. Little Colorado,"8,000-9,000'",0,0,0,0,0,0,604.3,1.3 ( 2 ),0.3 ( 2 ),0
10. Little Colorado,"9,000-10,000'",2,1,0.1,0.1,0.7,425,144.2,0.0 ( 1 ),0.1 ( 1 ),0.1
10. Little Colorado,"10,000-11,000'",22,17,1.4,1.2,13.9,920,14.3,11.9 ( 1 ),12.8 ( 1 ),5.4
10. Little Colorado,">11,000'",47,46,4.3,4.6,45.4,"1,077",4.3,NA,NA,12.2
11. Lower Colorado Mainstream,"5,000-6,000'",0,0,0,0,0,0,"5,707.90",NA,NA,0
11. Lower Colorado Mainstream,"6,000-7,000'",0,0,0,0,0,18,"3,486.30",NA,NA,0
11. Lower Colorado Mainstream,"7,000-8,000'",3,1,0.1,0,0.3,781,879.5,0.0 ( 1 ),0.1 ( 1 ),0
11. Lower Colorado Mainstream,"8,000-9,000'",16,8,1.1,0.6,8.3,"17,829",541,1.0 ( 1 ),NA,0.3
11. Lower Colorado Mainstream,"9,000-10,000'",43,32,4,3.2,41.4,"14,019",81,11.2 ( 2 ),9.0 ( 2 ),3.5
11. Lower Colorado Mainstream,"10,000-11,000'",73,60,6.4,5.4,52.3,469,1.6,NA,NA,12.2
12. Lower Green,"7,000-8,000'",10,2,0.5,0.1,1.3,"13,561","2,289.00",5.1 ( 2 ),3.0 ( 2 ),0.1
12. Lower Green,"8,000-9,000'",42,27,3.8,2.3,25.1,"217,136","1,779.70",3.7 ( 9 ),2.7 ( 7 ),1.9
12. Lower Green,"9,000-10,000'",68,61,8.2,7,71.8,"333,202",889,7.1 ( 8 ),6.5 ( 8 ),7
12. Lower Green,"10,000-11,000'",81,73,11.5,9.8,87,"266,929",509.3,12.1 ( 5 ),12.2 ( 5 ),10.8
12. Lower Green,"11,000-12,000'",86,79,13.5,11.3,85.8,"121,709",201.6,NA,NA,8.8
12. Lower Green,">12,000'",91,84,14.6,12.3,85.7,"16,553",25.2,NA,NA,4.8
13. Lower Rio Grande,"8,000-9,000'",0,0,0,0,0,0,"1,490.30",0.0 ( 3 ),0.1 ( 3 ),0
13. Lower Rio Grande,"9,000-10,000'",3,0,0.1,0,0.1,134,257.5,4.0 ( 1 ),1.1 ( 1 ),0.1
13. Lower Rio Grande,"10,000-11,000'",47,35,2.5,1.7,22.7,"4,231",45.8,3.3 ( 2 ),2.9 ( 2 ),0.4
13. Lower Rio Grande,"11,000-12,000'",18,16,1.8,1.4,12.1,243,3.2,NA,NA,3.3
14. Lower Sevier,"6,000-7,000'",1,0,0,0,0.1,116,504.3,7.6 ( 1 ),7.8 ( 1 ),0
14. Lower Sevier,"7,000-8,000'",17,6,1,0.4,4.9,"4,798",256.2,1.9 ( 2 ),NA,0.3
14. Lower Sevier,"8,000-9,000'",54,38,4.6,3.2,38.5,"19,559",114.1,NA,NA,2
14. Lower Sevier,"9,000-10,000'",76,71,8.8,8.2,74.3,"13,818",31.8,4.4 ( 1 ),4.4 ( 1 ),6.2
15. Pecos,"9,000-10,000'",1,0,0,0,0.1,40,193.4,NA,NA,0
15. Pecos,"10,000-11,000'",5,3,0.3,0.2,2.8,930,94.9,0.0 ( 1 ),0.0 ( 1 ),0.7
15. Pecos,"11,000-12,000'",34,22,3.4,2.1,19.8,"4,692",42.7,0.2 ( 1 ),0.2 ( 1 ),3
15. Pecos,"12,000-13,000'",73,59,9.6,7.1,46.1,440,1.2,NA,NA,2.9
16. Provo-Utah Lake-Jordan,"5,000-6,000'",1,0,0,0,0,14,683.2,NA,NA,0
16. Provo-Utah Lake-Jordan,"6,000-7,000'",7,1,0.4,0.1,0.7,"1,963",711.3,6.1 ( 1 ),NA,0.1
16. Provo-Utah Lake-Jordan,"7,000-8,000'",34,19,3.4,1.8,21,"62,868",653.4,4.8 ( 3 ),3.8 ( 3 ),2.1
16. Provo-Utah Lake-Jordan,"8,000-9,000'",67,58,8.9,7.5,73.1,"156,402",390.1,10.4 ( 9 ),12.1 ( 7 ),8.3
16. Provo-Utah Lake-Jordan,"9,000-10,000'",78,72,12.7,11.1,91.6,"123,574",209,18.3 ( 5 ),18.0 ( 5 ),13.5
16. Provo-Utah Lake-Jordan,"10,000-11,000'",82,75,14.8,12.7,88.8,"31,292",46,NA,NA,15.8
16. Provo-Utah Lake-Jordan,"11,000-12,000'",70,66,13.4,12,89.3,744,1.2,NA,NA,8.5
17. Rio Chama-Upper Rio Grande,"7,000-8,000'",0,0,0,0,0,0,"2,440.90",NA,NA,0
17. Rio Chama-Upper Rio Grande,"8,000-9,000'",2,1,0.1,0,0.4,"1,253","1,222.80",1.2 ( 2 ),0.1 ( 2 ),0
17. Rio Chama-Upper Rio Grande,"9,000-10,000'",21,14,1.2,0.7,11.7,"32,760",848.3,1.9 ( 5 ),1.2 ( 5 ),1
17. Rio Chama-Upper Rio Grande,"10,000-11,000'",39,33,3,2.4,31.8,"68,784",532.9,3.8 ( 4 ),3.5 ( 4 ),4.4
17. Rio Chama-Upper Rio Grande,"11,000-12,000'",43,36,4,3.2,32.5,"26,596",154.6,6.7 ( 1 ),6.7 ( 1 ),4.5
17. Rio Chama-Upper Rio Grande,"12,000-13,000'",65,59,8.2,6.7,51.2,"10,203",28.4,NA,NA,2.7
18. Rio Grande Headwaters,"7,000-8,000'",0,0,0,0,0,0,"2,682.20",NA,NA,0
18. Rio Grande Headwaters,"8,000-9,000'",1,0,0,0,0,93,"1,420.70",NA,NA,0
18. Rio Grande Headwaters,"9,000-10,000'",15,9,0.8,0.4,6.7,"30,292","1,270.60",2.9 ( 3 ),1.9 ( 3 ),0.5
18. Rio Grande Headwaters,"10,000-11,000'",43,34,3.3,2.5,31.7,"154,127","1,141.30",5.8 ( 8 ),5.1 ( 8 ),3.8
18. Rio Grande Headwaters,"11,000-12,000'",70,63,7.9,6.8,62.5,"302,821",839.3,6.8 ( 4 ),6.5 ( 4 ),5.4
18. Rio Grande Headwaters,"12,000-13,000'",77,71,10.7,9.1,64.6,"120,513",248.2,NA,NA,5.1
18. Rio Grande Headwaters,"13,000-14,000'",83,78,11.3,9.6,59.2,"5,701",11.1,NA,NA,2.7
19. Roaring Fork,"7,000-8,000'",11,8,0.7,0.5,8,"4,729",196.1,NA,NA,0.1
19. Roaring Fork,"8,000-9,000'",45,41,4.1,3.6,49.7,"50,211",262,5.4 ( 1 ),4.7 ( 1 ),2.9
19. Roaring Fork,"9,000-10,000'",60,57,6.1,5.6,69.3,"80,335",267.9,8.7 ( 2 ),8.4 ( 2 ),7.4
19. Roaring Fork,"10,000-11,000'",62,58,7.4,6.8,67.1,"95,467",263.2,10.7 ( 4 ),10.7 ( 4 ),9.3
19. Roaring Fork,"11,000-12,000'",74,68,12.1,10.7,81.9,"143,935",251.7,NA,NA,9.7
19. Roaring Fork,"12,000-13,000'",75,69,13.9,12,84.4,"72,124",113.1,NA,NA,7
19. Roaring Fork,"13,000-14,000'",82,76,15.9,13.7,77.3,"4,569",6.3,NA,NA,3.7
20. Salt,"6,000-7,000'",0,0,0,0,0,0,"1,239.40",NA,NA,0
20. Salt,"7,000-8,000'",0,0,0,0,0,0,514.8,0.1 ( 3 ),0.2 ( 3 ),0
20. Salt,"8,000-9,000'",0,0,0,0,0,0,404,1.6 ( 2 ),0.4 ( 2 ),0
20. Salt,"9,000-10,000'",0,0,0,0,0.1,51,171,0.2 ( 2 ),0.2 ( 2 ),0
20. Salt,">10,000'",16,14,1.1,1.3,19,"2,102",31.5,NA,NA,0.3
21. San Juan**,"7,000-8,000'",0,0,0,0,0,0,"3,769.40",NA,NA,0
21. San Juan**,"8,000-9,000'",3.872057993,1,0.2,0,1.2,"2,928","1,062.20",2.3 ( 2 ),0.2 ( 2 ),0.1
21. San Juan**,"9,000-10,000'",27.62515284,16.250131,2.2,1.3,19.4,"38,667",572.5,3.2 ( 4 ),1.6 ( 3 ),2.3
21. San Juan**,"10,000-11,000'",57.22056532,48.22056532,6.2,5,54.5,"120,282",449.3,10.0 ( 7 ),9.2 ( 7 ),7.5
21. San Juan**,"11,000-12,000'",73.22512821,66,10.4,8.9,72.2,"185,711",390,10.1 ( 3 ),10.0 ( 3 ),9.2
21. San Juan**,"12,000-13,000'",77,69.63221017,12.7,10.8,75.2,"101,339",175.1,NA,NA,7.7
21. San Juan**,"13,000-14,000'",85.45070423,77.33802817,14.9,12.7,75.7,"4,751",7.1,NA,NA,3.8
22. San Pitch,"5,000-6,000'",0,0,0,0,0,0,273.8,NA,NA,0
22. San Pitch,"6,000-7,000'",0,0,0,0,0,0,213.6,NA,NA,0
22. San Pitch,"7,000-8,000'",5,3,0.3,0.2,3.4,"1,534",143.1,NA,NA,0.4
22. San Pitch,"8,000-9,000'",52,46,5,4.6,50.5,"28,970",117.4,5.4 ( 4 ),4.1 ( 3 ),4.7
22. San Pitch,"9,000-10,000'",76,71,10.4,9.9,86.9,"40,343",76.5,13.0 ( 1 ),12.5 ( 1 ),8.6
22. San Pitch,"10,000-11,000'",75,69,12.6,11.5,83.4,"21,409",34.9,10.0 ( 1 ),9.5 ( 1 ),9.3
23. South Platte,"7,000-8,000'",1,16,0,0.3,9,"19,055","1,420.90",NA,NA,0
23. South Platte,"8,000-9,000'",13,29,0.4,0.8,21.6,"65,660","1,477.20",2.3 ( 3 ),2.0 ( 3 ),0
23. South Platte,"9,000-10,000'",24,32,1.1,1.3,23.6,"99,987","1,441.70",10.1 ( 6 ),10.4 ( 6 ),1.1
23. South Platte,"10,000-11,000'",45,50,3.4,3.5,44,"129,002",686.3,8.0 ( 8 ),8.3 ( 8 ),5
23. South Platte,"11,000-12,000'",74,71,8.4,7.5,71.5,"178,077",444.3,7.1 ( 4 ),7.2 ( 4 ),5.3
23. South Platte,"12,000-13,000'",77,75,10.4,9.1,74.9,"72,299",149.1,NA,NA,4.3
23. South Platte,">13,000'",78,77,11.2,9.6,68.9,"11,501",22.4,NA,NA,2.2
24. Southwestern Utah,"6,000-7,000'",0,0,0,0,0,0,975.6,0.0 ( 2 ),0.0 ( 2 ),0
24. Southwestern Utah,"7,000-8,000'",2,0,0.1,0,0.1,77,265.8,0.0 ( 1 ),0.1 ( 1 ),0
24. Southwestern Utah,"8,000-9,000'",34,12,1.9,0.7,11.4,"5,249",134.1,2.8 ( 2 ),2.4 ( 2 ),0.5
24. Southwestern Utah,"9,000-10,000'",75,61,6.4,5.5,66.5,"17,651",60.4,NA,NA,3.9
24. Southwestern Utah,">10,000'",84,74,8.9,7.9,79.8,"4,665",11,11.6 ( 1 ),11.4 ( 1 ),7.2
25. Toole Valley-Vernon Creek,"5,000-6,000'",1,0,0,0,0,0,559,NA,NA,0
25. Toole Valley-Vernon Creek,"6,000-7,000'",7,1,0.3,0,0.3,207,185.4,0.9 ( 1 ),0.0 ( 1 ),0
25. Toole Valley-Vernon Creek,"7,000-8,000'",30,14,2.4,1,12.6,"5,693",104.6,0.0 ( 1 ),0.0 ( 1 ),1.1
25. Toole Valley-Vernon Creek,"8,000-9,000'",60,54,7.3,6.3,53.6,"14,053",41.6,8.7 ( 1 ),8.1 ( 1 ),6.2
25. Toole Valley-Vernon Creek,">9,000'",72,77,11.5,12.1,81.1,"7,403",11.5,11.1 ( 1 ),NA,10.8
26. Upper Arkansas,"7,000-8,000'",0,0,0,0,0.2,283,"1,757.80",NA,NA,0
26. Upper Arkansas,"8,000-9,000'",10,6,0.2,0.1,3,"7,583","1,500.90",NA,NA,0
26. Upper Arkansas,"9,000-10,000'",19,14,0.8,0.5,11.6,"36,197","1,320.60",0.0 ( 1 ),0.0 ( 1 ),0.1
26. Upper Arkansas,"10,000-11,000'",32,34,2,1.9,28.4,"60,745",587.6,4.0 ( 3 ),3.2 ( 3 ),2
26. Upper Arkansas,"11,000-12,000'",68,65,7.3,6.6,64.9,"152,949",432.6,5.4 ( 2 ),5.1 ( 2 ),4.4
26. Upper Arkansas,"12,000-13,000'",77,72,10.7,9.3,70.7,"124,776",252.1,NA,NA,3.7
26. Upper Arkansas,">13,000'",80,74,12,10.2,70.3,"22,054",40.6,NA,NA,2.1
27. Upper Colorado-Dirty Devil,"7,000-8,000'",0,0,0,0,0,38,"1,119.20",NA,NA,0
27. Upper Colorado-Dirty Devil,"8,000-9,000'",4,1,0.3,0.1,0.7,"2,431",790.4,3.9 ( 1 ),0.1 ( 2 ),0
27. Upper Colorado-Dirty Devil,"9,000-10,000'",39,23,3.4,2,21.1,"44,886",428,3.6 ( 4 ),2.5 ( 4 ),1.8
27. Upper Colorado-Dirty Devil,"10,000-11,000'",80,68,7.7,6.4,64.4,"72,460",213.3,11.9 ( 1 ),12.0 ( 1 ),9.3
27. Upper Colorado-Dirty Devil,"11,000-12,000'",84,77,10.1,8.8,77.2,"26,678",57.1,NA,NA,12.7
28. Upper Colorado-Dolores,"7,000-8,000'",1,0,0,0,0,55,"1,427.70",NA,NA,0
28. Upper Colorado-Dolores,"8,000-9,000'",29,14,2.3,1,13.4,"59,904","1,083.70",NA,NA,0.5
28. Upper Colorado-Dolores,"9,000-10,000'",56,49,5.6,4.7,59.2,"125,332",499.1,7.6 ( 3 ),6.0 ( 3 ),4.7
28. Upper Colorado-Dolores,"10,000-11,000'",65,58,6.4,5.5,61.3,"82,298",278.1,9.1 ( 4 ),7.9 ( 4 ),9.4
28. Upper Colorado-Dolores,"11,000-12,000'",72,66,10,8.8,69.1,"57,872",123.5,12.9 ( 1 ),13.0 ( 1 ),10.9
28. Upper Colorado-Dolores,"12,000-13,000'",74,68,13.1,11.6,72.7,"23,318",37.8,NA,NA,6.9
28. Upper Colorado-Dolores,"13,000-14,000'",81,74,15.8,13.6,79.5,"2,451",3.4,NA,NA,3.7
29. Upper Sevier,"6,000-7,000'",0,0,0,0,0,0,843.9,NA,NA,0
29. Upper Sevier,"7,000-8,000'",1,0,0.1,0,0.3,"1,339","1,292.30",0.4 ( 2 ),0.2 ( 2 ),0
29. Upper Sevier,"8,000-9,000'",21,11,1.4,0.8,10.9,"38,450",935.6,2.7 ( 5 ),1.6 ( 5 ),0.2
29. Upper Sevier,"9,000-10,000'",59,40,5.5,3.9,42.7,"108,431",526.7,6.4 ( 8 ),5.8 ( 8 ),3.1
29. Upper Sevier,"10,000-11,000'",87,76,9.5,8.2,78.4,"69,378",159.2,NA,5.9 ( 1 ),7.4
29. Upper Sevier,"11,000-12,000'",86,79,12.3,10.9,71.5,"5,811",10,NA,NA,8.7
30. Verde,"6,000-7,000'",0,0,0,0,0,0,"1,302.50",0.2 ( 1 ),0.2 ( 1 ),0
30. Verde,"7,000-8,000'",0,0,0,0,0,0,495.6,0.3 ( 6 ),0.1 ( 5 ),0
30. Verde,"8,000-9,000'",0,1,0,0,0.5,29,19.4,NA,NA,0
30. Verde,"9,000-10,000'",13,10,1,0.9,12.7,98,2,NA,NA,1.2
30. Verde,">10,000'",22,16,1.9,1.6,20.4,97,1.2,NA,NA,10.3
31. Weber-Ogden§,"5,000-6,000'",10,0,0.5,0,0.2,244,288.1,NA,NA,0
31. Weber-Ogden§,"6,000-7,000'",21,5,1.6,0.3,4.1,"12,787",713.6,1.6 ( 2 ),0.4 ( 2 ),0.1
31. Weber-Ogden§,"7,000-8,000'",55,38,6.4,3.2,40.7,"116,280",677.5,9.2 ( 8 ),9.3 ( 7 ),2.9
31. Weber-Ogden§,"8,000-9,000'",77,71,11.4,7.9,89.6,"99,754",235.3,12.5 ( 5 ),12.6 ( 5 ),11.1
31. Weber-Ogden§,"9,000-10,000'",86,78,13.4,11.1,93,"58,433",99,14.7 ( 2 ),14.6 ( 2 ),14.8
31. Weber-Ogden§,">10,000'",91,82,15.5,14,88.3,"24,709",33,NA,NA,16.2
32. White-Yampa,"7,000-8,000'",35,32,2.7,2,21.7,"357,841","3,361.90",4.5 ( 1 ),3.0 ( 1 ),0.3
32. White-Yampa,"8,000-9,000'",67,60,7.6,6.3,70.6,"486,625","1,449.70",10.1 ( 6 ),9.8 ( 6 ),4
32. White-Yampa,"9,000-10,000'",74,68,9.8,8.4,86.8,"317,081",706.6,12.1 ( 7 ),12.1 ( 7 ),10
32. White-Yampa,"10,000-11,000'",77,70,11.8,10,88.3,"188,063",354.1,13.0 ( 1 ),13.3 ( 1 ),14.3
32. White-Yampa,">11,000'",76,70,13.8,11.6,90.8,"49,582",80.2,12.1 ( 1 ),12.3 ( 1 ),12.2
33. Animas,"7,000-8,000'",0,0,0,0,0,0,161.3,NA,NA,0
33. Animas,"8,000-9,000'",3,1,0.2,0.1,1.5,465,135.9,0.7 ( 1 ),0.2 ( 1 ),0
33. Animas,"9,000-10,000'",18,8,1.5,0.7,10.1,"6,445",178.9,NA,NA,1.5
33. Animas,"10,000-11,000'",53,44,5.5,4.4,47.6,"42,156",178.4,8.3 ( 3 ),7.4 ( 3 ),6.6
33. Animas,"11,000-12,000'",72,66,10.3,9,72.1,"72,380",151.1,9.4 ( 2 ),9.2 ( 2 ),9.7
33. Animas,"12,000-13,000'",77,70,12.9,11,75.6,"65,245",110.7,NA,NA,8.1
33. Animas,"13,000-14,000'",85,77,14.9,12.7,75.4,"4,245",6.3,NA,NA,3.9
