,,5/1/2026,5/10/2026,5/1/2026,5/10/2026,5/10/2026,5/10/2026,5/10/2026,5/1/2026,5/10/2026,5/10/2026
3. Hood-Sandy-Lower Deschutes,"4,000-5,000'",5,2,0.2,0,0.6,"1,289",693.5,4.9 ( 2 ),0.1 ( 2 ),1.2
3. Hood-Sandy-Lower Deschutes,"5,000-6,000'",32,14,3.7,1.5,14.3,"16,010",203,8.9 ( 2 ),1.5 ( 2 ),9.1
3. Hood-Sandy-Lower Deschutes,"6,000-7,000'",71,37,16.1,10.6,56.5,"17,836",31.7,16.4 ( 1 ),4.9 ( 1 ),39.1
3. Hood-Sandy-Lower Deschutes,"7,000-8,000'",109,59,31,23.1,69.5,"9,978",8.1,NA,NA,64.9
3. Hood-Sandy-Lower Deschutes,"8,000-9,000'",177,92,72.7,55.4,82.6,"5,419",1.8,NA,NA,91.1
3. Hood-Sandy-Lower Deschutes,"9,000-10,000'",199,106,115,88.3,90.3,"3,180",0.7,NA,NA,156.9
3. Hood-Sandy-Lower Deschutes,">10,000'",143,75,67.1,51,98.7,525,0.2,NA,NA,441.4
4. Klamath,"4,000-5,000'",0,0,0,0,0,0,"4,630.00",0.0 ( 3 ),0.0 ( 3 ),0
4. Klamath,"5,000-6,000'",0,0,0,0,0,0,"2,247.50",0.0 ( 9 ),0.0 ( 9 ),0
4. Klamath,"6,000-7,000'",9,2,0.8,0.2,1.9,"5,041",578.1,0.7 ( 3 ),0.0 ( 3 ),0.1
4. Klamath,"7,000-8,000'",50,21,7,2.8,23.1,"13,021",85.8,0.0 ( 1 ),0.0 ( 1 ),0.4
4. Klamath,"8,000-9,000'",97,48,18.6,10.2,58.3,843,1.5,NA,NA,3.6
5. Lewis,"2,000-3,000'",0,0,0,0,0,0,274.4,0.0 ( 2 ),0.4 ( 2 ),0
5. Lewis,"3,000-4,000'",3,0,0.1,0,0.2,110,213.1,5.8 ( 3 ),0.5 ( 3 ),0.5
5. Lewis,"4,000-5,000'",12,6,1.1,0.5,7,"2,061",79.6,21.5 ( 2 ),5.8 ( 1 ),6.6
5. Lewis,"5,000-6,000'",59,31,9.6,6.5,54,"3,775",10.8,NA,NA,24.1
5. Lewis,"6,000-7,000'",90,46,25.1,18.3,66.8,"4,058",4.2,NA,NA,51.9
5. Lewis,"7,000-8,000'",140,71,56.8,43,78.9,"1,773",0.8,NA,NA,76.1
5. Lewis,">8,000'",152,81,67.1,51,86.5,787,0.3,NA,NA,107.7
6. Lower Cowlitz,"3,000-4,000'",5,1,0.1,0,0.3,110,139.5,5.6 ( 2 ),1.0 ( 2 ),0
6. Lower Cowlitz,"4,000-5,000'",27,12,2.8,1.1,14.9,"2,478",42,NA,NA,0.2
6. Lower Cowlitz,"5,000-6,000'",62,28,11.1,5.9,46.2,"2,038",6.5,NA,NA,2.8
6. Lower Cowlitz,"6,000-7,000'",100,57,19.6,13.9,43.1,"1,217",1.6,NA,NA,29.4
6. Lower Cowlitz,"7,000-8,000'",141,76,31.1,23,71,"1,182",1,NA,NA,50.7
7. Naches,"4,000-5,000'",14,5,0.3,0.1,1.2,"1,363",328.6,7.0 ( 2 ),0.0 ( 2 ),2.7
7. Naches,"5,000-6,000'",44,19,3.5,1.4,15.1,"18,126",236.5,31.1 ( 2 ),20.3 ( 2 ),13.2
7. Naches,"6,000-7,000'",79,41,12.8,7.4,52.8,"18,871",47.6,NA,NA,24.7
7. Naches,"7,000-8,000'",132,69,35.6,26.6,84.3,"1,920",1.4,NA,NA,59.7
8. North Puget Sound,"1,000-2,000'",10,5,0,0,0,31,352,NA,NA,0
8. North Puget Sound,"2,000-3,000'",16,9,0.1,0.1,0.8,"1,348",426.6,NA,NA,1
8. North Puget Sound,"3,000-4,000'",40,26,1.7,1,10.5,"27,168",520.6,7.4 ( 3 ),1.5 ( 3 ),9
8. North Puget Sound,"4,000-5,000'",79,47,7.8,5,39.6,"130,436",490.7,11.9 ( 4 ),4.8 ( 4 ),28.3
8. North Puget Sound,"5,000-6,000'",117,66,17.8,12.1,65.1,"247,561",382.6,56.2 ( 3 ),45.0 ( 3 ),49
8. North Puget Sound,"6,000-7,000'",142,76,25.3,18,71.6,"145,263",151.4,NA,NA,63.2
8. North Puget Sound,"7,000-8,000'",169,87,34.6,25.1,79.3,"22,636",16.9,NA,NA,95.8
8. North Puget Sound,"8,000-9,000'",173,94,47.6,35.3,91.3,"2,362",1.3,NA,NA,276.1
9. Olympic,"4,000-5,000'",28,14,2.6,1.4,17.3,"9,695",132.3,10.5 ( 2 ),4.8 ( 2 ),6.6
9. Olympic,"5,000-6,000'",59,32,10,6.6,42.7,"29,914",85.6,9.3 ( 1 ),0.2 ( 1 ),11.9
9. Olympic,">6,000'",83,44,15.6,10.6,43.4,"10,469",18.4,NA,NA,13.9
10. Rogue-Umpqua,"3,000-4,000'",0,0,0,0,0,0,"1,692.80",0.0 ( 1 ),0.0 ( 1 ),0
10. Rogue-Umpqua,"4,000-5,000'",0,0,0,0,0,0,927,0.0 ( 2 ),0.0 ( 2 ),0
10. Rogue-Umpqua,"5,000-6,000'",3,0,0.2,0,0,0,557.7,0.0 ( 2 ),0.0 ( 2 ),0
10. Rogue-Umpqua,"6,000-7,000'",18,5,3.1,0.8,8.4,"8,580",194.2,0.3 ( 1 ),0.1 ( 1 ),0.3
10. Rogue-Umpqua,"7,000-8,000'",65,34,12.8,8.6,56.2,"7,230",15.8,NA,NA,1.5
10. Rogue-Umpqua,"8,000-9,000'",74,40,15.6,10.6,51.5,602,1.1,NA,NA,5.7
11. South Puget Sound,"2,000-3,000'",0,0,0,0,0,0,405.8,0.0 ( 3 ),0.0 ( 2 ),0
11. South Puget Sound,"3,000-4,000'",1,0,0,0,0.1,86,377.6,3.0 ( 7 ),0.1 ( 7 ),0.1
11. South Puget Sound,"4,000-5,000'",18,8,0.7,0.3,4.6,"3,652",222.6,18.9 ( 3 ),11.4 ( 3 ),2.9
11. South Puget Sound,"5,000-6,000'",61,32,7.6,4.6,43.6,"23,629",95.4,23.8 ( 1 ),14.5 ( 1 ),20.3
11. South Puget Sound,"6,000-7,000'",86,46,19.2,13.6,65.9,"27,134",37.4,NA,NA,48
11. South Puget Sound,"7,000-8,000'",130,67,46,34.6,84.4,"7,121",3.9,NA,NA,102.9
11. South Puget Sound,"8,000-9,000'",167,90,-,-,96.1,-,0.8,NA,NA,130.1
11. South Puget Sound,"9,000-10,000'",300†,139,-,-,94.3,-,0.7,NA,NA,241.6
11. South Puget Sound,"10,000-11,000'",267,145,-,-,89.9,-,0.8,NA,NA,536
11. South Puget Sound,"11,000-12,000'",160,81,50.4,37.6,85.7,"1,163",0.6,NA,NA,688.2
11. South Puget Sound,"12,000-13,000'",229,120,-,-,89.6,-,0.4,NA,NA,1023.3
11. South Puget Sound,">13,000'",263,144,-,-,96.7,-,0.2,NA,NA,1150.1
12. Upper Columbia,"3,000-4,000'",10,7,0,0,0,175,"2,566.20",0.0 ( 1 ),0.0 ( 1 ),0
12. Upper Columbia,"4,000-5,000'",36,18,0.3,0.1,0.7,"5,879","1,437.90",0.0 ( 3 ),0.0 ( 3 ),0.7
12. Upper Columbia,"5,000-6,000'",87,45,4.4,1.7,12.9,"68,694",772.6,0.0 ( 2 ),0.0 ( 2 ),8.8
12. Upper Columbia,"6,000-7,000'",120,67,14.2,7.8,46.7,"235,901",564,54.5 ( 1 ),44.4 ( 1 ),20.1
12. Upper Columbia,"7,000-8,000'",128,73,19.2,13,62,"97,717",141.2,NA,NA,24.6
12. Upper Columbia,"8,000-9,000'",144,73,22.5,15.4,56.2,"3,499",4.2,NA,NA,27.3
13. Upper Cowlitz,"3,000-4,000'",5,2,0.1,0,0.5,350,281.5,9.8 ( 1 ),0.0 ( 1 ),0.6
13. Upper Cowlitz,"4,000-5,000'",18,9,1,0.5,6.7,"7,743",306.7,8.9 ( 2 ),1.9 ( 2 ),4.5
13. Upper Cowlitz,"5,000-6,000'",54,28,7.5,4.8,41.5,"26,932",106.3,NA,NA,22.7
13. Upper Cowlitz,"6,000-7,000'",89,47,22.9,16.6,79,"17,540",19.8,NA,NA,55.8
13. Upper Cowlitz,"7,000-8,000'",142,75,48.3,36.3,81.6,"5,422",2.8,NA,NA,91.2
13. Upper Cowlitz,"8,000-9,000'",167,90,74.6,56.9,96.1,586,0.2,NA,NA,121.8
13. Upper Cowlitz,"9,000-10,000'",185,98,-,56.9,94.3,"1,742",0.4,NA,NA,220.6
13. Upper Cowlitz,"10,000-11,000'",23,13,54.2,40,96.4,206,0.1,NA,NA,634.1
14. Upper Deschutes-Crooked,"4,000-5,000'",0,0,0,0,0,0,"3,903.90",0.0 ( 1 ),0.0 ( 1 ),0
14. Upper Deschutes-Crooked,"5,000-6,000'",6,2,0.2,0.1,0.5,"4,142","1,478.40",2.0 ( 6 ),0.9 ( 6 ),0.1
14. Upper Deschutes-Crooked,"6,000-7,000'",30,15,3.9,2.1,16.8,"28,670",255.5,NA,NA,2.5
14. Upper Deschutes-Crooked,"7,000-8,000'",75,41,16,10.9,51.6,"23,292",40.2,NA,NA,6.5
14. Upper Deschutes-Crooked,"8,000-9,000'",117,63,33.4,25.4,73.5,"4,183",3.1,NA,NA,25.3
14. Upper Deschutes-Crooked,"9,000-10,000'",169,86,47.7,36.3,68.7,"1,309",0.7,NA,NA,36.1
15. Upper Yakima,"3,000-4,000'",6,3,0.2,0,0.8,"1,216",489,0.0 ( 1 ),NA,0.4
15. Upper Yakima,"4,000-5,000'",23,13,1.5,0.7,8.4,"14,310",359.8,0.0 ( 1 ),0.0 ( 1 ),2.4
15. Upper Yakima,"5,000-6,000'",51,27,6.2,3.3,23.3,"28,734",161.7,0.0 ( 1 ),0.0 ( 1 ),8.2
15. Upper Yakima,"6,000-7,000'",89,45,16.7,10.1,47.1,"11,062",20.5,NA,NA,25.3
15. Upper Yakima,"7,000-8,000'",136,69,46.9,35.3,85.6,"1,270",0.7,NA,NA,71.9
16. Willamette,"0-1,000'",NA,NA,0,0,0,7,"5,006.40",0.0 ( 1 ),0.1 ( 1 ),0
16. Willamette,"1,000-2,000'",0,0,0,0,0,0,"2,005.80",0.0 ( 1 ),0.0 ( 1 ),0
16. Willamette,"2,000-3,000'",0,0,0,0,0,0,"1,614.10",0.0 ( 2 ),0.1 ( 2 ),0
16. Willamette,"3,000-4,000'",0,0,0,0,0,0,"1,472.90",0.0 ( 7 ),0.1 ( 7 ),0
16. Willamette,"4,000-5,000'",1,0,0,0,0,23,879.1,0.0 ( 7 ),0.0 ( 7 ),0
16. Willamette,"5,000-6,000'",15,4,1.7,0.4,4.2,"8,153",410.8,NA,NA,0.1
16. Willamette,"6,000-7,000'",52,26,9.7,6.1,38.3,"22,428",68.9,NA,NA,4.2
16. Willamette,"7,000-8,000'",104,53,30.1,22.4,56.1,"10,977",9.2,NA,NA,18.4
16. Willamette,"8,000-9,000'",177,89,69,52.6,64.4,"8,388",3,NA,NA,23.9
16. Willamette,"9,000-10,000'",215,108,74.9,57.3,69.4,"2,359",0.8,NA,NA,32.6
