,,5/1/2026,5/10/2026,5/1/2026,5/10/2026,5/10/2026,5/10/2026,5/10/2026,5/1/2026,5/10/2026,5/10/2026
14. Sun-Teton-Marias,"6,000-7,000'",148,131,8.7,5.3,36.1,"161,289",574.4,8.1 ( 2 ),4.7 ( 2 ),8.3
14. Sun-Teton-Marias,"7,000-8,000'",166,158,18.4,13.4,62,"207,704",291.6,NA,NA,10.3
14. Sun-Teton-Marias,"8,000-9,000'",164,150,22.4,17,52.7,"21,117",23.3,NA,NA,11
14. Sun-Teton-Marias,">9,000'",153,141,27.1,20.9,37,215,0.2,NA,NA,32.1
15. Sweetwater,"7,000-8,000'",0,0,0,0,0,0,952.6,NA,NA,0
15. Sweetwater,"8,000-9,000'",1,3,0,0,1,384,189,0.0 ( 1 ),0.0 ( 1 ),0
15. Sweetwater,"9,000-10,000'",35,43,2.8,2.4,38.1,"5,445",43,NA,NA,2.1
15. Sweetwater,"10,000-11,000'",87,89,11.4,9.6,69.2,"5,483",10.7,NA,NA,13.5
15. Sweetwater,"11,000-12,000'",100,95,17.9,14.5,62.8,"4,407",5.7,NA,NA,17.3
15. Sweetwater,"12,000-13,000'",88,80,18.1,14.5,71,149,0.2,NA,NA,16.6
16. Tongue,"2,000-3,000'",NA,NA,0,0,0,0,881.3,NA,NA,0
16. Tongue,"3,000-4,000'",0,NA,0,0,0,0,"2,790.20",NA,NA,0
16. Tongue,"4,000-5,000'",0,0,0,0,0,0,"1,214.80",NA,NA,0
16. Tongue,"5,000-6,000'",0,0,0,0,0,0,49.2,NA,NA,0
16. Tongue,"6,000-7,000'",7,17,0,0,2.7,85,34.1,NA,NA,0
16. Tongue,"7,000-8,000'",14,19,0.5,0.4,10.4,"2,806",121.5,3.7 ( 2 ),2.9 ( 2 ),0.6
16. Tongue,"8,000-9,000'",33,31,2.8,1.9,30.3,"17,814",173.6,3.6 ( 4 ),3.7 ( 3 ),3.4
16. Tongue,"9,000-10,000'",75,69,10.6,8.5,79,"52,202",115.6,NA,NA,13.7
16. Tongue,"10,000-11,000'",89,79,16,12.9,88.8,"15,881",23.1,NA,NA,19.2
16. Tongue,"11,000-12,000'",91,80,17.3,14.1,81.8,"1,374",1.8,NA,NA,19.3
17. Upper Clark Fork,"3,000-4,000'",0,0,0,0,0,0,157.3,NA,NA,0
17. Upper Clark Fork,"4,000-5,000'",15,5,0,0,0,30,"1,442.30",NA,NA,0
17. Upper Clark Fork,"5,000-6,000'",108,81,0.5,0.2,1.5,"16,055","2,001.20",0.0 ( 3 ),0.0 ( 3 ),0.6
17. Upper Clark Fork,"6,000-7,000'",168,146,4,2,14.2,"164,984","1,576.10",16.4 ( 4 ),9.6 ( 4 ),4.4
17. Upper Clark Fork,"7,000-8,000'",153,145,11.7,7.9,48.5,"279,183",664.7,9.5 ( 3 ),5.6 ( 3 ),11.5
17. Upper Clark Fork,"8,000-9,000'",147,135,18.7,14.1,71.6,"110,654",147,22.6 ( 2 ),20.8 ( 2 ),16.4
17. Upper Clark Fork,"9,000-10,000'",145,132,20.8,16,60.1,"15,467",18.1,NA,NA,16.5
17. Upper Clark Fork,">10,000'",139,136,19.8,15.1,39.5,156,0.2,NA,NA,10.7
18. Upper Green,"7,000-8,000'",0,0,0,0,0,24,"6,387.90",0.0 ( 2 ),0.0 ( 2 ),0
18. Upper Green,"8,000-9,000'",34,21,1.5,0.5,5.4,"45,219","1,592.70",4.9 ( 8 ),4.0 ( 7 ),1.1
18. Upper Green,"9,000-10,000'",68,64,7.7,5.4,44.1,"260,833",901,5.6 ( 10 ),4.2 ( 9 ),8.3
18. Upper Green,"10,000-11,000'",77,71,13,10.1,64.1,"254,336",473.5,5.3 ( 2 ),3.6 ( 2 ),18.3
18. Upper Green,"11,000-12,000'",75,65,15.1,11.5,71.3,"119,372",194.1,NA,NA,17.5
18. Upper Green,"12,000-13,000'",64,52,12.9,9.4,67.1,"17,162",34.1,NA,NA,10.1
18. Upper Green,"13,000-14,000'",103,90,25.3,19.8,73.7,510,0.5,NA,NA,16.1
19. Upper Missouri,"4,000-5,000'",89,0,0,0,0,0,"1,182.20",NA,NA,0
19. Upper Missouri,"5,000-6,000'",9,7,0,0,0,57,"1,057.70",NA,NA,0
19. Upper Missouri,"6,000-7,000'",68,37,0.9,0.2,1.8,"5,202",556.4,0.0 ( 1 ),0.0 ( 1 ),0.1
19. Upper Missouri,"7,000-8,000'",121,106,6,3.1,25.3,"22,365",135.1,0.0 ( 1 ),0.0 ( 1 ),1.2
19. Upper Missouri,"8,000-9,000'",146,145,17.7,13.8,73,"17,586",23.9,NA,NA,9.9
19. Upper Missouri,">9,000'",148,144,20.2,16.3,46.3,757,0.9,NA,NA,18.2
20. Upper No Platte,"7,000-8,000'",0,0,0,0,0,0,"4,078.60",0.0 ( 1 ),0.0 ( 1 ),0
20. Upper No Platte,"8,000-9,000'",1,0,0,0,0.2,478,"2,114.90",0.4 ( 2 ),0.3 ( 2 ),0
20. Upper No Platte,"9,000-10,000'",12,9,1,0.6,20.1,"30,986",945.5,5.5 ( 8 ),4.4 ( 8 ),2.5
20. Upper No Platte,"10,000-11,000'",25,16,3.7,2.3,67.6,"48,724",394.1,18.1 ( 6 ),18.2 ( 6 ),12.8
20. Upper No Platte,"11,000-12,000'",33,19,5.8,3.5,86.3,"10,283",54.9,NA,NA,9.6
20. Upper No Platte,"12,000-13,000'",37,21,6.6,4,78.2,454,2.1,NA,NA,3.3
21. Upper Shoshone,"5,000-6,000'",NA,NA,0,0,0,0,101.7,NA,NA,0
21. Upper Shoshone,"6,000-7,000'",0,0,0,0,0,0,206.7,NA,NA,0
21. Upper Shoshone,"7,000-8,000'",69,86,0.7,0.5,5.6,"6,756",280.5,0.0 ( 1 ),0.0 ( 1 ),0.4
21. Upper Shoshone,"8,000-9,000'",101,114,6,4.6,42.5,"81,373",330.1,0.8 ( 2 ),0.2 ( 1 ),5.5
21. Upper Shoshone,"9,000-10,000'",119,117,14.6,11.6,66.6,"206,850",333.2,NA,NA,15.6
21. Upper Shoshone,"10,000-11,000'",115,107,19.5,15.6,68.1,"170,141",204.2,25.6 ( 1 ),25.5 ( 1 ),19
21. Upper Shoshone,"11,000-12,000'",112,104,21.3,17.1,68.2,"44,762",48.9,NA,NA,16.9
22. Upper Snake Basins,"4,000-5,000'",0,0,0,0,0,0,919.5,NA,NA,0
22. Upper Snake Basins,"5,000-6,000'",0,0,0,0,0,0,"1,919.80",NA,NA,0
22. Upper Snake Basins,"6,000-7,000'",4,1,0.1,0,0.1,905,"2,908.40",0.0 ( 6 ),0.0 ( 6 ),0
22. Upper Snake Basins,"7,000-8,000'",52,41,4.5,2.4,24.1,"103,519",823.2,8.0 ( 4 ),3.6 ( 4 ),4.7
22. Upper Snake Basins,"8,000-9,000'",99,90,17.9,13,74.9,"228,433",329.4,NA,NA,24.2
22. Upper Snake Basins,"9,000-10,000'",109,100,24.7,19.1,85.9,"67,580",66.3,37.2 ( 1 ),35.5 ( 1 ),28.9
22. Upper Snake Basins,"10,000-11,000'",106,96,28.1,22.1,81.9,"9,227",7.8,NA,NA,35.2
23. Upper Yellowstone,"4,000-5,000'",0,0,0,0,0,0,"3,428.40",NA,NA,0
23. Upper Yellowstone,"5,000-6,000'",14,0,0,0,0,0,"1,793.50",0.1 ( 1 ),0.0 ( 1 ),0
23. Upper Yellowstone,"6,000-7,000'",21,9,0.2,0,0.6,"2,094","1,036.50",0.1 ( 4 ),0.0 ( 4 ),0
23. Upper Yellowstone,"7,000-8,000'",61,48,3,1.4,17.3,"113,815","1,514.30",4.7 ( 6 ),1.0 ( 6 ),2.4
23. Upper Yellowstone,"8,000-9,000'",103,96,11.2,7.8,59.3,"774,374","1,850.20",19.8 ( 6 ),17.0 ( 6 ),11.3
23. Upper Yellowstone,"9,000-10,000'",117,107,19.5,15.3,78.6,"958,027","1,177.70",30.7 ( 3 ),28.4 ( 3 ),23.7
23. Upper Yellowstone,"10,000-11,000'",111,100,22.3,17.6,77.3,"346,079",368.6,NA,NA,28.3
23. Upper Yellowstone,"11,000-12,000'",107,95,23.9,18.9,76.3,"62,894",62.3,NA,NA,26.5
23. Upper Yellowstone,"12,000-13,000'",112,94,24.5,19.5,76.3,"1,508",1.4,NA,NA,27
24. Wind,"4,000-5,000'",NA,NA,0,0,0,0,354.7,NA,NA,0
24. Wind,"5,000-6,000'",0,NA,0,0,0,0,"3,030.20",NA,NA,0
24. Wind,"6,000-7,000'",0,0,0,0,0,0,"1,717.90",NA,NA,0
24. Wind,"7,000-8,000'",0,0,0,0,1.4,20,738.1,NA,NA,0
24. Wind,"8,000-9,000'",27,21,0.9,0.4,11.6,"11,829",578.7,0.3 ( 4 ),0.0 ( 2 ),0.2
24. Wind,"9,000-10,000'",75,78,7,5.4,56.6,"170,311",592.4,8.4 ( 5 ),5.3 ( 5 ),6.5
24. Wind,"10,000-11,000'",96,90,14.1,11.2,76.3,"288,856",482,11.4 ( 1 ),11.2 ( 1 ),19.8
24. Wind,"11,000-12,000'",99,89,18.3,14.5,71.2,"175,574",227.4,NA,NA,21.2
24. Wind,"12,000-13,000'",102,90,23.9,18.8,83.5,"27,745",27.6,NA,NA,18.7
24. Wind,"13,000-14,000'",98,85,26.6,20.7,91,"1,173",1.1,NA,NA,11.9
25. Wood and Lost Basins,"5,000-6,000'",0,0,0,0,0,0,"2,760.00",0.0 ( 2 ),0.0 ( 2 ),0
25. Wood and Lost Basins,"6,000-7,000'",3,1,0,0,0,90,"1,847.10",0.0 ( 4 ),0.1 ( 4 ),0
25. Wood and Lost Basins,"7,000-8,000'",47,11,1.2,0.1,1.9,"10,264","1,388.10",3.4 ( 6 ),0.1 ( 6 ),0.1
25. Wood and Lost Basins,"8,000-9,000'",85,51,6.2,2.4,24.2,"110,840",864.9,10.2 ( 3 ),5.0 ( 3 ),1.7
25. Wood and Lost Basins,"9,000-10,000'",99,71,13.8,7.6,52.9,"178,183",436.9,21.1 ( 1 ),15.2 ( 1 ),5.7
25. Wood and Lost Basins,"10,000-11,000'",103,77,17.7,10.7,54.5,"64,864",113.3,NA,NA,6.9
25. Wood and Lost Basins,"11,000-12,000'",104,86,19.2,13.2,58,"6,909",9.8,NA,NA,7.2
