,,3/1/2026,3/8/2026,3/1/2026,3/8/2026,3/8/2026,3/8/2026,3/8/2026,3/1/2026,3/8/2026,3/8/2026
9. Mokelumne,"5,000-6,000'",56,15,4.6,1.5,16,"6,813",82.5,NA,NA,3.5
9. Mokelumne,"6,000-7,000'",59,40,8.9,7.3,63.4,"24,892",63.5,17.4 ( 1 ),11.9 ( 1 ),6.7
9. Mokelumne,"7,000-8,000'",75,61,16,14.1,91.8,"65,106",86.4,NA,NA,14.6
9. Mokelumne,"8,000-9,000'",80,70,19.8,18.2,90.5,"75,431",77.9,25.1 ( 2 ),21.1 ( 2 ),19
9. Mokelumne,">9,000'",88,90,23.7,24.3,80.5,"9,773",7.5,NA,NA,22.4
10. Stanislaus,"5,000-6,000'",58,16,4.2,1.4,15,"7,998",105.6,NA,NA,3.3
10. Stanislaus,"6,000-7,000'",53,41,8,7.1,56.2,"50,574",133.9,NA,NA,7.2
10. Stanislaus,"7,000-8,000'",74,61,14.8,13.3,88.7,"101,911",143.8,16.7 ( 1 ),16.0 ( 1 ),12.1
10. Stanislaus,"8,000-9,000'",80,70,18.9,17.3,90.3,"106,618",115.4,24.9 ( 2 ),24.0 ( 2 ),16.1
10. Stanislaus,"9,000-10,000'",85,85,22.9,23.4,84.5,"64,372",51.6,21.1 ( 1 ),21.9 ( 1 ),19.7
10. Stanislaus,"10,000-11,000'",85,97,25.4,29.1,84.9,"18,849",12.2,NA,NA,21.1
10. Stanislaus,"11,000-12,000'",87,94,24.7,26.3,82.2,542,0.4,NA,NA,15
11. Tuolumne§,"5,000-6,000'",95,10,6.2,0.3,8.6,"2,449",168,NA,NA,1
11. Tuolumne§,"6,000-7,000'",71,41,5.9,2.7,52.1,"20,362",140.9,4.4 ( 1 ),1.6 ( 1 ),3.8
11. Tuolumne§,"7,000-8,000'",75,59,9.5,8.3,80,"65,801",149.1,22.0 ( 1 ),21.0 ( 2 ),12.2
11. Tuolumne§,"8,000-9,000'",83,69,19.7,13.7,84.6,"122,950",167.9,16.5 ( 3 ),17.0 ( 3 ),18.4
11. Tuolumne§,"9,000-10,000'",85,80,25.1,18.4,84.8,"172,611",176.1,19.6 ( 2 ),22.7 ( 2 ),23.4
11. Tuolumne§,"10,000-11,000'",88,95,27.8,23.5,88.7,"108,610",86.6,NA,NA,23
11. Tuolumne§,"11,000-12,000'",87,102,24.6,22.9,89.1,"29,302",24,NA,NA,17.7
11. Tuolumne§,"12,000-13,000'",83,101,17,17.1,87,"2,200",2.4,NA,NA,14.3
12. Merced§,"5,000-6,000'",174,7,5.3,0.1,2.6,491,69.7,NA,NA,0.9
12. Merced§,"6,000-7,000'",74,32,6.1,2,33.4,"8,420",78.3,NA,NA,5.6
12. Merced§,"7,000-8,000'",81,65,8.7,9.3,82.8,"65,202",131.9,NA,NA,16
12. Merced§,"8,000-9,000'",88,74,14.9,14.8,90.3,"97,138",123.4,24.5 ( 2 ),24.0 ( 2 ),23.1
12. Merced§,"9,000-10,000'",89,79,20.4,19.8,89.7,"88,782",84.1,NA,NA,27.1
12. Merced§,"10,000-11,000'",88,93,24,27.3,88.8,"57,827",39.7,NA,NA,27.4
12. Merced§,"11,000-12,000'",86,111,23.4,31.9,87.8,"18,889",11.1,NA,NA,25
12. Merced§,"12,000-13,000'",84,121,23.9,38,97.3,"2,740",1.4,NA,NA,23.2
13. San Joaquin§,"5,000-6,000'",146,23,6.9,0.3,16.3,"2,528",137.2,NA,NA,2.3
13. San Joaquin§,"6,000-7,000'",89,46,9.6,2.1,54.8,"20,112",177.6,14.5 ( 3 ),11.2 ( 3 ),7.7
13. San Joaquin§,"7,000-8,000'",84,64,12.6,7.1,82.2,"81,044",214.2,22.2 ( 3 ),19.4 ( 3 ),16.5
13. San Joaquin§,"8,000-9,000'",87,74,15.9,13.8,88.6,"143,352",195.3,NA,NA,23.7
13. San Joaquin§,"9,000-10,000'",87,83,19.1,20.3,88.1,"218,314",201.4,22.7 ( 1 ),24.2 ( 1 ),25.3
13. San Joaquin§,"10,000-11,000'",89,94,22.5,25.6,90.1,"215,398",157.5,NA,NA,22.3
13. San Joaquin§,"11,000-12,000'",88,106,24.4,26.6,87.4,"162,486",114.6,NA,NA,17.6
13. San Joaquin§,"12,000-13,000'",92,118,26.8,24.4,85.9,"34,042",26.2,NA,NA,12.2
13. San Joaquin§,"13,000-14,000'",96,108,26.1,13.8,82.6,"1,063",1.4,NA,NA,7.1
14. Kings,"5,000-6,000'",190,13,5.6,0.5,5.8,"2,376",95.6,NA,NA,1.6
14. Kings,"6,000-7,000'",106,38,7.9,3.8,34.5,"26,342",128.5,6.7 ( 1 ),5.2 ( 1 ),5
14. Kings,"7,000-8,000'",90,61,8.7,9.4,68.1,"84,522",168.2,NA,NA,12.6
14. Kings,"8,000-9,000'",87,73,15.6,13.8,81.1,"156,183",212.7,19.7 ( 1 ),16.3 ( 1 ),21.3
14. Kings,"9,000-10,000'",91,83,20.8,18.1,85.1,"209,391",216.8,27.0 ( 2 ),30.3 ( 1 ),23.1
14. Kings,"10,000-11,000'",93,92,23,22.9,85.2,"240,170",196.9,23.7 ( 2 ),30.3 ( 1 ),21.7
14. Kings,"11,000-12,000'",93,107,24,28.8,85,"227,069",147.8,24.5 ( 1 ),26.4 ( 1 ),19.1
14. Kings,"12,000-13,000'",93,116,23.4,33,84.6,"77,569",44.1,NA,NA,14.8
14. Kings,"13,000-14,000'",95,117,23.1,32.4,81.5,"4,832",2.8,NA,NA,8.8
15. Kaweah§,"5,000-6,000'",>300†,7,6.2,0.1,0.8,248,55.5,NA,NA,1.6
15. Kaweah§,"6,000-7,000'",150,46,8.2,3,26.9,"9,600",59.5,4.9 ( 1 ),NA,3.8
15. Kaweah§,"7,000-8,000'",94,60,8.7,6,60.3,"19,309",60.1,NA,NA,9.4
15. Kaweah§,"8,000-9,000'",89,70,12,10.3,79.2,"31,097",56.8,NA,NA,14.3
15. Kaweah§,"9,000-10,000'",95,81,16.4,14.8,80.8,"34,239",43.4,19.4 ( 1 ),18.7 ( 1 ),18.6
15. Kaweah§,"10,000-11,000'",95,91,21.4,21.7,80.5,"34,569",29.8,NA,NA,21.5
15. Kaweah§,">11,000'",98,104,24.8,27.5,81.6,"13,590",9.3,NA,NA,21.3
16. Tule,"5,000-6,000'",>300†,32,6.1,0.2,2.7,670,51.6,NA,NA,3
16. Tule,"6,000-7,000'",252,57,9.7,2.8,25.8,"5,950",40,NA,NA,4.4
16. Tule,"7,000-8,000'",107,69,13,9.5,72.4,"13,647",26.8,8.5 ( 1 ),3.1 ( 1 ),5.3
16. Tule,"8,000-9,000'",92,75,16,14.3,84.4,"11,571",15.2,NA,NA,7.4
16. Tule,"9,000-10,000'",93,77,20.8,18,88.2,"3,899",4.1,NA,NA,13.2
17. Kern§,"5,000-6,000'",276,5,4.4,0.1,0.9,"1,147",246.2,NA,NA,0.1
17. Kern§,"6,000-7,000'",179,27,8.1,1.3,11,"23,137",341.5,NA,NA,0.6
17. Kern§,"7,000-8,000'",125,57,9.4,3.8,31.8,"67,038",326.6,4.1 ( 1 ),1.3 ( 1 ),1.6
17. Kern§,"8,000-9,000'",100,88,7.1,6.5,65.1,"109,509",314.7,NA,NA,5.1
17. Kern§,"9,000-10,000'",101,93,10.5,10.5,76.5,"105,542",189.2,22.5 ( 1 ),NA,10
17. Kern§,"10,000-11,000'",103,96,18.4,18.3,84.9,"126,103",129.2,15.9 ( 2 ),15.8 ( 2 ),15.2
17. Kern§,"11,000-12,000'",100,102,22.8,24.1,87.8,"117,925",91.6,28.1 ( 1 ),NA,18.7
17. Kern§,"12,000-13,000'",100,114,21.8,25.5,84.8,"51,525",37.8,NA,NA,15.5
17. Kern§,">13,000'",107,121,20.4,23.2,77.4,"7,271",5.9,NA,NA,8.7
18. Truckee,"5,000-6,000'",54,29,5.3,3.6,48.6,"13,270",68.6,NA,NA,7.9
18. Truckee,"6,000-7,000'",60,40,8.6,6.9,66.3,"76,136",206.5,10.9 ( 4 ),10.1 ( 4 ),9
18. Truckee,"7,000-8,000'",69,55,13.8,12.1,86,"72,067",111.9,17.0 ( 2 ),15.9 ( 2 ),12.6
18. Truckee,"8,000-9,000'",76,71,18.3,17.9,92.3,"29,095",30.5,NA,NA,19
18. Truckee,"9,000-10,000'",85,81,20.1,20,94.3,"7,926",7.4,NA,NA,21.9
18. Truckee,"10,000-11,000'",86,81,20.7,20,97.8,514,0.5,NA,NA,23.3
19. Tahoe,"6,000-7,000'",20,8,2.3,1,9.5,"17,170",312.6,9.1 ( 2 ),8.2 ( 2 ),4.2
19. Tahoe,"7,000-8,000'",63,44,11.1,8.7,62.9,"49,610",107.1,13.3 ( 4 ),13.1 ( 4 ),10.7
19. Tahoe,"8,000-9,000'",78,67,17,15.5,80.3,"58,521",70.9,11.3 ( 1 ),11.1 ( 1 ),13.8
19. Tahoe,"9,000-10,000'",89,82,21.1,20,84.4,"17,593",16.5,NA,NA,15.2
19. Tahoe,"10,000-11,000'",89,83,20.8,19.8,98.3,"1,122",1.1,NA,NA,12
20. W Carson,"5,000-6,000'",100,0,5,0,0,0,0.3,NA,NA,1.3
20. W Carson,"6,000-7,000'",69,4,6.4,0.4,2.4,41,1.9,NA,NA,5.1
20. W Carson,"7,000-8,000'",70,57,12,10.8,86.8,"16,227",28.1,NA,NA,12.3
20. W Carson,"8,000-9,000'",79,69,16.5,15.4,89.2,"22,801",27.8,17.1 ( 3 ),16.9 ( 3 ),14.4
20. W Carson,"9,000-10,000'",85,80,19.9,19.1,86.9,"7,082",6.9,NA,NA,13.4
20. W Carson,"10,000-11,000'",81,76,19.8,19.4,80.3,300,0.3,NA,NA,13.1
21. E Carson,"5,000-6,000'",80,0,2.4,0,0,0,33.4,NA,NA,0
21. E Carson,"6,000-7,000'",72,12,4.9,1,10.8,"4,191",79.4,0.0 ( 1 ),0.0 ( 1 ),1.5
21. E Carson,"7,000-8,000'",64,49,8,6.4,63.2,"34,285",100.2,10.2 ( 1 ),12.4 ( 1 ),6.1
21. E Carson,"8,000-9,000'",76,68,14.4,13.5,86.1,"70,209",97.3,14.9 ( 2 ),15.5 ( 2 ),12
21. E Carson,"9,000-10,000'",85,83,19.8,19.8,87,"36,650",34.7,NA,NA,15.7
21. E Carson,">10,000'",96,99,23.7,25,88.2,"13,637",10.2,NA,NA,15.6
22. W Walker,"6,000-7,000'",46,18,2.5,1.2,15,455,7.3,NA,NA,0.3
22. W Walker,"7,000-8,000'",47,38,4,3.3,53.5,"6,804",38.7,7.0 ( 1 ),4.6 ( 1 ),2.7
22. W Walker,"8,000-9,000'",70,59,11,9.6,86.2,"23,612",46.1,11.5 ( 2 ),11.4 ( 2 ),11.2
22. W Walker,"9,000-10,000'",84,83,19.5,19.9,89.2,"64,592",60.8,37.8 ( 1 ),37.9 ( 1 ),21.2
22. W Walker,"10,000-11,000'",89,98,24.1,26.6,87.4,"35,284",24.9,NA,NA,20.4
22. W Walker,"11,000-12,000'",94,102,23.7,25.4,82.8,"2,616",1.9,NA,NA,15.6
23. E Walker,"6,000-7,000'",1,0,0,0,3.3,30,60.6,NA,NA,0
23. E Walker,"7,000-8,000'",21,14,1.1,0.6,49.4,"3,642",111.7,NA,NA,1.3
23. E Walker,"8,000-9,000'",40,32,4.1,2.7,77,"12,623",88.1,NA,NA,4.7
23. E Walker,"9,000-10,000'",67,64,10.8,10,83.6,"28,822",53.9,13.2 ( 1 ),13.4 ( 1 ),12.2
23. E Walker,"10,000-11,000'",79,84,15.6,16.3,78.7,"30,100",34.7,NA,NA,15.5
23. E Walker,">11,000'",82,88,14.6,15.6,80,"6,114",7.3,NA,NA,12.9
24. Mono,"6,000-7,000'",0,0,0,0,3.6,0,374.9,NA,NA,0.2
24. Mono,"7,000-8,000'",9,8,0.4,0.2,26.6,"3,949",392.8,NA,NA,1.3
24. Mono,"8,000-9,000'",41,37,3.3,2.4,66.8,"23,103",178.9,NA,NA,2.5
24. Mono,"9,000-10,000'",65,61,8.7,7.8,85.9,"26,555",64.1,NA,NA,10.7
24. Mono,"10,000-11,000'",79,86,16.2,17.7,87.8,"44,524",47.2,NA,NA,18.3
24. Mono,"11,000-12,000'",83,101,19.4,23.4,87.1,"29,584",23.7,NA,NA,15.7
24. Mono,"12,000-13,000'",83,99,19.8,23.6,85.3,"5,336",4.2,NA,NA,14.5
25. Upper Owens,"6,000-7,000'",37,8,0.7,0.2,12.2,799,68.6,NA,NA,4.2
25. Upper Owens,"7,000-8,000'",68,52,3.8,3.5,55,"26,971",143.6,NA,NA,7
25. Upper Owens,"8,000-9,000'",80,70,9.8,9.7,79,"38,901",75.4,NA,NA,10.7
25. Upper Owens,"9,000-10,000'",76,73,11.5,11.2,79.8,"26,408",44.2,26.6 ( 1 ),28.2 ( 1 ),12.6
25. Upper Owens,"10,000-11,000'",79,84,14.1,15,82.8,"25,937",32.4,NA,NA,12.5
25. Upper Owens,"11,000-12,000'",85,97,17.3,19.8,81.4,"16,376",15.5,NA,NA,8.6
25. Upper Owens,"12,000-13,000'",87,97,15.7,16.1,81.3,"2,480",2.9,NA,NA,4.6
26. Owens,"5,000-6,000'",5,0,0,0,0,0,421.9,NA,NA,0
26. Owens,"6,000-7,000'",5,0,0,0,0.7,0,342.5,NA,NA,0
26. Owens,"7,000-8,000'",13,2,0.2,0,12.9,570,314.8,NA,NA,0.3
26. Owens,"8,000-9,000'",33,18,1,0.6,31.2,"5,730",178.7,NA,NA,1.4
26. Owens,"9,000-10,000'",58,47,4.6,3.6,55.9,"28,655",148.1,8.9 ( 2 ),8.1 ( 2 ),4.5
26. Owens,"10,000-11,000'",82,76,10.3,9.9,74.4,"86,687",163.8,15.4 ( 2 ),16.4 ( 2 ),8.7
26. Owens,"11,000-12,000'",93,101,16.6,18.7,79,"131,781",132,NA,NA,11
26. Owens,"12,000-13,000'",95,114,19.2,23.6,78.2,"78,010",62.1,NA,NA,8.4
26. Owens,">13,000'",102,117,17.5,19.7,77.2,"9,655",9.2,NA,NA,4.7
