,,3/8/2026,3/15/2026,3/8/2026,3/15/2026,3/15/2026,3/15/2026,3/15/2026,3/8/2026,3/15/2026,3/15/2026
3. Hood-Sandy-Lower Deschutes,"3,000-4,000'",8,10,0.2,0.3,4.2,"21,566","1,613.30",4.9 ( 5 ),5.6 ( 5 ),3.7
3. Hood-Sandy-Lower Deschutes,"4,000-5,000'",26,30,1.8,2.3,24.9,"84,385",693.5,9.9 ( 2 ),24.7 ( 1 ),11.6
3. Hood-Sandy-Lower Deschutes,"5,000-6,000'",58,70,8.2,10.5,64.1,"113,472",203,10.9 ( 2 ),14.2 ( 2 ),22.4
3. Hood-Sandy-Lower Deschutes,"6,000-7,000'",69,84,19.4,24.8,89.1,"41,934",31.7,16.4 ( 1 ),21.4 ( 1 ),48.9
3. Hood-Sandy-Lower Deschutes,"7,000-8,000'",62,77,25.4,32.5,94.3,"14,033",8.1,NA,NA,67.1
3. Hood-Sandy-Lower Deschutes,"8,000-9,000'",57,71,36.9,48.6,97.1,"4,751",1.8,NA,NA,84.2
3. Hood-Sandy-Lower Deschutes,"9,000-10,000'",52,65,45.4,62.4,99,"2,248",0.7,NA,NA,147.9
3. Hood-Sandy-Lower Deschutes,">10,000'",47,55,33.7,41.2,99.8,424,0.2,NA,NA,434.4
4. Klamath,"4,000-5,000'",0,0,0,0,0,284,"4,630.00",0.1 ( 3 ),0.1 ( 3 ),0
4. Klamath,"5,000-6,000'",5,4,0.4,0.3,3.4,"31,743","2,247.50",3.4 ( 9 ),2.4 ( 9 ),0.7
4. Klamath,"6,000-7,000'",36,27,5.2,4.1,42.8,"126,563",578.1,7.4 ( 3 ),6.3 ( 3 ),3.8
4. Klamath,"7,000-8,000'",62,62,11.5,12.2,80.7,"55,699",85.8,4.4 ( 1 ),2.3 ( 1 ),7.2
4. Klamath,"8,000-9,000'",74,76,17.2,19.2,87.3,"1,578",1.5,NA,NA,15.9
5. Lewis,"2,000-3,000'",5,6,0.1,0.1,1,"1,143",274.4,0.2 ( 2 ),0.1 ( 2 ),2.3
5. Lewis,"3,000-4,000'",17,21,0.9,1.2,8.8,"13,701",213.1,14.0 ( 3 ),15.8 ( 3 ),11.1
5. Lewis,"4,000-5,000'",35,41,2.6,3.5,19,"14,965",79.6,24.3 ( 2 ),27.7 ( 2 ),23.7
5. Lewis,"5,000-6,000'",74,92,12.3,17.3,64.5,"9,981",10.8,NA,NA,37.8
5. Lewis,"6,000-7,000'",76,95,26.6,35.9,89.4,"7,952",4.2,NA,NA,57.5
5. Lewis,"7,000-8,000'",63,82,36.4,51.3,90.6,"2,112",0.8,NA,NA,72.2
5. Lewis,">8,000'",54,66,33.7,45.5,77.3,702,0.3,NA,NA,100
6. Lower Cowlitz,"3,000-4,000'",24,32,1.4,2,20.8,"14,983",139.5,7.9 ( 2 ),8.8 ( 2 ),5.4
6. Lower Cowlitz,"4,000-5,000'",50,65,7.2,9.9,57.5,"22,194",42,NA,NA,13.1
6. Lower Cowlitz,"5,000-6,000'",69,87,16.1,22.1,80.3,"7,611",6.5,NA,NA,22.1
6. Lower Cowlitz,"6,000-7,000'",81,99,21.3,28.3,73.2,"2,477",1.6,NA,NA,45.3
6. Lower Cowlitz,"7,000-8,000'",67,79,20.6,25.6,77.6,"1,316",1,NA,NA,57.8
7. Naches,"4,000-5,000'",35,43,2.1,2.7,37.6,"47,747",328.6,11.6 ( 2 ),19.0 ( 2 ),15.7
7. Naches,"5,000-6,000'",66,78,7.3,9.1,57.8,"114,785",236.5,26.8 ( 2 ),36.1 ( 2 ),28.4
7. Naches,"6,000-7,000'",83,100,15.8,20.2,82.5,"51,210",47.6,NA,NA,38.1
7. Naches,"7,000-8,000'",75,93,27,35.2,96.7,"2,539",1.4,NA,NA,64.4
8. North Puget Sound,"1,000-2,000'",10,9,0,0,0.2,363,352,NA,NA,1.3
8. North Puget Sound,"2,000-3,000'",52,55,0.9,1.1,5.3,"24,195",426.6,NA,NA,6.3
8. North Puget Sound,"3,000-4,000'",113,119,5.7,7.2,24.7,"199,035",520.6,11.4 ( 3 ),14.3 ( 3 ),20.1
8. North Puget Sound,"4,000-5,000'",144,160,16.3,20.7,54.3,"541,784",490.7,19.1 ( 4 ),21.6 ( 4 ),40.5
8. North Puget Sound,"5,000-6,000'",140,163,26.6,33.8,78.5,"689,456",382.6,54.9 ( 3 ),60.5 ( 3 ),58.5
8. North Puget Sound,"6,000-7,000'",125,148,30.4,37.9,87.3,"305,901",151.4,NA,NA,68.1
8. North Puget Sound,"7,000-8,000'",108,126,31.4,39,91.8,"35,099",16.9,NA,NA,91.9
8. North Puget Sound,"8,000-9,000'",112,126,40,52.5,96,"3,510",1.3,NA,NA,260.3
9. Olympic,"4,000-5,000'",54,72,6.7,10.1,40.9,"71,530",132.3,13.2 ( 2 ),16.0 ( 2 ),19.2
9. Olympic,"5,000-6,000'",72,92,18.6,25.3,84.9,"115,529",85.6,12.7 ( 1 ),17.0 ( 1 ),26
9. Olympic,">6,000'",74,93,22.5,30,91.3,"29,486",18.4,NA,NA,28.3
10. Rogue-Umpqua,"3,000-4,000'",0,0,0,0,0,0,"1,692.80",0.4 ( 1 ),0.0 ( 1 ),0
10. Rogue-Umpqua,"4,000-5,000'",2,2,0.1,0.1,0.8,"3,245",927,0.4 ( 2 ),0.1 ( 2 ),0.1
10. Rogue-Umpqua,"5,000-6,000'",23,24,2.7,3,24.1,"89,275",557.7,0.2 ( 2 ),0.1 ( 2 ),3.2
10. Rogue-Umpqua,"6,000-7,000'",44,50,9.2,11.1,57.3,"115,080",194.2,6.3 ( 1 ),6.1 ( 1 ),9.8
10. Rogue-Umpqua,"7,000-8,000'",68,81,17.3,21.4,84.9,"18,081",15.8,NA,NA,14.4
10. Rogue-Umpqua,"8,000-9,000'",67,81,20.4,24.9,62.4,"1,410",1.1,NA,NA,16.2
11. South Puget Sound,"2,000-3,000'",0,1,0,0,0.1,113,405.8,0.0 ( 3 ),5.2 ( 2 ),3.7
11. South Puget Sound,"3,000-4,000'",6,8,0.2,0.2,1.7,"4,809",377.6,5.3 ( 7 ),12.6 ( 7 ),8.4
11. South Puget Sound,"4,000-5,000'",32,40,1.6,2.3,10.9,"27,313",222.6,17.3 ( 3 ),27.4 ( 3 ),15.1
11. South Puget Sound,"5,000-6,000'",76,101,10.9,15.3,57.1,"77,692",95.4,18.9 ( 1 ),28.0 ( 1 ),32.1
11. South Puget Sound,"6,000-7,000'",76,100,21.6,29.4,86.8,"58,567",37.4,NA,NA,54.1
11. South Puget Sound,"7,000-8,000'",65,84,32.4,44.8,89.9,"9,219",3.9,NA,NA,94.2
11. South Puget Sound,"8,000-9,000'",60,75,50.1,72.3,87.1,"2,979",0.8,NA,NA,115.6
11. South Puget Sound,"9,000-10,000'",19,24,22.6,27.8,83.9,"1,003",0.7,NA,NA,225.6
11. South Puget Sound,"10,000-11,000'",20,21,32.1,41.8,78.6,"1,719",0.8,NA,NA,520.6
11. South Puget Sound,"11,000-12,000'",49,54,19.7,22.8,80.1,704,0.6,NA,NA,674.3
11. South Puget Sound,"12,000-13,000'",39,42,57.1,77.6,93.3,"1,598",0.4,NA,NA,1009.5
11. South Puget Sound,">13,000'",2,2,10.1,9.3,93.8,96,0.2,NA,NA,1135
12. Upper Columbia,"3,000-4,000'",22,17,1.4,0.8,8,"112,419","2,566.20",2.6 ( 1 ),2.7 ( 1 ),1.3
12. Upper Columbia,"4,000-5,000'",55,54,5.5,4.7,35.3,"357,596","1,437.90",3.2 ( 3 ),3.0 ( 3 ),5.9
12. Upper Columbia,"5,000-6,000'",89,100,13,13.9,68.4,"571,659",772.6,4.0 ( 2 ),4.0 ( 2 ),20.8
12. Upper Columbia,"6,000-7,000'",107,122,20.6,23,86.8,"691,342",564,52.9 ( 1 ),57.2 ( 1 ),32.8
12. Upper Columbia,"7,000-8,000'",104,118,23.7,26.2,87.6,"197,630",141.2,NA,NA,35.1
12. Upper Columbia,"8,000-9,000'",100,113,25.4,28.4,87.7,"6,432",4.2,NA,NA,37.7
13. Upper Cowlitz,"3,000-4,000'",17,18,0.3,0.3,2,"4,754",281.5,15.6 ( 1 ),23.0 ( 1 ),11.1
13. Upper Cowlitz,"4,000-5,000'",47,54,2.4,3.2,13.7,"52,157",306.7,15.7 ( 2 ),18.7 ( 2 ),20
13. Upper Cowlitz,"5,000-6,000'",93,110,12.4,16.2,52.2,"91,810",106.3,NA,NA,36.2
13. Upper Cowlitz,"6,000-7,000'",88,112,27.5,37,89.6,"39,033",19.8,NA,NA,60.9
13. Upper Cowlitz,"7,000-8,000'",68,89,32.9,46.8,95.6,"6,982",2.8,NA,NA,86.2
13. Upper Cowlitz,"8,000-9,000'",65,78,39.9,54.7,96.6,564,0.2,NA,NA,109.6
13. Upper Cowlitz,"9,000-10,000'",55,69,48.8,70.1,99.9,"1,444",0.4,NA,NA,208.2
13. Upper Cowlitz,"10,000-11,000'",7,8,27.5,34,99.9,175,0.1,NA,NA,620.7
14. Upper Deschutes-Crooked,"4,000-5,000'",4,5,0.1,0.1,1.7,"24,908","3,903.90",3.9 ( 1 ),1.5 ( 1 ),0.4
14. Upper Deschutes-Crooked,"5,000-6,000'",18,18,1.6,1.5,16.1,"121,570","1,478.40",6.6 ( 6 ),7.2 ( 5 ),2.7
14. Upper Deschutes-Crooked,"6,000-7,000'",43,48,7.9,9.1,54.4,"123,844",255.5,NA,NA,10.2
14. Upper Deschutes-Crooked,"7,000-8,000'",56,65,15.9,19.2,78.7,"41,149",40.2,NA,NA,17.8
14. Upper Deschutes-Crooked,"8,000-9,000'",52,63,21.7,27,90.7,"4,445",3.1,NA,NA,30.4
14. Upper Deschutes-Crooked,"9,000-10,000'",66,82,28.9,36.4,95.6,"1,312",0.7,NA,NA,31.7
15. Upper Yakima,"3,000-4,000'",25,31,1.6,1.9,15.8,"49,565",489,9.3 ( 1 ),15.1 ( 1 ),8.1
15. Upper Yakima,"4,000-5,000'",52,61,6.6,7.7,47.8,"148,196",359.8,9.1 ( 1 ),14.9 ( 1 ),14.3
15. Upper Yakima,"5,000-6,000'",81,101,14.1,17.7,79.4,"152,763",161.7,5.3 ( 1 ),8.4 ( 1 ),22.8
15. Upper Yakima,"6,000-7,000'",93,116,22.5,28.4,89.6,"31,016",20.5,NA,NA,35.8
15. Upper Yakima,"7,000-8,000'",81,103,38.6,54.5,98,"1,962",0.7,NA,NA,65.5
16. Willamette,"0-1,000'",NA,NA,0,0,0,0,"5,006.40",0.0 ( 1 ),0.0 ( 1 ),0
16. Willamette,"1,000-2,000'",0,0,0,0,0,0,"2,005.80",0.2 ( 1 ),0.2 ( 1 ),0
16. Willamette,"2,000-3,000'",3,2,0,0,0.2,616,"1,614.10",0.0 ( 2 ),0.0 ( 2 ),0
16. Willamette,"3,000-4,000'",9,10,0.2,0.2,2.8,"17,167","1,472.90",0.7 ( 7 ),0.2 ( 7 ),0.8
16. Willamette,"4,000-5,000'",23,27,1.4,1.8,16,"82,593",879.1,6.4 ( 7 ),5.5 ( 7 ),5.4
16. Willamette,"5,000-6,000'",39,45,5,6.4,41.3,"141,038",410.8,NA,NA,8.6
16. Willamette,"6,000-7,000'",56,70,13,16.8,62.7,"61,870",68.9,NA,NA,18.1
16. Willamette,"7,000-8,000'",62,80,25.4,33.8,84.4,"16,542",9.2,NA,NA,29.8
16. Willamette,"8,000-9,000'",57,74,33.9,46.5,84.4,"7,421",3,NA,NA,31.2
16. Willamette,"9,000-10,000'",59,74,32.3,42.4,88.7,"1,747",0.8,NA,NA,30.8
