,,4/12/2026,4/19/2026,4/12/2026,4/19/2026,4/19/2026,4/19/2026,4/19/2026,4/12/2026,4/19/2026,4/19/2026
6. Lower Cowlitz,"3,000-4,000'",6,9,0.3,0.3,2.9,"2,507",139.5,6.3 ( 2 ),7.9 ( 2 ),2.1
6. Lower Cowlitz,"4,000-5,000'",38,43,6,6.7,39.4,"14,960",42,NA,NA,6.6
6. Lower Cowlitz,"5,000-6,000'",58,57,16.2,17.8,69.4,"6,130",6.5,NA,NA,14
6. Lower Cowlitz,"6,000-7,000'",66,59,21.3,22.6,68.6,"1,980",1.6,NA,NA,41.9
6. Lower Cowlitz,"7,000-8,000'",55,49,22.2,21.9,71.9,"1,130",1,NA,NA,59.2
7. Naches,"4,000-5,000'",16,20,0.7,0.8,5.9,"13,322",328.6,13.1 ( 2 ),13.0 ( 2 ),9.3
7. Naches,"5,000-6,000'",43,46,5.9,6,38.6,"76,127",236.5,33.5 ( 2 ),34.6 ( 2 ),24.5
7. Naches,"6,000-7,000'",63,61,15.9,16.2,75.4,"41,127",47.6,NA,NA,37.1
7. Naches,"7,000-8,000'",59,51,26.8,27.8,91.5,"2,007",1.4,NA,NA,71.6
8. North Puget Sound,"1,000-2,000'",15,20,0,0,0.2,307,352,NA,NA,0.1
8. North Puget Sound,"2,000-3,000'",43,47,0.9,0.7,3.9,"15,857",426.6,NA,NA,3.5
8. North Puget Sound,"3,000-4,000'",71,72,5.7,5.5,21,"153,799",520.6,12.3 ( 3 ),12.5 ( 3 ),18.1
8. North Puget Sound,"4,000-5,000'",101,97,17.5,17.6,56.1,"460,761",490.7,17.5 ( 4 ),17.0 ( 4 ),41.2
8. North Puget Sound,"5,000-6,000'",108,101,28.5,28.4,82,"578,938",382.6,61.4 ( 3 ),61.9 ( 3 ),62.8
8. North Puget Sound,"6,000-7,000'",99,92,31.7,30.7,87.1,"247,945",151.4,NA,NA,75.9
8. North Puget Sound,"7,000-8,000'",87,79,33.2,31.5,90.4,"28,421",16.9,NA,NA,104.3
8. North Puget Sound,"8,000-9,000'",97,80,41.8,42.4,96.9,"2,839",1.3,NA,NA,280.1
9. Olympic,"4,000-5,000'",46,43,6.4,7.4,31.5,"51,925",132.3,13.2 ( 2 ),13.6 ( 2 ),18.1
9. Olympic,"5,000-6,000'",66,59,17.9,19.7,63.2,"90,012",85.6,16.0 ( 1 ),16.1 ( 1 ),26.1
9. Olympic,">6,000'",73,64,23.1,24.6,68.1,"24,153",18.4,NA,NA,28.1
10. Rogue-Umpqua,"3,000-4,000'",0,0,0,0,0,0,"1,692.80",0.0 ( 1 ),0.0 ( 1 ),0
10. Rogue-Umpqua,"4,000-5,000'",0,0,0,0,0.1,165,927,0.2 ( 2 ),0.1 ( 2 ),0.1
10. Rogue-Umpqua,"5,000-6,000'",6,7,0.7,0.8,7.7,"24,209",557.7,0.2 ( 2 ),0.0 ( 2 ),0.9
10. Rogue-Umpqua,"6,000-7,000'",21,22,5.5,5.8,38.2,"60,363",194.2,0.7 ( 1 ),0.8 ( 1 ),4.6
10. Rogue-Umpqua,"7,000-8,000'",40,39,14.1,13.7,70.1,"11,568",15.8,NA,NA,8.5
10. Rogue-Umpqua,"8,000-9,000'",43,41,16.7,15.4,66.7,869,1.1,NA,NA,11.8
11. South Puget Sound,"2,000-3,000'",0,0,0,0,0,0,405.8,0.0 ( 3 ),0.0 ( 2 ),0.4
11. South Puget Sound,"3,000-4,000'",5,7,0.1,0.1,1.1,"2,853",377.6,7.4 ( 7 ),7.9 ( 6 ),4
11. South Puget Sound,"4,000-5,000'",24,29,1.6,1.8,10.1,"21,045",222.6,22.2 ( 3 ),23.4 ( 3 ),11.1
11. South Puget Sound,"5,000-6,000'",64,63,11.9,13.2,59.4,"67,207",95.4,26.2 ( 1 ),27.6 ( 1 ),31.3
11. South Puget Sound,"6,000-7,000'",66,58,22,24.5,85.9,"48,896",37.4,NA,NA,58.9
11. South Puget Sound,"7,000-8,000'",64,51,34.3,38.8,94,"8,000",3.9,NA,NA,108.7
11. South Puget Sound,"8,000-9,000'",63,47,55.8,66.3,98.8,"2,730",0.8,NA,NA,132.4
11. South Puget Sound,"9,000-10,000'",20,19,26.1,26,98.4,938,0.7,NA,NA,242.9
11. South Puget Sound,"10,000-11,000'",22,18,45.5,48.7,94.6,"2,005",0.8,NA,NA,537.1
11. South Puget Sound,"11,000-12,000'",38,39,26,21.4,97.9,662,0.6,NA,NA,689.7
11. South Puget Sound,"12,000-13,000'",26,21,57.8,62.1,95.1,"1,279",0.4,NA,NA,1025
11. South Puget Sound,">13,000'",14,11,83.1,96.9,100,998,0.2,NA,NA,1151.7
12. Upper Columbia,"3,000-4,000'",10,18,0.1,0.1,0.5,"8,740","2,566.20",0.0 ( 1 ),0.0 ( 1 ),0.1
12. Upper Columbia,"4,000-5,000'",32,45,1.6,1.2,7.5,"88,239","1,437.90",0.0 ( 3 ),0.0 ( 3 ),2.3
12. Upper Columbia,"5,000-6,000'",70,83,10.1,8.4,45.3,"347,853",772.6,0.1 ( 2 ),0.1 ( 2 ),16.8
12. Upper Columbia,"6,000-7,000'",83,88,20.5,17.7,79.4,"531,883",564,58.8 ( 1 ),58.7 ( 1 ),31.8
12. Upper Columbia,"7,000-8,000'",78,81,23.3,19.8,81.1,"148,944",141.2,NA,NA,35.9
12. Upper Columbia,"8,000-9,000'",77,79,25,20.8,73.5,"4,702",4.2,NA,NA,38.4
13. Upper Cowlitz,"3,000-4,000'",10,12,0.2,0.2,1.4,"2,913",281.5,15.9 ( 1 ),16.6 ( 1 ),5.2
13. Upper Cowlitz,"4,000-5,000'",28,29,2.2,2.4,12.7,"39,260",306.7,14.5 ( 2 ),14.8 ( 2 ),14.9
13. Upper Cowlitz,"5,000-6,000'",58,55,12,13,51.4,"73,698",106.3,NA,NA,35.1
13. Upper Cowlitz,"6,000-7,000'",68,59,27.2,29.5,84.2,"31,135",19.8,NA,NA,67.9
13. Upper Cowlitz,"7,000-8,000'",62,50,33.5,37.9,90.1,"5,653",2.8,NA,NA,98.4
13. Upper Cowlitz,"8,000-9,000'",57,45,40.1,45.3,99,467,0.2,NA,NA,124.4
13. Upper Cowlitz,"9,000-10,000'",52,41,50.9,58.4,97.5,"1,203",0.4,NA,NA,221.1
13. Upper Cowlitz,"10,000-11,000'",6,5,25.8,24.6,99.8,127,0.1,NA,NA,634.7
14. Upper Deschutes-Crooked,"4,000-5,000'",1,2,0,0,0.2,"2,657","3,903.90",0.0 ( 1 ),0.0 ( 1 ),0.1
14. Upper Deschutes-Crooked,"5,000-6,000'",8,11,0.5,0.6,5.1,"47,084","1,478.40",1.9 ( 6 ),2.5 ( 6 ),1
14. Upper Deschutes-Crooked,"6,000-7,000'",25,26,5.4,5.8,37.5,"78,686",255.5,NA,NA,7.7
14. Upper Deschutes-Crooked,"7,000-8,000'",41,38,14.4,14.6,71,"31,290",40.2,NA,NA,14.4
14. Upper Deschutes-Crooked,"8,000-9,000'",39,35,20.4,20.3,84.1,"3,342",3.1,NA,NA,32.5
14. Upper Deschutes-Crooked,"9,000-10,000'",50,46,28,26.7,82.6,962,0.7,NA,NA,39.3
15. Upper Yakima,"3,000-4,000'",14,15,0.5,0.6,3.6,"15,494",489,10.2 ( 1 ),9.0 ( 1 ),3.4
15. Upper Yakima,"4,000-5,000'",29,30,3.5,3.6,16.6,"69,119",359.8,6.2 ( 1 ),5.6 ( 1 ),8.6
15. Upper Yakima,"5,000-6,000'",56,52,11.7,11.6,50,"99,844",161.7,0.0 ( 1 ),0.0 ( 1 ),17.7
15. Upper Yakima,"6,000-7,000'",73,67,22.1,22.4,77.9,"24,454",20.5,NA,NA,36.9
15. Upper Yakima,"7,000-8,000'",73,58,40.1,44.4,95.9,"1,600",0.7,NA,NA,79.9
16. Willamette,"0-1,000'",NA,NA,0,0,0,23,"5,006.40",0.0 ( 1 ),0.0 ( 1 ),0
16. Willamette,"1,000-2,000'",0,0,0,0,0,0,"2,005.80",0.2 ( 1 ),0.1 ( 1 ),0
16. Willamette,"2,000-3,000'",0,0,0,0,0,0,"1,614.10",0.0 ( 2 ),0.0 ( 2 ),0
16. Willamette,"3,000-4,000'",1,2,0,0,0.2,"1,333","1,472.90",0.2 ( 7 ),0.3 ( 7 ),0.2
16. Willamette,"4,000-5,000'",5,6,0.3,0.3,3,"14,769",879.1,0.1 ( 7 ),1.4 ( 7 ),1.6
16. Willamette,"5,000-6,000'",21,23,3.7,3.6,27.3,"78,464",410.8,NA,NA,3.4
16. Willamette,"6,000-7,000'",37,36,11.8,11.7,59.2,"43,144",68.9,NA,NA,14.1
16. Willamette,"7,000-8,000'",46,41,24.2,24.4,73.5,"11,943",9.2,NA,NA,29.5
16. Willamette,"8,000-9,000'",47,39,33,35,80.4,"5,593",3,NA,NA,31.6
16. Willamette,"9,000-10,000'",48,42,32.1,31.6,83.8,"1,303",0.8,NA,NA,36.3
