,,3/15/2026,3/22/2026,3/15/2026,3/22/2026,3/22/2026,3/22/2026,3/22/2026,3/15/2026,3/22/2026,3/22/2026
11. Tuolumne,"12,000-13,000'",69,42,19.7,13.6,66.6,"1,745",2.4,NA,NA,11.7
12. Merced,"5,000-6,000'",0,0,0,0,0,0,69.7,NA,NA,0
12. Merced,"6,000-7,000'",13,3,1.6,0.3,3.9,"1,276",78.3,NA,NA,0.4
12. Merced,"7,000-8,000'",47,26,8.9,4.8,51.7,"34,020",131.9,NA,NA,7.6
12. Merced,"8,000-9,000'",64,37,13.8,8.2,80.2,"53,671",123.4,24.9 ( 1 ),17.7 ( 2 ),16.6
12. Merced,"9,000-10,000'",69,38,17.3,9.8,82.3,"43,937",84.1,NA,NA,22.3
12. Merced,"10,000-11,000'",72,39,20.4,11.7,77.8,"24,669",39.7,NA,NA,23.2
12. Merced,"11,000-12,000'",72,38,23.5,13.7,72.5,"8,100",11.1,NA,NA,21.8
12. Merced,"12,000-13,000'",72,42,26.3,17.3,77.8,"1,245",1.4,NA,NA,21.6
13. San Joaquin,"5,000-6,000'",2,0,0.1,0,0,0,137.2,NA,NA,0
13. San Joaquin,"6,000-7,000'",19,3,2.4,0.3,4.2,"3,079",177.6,7.6 ( 3 ),4.7 ( 3 ),1
13. San Joaquin,"7,000-8,000'",48,24,8.1,4,43.1,"45,649",214.2,15.2 ( 3 ),7.7 ( 3 ),7.7
13. San Joaquin,"8,000-9,000'",62,35,12.3,7,68.8,"72,437",195.3,NA,NA,16.5
13. San Joaquin,"9,000-10,000'",70,39,16.3,9.3,79.2,"100,137",201.4,22.2 ( 1 ),17.5 ( 1 ),19.4
13. San Joaquin,"10,000-11,000'",75,43,19.5,11.6,78.6,"97,336",157.5,NA,NA,16.5
13. San Joaquin,"11,000-12,000'",76,43,21.4,12.6,75.3,"77,021",114.6,NA,NA,14
13. San Joaquin,"12,000-13,000'",79,47,22.8,14.6,73.7,"20,328",26.2,NA,NA,9.4
13. San Joaquin,"13,000-14,000'",79,50,21.5,15.2,65.8,"1,172",1.4,NA,NA,4.5
14. Kings§,"5,000-6,000'",0,0,0,0,0,0,95.6,NA,NA,0
14. Kings§,"6,000-7,000'",11,1,0.8,0,0.9,335,128.5,0.4 ( 1 ),0.0 ( 1 ),0.6
14. Kings§,"7,000-8,000'",41,15,4.5,1.7,20.2,"15,169",168.2,NA,NA,5.5
14. Kings§,"8,000-9,000'",59,33,12.1,6.8,56.4,"77,164",212.7,11.4 ( 1 ),2.9 ( 1 ),14.7
14. Kings§,"9,000-10,000'",72,41,17.8,10.1,72.4,"117,184",216.8,27.9 ( 2 ),24.8 ( 2 ),17.8
14. Kings§,"10,000-11,000'",78,45,20.2,11.9,72.7,"125,302",196.9,23.0 ( 2 ),17.1 ( 2 ),17.1
14. Kings§,"11,000-12,000'",80,47,21.1,12.7,71.1,"99,834",147.8,18.5 ( 1 ),NA,15.9
14. Kings§,"12,000-13,000'",80,49,20.2,12.9,69.8,"30,237",44.1,NA,NA,12.2
14. Kings§,"13,000-14,000'",81,53,19.6,14.2,67.6,"2,116",2.8,NA,NA,6.3
15. Kaweah,"5,000-6,000'",0,0,0,0,0,0,55.5,NA,NA,0
15. Kaweah,"6,000-7,000'",2,0,0.2,0,0.1,36,59.5,2.4 ( 1 ),0.0 ( 1 ),0.3
15. Kaweah,"7,000-8,000'",29,6,4,0.7,6.4,"2,364",60.1,NA,NA,3.1
15. Kaweah,"8,000-9,000'",53,25,10.4,4.8,43.4,"14,671",56.8,NA,NA,7.9
15. Kaweah,"9,000-10,000'",70,39,16.1,9.2,67.4,"21,276",43.4,16.7 ( 1 ),NA,11.7
15. Kaweah,"10,000-11,000'",76,42,20.1,11.8,69,"18,769",29.8,NA,NA,15.1
15. Kaweah,">11,000'",79,44,21.7,13.1,63.3,"6,474",9.3,NA,NA,16.8
16. Tule,"5,000-6,000'",0,0,0,0,0,0,51.6,NA,NA,0
16. Tule,"6,000-7,000'",1,0,0.1,0,0,0,40,NA,NA,0
16. Tule,"7,000-8,000'",14,0,1.9,0.1,0.7,87,26.8,0.1 ( 1 ),0.0 ( 1 ),0
16. Tule,"8,000-9,000'",42,10,8,1.9,15.3,"1,534",15.2,NA,NA,1
16. Tule,"9,000-10,000'",67,36,15.6,8.6,60.3,"1,863",4.1,NA,NA,4.5
17. Kern§,"5,000-6,000'",0,0,0,0,0,0,246.2,NA,NA,0
17. Kern§,"6,000-7,000'",1,0,0,0,0,0,341.5,NA,NA,0
17. Kern§,"7,000-8,000'",17,1,0.4,0.1,1,886,326.6,NA,0.0 ( 1 ),0
17. Kern§,"8,000-9,000'",53,17,3.1,1.3,17.3,"21,661",314.7,NA,NA,0.7
17. Kern§,"9,000-10,000'",73,40,7.2,4.2,44.8,"42,099",189.2,15.9 ( 1 ),10.8 ( 1 ),3.3
17. Kern§,"10,000-11,000'",82,53,12.3,7.9,72.4,"54,667",129.2,16.5 ( 2 ),12.7 ( 2 ),11
17. Kern§,"11,000-12,000'",83,52,14.3,9.2,75.7,"44,902",91.6,22.1 ( 1 ),19.3 ( 1 ),16.8
17. Kern§,"12,000-13,000'",84,55,12.1,8.2,72.1,"16,607",37.8,NA,NA,14.3
17. Kern§,">13,000'",88,59,10.6,7.6,68.6,"2,382",5.9,NA,NA,6.8
18. Truckee§,"5,000-6,000'",9,0,0.3,0,0,0,68.6,NA,NA,2
18. Truckee§,"6,000-7,000'",25,7,1.9,0.7,14.8,"7,873",206.5,8.9 ( 4 ),6.1 ( 4 ),2.8
18. Truckee§,"7,000-8,000'",45,24,7.7,4.1,60.2,"24,649",111.9,13.2 ( 2 ),6.7 ( 2 ),5.5
18. Truckee§,"8,000-9,000'",57,30,12.9,6.7,78,"10,931",30.5,NA,NA,13.1
18. Truckee§,"9,000-10,000'",62,35,12.9,7.4,83.6,"2,949",7.4,NA,NA,18.2
18. Truckee§,"10,000-11,000'",60,36,13.7,8.6,94,222,0.5,NA,NA,22.5
19. Tahoe§,"6,000-7,000'",4,1,0.2,0.1,2.2,"1,404",312.6,7.2 ( 2 ),4.2 ( 2 ),1.2
19. Tahoe§,"7,000-8,000'",35,19,4.2,2.3,40.3,"13,195",107.1,9.9 ( 4 ),4.6 ( 4 ),4.1
19. Tahoe§,"8,000-9,000'",54,29,9.7,5.3,63.5,"20,200",70.9,9.1 ( 1 ),5.0 ( 1 ),6.8
19. Tahoe§,"9,000-10,000'",66,35,14.1,7.8,72.4,"6,857",16.5,NA,NA,8.8
19. Tahoe§,"10,000-11,000'",63,38,9.3,6.3,86.5,354,1.1,NA,NA,7.9
20. W Carson§,"5,000-6,000'",0,0,0,0,0,0,0.3,NA,NA,0
20. W Carson§,"6,000-7,000'",0,0,0,0,0,0,1.9,NA,NA,0.3
20. W Carson§,"7,000-8,000'",41,24,4.6,2.7,49.5,"4,018",28.1,NA,NA,2.8
20. W Carson§,"8,000-9,000'",55,35,9.7,5.9,71,"8,774",27.8,15.0 ( 3 ),10.7 ( 3 ),6.7
20. W Carson§,"9,000-10,000'",64,37,12.1,7.2,71.9,"2,666",6.9,NA,NA,6.3
20. W Carson§,"10,000-11,000'",63,33,13.7,8.9,63.7,137,0.3,NA,NA,6.9
21. E Carson§,"5,000-6,000'",0,0,0,0,0,0,33.4,NA,NA,0
21. E Carson§,"6,000-7,000'",3,1,0,0,0.4,27,79.4,0.0 ( 1 ),0.0 ( 1 ),0.1
21. E Carson§,"7,000-8,000'",33,18,2.9,1.3,24.1,"6,900",100.2,9.6 ( 1 ),5.5 ( 1 ),1.5
21. E Carson§,"8,000-9,000'",55,33,8.2,4.7,63.8,"24,642",97.3,12.9 ( 2 ),8.2 ( 2 ),5.1
21. E Carson§,"9,000-10,000'",65,37,12.3,7,74.6,"12,964",34.7,NA,NA,9.7
21. E Carson§,">10,000'",75,41,14.2,8.1,75.5,"4,407",10.2,NA,NA,10.8
22. W Walker,"6,000-7,000'",10,0,0.6,0,0,0,7.3,NA,NA,0
22. W Walker,"7,000-8,000'",24,10,2.5,0.9,11.3,"1,900",38.7,0.2 ( 1 ),0.0 ( 1 ),0.1
22. W Walker,"8,000-9,000'",48,35,8.5,6.1,63.7,"14,953",46.1,10.6 ( 2 ),8.4 ( 2 ),6.2
22. W Walker,"9,000-10,000'",67,38,16.3,9.4,77.1,"30,523",60.8,37.3 ( 1 ),34.4 ( 1 ),16.3
22. W Walker,"10,000-11,000'",73,39,20,11.1,74.2,"14,728",24.9,NA,NA,14.8
22. W Walker,"11,000-12,000'",72,42,17.5,10.9,66.2,"1,125",1.9,NA,NA,11.2
23. E Walker,"6,000-7,000'",0,0,0,0,0,0,60.6,NA,NA,0
23. E Walker,"7,000-8,000'",9,3,0.8,0.2,5.3,"1,109",111.7,NA,NA,0.2
23. E Walker,"8,000-9,000'",25,17,3.5,2.2,43.1,"10,518",88.1,NA,NA,1.7
23. E Walker,"9,000-10,000'",51,32,9.5,6.2,69.1,"17,918",53.9,13.0 ( 1 ),10.6 ( 1 ),8.2
23. E Walker,"10,000-11,000'",64,39,13.8,9.1,67.1,"16,791",34.7,NA,NA,11.3
23. E Walker,">11,000'",67,44,13,9.3,67.4,"3,648",7.3,NA,NA,9.4
24. Mono,"6,000-7,000'",0,0,0,0,0,0,374.9,NA,NA,0
24. Mono,"7,000-8,000'",7,8,0.3,0.2,8.6,"4,300",392.8,NA,NA,0.1
24. Mono,"8,000-9,000'",29,26,3,2,38,"19,480",178.9,NA,NA,0.5
24. Mono,"9,000-10,000'",50,31,8.1,5.6,76,"18,983",64.1,NA,NA,6.4
24. Mono,"10,000-11,000'",68,39,14.9,9.4,76.7,"23,775",47.2,NA,NA,13.9
24. Mono,"11,000-12,000'",73,44,17.7,11.7,72.4,"14,754",23.7,NA,NA,11.7
24. Mono,"12,000-13,000'",72,45,17.7,12.4,64.8,"2,816",4.2,NA,NA,11.5
25. Upper Owens,"6,000-7,000'",1,0,0,0,0,0,68.6,NA,NA,0
25. Upper Owens,"7,000-8,000'",40,23,2.7,1.4,15.7,"10,434",143.6,NA,NA,0.8
25. Upper Owens,"8,000-9,000'",57,43,8,5.7,64.8,"23,013",75.4,NA,NA,4.1
25. Upper Owens,"9,000-10,000'",61,37,10.3,6.4,71,"15,096",44.2,27.4 ( 1 ),24.8 ( 1 ),6.2
25. Upper Owens,"10,000-11,000'",64,36,12.6,7.8,72.2,"13,409",32.4,NA,NA,5.8
25. Upper Owens,"11,000-12,000'",72,42,15.2,9.8,61.7,"8,081",15.5,NA,NA,3.3
25. Upper Owens,"12,000-13,000'",74,47,14.2,9.9,60.8,"1,533",2.9,NA,NA,1
26. Owens,"5,000-6,000'",0,0,0,0,0,0,421.9,NA,NA,0
26. Owens,"6,000-7,000'",0,0,0,0,0,0,342.5,NA,NA,0
26. Owens,"7,000-8,000'",1,2,0.1,0,1.1,358,314.8,NA,NA,0
26. Owens,"8,000-9,000'",14,17,0.7,0.6,13.1,"5,847",178.7,NA,NA,0.2
26. Owens,"9,000-10,000'",41,38,4,3.5,40.5,"27,578",148.1,7.4 ( 2 ),4.1 ( 2 ),1.7
26. Owens,"10,000-11,000'",64,46,9.1,6.9,63.7,"60,174",163.8,17.0 ( 2 ),13.8 ( 2 ),5.5
26. Owens,"11,000-12,000'",79,51,14.8,10,65,"70,124",132,NA,NA,8.5
26. Owens,"12,000-13,000'",83,53,16.9,11.5,62.4,"38,013",62.1,NA,NA,6.2
26. Owens,">13,000'",85,59,14.1,10.7,61.4,"5,240",9.2,NA,NA,2.9
