,,4/12/2026,4/19/2026,4/12/2026,4/19/2026,4/19/2026,4/19/2026,4/19/2026,4/12/2026,4/19/2026,4/19/2026
4. Gallatin,"5,000-6,000'",0,1,0,0,2,140,296.9,NA,NA,0.6
4. Gallatin,"6,000-7,000'",4,6,0.2,0.2,2.6,"3,159",279.8,NA,NA,1.1
4. Gallatin,"7,000-8,000'",32,38,3.1,3.2,29.4,"64,601",372.8,2.5 ( 1 ),2.0 ( 1 ),6.1
4. Gallatin,"8,000-9,000'",88,93,11.5,12.7,77.8,"213,648",315.9,16.5 ( 2 ),17.7 ( 2 ),17.5
4. Gallatin,"9,000-10,000'",121,121,18.7,21,94.6,"126,085",112.7,24.5 ( 1 ),27.4 ( 1 ),23.8
4. Gallatin,"10,000-11,000'",115,116,20.4,22.6,95.7,"8,965",7.4,NA,NA,25.1
5. Glendo,"7,000-8,000'",0,0,0,0,0,0,591.9,0.0 ( 1 ),0.0 ( 1 ),0.2
5. Glendo,"8,000-9,000'",0,0,0,0,0,0,119.6,1.9 ( 2 ),1.5 ( 2 ),0.3
5. Glendo,"9,000-10,000'",0,0,0,0,0,0,2.6,NA,NA,0.3
6. Jefferson,"5,000-6,000'",0,0,0,0,0,0,"1,665.20",NA,NA,0
6. Jefferson,"6,000-7,000'",8,12,0.2,0.2,2.3,"34,315","3,136.00",0.1 ( 2 ),0.0 ( 2 ),0.2
6. Jefferson,"7,000-8,000'",32,38,2.3,2.2,18.3,"312,831","2,637.50",5.6 ( 3 ),6.2 ( 3 ),3.7
6. Jefferson,"8,000-9,000'",79,84,9.5,9.9,62.3,"600,203","1,135.30",17.1 ( 5 ),18.0 ( 5 ),10.7
6. Jefferson,"9,000-10,000'",110,112,16.7,17.9,88.8,"221,011",231.2,15.2 ( 3 ),16.0 ( 3 ),16.6
6. Jefferson,"10,000-11,000'",111,111,17.3,18.2,82.2,"6,855",7,NA,NA,15.2
7. Lower Bighorn,"2,000-3,000'",0,NA,0,0,0,0,214,NA,NA,0
7. Lower Bighorn,"3,000-4,000'",0,0,0,0,0,0,"2,139.00",NA,NA,0
7. Lower Bighorn,"4,000-5,000'",0,0,0,0,0.1,0,542.7,NA,NA,0
7. Lower Bighorn,"5,000-6,000'",0,0,0,0,0.8,0,106.8,NA,NA,0.3
7. Lower Bighorn,"6,000-7,000'",2,3,0.1,0.1,14.1,205,66.6,NA,NA,0.6
7. Lower Bighorn,"7,000-8,000'",24,29,1.8,1.7,33.4,"6,312",68.1,NA,NA,2.1
7. Lower Bighorn,"8,000-9,000'",60,62,7.2,7.4,76.6,"36,952",93.5,NA,NA,6
7. Lower Bighorn,"9,000-10,000'",84,84,12.8,13.7,93.4,"20,823",28.5,NA,NA,13.1
8. Lower No Platte,"7,000-8,000'",0,0,0,0,0,0,746.6,NA,NA,0
8. Lower No Platte,"8,000-9,000'",0,0,0,0,0,0,76.4,NA,NA,0.1
8. Lower No Platte,"9,000-10,000'",5,5,0.5,0.4,10,22,1,NA,NA,1
9. Lower Shoshone,"3,000-4,000'",,NA,0,0,0,0,90.2,NA,NA,0
9. Lower Shoshone,"4,000-5,000'",0,0,0,0,0,0,876.8,NA,NA,0
9. Lower Shoshone,"5,000-6,000'",0,0,0,0,0,0,327.8,NA,NA,0
9. Lower Shoshone,"6,000-7,000'",5,0,0.1,0,0.1,22,117.1,NA,NA,0
9. Lower Shoshone,"7,000-8,000'",22,25,1.1,0.9,10.1,"1,911",39.5,NA,NA,0
9. Lower Shoshone,"8,000-9,000'",34,38,3.4,3.4,30.6,"4,103",22.3,NA,NA,0.2
9. Lower Shoshone,"9,000-10,000'",0,18,0,1.4,9.1,50,0.7,NA,NA,0.4
9. Lower Shoshone,"10,000-11,000'",96,105,10.4,11.5,53.3,177,0.3,NA,NA,3.2
10. Madison Headwaters in WY,"4,000-5,000'",0,0,0,0,0.1,0,173.4,NA,NA,0
10. Madison Headwaters in WY,"5,000-6,000'",0,1,0,0,0.2,53,437.9,NA,NA,0.1
10. Madison Headwaters in WY,"6,000-7,000'",0,2,0,0.1,1.8,"1,952",513.2,5.8 ( 1 ),3.7 ( 2 ),0.9
10. Madison Headwaters in WY,"7,000-8,000'",25,31,2.6,2.8,28.1,"108,713",717.7,13.1 ( 2 ),14.8 ( 2 ),7.7
10. Madison Headwaters in WY,"8,000-9,000'",77,83,10.9,12.2,78.7,"370,665",570.5,14.0 ( 3 ),15.6 ( 3 ),19
10. Madison Headwaters in WY,"9,000-10,000'",111,111,18.4,20.2,95.1,"144,782",134.2,NA,NA,23.3
10. Madison Headwaters in WY,">10,000'",112,113,21.5,23.7,95.3,"13,667",10.8,NA,NA,25.5
11. Powder,"2,000-3,000'",0,NA,0,0,0,0,"1,211.40",NA,NA,0
11. Powder,"3,000-4,000'",0,0,0,0,0,0,"3,971.60",NA,NA,0
11. Powder,"4,000-5,000'",0,0,0,0,0.1,0,"4,662.10",NA,NA,0
11. Powder,"5,000-6,000'",0,0,0,0,0.1,0,"2,024.50",NA,NA,0.1
11. Powder,"6,000-7,000'",0,0,0,0,0.2,7,604.1,NA,NA,0.3
11. Powder,"7,000-8,000'",5,6,0.3,0.2,2.5,"4,292",490.3,NA,NA,0.5
11. Powder,"8,000-9,000'",12,12,1,0.8,8.7,"12,706",290.1,0.2 ( 3 ),0.4 ( 3 ),0.7
11. Powder,"9,000-10,000'",46,49,5,5.3,49,"23,412",82.1,8.8 ( 1 ),8.4 ( 1 ),7.2
11. Powder,"10,000-11,000'",89,92,12,13.1,75.5,"30,443",43.4,NA,NA,15.2
11. Powder,">11,000'",105,112,16.5,18.7,77.2,"17,481",17.6,NA,NA,16.9
12. Smith-Judith-Musselshell,"4,000-5,000'",2,4,0,0,0,901,"4,194.90",NA,NA,0
12. Smith-Judith-Musselshell,"5,000-6,000'",3,2,0,0,0.2,"1,789","2,493.60",NA,NA,0.1
12. Smith-Judith-Musselshell,"6,000-7,000'",27,31,1.3,1.1,10.9,"68,270","1,119.40",4.5 ( 4 ),4.2 ( 4 ),1.1
12. Smith-Judith-Musselshell,"7,000-8,000'",76,78,7.2,7,55.8,"177,512",475.5,15.0 ( 5 ),15.8 ( 4 ),7.4
12. Smith-Judith-Musselshell,"8,000-9,000'",114,113,14.2,14.6,87.7,"42,198",54.2,NA,NA,11.4
12. Smith-Judith-Musselshell,"9,000-10,000'",127,129,16,17,77.4,"1,924",2.1,NA,NA,11.8
13. Snake,"5,000-6,000'",0,0,0,0,0,0,294.9,NA,NA,0
13. Snake,"6,000-7,000'",2,2,0.2,0.1,2.1,"7,908","1,324.30",NA,NA,0.7
13. Snake,"7,000-8,000'",33,35,3.8,3.6,37.3,"324,563","1,704.50",8.1 ( 6 ),8.1 ( 6 ),5.1
13. Snake,"8,000-9,000'",75,78,11.3,12.1,80.4,"936,471","1,447.40",13.0 ( 3 ),13.3 ( 3 ),13.3
13. Snake,"9,000-10,000'",99,101,17,19.1,91.9,"773,694",760.5,20.3 ( 2 ),21.5 ( 2 ),20.3
13. Snake,"10,000-11,000'",105,106,21,24,90.8,"258,498",202,NA,NA,24.6
13. Snake,"11,000-12,000'",105,106,20.7,23,87.4,"9,125",7.4,NA,NA,22.4
13. Snake,">12,000'",122,125,19.4,21,91.3,433,0.4,NA,NA,29.7
14. Sun-Teton-Marias,"3,000-4,000'",0,0,0,0,0,0,"6,452.10",NA,NA,0
14. Sun-Teton-Marias,"4,000-5,000'",0,0,0,0,0,60,"2,583.90",NA,NA,0
14. Sun-Teton-Marias,"5,000-6,000'",42,47,2,1.8,15.1,"59,753",615.8,1.8 ( 3 ),1.7 ( 3 ),3.3
14. Sun-Teton-Marias,"6,000-7,000'",111,116,9.8,10,59.8,"307,125",574.4,10.6 ( 2 ),9.6 ( 2 ),14.7
14. Sun-Teton-Marias,"7,000-8,000'",147,146,18,19.1,84.7,"297,532",291.6,NA,NA,17.4
14. Sun-Teton-Marias,"8,000-9,000'",159,156,21.2,22.8,83.3,"28,284",23.3,NA,NA,18
14. Sun-Teton-Marias,">9,000'",154,149,24.5,26.8,91,276,0.2,NA,NA,37.5
15. Sweetwater,"7,000-8,000'",0,0,0,0,0.3,6,952.6,NA,NA,0.1
15. Sweetwater,"8,000-9,000'",1,0,0.1,0,0.1,54,189,0.0 ( 1 ),0.1 ( 1 ),0.1
15. Sweetwater,"9,000-10,000'",30,30,3.7,3,42,"6,770",43,NA,NA,5
15. Sweetwater,"10,000-11,000'",74,83,10.7,11.7,75.4,"6,693",10.7,NA,NA,15.5
15. Sweetwater,"11,000-12,000'",87,95,15.4,17.5,70.2,"5,304",5.7,NA,NA,17.3
15. Sweetwater,"12,000-13,000'",83,90,16.4,18.3,82.5,188,0.2,NA,NA,16.4
16. Tongue,"2,000-3,000'",0,NA,0,0,0,0,881.3,NA,NA,0
16. Tongue,"3,000-4,000'",0,0,0,0,0,0,"2,790.20",NA,NA,0
16. Tongue,"4,000-5,000'",0,0,0,0,0.6,0,"1,214.80",NA,NA,0
16. Tongue,"5,000-6,000'",0,0,0,0,1.8,0,49.2,NA,NA,0.6
16. Tongue,"6,000-7,000'",1,4,0.1,0,8.1,88,34.1,NA,NA,0.8
16. Tongue,"7,000-8,000'",12,16,1,1,18.5,"6,417",121.5,3.5 ( 2 ),4.0 ( 2 ),2.4
16. Tongue,"8,000-9,000'",33,35,3.4,3.5,42.5,"32,340",173.6,4.0 ( 4 ),4.5 ( 3 ),5.1
16. Tongue,"9,000-10,000'",77,78,10.2,11.1,80.6,"68,197",115.6,NA,NA,12.9
16. Tongue,"10,000-11,000'",95,94,15.1,16.2,89.4,"19,971",23.1,NA,NA,17.2
16. Tongue,"11,000-12,000'",97,97,16.3,17.4,84.9,"1,703",1.8,NA,NA,17.8
17. Upper Clark Fork,"3,000-4,000'",0,0,0,0,0,0,157.3,NA,NA,0
17. Upper Clark Fork,"4,000-5,000'",13,19,0.1,0.1,0.8,"5,333","1,442.30",NA,NA,0.1
17. Upper Clark Fork,"5,000-6,000'",46,65,1.2,1.1,9.8,"114,620","2,001.20",0.0 ( 3 ),0.1 ( 3 ),1.7
17. Upper Clark Fork,"6,000-7,000'",94,111,5.4,5.3,37.7,"443,111","1,576.10",18.3 ( 4 ),18.2 ( 4 ),7.6
17. Upper Clark Fork,"7,000-8,000'",115,121,11.6,12.2,66.9,"431,320",664.7,10.3 ( 3 ),14.1 ( 2 ),16.5
17. Upper Clark Fork,"8,000-9,000'",135,135,17.2,18.6,85.3,"146,072",147,20.3 ( 2 ),20.7 ( 2 ),19.1
17. Upper Clark Fork,"9,000-10,000'",140,138,19.1,20.4,77,"19,772",18.1,NA,NA,17.7
17. Upper Clark Fork,">10,000'",132,132,18.2,18.9,45.5,195,0.2,NA,NA,11
18. Upper Green§,"7,000-8,000'",1,1,0,0,0.1,"1,966","6,387.90",0.3 ( 2 ),0.1 ( 2 ),0
18. Upper Green§,"8,000-9,000'",31,30,2.5,2,18.8,"166,415","1,592.70",6.3 ( 8 ),6.1 ( 8 ),2.8
18. Upper Green§,"9,000-10,000'",61,63,7.1,7.3,58.3,"349,917",901,6.2 ( 9 ),6.0 ( 9 ),10.8
18. Upper Green§,"10,000-11,000'",71,73,10.4,11.4,72.8,"286,992",473.5,6.3 ( 2 ),6.1 ( 2 ),18.9
18. Upper Green§,"11,000-12,000'",69,71,10.8,11.8,76.8,"122,145",194.1,NA,NA,17.4
18. Upper Green§,"12,000-13,000'",60,60,8.5,8.8,74.2,"16,012",34.1,NA,NA,10.3
18. Upper Green§,"13,000-14,000'",102,105,7.4,8.1,81.6,208,0.5,NA,NA,16.6
19. Upper Missouri,"4,000-5,000'",0,0,0,0,0,0,"1,182.20",NA,NA,0
19. Upper Missouri,"5,000-6,000'",2,3,0,0,0.2,"1,039","1,057.70",NA,NA,0.1
19. Upper Missouri,"6,000-7,000'",29,35,1.4,1.3,11.9,"38,943",556.4,NA,0.0 ( 1 ),0.8
19. Upper Missouri,"7,000-8,000'",83,88,7,6.9,50.6,"49,868",135.1,NA,0.0 ( 1 ),3.8
19. Upper Missouri,"8,000-9,000'",130,130,16.1,17.4,88.8,"22,208",23.9,NA,NA,13.8
19. Upper Missouri,">9,000'",143,142,19,19.6,77,908,0.9,NA,NA,18.5
20. Upper No Platte,"7,000-8,000'",0,0,0,0,0,7,"4,078.60",0.0 ( 1 ),0.0 ( 1 ),0.1
20. Upper No Platte,"8,000-9,000'",2,1,0.1,0,0.9,"4,348","2,114.90",0.2 ( 2 ),0.2 ( 2 ),0.2
20. Upper No Platte,"9,000-10,000'",16,14,1.8,1.7,27.6,"83,612",945.5,6.6 ( 8 ),6.3 ( 8 ),4.2
20. Upper No Platte,"10,000-11,000'",32,27,5.1,4.7,61,"99,427",394.1,17.6 ( 6 ),18.4 ( 6 ),13.1
20. Upper No Platte,"11,000-12,000'",41,34,7.6,7.3,78.9,"21,283",54.9,NA,NA,9
20. Upper No Platte,"12,000-13,000'",48,39,8.3,8.2,77.1,923,2.1,NA,NA,3
21. Upper Shoshone,"5,000-6,000'",0,0,0,0,0,0,101.7,NA,NA,0
21. Upper Shoshone,"6,000-7,000'",0,1,0,0,0,22,206.7,NA,NA,0
21. Upper Shoshone,"7,000-8,000'",24,37,0.8,0.8,8.7,"12,545",280.5,0.0 ( 1 ),0.0 ( 1 ),1
21. Upper Shoshone,"8,000-9,000'",69,82,5.8,6.4,44.4,"113,284",330.1,0.2 ( 1 ),0.2 ( 1 ),7.6
21. Upper Shoshone,"9,000-10,000'",105,114,13.2,15.2,73.8,"269,380",333.2,NA,NA,16.2
21. Upper Shoshone,"10,000-11,000'",109,115,17.1,19.7,79.8,"214,897",204.2,22.0 ( 1 ),23.3 ( 1 ),17.5
21. Upper Shoshone,"11,000-12,000'",108,115,18.6,21.2,79.3,"55,396",48.9,NA,NA,15
22. Upper Snake Basins,"4,000-5,000'",0,0,0,0,0,0,919.5,NA,NA,0
22. Upper Snake Basins,"5,000-6,000'",0,0,0,0,0,0,"1,919.80",NA,NA,0
22. Upper Snake Basins,"6,000-7,000'",1,2,0.1,0.1,1.9,"16,585","2,908.40",0.0 ( 6 ),0.0 ( 6 ),0.3
22. Upper Snake Basins,"7,000-8,000'",36,40,4.7,4.9,45.4,"215,868",823.2,7.4 ( 4 ),8.2 ( 4 ),7.8
22. Upper Snake Basins,"8,000-9,000'",91,91,16.4,18.6,93.3,"326,572",329.4,NA,NA,26.8
22. Upper Snake Basins,"9,000-10,000'",109,107,22.1,25.1,90.9,"88,900",66.3,34.9 ( 1 ),36.5 ( 1 ),30.9
22. Upper Snake Basins,"10,000-11,000'",108,105,24.6,27.8,90.6,"11,596",7.8,NA,NA,35
23. Upper Yellowstone,"4,000-5,000'",0,0,0,0,0,0,"3,428.40",NA,NA,0
23. Upper Yellowstone,"5,000-6,000'",0,1,0,0,0.6,241,"1,793.50",0.0 ( 1 ),0.0 ( 1 ),0.1
23. Upper Yellowstone,"6,000-7,000'",8,12,0.3,0.3,4.7,"18,319","1,036.50",0.0 ( 3 ),0.2 ( 3 ),0.6
23. Upper Yellowstone,"7,000-8,000'",37,45,3.2,3.4,32.3,"275,124","1,514.30",5.4 ( 5 ),5.6 ( 5 ),5.5
23. Upper Yellowstone,"8,000-9,000'",86,94,10.5,11.9,76.1,"1,172,973","1,850.20",18.0 ( 6 ),19.1 ( 6 ),14.6
23. Upper Yellowstone,"9,000-10,000'",113,118,17.2,19.9,91.6,"1,251,329","1,177.70",28.6 ( 3 ),29.9 ( 3 ),23.7
23. Upper Yellowstone,"10,000-11,000'",110,114,19.4,22.5,91.5,"441,866",368.6,NA,NA,26.1
23. Upper Yellowstone,"11,000-12,000'",108,112,20.6,23.7,89.7,"78,672",62.3,NA,NA,23.8
23. Upper Yellowstone,"12,000-13,000'",113,115,21.1,23.8,86.1,"1,835",1.4,NA,NA,24.1
24. Wind,"4,000-5,000'",0,0,0,0,0,0,354.7,NA,NA,0
24. Wind,"5,000-6,000'",0,0,0,0,0,0,"3,030.20",NA,NA,0
24. Wind,"6,000-7,000'",0,0,0,0,0,0,"1,717.90",NA,NA,0.1
24. Wind,"7,000-8,000'",1,1,0,0,0.3,348,738.1,NA,NA,0
24. Wind,"8,000-9,000'",21,21,1.4,1.2,10.4,"35,543",578.7,0.0 ( 3 ),0.0 ( 3 ),0.7
24. Wind,"9,000-10,000'",61,68,6.8,7.4,54.5,"232,276",592.4,8.6 ( 5 ),8.9 ( 5 ),8.9
24. Wind,"10,000-11,000'",85,93,12.6,14.3,80.7,"368,032",482,10.3 ( 1 ),11.0 ( 1 ),20
24. Wind,"11,000-12,000'",93,99,15.8,18.1,79.2,"220,004",227.4,NA,NA,20.5
24. Wind,"12,000-13,000'",98,101,19.7,22.8,89.7,"33,561",27.6,NA,NA,18.6
24. Wind,"13,000-14,000'",97,100,19.5,22.2,95.9,"1,258",1.1,NA,NA,12.2
25. Wood and Lost Basins,"5,000-6,000'",0,0,0,0,0,0,"2,760.00",0.0 ( 2 ),0.0 ( 2 ),0
25. Wood and Lost Basins,"6,000-7,000'",2,3,0.1,0.1,0.8,"5,573","1,847.10",0.1 ( 4 ),0.3 ( 4 ),0.1
25. Wood and Lost Basins,"7,000-8,000'",25,33,1.7,1.8,18.4,"131,302","1,388.10",4.7 ( 6 ),5.1 ( 6 ),1.5
25. Wood and Lost Basins,"8,000-9,000'",57,67,6.6,6.9,54.1,"318,917",864.9,10.4 ( 3 ),11.5 ( 3 ),6.1
25. Wood and Lost Basins,"9,000-10,000'",79,87,13.1,13.8,77,"321,959",436.9,19.1 ( 1 ),20.7 ( 1 ),10.8
25. Wood and Lost Basins,"10,000-11,000'",86,93,16.1,17,77.9,"102,655",113.3,NA,NA,10
25. Wood and Lost Basins,"11,000-12,000'",90,96,17.3,18.4,81,"9,651",9.8,NA,NA,8.6
