,,4/12/2026,4/19/2026,4/12/2026,4/19/2026,4/19/2026,4/19/2026,4/19/2026,4/12/2026,4/19/2026,4/19/2026
5. Clover Valley and Franklin,"5,000-6,000'",0,0,0,0,0.1,0,793.5,NA,NA,0
5. Clover Valley and Franklin,"6,000-7,000'",0,0,0,0,0,0,"2,365.00",NA,NA,0
5. Clover Valley and Franklin,"7,000-8,000'",1,1,0,0,0.2,387,760.6,0.0 ( 1 ),0.0 ( 1 ),0
5. Clover Valley and Franklin,"8,000-9,000'",12,15,0.7,0.7,7.7,"5,868",155.8,0.0 ( 1 ),0.0 ( 1 ),0.1
5. Clover Valley and Franklin,"9,000-10,000'",44,51,6.1,6.3,39,"11,484",34.1,NA,NA,1.2
5. Clover Valley and Franklin,"10,000-11,000'",59,65,10.1,10.5,55.6,"3,361",6,NA,NA,3.3
6. Donner und Blitzen,"6,000-7,000'",1,2,0.1,0.1,1,539,138.9,0.0 ( 1 ),0.0 ( 1 ),0.4
6. Donner und Blitzen,"7,000-8,000'",24,33,3.2,3.8,32.1,"12,211",59.8,8.5 ( 1 ),9.9 ( 1 ),3.8
6. Donner und Blitzen,"8,000-9,000'",61,69,12.2,12.9,69.5,"13,111",19.1,NA,NA,8
6. Donner und Blitzen,"9,000-10,000'",74,82,16.8,17.6,64.2,"1,898",2,NA,NA,8.3
7. Dry Lake Valley,"7,000-8,000'",0,0,0,0,0,0,230.4,NA,NA,0
7. Dry Lake Valley,"8,000-9,000'",0,0,0,0,0,13,53.9,NA,NA,0
7. Dry Lake Valley,"9,000-10,000'",4,4,0.3,0.2,5.9,131,10.2,NA,NA,0
7. Dry Lake Valley,"10,000-11,000'",25,30,2.8,3.3,54.5,322,1.8,NA,NA,0
8. Eastern Nevada,"7,000-8,000'",0,0,0,0,0,0,"2,847.80",0.0 ( 1 ),0.0 ( 1 ),0
8. Eastern Nevada,"8,000-9,000'",0,0,0,0,0.1,292,"1,111.30",0.0 ( 3 ),0.0 ( 3 ),0
8. Eastern Nevada,"9,000-10,000'",3,5,0.2,0.2,4.8,"3,948",309.5,2.0 ( 2 ),2.1 ( 2 ),0.2
8. Eastern Nevada,"10,000-11,000'",17,21,1.7,2,31.7,"9,314",87.8,0.7 ( 2 ),0.4 ( 2 ),1.8
8. Eastern Nevada,">11,000'",26,31,3.3,3.9,50,"3,908",18.8,NA,NA,3.2
9. Flathead,"3,000-4,000'",4,8,0,0,0.1,"1,110","2,118.20",1.6 ( 1 ),0.9 ( 1 ),0
9. Flathead,"4,000-5,000'",45,64,0.8,0.8,7.1,"83,598","1,920.60",2.8 ( 3 ),2.1 ( 3 ),1.7
9. Flathead,"5,000-6,000'",109,123,6.9,7,45,"631,964","1,682.00",14.7 ( 3 ),15.5 ( 3 ),14.1
9. Flathead,"6,000-7,000'",144,149,17,18.1,85.6,"1,345,628","1,392.90",32.4 ( 6 ),33.8 ( 6 ),30.3
9. Flathead,"7,000-8,000'",160,158,23,25,94.2,"654,938",491.4,NA,NA,37.2
9. Flathead,"8,000-9,000'",164,163,27.6,29.8,93.4,"59,938",37.7,NA,NA,38.1
9. Flathead,"9,000-10,000'",181,185,30.4,32.5,89.2,"2,845",1.6,NA,NA,29.9
10. Grande Ronde-Burnt-Powder-Imnaha,"4,000-5,000'",0,1,0,0,0,735,"3,104.90",0.0 ( 1 ),0.0 ( 1 ),0.1
10. Grande Ronde-Burnt-Powder-Imnaha,"5,000-6,000'",8,11,0.4,0.5,4.9,"35,964","1,382.50",2.4 ( 7 ),3.0 ( 7 ),1.8
10. Grande Ronde-Burnt-Powder-Imnaha,"6,000-7,000'",44,51,6.1,6.4,48.4,"164,042",477.3,0.0 ( 1 ),0.0 ( 1 ),7.6
10. Grande Ronde-Burnt-Powder-Imnaha,"7,000-8,000'",85,91,19.5,20.2,81.5,"293,136",271.5,8.9 ( 2 ),10.4 ( 2 ),12.9
10. Grande Ronde-Burnt-Powder-Imnaha,"8,000-9,000'",102,107,27.8,28.6,72.4,"118,836",77.8,NA,NA,15.5
10. Grande Ronde-Burnt-Powder-Imnaha,"9,000-10,000'",82,92,18.9,20.7,64.3,"2,134",1.9,NA,NA,9.4
11. Guano,"5,000-6,000'",0,0,0,0,0,0,"1,512.90",0.0 ( 1 ),0.0 ( 1 ),0
11. Guano,"6,000-7,000'",0,0,0,0,0,0,525.7,NA,NA,0
11. Guano,"7,000-8,000'",2,1,0.1,0,0.2,49,24.3,NA,NA,0.2
12. Harney-Malheur Lakes,"5,000-6,000'",0,0,0,0,0,0,254.2,NA,NA,0
12. Harney-Malheur Lakes,"6,000-7,000'",0,0,0,0,0,0,26.4,NA,NA,0
13. John Day,"5,000-6,000'",0,1,0,0,0.4,"1,521","1,202.60",0.0 ( 3 ),0.0 ( 3 ),0.3
13. John Day,"6,000-7,000'",23,29,2.4,2.8,30,"36,853",247.5,NA,NA,1.5
13. John Day,"7,000-8,000'",64,70,11.8,12.5,81,"35,197",53,NA,NA,3.4
13. John Day,"8,000-9,000'",79,84,14.3,15,64.9,"1,313",1.6,NA,NA,6.8
14. Kootenai,"4,000-5,000'",23,35,0.5,0.5,3.8,"22,930",880.8,4.1 ( 2 ),4.0 ( 2 ),2.8
14. Kootenai,"5,000-6,000'",70,88,5.6,5.9,32.2,"191,794",611.9,21.8 ( 3 ),22.8 ( 3 ),14.4
14. Kootenai,"6,000-7,000'",123,137,17.6,18.2,73.4,"167,250",172.1,35.6 ( 1 ),38.8 ( 1 ),33
14. Kootenai,">7,000'",144,155,26.7,27.6,95.5,"10,371",7,NA,NA,48.2
15. Lake County-Goose Lake,"5,000-6,000'",0,0,0,0,0,0,"2,708.10",0.0 ( 1 ),0.0 ( 1 ),0
15. Lake County-Goose Lake,"6,000-7,000'",3,2,0.2,0.1,1.3,"5,000",801.6,NA,NA,0
15. Lake County-Goose Lake,"7,000-8,000'",28,27,4,3.6,27.2,"21,397",111.4,3.7 ( 1 ),2.7 ( 1 ),1.1
15. Lake County-Goose Lake,"8,000-9,000'",54,59,10.3,10.7,70.4,"1,431",2.5,NA,NA,2.9
16. Little Humboldt,"6,000-7,000'",0,0,0,0,0,0,326.8,0.0 ( 2 ),0.0 ( 2 ),0
16. Little Humboldt,"7,000-8,000'",2,3,0.2,0.2,1.8,716,84.7,NA,NA,0
16. Little Humboldt,"8,000-9,000'",19,23,2.5,2.7,20.9,"1,279",8.8,0.5 ( 1 ),0.4 ( 1 ),0.3
16. Little Humboldt,"9,000-10,000'",55,64,8.6,8.9,39.4,228,0.5,NA,NA,0.5
17. Lower Clark Fork,"5,000-6,000'",76,94,5,5.1,31.7,"296,905","1,098.30",32.1 ( 1 ),33.1 ( 1 ),13.3
17. Lower Clark Fork,"6,000-7,000'",112,126,14.7,15.2,79.5,"283,093",348.7,43.2 ( 1 ),45.2 ( 1 ),26.5
17. Lower Clark Fork,"7,000-8,000'",146,146,22.6,24,96,"34,658",27.1,41.1 ( 1 ),42.4 ( 1 ),42.7
17. Lower Clark Fork,"8,000-9,000'",199,178,25.4,27.2,99.7,841,0.6,NA,NA,48.7
18. Lower Humboldt,"6,000-7,000'",0,0,0,0,0,0,207.6,0.0 ( 1 ),0.0 ( 1 ),0
18. Lower Humboldt,"7,000-8,000'",1,2,0,0,0.5,75,48.6,NA,NA,0
18. Lower Humboldt,"8,000-9,000'",9,12,0.6,0.7,9.9,562,15.9,NA,NA,0.4
18. Lower Humboldt,"9,000-10,000'",41,51,5,5.3,30,137,0.5,NA,NA,0.5
19. Lower Pend Oreille,"5,000-6,000'",76,90,6,6.3,39.2,"36,527",109.3,12.8 ( 1 ),13.5 ( 1 ),16.3
19. Lower Pend Oreille,">6,000'",110,122,16,16.6,78.3,"21,392",24.1,NA,NA,24.5
20. Lower Snake-Asotin,"3,000-4,000'",0,0,0,0,0,0,192.5,0.0 ( 1 ),0.0 ( 1 ),0
20. Lower Snake-Asotin,"4,000-5,000'",0,0,0,0,0.1,15,102.1,NA,NA,0.1
20. Lower Snake-Asotin,"5,000-6,000'",22,30,1.7,1.8,22.3,"3,680",37.5,NA,NA,3.3
20. Lower Snake-Asotin,"6,000-7,000'",49,55,8.4,9,94.1,788,1.6,NA,NA,10.9
21. Lower Snake-Tucannon,"4,000-5,000'",0,0,0,0,0,0,64.2,NA,NA,0.6
21. Lower Snake-Tucannon,"5,000-6,000'",30,42,2.4,2.7,27.5,"5,933",41.8,NA,NA,6.5
21. Lower Snake-Tucannon,"6,000-7,000'",65,75,9.9,10.7,91.7,"1,322",2.3,NA,NA,13.3
22. Lower Yakima,"3,000-4,000'",0,0,0,0,0,0,311.2,NA,NA,0
22. Lower Yakima,"4,000-5,000'",0,0,0,0,0.1,67,127.1,0.0 ( 1 ),0.0 ( 1 ),0.5
22. Lower Yakima,"5,000-6,000'",27,30,4,4,35.7,"8,066",37.4,15.6 ( 1 ),14.6 ( 1 ),8.5
22. Lower Yakima,"6,000-7,000'",68,74,13.1,13.3,83.6,"6,664",9.4,NA,NA,18.7
23. Malheur,"5,000-6,000'",0,1,0,0,0.2,654,857.7,0.0 ( 3 ),0.0 ( 3 ),0
23. Malheur,"6,000-7,000'",22,30,2.4,2.7,30.4,"15,207",104.2,NA,NA,1
23. Malheur,"7,000-8,000'",56,63,10.9,11.6,81.8,"16,872",27.3,NA,NA,3.3
24. Middle Humboldt,"6,000-7,000'",0,0,0,0,0,0,473.7,NA,NA,0
24. Middle Humboldt,"7,000-8,000'",2,3,0,0,0.3,311,145.7,NA,NA,0
24. Middle Humboldt,"8,000-9,000'",4,6,0.3,0.3,1.5,203,13,NA,NA,0
24. Middle Humboldt,"9,000-10,000'",0,11,0,0.8,2.7,25,0.6,NA,NA,0.1
25. Northern Big Smoky Valley,"7,000-8,000'",0,0,0,0,0,0,318.1,NA,NA,0
25. Northern Big Smoky Valley,"8,000-9,000'",0,0,0,0,0.2,51,154.3,NA,NA,0
25. Northern Big Smoky Valley,"9,000-10,000'",7,7,0.4,0.4,11,"1,722",72.5,NA,NA,0
25. Northern Big Smoky Valley,"10,000-11,000'",17,20,1.7,1.9,31.4,"2,519",24.7,NA,NA,0.1
25. Northern Big Smoky Valley,"11,000-12,000'",17,22,1.6,2.2,45.3,380,3.2,NA,NA,0
26. Northern Great Basin,"6,000-7,000'",0,0,0,0,0,32,"1,927.20",0.0 ( 1 ),0.0 ( 1 ),0
26. Northern Great Basin,"7,000-8,000'",5,7,0.2,0.2,1.8,"2,765",255.9,0.0 ( 1 ),0.0 ( 1 ),0
26. Northern Great Basin,"8,000-9,000'",15,22,1.6,2,17.4,"4,458",41.4,NA,NA,0.3
26. Northern Great Basin,"9,000-10,000'",27,33,3.9,4.4,59.7,91,0.4,NA,NA,0.4
27. Panhandle Basins,"3,000-4,000'",11,18,0.1,0.1,0.7,"2,331",706,0.0 ( 1 ),0.0 ( 1 ),0.8
27. Panhandle Basins,"4,000-5,000'",44,56,2.2,2.3,17.9,"62,316",508.9,23.8 ( 1 ),25.3 ( 1 ),8.9
27. Panhandle Basins,"5,000-6,000'",86,97,10.8,11.3,62.2,"207,360",345.4,NA,NA,21.5
27. Panhandle Basins,"6,000-7,000'",129,140,21.6,22.3,86.5,"98,114",82.3,35.5 ( 1 ),37.0 ( 1 ),31.5
27. Panhandle Basins,"7,000-8,000'",138,155,20.9,21.7,91.1,"2,349",2,NA,NA,25.9
28. Reese,"7,000-8,000'",0,0,0,0,0,0,285.6,0.0 ( 1 ),0.0 ( 1 ),0
28. Reese,"8,000-9,000'",0,0,0,0,0.3,82,152,0.0 ( 1 ),0.0 ( 1 ),0
28. Reese,"9,000-10,000'",4,5,0.3,0.3,7.3,744,47,NA,NA,0
28. Reese,">10,000'",16,17,1.6,1.8,38.8,"1,181",12.3,NA,NA,0
29. Rock,"5,000-6,000'",0,0,0,0,0,0,592.8,NA,NA,0
29. Rock,"6,000-7,000'",0,0,0,0,0,0,210.5,NA,NA,0
29. Rock,"7,000-8,000'",0,0,0,0,0,0,29.5,0.0 ( 1 ),0.0 ( 1 ),0
29. Rock,"8,000-9,000'",3,4,0.4,0.4,2.6,63,2.7,NA,NA,0.4
30. Salmon Basin,"5,000-6,000'",23,34,0.4,0.5,6.3,"52,383","2,056.60",5.2 ( 1 ),6.2 ( 1 ),0.7
30. Salmon Basin,"6,000-7,000'",54,68,3.6,3.8,36.6,"730,980","3,572.20",11.2 ( 2 ),12.0 ( 2 ),5
30. Salmon Basin,"7,000-8,000'",68,79,8.6,9,62.2,"1,829,328","3,809.10",11.5 ( 2 ),11.5 ( 2 ),9.7
30. Salmon Basin,"8,000-9,000'",82,91,13.2,13.7,76.6,"1,419,375","1,935.60",16.0 ( 5 ),17.2 ( 5 ),13.7
30. Salmon Basin,"9,000-10,000'",93,100,16.9,17.7,83.9,"475,276",502.6,14.7 ( 1 ),15.1 ( 1 ),18.8
30. Salmon Basin,"10,000-11,000'",94,99,17.3,18.3,79.9,"69,522",71.3,NA,NA,15.2
30. Salmon Basin,"11,000-12,000'",100,104,18.8,20.1,83,"3,307",3.1,NA,NA,8.1
31. Silver,"5,000-6,000'",0,0,0,0,0,0,440.7,NA,NA,0
31. Silver,"6,000-7,000'",0,0,0,0,0,0,3.6,NA,NA,0
32. Silvies,"4,000-5,000'",0,0,0,0,0,0,714.7,NA,NA,0
32. Silvies,"5,000-6,000'",0,0,0,0,0.1,148,569.1,0.0 ( 1 ),0.0 ( 1 ),0
32. Silvies,"6,000-7,000'",7,12,0.5,0.6,6.9,"1,094",31.9,0.0 ( 1 ),0.0 ( 1 ),0.2
32. Silvies,"7,000-8,000'",80,85,16.6,17.4,95.3,"1,611",1.7,NA,NA,3.8
33. Southern Snake Basins,"5,000-6,000'",0,0,0,0,0,0,"8,155.90",0.0 ( 1 ),0.0 ( 1 ),0
33. Southern Snake Basins,"6,000-7,000'",0,1,0,0,0.1,"1,483","3,288.10",0.0 ( 5 ),0.0 ( 5 ),0
33. Southern Snake Basins,"7,000-8,000'",2,3,0.1,0.2,1.7,"7,920",905.4,0.0 ( 4 ),0.0 ( 4 ),0.1
33. Southern Snake Basins,"8,000-9,000'",24,28,3.2,3.3,29.8,"30,103",168.8,7.3 ( 3 ),7.7 ( 3 ),3.6
33. Southern Snake Basins,"9,000-10,000'",60,66,10.9,11.4,68.5,"20,135",33.1,NA,NA,11.6
33. Southern Snake Basins,"10,000-11,000'",78,85,14.9,15.4,63,"1,033",1.3,NA,NA,21.2
34. Spokane,"3,000-4,000'",1,3,0,0,0.1,537,"1,667.20",0.0 ( 1 ),0.0 ( 1 ),0.2
34. Spokane,"4,000-5,000'",26,36,0.9,0.9,7.6,"49,589","1,010.00",4.2 ( 5 ),4.1 ( 5 ),5.6
34. Spokane,"5,000-6,000'",80,96,7.3,7.6,48.9,"169,034",418,13.1 ( 2 ),13.5 ( 2 ),19.8
34. Spokane,"6,000-7,000'",119,131,17,17.5,81.5,"44,340",47.4,NA,NA,31.9
34. Spokane,"7,000-8,000'",110,122,22,22.8,100,235,0.2,NA,NA,43.9
35. St. Mary,"4,000-5,000'",43,37,1.4,0.9,9.6,"8,968",184.7,0.0 ( 1 ),0.0 ( 1 ),0.3
35. St. Mary,"5,000-6,000'",84,83,6.7,6.4,46.5,"71,902",210.7,NA,NA,4.7
35. St. Mary,"6,000-7,000'",124,122,16,17.2,84.7,"141,775",154.2,NA,NA,18.3
35. St. Mary,"7,000-8,000'",137,135,19.3,20.7,86.1,"108,715",98.3,NA,NA,16.1
35. St. Mary,">8,000'",153,152,21.3,22.7,87.5,"24,552",20.3,NA,NA,15.9
36. Truckee,"5,000-6,000'",0,0,0,0,0,0,688.2,NA,NA,0
36. Truckee,"6,000-7,000'",1,5,0.1,0.2,5.1,"5,040",484.5,4.6 ( 5 ),4.6 ( 5 ),0.1
36. Truckee,"7,000-8,000'",13,10,2.1,1.9,32.9,"19,845",195.9,0.8 ( 1 ),0.0 ( 1 ),2.5
36. Truckee,"8,000-9,000'",25,13,5.8,4.3,60.3,"13,863",59.9,9.2 ( 3 ),9.3 ( 3 ),9.9
36. Truckee,"9,000-10,000'",32,15,8.8,7,79.3,"5,329",14.2,NA,NA,20.1
36. Truckee,"10,000-11,000'",28,16,7.5,6.4,59.6,297,0.9,NA,NA,24.9
37. Umatilla-Walla Walla-Willow,"3,000-4,000'",0,0,0,0,0,0,892.5,0.0 ( 1 ),0.0 ( 1 ),0
37. Umatilla-Walla Walla-Willow,"4,000-5,000'",0,1,0,0,0.1,250,472.7,1.1 ( 2 ),1.2 ( 2 ),0.3
37. Umatilla-Walla Walla-Willow,"5,000-6,000'",15,19,1.5,1.6,17.8,"5,907",69.1,7.0 ( 3 ),8.1 ( 3 ),4
38. Upper Humboldt,"5,000-6,000'",0,0,0,0,0,0,"2,395.90",NA,NA,0
38. Upper Humboldt,"6,000-7,000'",0,0,0,0,0,0,"1,944.70",0.0 ( 1 ),0.0 ( 1 ),0
38. Upper Humboldt,"7,000-8,000'",1,1,0,0,0.8,"1,013",436.8,0.0 ( 2 ),0.0 ( 2 ),0
38. Upper Humboldt,"8,000-9,000'",19,22,2,2.1,23.8,"16,643",150.5,1.9 ( 5 ),1.8 ( 5 ),0.6
38. Upper Humboldt,"9,000-10,000'",50,56,8.1,8.4,52.6,"39,030",87.2,NA,NA,3.2
38. Upper Humboldt,">10,000'",67,73,11.9,12.3,59.8,"13,673",20.8,NA,NA,6.1
39. Walker,"6,000-7,000'",0,1,0,0,0,10,677,NA,NA,0
39. Walker,"7,000-8,000'",0,4,0,0,1.5,655,618.8,0.5 ( 1 ),0.0 ( 1 ),0
39. Walker,"8,000-9,000'",8,12,0.4,0.5,13.6,"10,150",373.7,5.3 ( 2 ),5.4 ( 2 ),1.1
39. Walker,"9,000-10,000'",28,19,4.7,4,51.9,"40,087",186.6,11.6 ( 4 ),12.2 ( 4 ),8.3
39. Walker,"10,000-11,000'",46,30,10.5,8.4,67.9,"33,362",74.8,NA,NA,9.9
39. Walker,">11,000'",49,45,8.5,8.1,59.2,"5,155",12,NA,NA,7.6
40. West Central Basins,"4,000-5,000'",0,0,0,0,0,43,"1,578.50",0.0 ( 3 ),0.0 ( 3 ),0.1
40. West Central Basins,"5,000-6,000'",7,11,0.4,0.5,6.2,"44,441","1,710.20",0.7 ( 3 ),1.1 ( 3 ),1.2
40. West Central Basins,"6,000-7,000'",37,46,5.2,5.7,51.4,"382,445","1,262.20",10.2 ( 8 ),12.6 ( 8 ),7.2
40. West Central Basins,"7,000-8,000'",69,78,14.4,15.2,88.6,"662,249",814.3,17.9 ( 3 ),20.6 ( 3 ),17.6
40. West Central Basins,"8,000-9,000'",91,99,22.4,23.2,94.1,"363,933",293.5,NA,NA,25.2
40. West Central Basins,">9,000'",102,109,27.7,28.5,90.9,"66,030",43.4,NA,NA,29.9
