,,3/15/2026,3/22/2026,3/15/2026,3/22/2026,3/22/2026,3/22/2026,3/22/2026,3/15/2026,3/22/2026,3/22/2026
5. Lewis,"4,000-5,000'",41,31,3.5,3,18.2,"12,952",79.6,27.7 ( 2 ),25.0 ( 2 ),20.1
5. Lewis,"5,000-6,000'",92,67,17.3,14.6,62.5,"8,395",10.8,NA,NA,34
5. Lewis,"6,000-7,000'",95,72,35.9,30.6,78.4,"6,770",4.2,NA,NA,54.9
5. Lewis,"7,000-8,000'",82,61,51.3,43.8,86.4,"1,804",0.8,NA,NA,71.6
5. Lewis,">8,000'",66,50,45.5,38.3,81.8,592,0.3,NA,NA,99.8
6. Lower Cowlitz,"3,000-4,000'",32,27,2,1.7,20.6,"12,485",139.5,8.8 ( 2 ),7.2 ( 2 ),1.8
6. Lower Cowlitz,"4,000-5,000'",65,52,9.9,8.3,53.1,"18,641",42,NA,NA,6.6
6. Lower Cowlitz,"5,000-6,000'",87,67,22.1,18.5,69.4,"6,377",6.5,NA,NA,12.4
6. Lower Cowlitz,"6,000-7,000'",99,76,28.3,23.9,75,"2,090",1.6,NA,NA,35.6
6. Lower Cowlitz,"7,000-8,000'",79,59,25.6,21.6,69.4,"1,113",1,NA,NA,51.9
7. Naches,"4,000-5,000'",43,30,2.7,2.1,36,"36,553",328.6,19.0 ( 2 ),16.0 ( 2 ),12.1
7. Naches,"5,000-6,000'",78,59,9.1,7.8,57.9,"98,147",236.5,36.1 ( 2 ),33.8 ( 2 ),26.1
7. Naches,"6,000-7,000'",100,77,20.2,17.5,81,"44,528",47.6,NA,NA,36.3
7. Naches,"7,000-8,000'",93,70,35.2,30.1,95.2,"2,167",1.4,NA,NA,66.2
8. North Puget Sound,"1,000-2,000'",9,8,0,0,0.1,301,352,NA,NA,0.4
8. North Puget Sound,"2,000-3,000'",55,44,1.1,0.9,5.3,"21,387",426.6,NA,NA,4.8
8. North Puget Sound,"3,000-4,000'",119,88,7.2,6.3,24.8,"175,714",520.6,14.3 ( 3 ),11.8 ( 3 ),18.8
8. North Puget Sound,"4,000-5,000'",160,119,20.7,18.4,54.7,"481,919",490.7,21.6 ( 4 ),18.9 ( 4 ),40.8
8. North Puget Sound,"5,000-6,000'",163,123,33.8,30,78.3,"612,107",382.6,60.5 ( 3 ),62.0 ( 3 ),61.1
8. North Puget Sound,"6,000-7,000'",148,114,37.9,33.4,84.2,"269,420",151.4,NA,NA,72.3
8. North Puget Sound,"7,000-8,000'",126,99,39,34.1,89.6,"30,734",16.9,NA,NA,98.4
8. North Puget Sound,"8,000-9,000'",126,105,52.5,45.2,94.3,"3,027",1.3,NA,NA,269.9
9. Olympic,"4,000-5,000'",72,55,10.1,8.8,40.8,"62,110",132.3,16.0 ( 2 ),13.3 ( 2 ),16.5
9. Olympic,"5,000-6,000'",92,69,25.3,21.5,76.9,"98,316",85.6,17.0 ( 1 ),13.3 ( 1 ),22.2
9. Olympic,">6,000'",93,71,30,25.6,77.2,"25,184",18.4,NA,NA,23.4
10. Rogue-Umpqua,"3,000-4,000'",0,0,0,0,0,0,"1,692.80",0.0 ( 1 ),0.0 ( 1 ),0
10. Rogue-Umpqua,"4,000-5,000'",2,0,0.1,0,0,171,927,0.1 ( 2 ),0.1 ( 2 ),0
10. Rogue-Umpqua,"5,000-6,000'",24,12,3,1.6,13,"46,505",557.7,0.1 ( 2 ),0.0 ( 2 ),1
10. Rogue-Umpqua,"6,000-7,000'",50,32,11.1,7.9,43.1,"81,335",194.2,6.1 ( 1 ),3.8 ( 1 ),6.4
10. Rogue-Umpqua,"7,000-8,000'",81,57,21.4,16.9,68.8,"14,278",15.8,NA,NA,9.5
10. Rogue-Umpqua,"8,000-9,000'",81,60,24.9,20.5,75.1,"1,162",1.1,NA,NA,12.7
11. South Puget Sound,"2,000-3,000'",1,2,0,0,0.2,244,405.8,5.2 ( 2 ),1.4 ( 3 ),1.3
11. South Puget Sound,"3,000-4,000'",8,7,0.2,0.2,2,"4,503",377.6,12.6 ( 7 ),10.3 ( 7 ),5.6
11. South Puget Sound,"4,000-5,000'",40,33,2.3,2.1,11.7,"24,404",222.6,27.4 ( 3 ),25.0 ( 3 ),12.2
11. South Puget Sound,"5,000-6,000'",101,79,15.3,13.5,57.9,"68,842",95.4,28.0 ( 1 ),27.2 ( 1 ),30.9
11. South Puget Sound,"6,000-7,000'",100,77,29.4,25.3,85.6,"50,317",37.4,NA,NA,56
11. South Puget Sound,"7,000-8,000'",84,66,44.8,39.3,90.2,"8,094",3.9,NA,NA,101.1
11. South Puget Sound,"8,000-9,000'",75,63,72.3,67.5,92,"2,781",0.8,NA,NA,123.9
11. South Puget Sound,"9,000-10,000'",24,17,27.8,23.5,87.7,847,0.7,NA,NA,234.5
11. South Puget Sound,"10,000-11,000'",21,21,41.8,48.5,91.9,"1,996",0.8,NA,NA,528.8
11. South Puget Sound,"11,000-12,000'",54,38,22.8,19.1,79.4,590,0.6,NA,NA,682.4
11. South Puget Sound,"12,000-13,000'",42,29,77.6,66.2,94.2,"1,362",0.4,NA,NA,1018
11. South Puget Sound,">13,000'",2,1,9.3,7.6,93.8,78,0.2,NA,NA,1143.8
12. Upper Columbia,"3,000-4,000'",17,18,0.8,0.7,7.2,"91,984","2,566.20",2.7 ( 1 ),0.1 ( 1 ),0.3
12. Upper Columbia,"4,000-5,000'",54,47,4.7,3.9,32.4,"295,389","1,437.90",3.0 ( 3 ),0.0 ( 3 ),3.5
12. Upper Columbia,"5,000-6,000'",100,82,13.9,12.2,65.3,"504,705",772.6,4.0 ( 2 ),1.3 ( 2 ),18.8
12. Upper Columbia,"6,000-7,000'",122,96,23,20.4,82.7,"613,723",564,57.2 ( 1 ),54.9 ( 1 ),32.2
12. Upper Columbia,"7,000-8,000'",118,94,26.2,22.9,81.5,"172,611",141.2,NA,NA,35.3
12. Upper Columbia,"8,000-9,000'",113,90,28.4,24.2,74.7,"5,481",4.2,NA,NA,38.1
13. Upper Cowlitz,"3,000-4,000'",18,14,0.3,0.3,2.1,"4,092",281.5,23.0 ( 1 ),20.4 ( 1 ),8.3
13. Upper Cowlitz,"4,000-5,000'",54,41,3.2,2.8,14.6,"46,519",306.7,18.7 ( 2 ),16.6 ( 2 ),16.9
13. Upper Cowlitz,"5,000-6,000'",110,79,16.2,14.3,53.3,"80,967",106.3,NA,NA,34.8
13. Upper Cowlitz,"6,000-7,000'",112,83,37,31.6,84.7,"33,352",19.8,NA,NA,63.2
13. Upper Cowlitz,"7,000-8,000'",89,68,46.8,39.9,92.5,"5,963",2.8,NA,NA,90.7
13. Upper Cowlitz,"8,000-9,000'",78,59,54.7,47.2,99.3,486,0.2,NA,NA,115.9
13. Upper Cowlitz,"9,000-10,000'",69,52,70.1,60,100,"1,236",0.4,NA,NA,213.3
13. Upper Cowlitz,"10,000-11,000'",8,6,34,28,100,144,0.1,NA,NA,626.7
14. Upper Deschutes-Crooked,"4,000-5,000'",5,1,0.1,0,0.1,"2,443","3,903.90",1.5 ( 1 ),0.0 ( 1 ),0.1
14. Upper Deschutes-Crooked,"5,000-6,000'",18,9,1.5,0.8,7.1,"62,093","1,478.40",7.2 ( 5 ),4.4 ( 6 ),1.4
14. Upper Deschutes-Crooked,"6,000-7,000'",48,33,9.1,7,44.8,"94,750",255.5,NA,NA,6.7
14. Upper Deschutes-Crooked,"7,000-8,000'",65,48,19.2,15.9,67.8,"34,140",40.2,NA,NA,11.9
14. Upper Deschutes-Crooked,"8,000-9,000'",63,47,27,22.9,81.1,"3,765",3.1,NA,NA,26.2
14. Upper Deschutes-Crooked,"9,000-10,000'",82,60,36.4,30.7,82.2,"1,106",0.7,NA,NA,30.4
15. Upper Yakima,"3,000-4,000'",31,28,1.9,1.6,15.3,"42,586",489,15.1 ( 1 ),13.6 ( 1 ),5.4
15. Upper Yakima,"4,000-5,000'",61,48,7.7,6.5,45.2,"125,337",359.8,14.9 ( 1 ),12.8 ( 1 ),11.4
15. Upper Yakima,"5,000-6,000'",101,77,17.7,15.1,75,"130,206",161.7,8.4 ( 1 ),3.2 ( 1 ),20.9
15. Upper Yakima,"6,000-7,000'",116,89,28.4,24.7,84.7,"27,001",20.5,NA,NA,36.8
15. Upper Yakima,"7,000-8,000'",103,77,54.5,46.7,92.9,"1,683",0.7,NA,NA,71.3
16. Willamette,"0-1,000'",NA,NA,0,0,0,0,"5,006.40",0.0 ( 1 ),0.0 ( 1 ),0
16. Willamette,"1,000-2,000'",0,0,0,0,0,0,"2,005.80",0.2 ( 1 ),0.1 ( 1 ),0
16. Willamette,"2,000-3,000'",2,1,0,0,0.1,262,"1,614.10",0.0 ( 2 ),0.0 ( 2 ),0
16. Willamette,"3,000-4,000'",10,4,0.2,0.1,1.2,"6,785","1,472.90",0.2 ( 7 ),0.1 ( 7 ),0.3
16. Willamette,"4,000-5,000'",27,13,1.8,0.9,8.7,"42,115",879.1,5.5 ( 7 ),2.6 ( 7 ),2.7
16. Willamette,"5,000-6,000'",45,29,6.4,4.5,28.9,"99,600",410.8,NA,NA,4.3
16. Willamette,"6,000-7,000'",70,50,16.8,13.8,55.2,"50,714",68.9,NA,NA,13.2
16. Willamette,"7,000-8,000'",80,60,33.8,28.6,70.4,"13,971",9.2,NA,NA,24.4
16. Willamette,"8,000-9,000'",74,55,46.5,39.5,85.7,"6,296",3,NA,NA,25.6
16. Willamette,"9,000-10,000'",74,56,42.4,36,87.2,"1,484",0.8,NA,NA,28.3
