,,2/15/2026,2/22/2026,2/15/2026,2/22/2026,2/22/2026,2/22/2026,2/22/2026,2/15/2026,2/22/2026,2/22/2026
Basin,Elevation Band,%2/15 Avg.,%2/22 Avg.,SWE (in),SWE (in),%SCA,Vol (AF),Area (mi2),Pillows,Pillows,SNODAS (in.)*
1. Belle Fourche,"2,000-3,000'",0,0,0,0,0.3,0,"1,734.80",NA,NA,0
1. Belle Fourche,"3,000-4,000'",0,0,0,0,9.7,"3,553","1,717.40",NA,NA,0
1. Belle Fourche,"4,000-5,000'",0,1,0,0.2,13.8,"28,002","2,849.60",NA,NA,0.1
1. Belle Fourche,"5,000-6,000'",3,8,0.2,0.6,27,"23,429",721.2,1.7 ( 1 ),1.8 ( 1 ),0.3
1. Belle Fourche,"6,000-7,000'",29,38,2.2,2.9,89.6,"31,924",208.1,NA,NA,2.9
1. Belle Fourche,"7,000-8,000'",36,46,2.2,2.8,81.9,344,2.3,NA,NA,4.2
2. Bighorn,"3,000-4,000'",0,0,0,0,33.3,61,273.6,NA,NA,0.1
2. Bighorn,"4,000-5,000'",0,3,0,0.1,56.7,"16,201","3,531.10",NA,NA,0.2
2. Bighorn,"5,000-6,000'",0,10,0,0.3,30.2,"28,365","1,949.70",NA,NA,0.1
2. Bighorn,"6,000-7,000'",10,25,0.5,1.1,30.1,"63,430","1,082.60",NA,NA,0.2
2. Bighorn,"7,000-8,000'",43,53,2.6,3.2,48.7,"123,726",715.4,4.1 ( 1 ),2.0 ( 2 ),0.7
2. Bighorn,"8,000-9,000'",69,73,4.9,5.5,67.6,"160,131",541.1,NA,NA,3.2
2. Bighorn,"9,000-10,000'",91,91,7.3,7.9,76.5,"180,618",427.2,7.8 ( 5 ),8.2 ( 5 ),7.1
2. Bighorn,"10,000-11,000'",113,110,10.4,10.9,81.2,"141,928",243.8,9.3 ( 1 ),9.6 ( 1 ),9.3
2. Bighorn,"11,000-12,000'",120,115,12.5,12.9,80.1,"63,614",92.4,NA,NA,8.5
2. Bighorn,">12,000'",122,117,13.9,14.2,70.1,"5,785",7.6,NA,NA,7.1
3. Cheyenne,"2,000-3,000'",0,0,0,0,0,0,"3,402.70",NA,NA,0
3. Cheyenne,"3,000-4,000'",0,0,0,0,0.2,0,"3,673.10",NA,NA,0.1
3. Cheyenne,"4,000-5,000'",0,0,0,0,1.7,"4,262","5,669.50",NA,NA,0.1
3. Cheyenne,"5,000-6,000'",0,2,0,0.1,13.2,"14,362","2,131.40",NA,NA,0.3
3. Cheyenne,"6,000-7,000'",24,31,1.4,1.9,57.3,"49,193",478.2,3.7 ( 2 ),3.8 ( 2 ),2.1
3. Cheyenne,"7,000-8,000'",18,35,1.5,2.6,84.2,619,4.4,NA,NA,2.9
4. Gallatin,"4,000-5,000'",1,1,0,0,0.4,"1,158",462.7,NA,NA,0
4. Gallatin,"5,000-6,000'",18,24,1,1.4,19.1,"21,673",296.9,NA,NA,0.3
4. Gallatin,"6,000-7,000'",41,54,2.5,3.6,42.6,"53,029",279.8,NA,NA,2.8
4. Gallatin,"7,000-8,000'",79,85,5.4,6.3,63.8,"125,632",372.8,4.5 ( 1 ),4.5 ( 1 ),7.6
4. Gallatin,"8,000-9,000'",113,115,8.8,9.8,78,"165,209",315.9,12.5 ( 2 ),13.5 ( 2 ),13.2
4. Gallatin,"9,000-10,000'",134,133,13.3,14.1,87.6,"84,540",112.7,19.8 ( 1 ),21.2 ( 1 ),16
4. Gallatin,"10,000-11,000'",130,129,14.7,15.3,85.6,"6,082",7.4,NA,NA,16.2
5. Glendo,"7,000-8,000'",32,45,2.4,3.6,52.5,"114,818",591.9,1.2 ( 1 ),2.0 ( 1 ),0.4
5. Glendo,"8,000-9,000'",55,68,4.5,6.2,79.9,"39,266",119.6,2.9 ( 2 ),3.5 ( 2 ),1.9
5. Glendo,"9,000-10,000'",62,70,5,6.2,72.4,865,2.6,NA,NA,2
6. Jefferson,"5,000-6,000'",9,34,0.3,0.9,14.6,"81,756","1,665.20",NA,NA,0.5
6. Jefferson,"6,000-7,000'",46,64,2.7,3.9,47,"651,767","3,136.00",3.9 ( 2 ),4.4 ( 2 ),2.5
6. Jefferson,"7,000-8,000'",68,77,4.7,5.6,58,"793,556","2,637.50",4.7 ( 3 ),6.0 ( 3 ),4.5
6. Jefferson,"8,000-9,000'",98,102,8,8.9,74.2,"540,395","1,135.30",12.1 ( 5 ),12.8 ( 5 ),7.8
6. Jefferson,"9,000-10,000'",126,126,12.6,13.4,87.4,"165,003",231.2,11.2 ( 3 ),12.0 ( 3 ),9.9
6. Jefferson,"10,000-11,000'",123,121,13.2,13.7,90.1,"5,157",7,NA,NA,8.7
7. Lower Bighorn,"2,000-3,000'",0,0,0,0,0.4,8,214,NA,NA,0
7. Lower Bighorn,"3,000-4,000'",0,0,0,0,1.1,462,"2,139.00",NA,NA,0.1
7. Lower Bighorn,"4,000-5,000'",0,1,0,0.1,11.1,"3,233",542.7,NA,NA,0.1
7. Lower Bighorn,"5,000-6,000'",0,8,0,0.6,32.9,"3,437",106.8,NA,NA,0.1
7. Lower Bighorn,"6,000-7,000'",15,18,0.8,1.1,19.9,"3,758",66.6,NA,NA,0.1
7. Lower Bighorn,"7,000-8,000'",57,56,3.7,3.9,53.4,"14,306",68.1,NA,NA,1.5
7. Lower Bighorn,"8,000-9,000'",71,71,6,6.5,76.5,"32,387",93.5,NA,NA,4.8
7. Lower Bighorn,"9,000-10,000'",95,93,9.6,10.1,96.5,"15,404",28.5,NA,NA,8.7
8. Lower No Platte,"7,000-8,000'",4,21,0.2,1.3,29,"51,700",746.6,NA,NA,0.3
8. Lower No Platte,"8,000-9,000'",26,29,1.8,2.2,29.7,"9,114",76.4,NA,NA,0.3
8. Lower No Platte,"9,000-10,000'",9,12,0.5,0.8,1.1,42,1,NA,NA,2.1
9. Lower Shoshone,"3,000-4,000'",0,0,0,0,2.2,1,90.2,NA,NA,0
9. Lower Shoshone,"4,000-5,000'",0,4,0,0.1,12.9,"2,448",876.8,NA,NA,0
9. Lower Shoshone,"5,000-6,000'",0,7,0,0.2,4.3,"2,731",327.8,NA,NA,0
9. Lower Shoshone,"6,000-7,000'",6,20,0.2,0.9,17.2,"5,878",117.1,NA,NA,0.1
9. Lower Shoshone,"7,000-8,000'",41,43,2.3,2.6,30.2,"5,464",39.5,NA,NA,0.2
9. Lower Shoshone,"8,000-9,000'",67,66,4.9,5.2,58.1,"6,164",22.3,NA,NA,0.3
9. Lower Shoshone,"9,000-10,000'",49,63,3.4,4.8,27,173,0.7,NA,NA,2.2
9. Lower Shoshone,"10,000-11,000'",129,126,9,9.6,99.7,148,0.3,NA,NA,1.8
10. Madison Headwaters in WY,"4,000-5,000'",0,0,0,0,0,0,173.4,NA,NA,0
10. Madison Headwaters in WY,"5,000-6,000'",0,24,0,0.8,12.1,"19,365",437.9,NA,NA,0.3
10. Madison Headwaters in WY,"6,000-7,000'",50,63,3.2,4.4,56.8,"119,635",513.2,7.8 ( 2 ),9.0 ( 2 ),4.4
10. Madison Headwaters in WY,"7,000-8,000'",77,81,5.4,6.1,64.5,"235,134",717.7,11.8 ( 2 ),12.9 ( 2 ),9.4
10. Madison Headwaters in WY,"8,000-9,000'",108,111,8.9,9.9,79.1,"301,780",570.5,13.4 ( 3 ),14.9 ( 3 ),15.8
10. Madison Headwaters in WY,"9,000-10,000'",127,127,13.5,14.3,89.5,"102,199",134.2,NA,NA,15.9
10. Madison Headwaters in WY,">10,000'",132,131,15.4,16.1,89.1,"9,258",10.8,NA,NA,16.5
11. Powder,"2,000-3,000'",0,0,0,0,26.1,"1,102","1,211.40",NA,NA,0
11. Powder,"3,000-4,000'",0,0,0,0,6.3,"5,526","3,971.60",NA,NA,0
11. Powder,"4,000-5,000'",0,0,0,0,1.7,"3,088","4,662.10",NA,NA,0.1
11. Powder,"5,000-6,000'",0,0,0,0,4.4,"1,292","2,024.50",NA,NA,0.2
11. Powder,"6,000-7,000'",1,1,0,0.1,1.6,"1,688",604.1,NA,NA,0.2
11. Powder,"7,000-8,000'",34,36,2,2.2,32.9,"57,376",490.3,NA,NA,1
11. Powder,"8,000-9,000'",63,64,4.1,4.4,60.6,"68,797",290.1,2.7 ( 4 ),2.8 ( 4 ),2.3
11. Powder,"9,000-10,000'",76,76,5.5,6.1,68.8,"26,597",82.1,8.4 ( 1 ),8.7 ( 1 ),7.2
11. Powder,"10,000-11,000'",109,106,9.9,10.4,81.2,"24,116",43.4,NA,NA,11
11. Powder,">11,000'",121,113,12.5,12.7,72.1,"11,931",17.6,NA,NA,12.2
12. Smith-Judith-Musselshell,"4,000-5,000'",67,91,2.2,3,73.8,"672,873","4,194.90",NA,NA,0.1
12. Smith-Judith-Musselshell,"5,000-6,000'",65,80,3.4,4.4,74.8,"583,716","2,493.60",NA,NA,0.5
12. Smith-Judith-Musselshell,"6,000-7,000'",59,72,3.7,4.8,60.6,"286,722","1,119.40",5.3 ( 4 ),5.6 ( 4 ),1.9
12. Smith-Judith-Musselshell,"7,000-8,000'",71,77,5,5.9,59,"149,461",475.5,10.1 ( 5 ),10.5 ( 5 ),5.9
12. Smith-Judith-Musselshell,"8,000-9,000'",106,111,8.7,9.7,80.4,"28,128",54.2,NA,NA,6.8
12. Smith-Judith-Musselshell,"9,000-10,000'",141,142,10.1,10.9,75.8,"1,240",2.1,NA,NA,5.5
13. Snake,"5,000-6,000'",56,66,3.9,4.4,65.8,"69,136",294.9,NA,NA,1.6
