,,4/1/2026,4/5/2026,4/1/2026,4/5/2026,4/5/2026,4/5/2026,4/5/2026,4/1/2026,4/5/2026,4/5/2026
3. Hood-Sandy-Lower Deschutes,"8,000-9,000'",62,146,41.4,118.9,88.3,"11,628",1.8,NA,NA,88.5
3. Hood-Sandy-Lower Deschutes,"9,000-10,000'",60,154,54,173.8,92.9,"6,263",0.7,NA,NA,152.4
3. Hood-Sandy-Lower Deschutes,">10,000'",48,78,36.5,71.1,93.1,732,0.2,NA,NA,437.4
4. Klamath,"4,000-5,000'",0,0,0,0,0,12,"4,630.00",0.0 ( 3 ),0.0 ( 3 ),0
4. Klamath,"5,000-6,000'",1,1,0,0,0.4,"3,678","2,247.50",0.0 ( 9 ),0.2 ( 9 ),0.2
4. Klamath,"6,000-7,000'",10,11,1.4,1.7,15.5,"51,861",578.1,2.4 ( 3 ),2.9 ( 3 ),2.2
4. Klamath,"7,000-8,000'",39,41,7.9,9,67,"41,042",85.8,0.0 ( 1 ),0.2 ( 1 ),3.8
4. Klamath,"8,000-9,000'",53,56,14.1,15.6,82.8,"1,286",1.5,NA,NA,8
5. Lewis,"2,000-3,000'",3,4,0,0,0.5,619,274.4,0.0 ( 2 ),0.0 ( 2 ),0.8
5. Lewis,"3,000-4,000'",16,16,1,1,7.7,"11,108",213.1,12.6 ( 3 ),14.2 ( 3 ),7.9
5. Lewis,"4,000-5,000'",30,31,3,3.7,18.4,"15,513",79.6,24.6 ( 2 ),27.1 ( 2 ),21.5
5. Lewis,"5,000-6,000'",74,80,15.3,20.6,69.6,"11,880",10.8,NA,NA,36.4
5. Lewis,"6,000-7,000'",83,99,31.1,46.3,79.7,"10,243",4.2,NA,NA,59.2
5. Lewis,"7,000-8,000'",72,146,42.8,108.5,83.8,"4,467",0.8,NA,NA,76.4
5. Lewis,">8,000'",58,88,38.9,71.4,82.6,"1,103",0.3,NA,NA,103.2
6. Lower Cowlitz,"3,000-4,000'",27,39,1.6,2.1,18.6,"15,428",139.5,6.7 ( 2 ),7.8 ( 2 ),2.9
6. Lower Cowlitz,"4,000-5,000'",54,61,8.3,10.2,54.9,"22,800",42,NA,NA,8.5
6. Lower Cowlitz,"5,000-6,000'",74,72,18.7,21.5,71.4,"7,423",6.5,NA,NA,14.5
6. Lower Cowlitz,"6,000-7,000'",83,86,24,29.7,62.2,"2,600",1.6,NA,NA,38.1
6. Lower Cowlitz,"7,000-8,000'",73,93,24.4,37.1,81.4,"1,910",1,NA,NA,54.2
7. Naches,"4,000-5,000'",24,25,1.4,1.4,12.6,"24,918",328.6,15.7 ( 2 ),15.7 ( 2 ),11.9
7. Naches,"5,000-6,000'",60,59,7.8,8.5,52.9,"107,227",236.5,34.7 ( 2 ),35.8 ( 2 ),26.7
7. Naches,"6,000-7,000'",81,75,17.6,19,80.6,"48,249",47.6,NA,NA,37.7
7. Naches,"7,000-8,000'",78,97,30.4,47.1,89.5,"3,395",1.4,NA,NA,69.6
8. North Puget Sound,"1,000-2,000'",14,17,0,0,0.2,558,352,NA,NA,0.3
8. North Puget Sound,"2,000-3,000'",60,69,1.2,1.4,6.9,"31,700",426.6,NA,NA,5.1
8. North Puget Sound,"3,000-4,000'",110,106,7.5,8.6,29.7,"238,090",520.6,14.8 ( 3 ),15.0 ( 3 ),20.5
8. North Puget Sound,"4,000-5,000'",145,129,20.6,22.6,63.1,"591,291",490.7,20.8 ( 4 ),20.8 ( 4 ),43.4
8. North Puget Sound,"5,000-6,000'",147,130,32.1,34.5,83.7,"703,552",382.6,63.2 ( 3 ),63.6 ( 3 ),64.5
8. North Puget Sound,"6,000-7,000'",135,122,35.4,38.3,86.5,"309,147",151.4,NA,NA,76.5
8. North Puget Sound,"7,000-8,000'",120,116,37.1,42.4,90,"38,156",16.9,NA,NA,103.7
8. North Puget Sound,"8,000-9,000'",129,103,47.5,45.6,98.2,"3,054",1.3,NA,NA,277.4
9. Olympic,"4,000-5,000'",71,71,9.5,11.3,46.7,"79,503",132.3,13.9 ( 2 ),14.2 ( 2 ),19.5
9. Olympic,"5,000-6,000'",84,88,21.6,26.9,78.9,"122,923",85.6,17.6 ( 1 ),18.8 ( 1 ),26.2
9. Olympic,">6,000'",87,93,25.9,32.7,72.9,"32,144",18.4,NA,NA,27.5
10. Rogue-Umpqua,"3,000-4,000'",0,0,0,0,0,0,"1,692.80",0.0 ( 1 ),0.0 ( 1 ),0
10. Rogue-Umpqua,"4,000-5,000'",0,0,0,0,0,45,927,0.0 ( 2 ),0.1 ( 2 ),0.2
10. Rogue-Umpqua,"5,000-6,000'",4,6,0.5,0.8,5.6,"22,642",557.7,0.1 ( 2 ),0.1 ( 2 ),1.5
10. Rogue-Umpqua,"6,000-7,000'",25,26,5.9,6.9,37.8,"71,268",194.2,1.1 ( 1 ),1.5 ( 1 ),6.2
10. Rogue-Umpqua,"7,000-8,000'",54,55,15.2,17.8,72.9,"15,057",15.8,NA,NA,9.2
10. Rogue-Umpqua,"8,000-9,000'",56,59,17.9,21.2,54.5,"1,200",1.1,NA,NA,11.3
11. South Puget Sound,"2,000-3,000'",3,5,0,0,0.1,307,405.8,0.4 ( 3 ),0.2 ( 2 ),0.7
11. South Puget Sound,"3,000-4,000'",9,11,0.3,0.3,2.4,"6,198",377.6,10.1 ( 7 ),10.3 ( 7 ),5.4
11. South Puget Sound,"4,000-5,000'",38,36,2.3,2.5,13.7,"29,695",222.6,24.9 ( 3 ),25.9 ( 3 ),12.9
11. South Puget Sound,"5,000-6,000'",86,75,14.1,15.1,62,"77,009",95.4,27.1 ( 1 ),28.5 ( 1 ),32.3
11. South Puget Sound,"6,000-7,000'",83,81,25.6,30.3,87.8,"60,321",37.4,NA,NA,58.5
11. South Puget Sound,"7,000-8,000'",78,108,40.4,69.4,94.1,"14,290",3.9,NA,NA,106.1
11. South Puget Sound,"8,000-9,000'",78,133,67.8,148.8,99.3,"6,129",0.8,NA,NA,129.6
11. South Puget Sound,"9,000-10,000'",24,177,29.1,253,98.6,"9,116",0.7,NA,NA,240.2
11. South Puget Sound,"10,000-11,000'",29,218,53.4,525.1,98.5,"21,626",0.8,NA,NA,534.2
11. South Puget Sound,"11,000-12,000'",57,122,28.1,70.7,98.1,"2,184",0.6,NA,NA,687
11. South Puget Sound,"12,000-13,000'",37,205,68.6,510.3,99.3,"10,509",0.4,NA,NA,1022.3
11. South Puget Sound,">13,000'",19,216,102.2,1558.3,100,"16,044",0.2,NA,NA,1148.8
12. Upper Columbia,"3,000-4,000'",22,33,0.6,0.6,3.9,"77,282","2,566.20",0.0 ( 1 ),0.1 ( 1 ),0.3
12. Upper Columbia,"4,000-5,000'",46,57,3.3,3.4,20.1,"261,117","1,437.90",0.0 ( 3 ),0.2 ( 3 ),3.5
12. Upper Columbia,"5,000-6,000'",88,92,13.1,13.2,63.9,"542,541",772.6,0.2 ( 2 ),1.1 ( 2 ),19.7
12. Upper Columbia,"6,000-7,000'",104,99,22.3,22.2,87.5,"668,809",564,57.6 ( 1 ),59.3 ( 1 ),34.1
12. Upper Columbia,"7,000-8,000'",100,101,25.1,26.2,84.1,"197,202",141.2,NA,NA,37.3
12. Upper Columbia,"8,000-9,000'",99,103,26.9,28.8,73.3,"6,513",4.2,NA,NA,40.2
13. Upper Cowlitz,"3,000-4,000'",15,15,0.3,0.3,2.2,"4,668",281.5,19.4 ( 1 ),20.1 ( 1 ),7.7
13. Upper Cowlitz,"4,000-5,000'",44,39,3,3.2,15.8,"52,796",306.7,16.4 ( 2 ),17.5 ( 2 ),17.5
13. Upper Cowlitz,"5,000-6,000'",84,72,14.4,15.9,56.2,"90,024",106.3,NA,NA,36.4
13. Upper Cowlitz,"6,000-7,000'",92,92,31.4,39.8,87.3,"41,968",19.8,NA,NA,66.8
13. Upper Cowlitz,"7,000-8,000'",78,122,39.5,76.6,87.7,"11,429",2.8,NA,NA,95.5
13. Upper Cowlitz,"8,000-9,000'",72,117,47.1,97.3,98.4,"1,002",0.2,NA,NA,121.2
13. Upper Cowlitz,"9,000-10,000'",67,128,61.5,153.1,91.4,"3,152",0.4,NA,NA,218
13. Upper Cowlitz,"10,000-11,000'",8,13,30,60.3,94.4,310,0.1,NA,NA,631.6
14. Upper Deschutes-Crooked,"4,000-5,000'",0,1,0,0,0.1,"1,553","3,903.90",0.0 ( 1 ),0.0 ( 1 ),0.1
14. Upper Deschutes-Crooked,"5,000-6,000'",7,9,0.5,0.7,4.2,"55,384","1,478.40",2.9 ( 6 ),3.4 ( 6 ),1.3
14. Upper Deschutes-Crooked,"6,000-7,000'",28,31,5.8,7.2,36.7,"97,782",255.5,NA,NA,7.8
14. Upper Deschutes-Crooked,"7,000-8,000'",48,55,15,19.8,67.4,"42,506",40.2,NA,NA,13.7
14. Upper Deschutes-Crooked,"8,000-9,000'",52,72,22.4,37.8,78.9,"6,232",3.1,NA,NA,29.6
14. Upper Deschutes-Crooked,"9,000-10,000'",68,87,30.8,48.1,87.1,"1,734",0.7,NA,NA,34.7
15. Upper Yakima,"3,000-4,000'",19,18,1,0.9,5.6,"23,613",489,13.2 ( 1 ),12.8 ( 1 ),4.6
15. Upper Yakima,"4,000-5,000'",44,38,5.6,5.3,26,"100,782",359.8,11.1 ( 1 ),10.4 ( 1 ),11
15. Upper Yakima,"5,000-6,000'",78,69,15,14.9,70,"128,478",161.7,0.5 ( 1 ),0.0 ( 1 ),20.5
15. Upper Yakima,"6,000-7,000'",96,89,25,27.1,82.6,"29,595",20.5,NA,NA,37.8
15. Upper Yakima,"7,000-8,000'",95,108,46.7,66.1,94.9,"2,383",0.7,NA,NA,76
16. Willamette,"0-1,000'",NA,NA,0,0,0,0,"5,006.40",0.0 ( 1 ),0.0 ( 1 ),0
16. Willamette,"1,000-2,000'",0,0,0,0,0,0,"2,005.80",0.0 ( 1 ),0.1 ( 1 ),0
16. Willamette,"2,000-3,000'",0,2,0,0,0,148,"1,614.10",0.0 ( 2 ),0.0 ( 2 ),0
16. Willamette,"3,000-4,000'",2,3,0,0,0.6,"3,851","1,472.90",0.1 ( 7 ),0.1 ( 7 ),0.2
16. Willamette,"4,000-5,000'",9,10,0.6,0.6,5.3,"30,314",879.1,0.9 ( 7 ),1.7 ( 7 ),2.2
16. Willamette,"5,000-6,000'",26,30,4,5,27.5,"109,021",410.8,NA,NA,4.2
16. Willamette,"6,000-7,000'",51,55,13.1,16.9,59.5,"62,298",68.9,NA,NA,14.1
16. Willamette,"7,000-8,000'",66,84,27.3,44.2,75.4,"21,595",9.2,NA,NA,27.2
16. Willamette,"8,000-9,000'",64,133,38.4,102.9,79.9,"16,418",3,NA,NA,28.5
16. Willamette,"9,000-10,000'",65,139,36.3,95.8,91.2,"3,947",0.8,NA,NA,32
