,,2/1/2026,2/8/2026,2/1/2026,2/8/2026,2/8/2026,2/8/2026,2/8/2026,2/1/2026,2/8/2026,2/8/2026
4. Canadian,"9,000-10,000'",9,3,0.3,0.1,3.4,"2,310",360.3,NA,NA,0.5
4. Canadian,"10,000-11,000'",18,9,0.7,0.4,9.4,"3,040",137.3,2.9 ( 2 ),3.0 ( 2 ),1.2
4. Canadian,"11,000-12,000'",42,33,2.4,2.2,33.5,"3,336",28.8,NA,NA,1.8
4. Canadian,"12,000-13,000'",61,54,5.1,5.4,73.5,723,2.5,NA,NA,1.2
5. Colorado Headwaters,"5,000-6,000'",0,0,0,0,0,0,0.8,NA,NA,0
5. Colorado Headwaters,"6,000-7,000'",0,0,0,0,0.2,35,86.6,NA,NA,0.1
5. Colorado Headwaters,"7,000-8,000'",10,7,0.6,0.4,5.7,"9,250",434.1,NA,NA,1.1
5. Colorado Headwaters,"8,000-9,000'",44,40,3.1,3.1,50.9,"143,096",857.3,3.0 ( 3 ),3.2 ( 3 ),2.4
5. Colorado Headwaters,"9,000-10,000'",61,55,4.1,4.4,72.7,"194,004",826.9,4.1 ( 3 ),4.2 ( 3 ),4.2
5. Colorado Headwaters,"10,000-11,000'",62,56,4.8,5.2,68.4,"125,466",456.5,7.3 ( 5 ),7.4 ( 5 ),6.2
5. Colorado Headwaters,"11,000-12,000'",69,62,6.9,7.3,79.8,"82,383",212.2,6.9 ( 1 ),7.1 ( 1 ),5.3
5. Colorado Headwaters,">12,000'",72,65,7.4,7.9,75.5,"13,447",31.8,NA,NA,4
6. Colorado Headwaters-Plateau,"7,000-8,000'",14,8,0.8,0.5,8.8,"16,973",700.2,NA,NA,0.2
6. Colorado Headwaters-Plateau,"8,000-9,000'",44,38,3.2,3.1,45,"108,063",643.2,NA,NA,0.8
6. Colorado Headwaters-Plateau,"9,000-10,000'",63,57,5.1,5.4,76.8,"81,492",283.6,NA,NA,3.7
6. Colorado Headwaters-Plateau,"10,000-11,000'",66,60,5.8,6.1,75.9,"58,776",179.6,4.2 ( 1 ),4.3 ( 1 ),5.3
6. Colorado Headwaters-Plateau,"11,000-12,000'",61,54,7.9,8.2,83.1,"2,802",6.4,NA,NA,6.6
7. Eagle,"7,000-8,000'",7,4,0.4,0.2,5,"2,007",152.2,NA,NA,1.1
7. Eagle,"8,000-9,000'",23,21,1.5,1.5,27.3,"15,131",184.7,3.4 ( 1 ),3.4 ( 1 ),2.7
7. Eagle,"9,000-10,000'",38,35,2.6,2.6,43.2,"27,372",195.1,3.2 ( 1 ),3.3 ( 1 ),3.5
7. Eagle,"10,000-11,000'",40,36,2.7,2.8,37.9,"32,194",219,5.6 ( 1 ),5.6 ( 1 ),4.6
7. Eagle,"11,000-12,000'",60,54,5.9,6.1,68.3,"43,297",132,NA,NA,5
7. Eagle,"12,000-13,000'",66,58,7.8,8.2,83,"14,355",33,NA,NA,3.8
7. Eagle,"13,000-14,000'",73,66,8.3,8.8,80.6,862,1.8,NA,NA,2.4
8. Gila,"6,000-7,000'",0,0,0,0,0,0,"1,911.00",NA,NA,0
8. Gila,"7,000-8,000'",1,0,0,0,0,37,"2,107.40",0.7 ( 1 ),0.3 ( 1 ),0
8. Gila,"8,000-9,000'",17,7,0.3,0.1,4.2,"4,479",791.6,1.0 ( 4 ),1.1 ( 4 ),0.2
8. Gila,"9,000-10,000'",60,45,1.8,1.2,37.5,"6,621",105.5,NA,NA,2.5
8. Gila,"10,000-11,000'",75,69,2.9,2.5,56,"1,452",10.7,NA,NA,5.4
9. Gunnison,"7,000-8,000'",23,17,1.2,0.8,25.4,"44,490","1,038.70",NA,NA,1.2
9. Gunnison,"8,000-9,000'",40,38,2.8,2.7,54.9,"245,816","1,716.10",5.2 ( 1 ),5.3 ( 1 ),2.6
9. Gunnison,"9,000-10,000'",51,47,3.6,3.6,64.3,"297,793","1,555.90",5.1 ( 4 ),5.1 ( 4 ),3.3
9. Gunnison,"10,000-11,000'",51,45,3.4,3.4,52.3,"223,654","1,228.40",5.6 ( 3 ),5.6 ( 3 ),4.2
9. Gunnison,"11,000-12,000'",58,52,5.2,5.3,65.9,"177,556",630,4.1 ( 3 ),4.1 ( 3 ),4.8
9. Gunnison,"12,000-13,000'",64,57,7.2,7.4,80.6,"107,319",270.9,NA,NA,4.4
9. Gunnison,"13,000-14,000'",69,62,7.8,8.1,75.9,"8,551",19.7,NA,NA,2.9
10. Little Colorado,"6,000-7,000'",0,0,0,0,0,0,"9,987.30",NA,NA,0
10. Little Colorado,"7,000-8,000'",2,0,0,0,0.1,529,"5,643.60",0.3 ( 3 ),0.1 ( 3 ),0
10. Little Colorado,"8,000-9,000'",20,6,0.6,0.1,5.9,"4,711",604.3,1.1 ( 2 ),0.9 ( 2 ),0.1
10. Little Colorado,"9,000-10,000'",31,21,1.5,0.9,34.1,"7,156",144.2,1.5 ( 1 ),0.4 ( 1 ),0.8
10. Little Colorado,"10,000-11,000'",33,22,1.7,1.1,21.9,835,14.3,8.4 ( 1 ),8.8 ( 1 ),4.2
10. Little Colorado,">11,000'",46,42,3.1,2.9,51.8,667,4.3,NA,NA,8.4
11. Lower Colorado Mainstream,"5,000-6,000'",0,0,0,0,0,0,"5,707.90",NA,NA,0
11. Lower Colorado Mainstream,"6,000-7,000'",0,0,0,0,0,0,"3,486.30",NA,NA,0
11. Lower Colorado Mainstream,"7,000-8,000'",0,0,0,0,0.1,142,879.5,0.0 ( 1 ),0.1 ( 1 ),0
11. Lower Colorado Mainstream,"8,000-9,000'",9,4,0.5,0.2,4.6,"6,637",541,1.9 ( 1 ),1.6 ( 1 ),0.2
11. Lower Colorado Mainstream,"9,000-10,000'",33,25,2.5,1.9,39.3,"8,009",81,5.5 ( 2 ),5.4 ( 2 ),2.1
11. Lower Colorado Mainstream,"10,000-11,000'",48,35,3.1,2.4,39.6,207,1.6,NA,NA,6
12. Lower Green,"7,000-8,000'",11,7,0.6,0.4,4.3,"43,514","2,289.00",3.8 ( 2 ),3.8 ( 2 ),0.3
12. Lower Green,"8,000-9,000'",31,24,2.2,1.8,26,"169,031","1,779.70",2.4 ( 9 ),2.2 ( 9 ),1.7
12. Lower Green,"9,000-10,000'",53,46,4.4,4.3,61.4,"205,226",889,4.5 ( 8 ),4.5 ( 8 ),4.2
12. Lower Green,"10,000-11,000'",68,60,6.4,6.6,78.6,"179,957",509.3,8.2 ( 5 ),7.7 ( 5 ),6.7
12. Lower Green,"11,000-12,000'",73,64,7.8,7.9,65.5,"85,222",201.6,NA,NA,5.9
12. Lower Green,">12,000'",78,68,8.5,8.7,63.6,"11,654",25.2,NA,NA,2.8
13. Lower Rio Grande,"8,000-9,000'",20,5,0.4,0.1,3.2,"8,145","1,490.30",1.1 ( 3 ),1.1 ( 3 ),0.1
13. Lower Rio Grande,"9,000-10,000'",38,20,1.1,0.6,14.2,"8,389",257.5,4.1 ( 1 ),4.1 ( 1 ),0.6
13. Lower Rio Grande,"10,000-11,000'",57,47,2.4,2.1,39.5,"5,195",45.8,3.8 ( 2 ),3.2 ( 2 ),1.9
13. Lower Rio Grande,"11,000-12,000'",32,24,2.1,1.9,25.5,315,3.2,NA,NA,3.2
14. Lower Sevier,"6,000-7,000'",1,0,0.1,0,0.7,307,504.3,4.5 ( 1 ),4.2 ( 1 ),0.2
14. Lower Sevier,"7,000-8,000'",8,3,0.5,0.2,3.4,"2,094",256.2,0.9 ( 2 ),0.9 ( 2 ),0.5
14. Lower Sevier,"8,000-9,000'",31,20,2.1,1.4,24.6,"8,712",114.1,NA,NA,1.8
14. Lower Sevier,"9,000-10,000'",57,51,5,4.8,75.4,"8,145",31.8,4.3 ( 1 ),4.3 ( 1 ),3
15. Pecos,"9,000-10,000'",24,16,0.6,0.4,14.5,"3,816",193.4,NA,NA,1.1
15. Pecos,"10,000-11,000'",37,24,1.6,1.2,27,"6,036",94.9,2.1 ( 1 ),1.6 ( 1 ),2.5
15. Pecos,"11,000-12,000'",54,49,3.6,3.8,62.9,"8,734",42.7,2.3 ( 1 ),1.7 ( 1 ),3.5
15. Pecos,"12,000-13,000'",65,60,6.1,6.5,70.7,401,1.2,NA,NA,4
16. Provo-Utah Lake-Jordan,"5,000-6,000'",0,0,0,0,0,0,683.2,NA,NA,0
16. Provo-Utah Lake-Jordan,"6,000-7,000'",4,2,0.2,0.1,2.1,"4,172",711.3,3.0 ( 1 ),3.0 ( 1 ),0.2
16. Provo-Utah Lake-Jordan,"7,000-8,000'",20,13,1.6,1.1,19,"39,088",653.4,2.2 ( 3 ),2.3 ( 3 ),2.1
16. Provo-Utah Lake-Jordan,"8,000-9,000'",49,41,4.6,4.3,63,"90,154",390.1,5.6 ( 9 ),5.7 ( 9 ),5
16. Provo-Utah Lake-Jordan,"9,000-10,000'",64,56,7.1,7.1,86.8,"79,384",209,10.4 ( 5 ),10.5 ( 5 ),7.8
16. Provo-Utah Lake-Jordan,"10,000-11,000'",66,58,8.3,8.4,80.3,"20,581",46,NA,NA,9.4
16. Provo-Utah Lake-Jordan,"11,000-12,000'",59,54,8,8.1,79.7,502,1.2,NA,NA,5.6
17. Rio Chama-Upper Rio Grande,"7,000-8,000'",4,1,0.2,0,1.6,"2,514","2,440.90",NA,NA,0
17. Rio Chama-Upper Rio Grande,"8,000-9,000'",11,6,0.4,0.2,8.5,"14,016","1,222.80",1.6 ( 2 ),1.7 ( 2 ),0.4
17. Rio Chama-Upper Rio Grande,"9,000-10,000'",27,23,1.1,1,26.6,"47,453",848.3,2.4 ( 5 ),2.2 ( 5 ),2.4
17. Rio Chama-Upper Rio Grande,"10,000-11,000'",39,34,2.1,2.1,41.5,"60,521",532.9,3.4 ( 4 ),3.4 ( 4 ),4.1
17. Rio Chama-Upper Rio Grande,"11,000-12,000'",45,38,2.9,2.8,41.9,"23,281",154.6,5.6 ( 1 ),5.5 ( 1 ),3.6
17. Rio Chama-Upper Rio Grande,"12,000-13,000'",63,57,5.6,5.9,67.2,"8,898",28.4,NA,NA,2.2
18. Rio Grande Headwaters,"7,000-8,000'",1,1,0,0,0.4,"2,580","2,682.20",NA,NA,0
18. Rio Grande Headwaters,"8,000-9,000'",7,3,0.3,0.1,1.8,"8,699","1,420.70",NA,NA,0.1
18. Rio Grande Headwaters,"9,000-10,000'",20,13,1,0.7,14.3,"47,887","1,270.60",2.6 ( 3 ),2.5 ( 3 ),1.2
18. Rio Grande Headwaters,"10,000-11,000'",34,29,1.9,1.8,30.4,"111,897","1,141.30",4.0 ( 8 ),4.0 ( 8 ),2.9
18. Rio Grande Headwaters,"11,000-12,000'",59,53,4.6,4.8,62.2,"213,219",839.3,4.7 ( 4 ),4.6 ( 4 ),3.8
18. Rio Grande Headwaters,"12,000-13,000'",66,59,6.4,6.6,70.9,"87,998",248.2,NA,NA,3.4
18. Rio Grande Headwaters,"13,000-14,000'",72,64,6.9,7.2,63.3,"4,271",11.1,NA,NA,2.2
19. Roaring Fork,"7,000-8,000'",21,15,1.4,1,26.3,"10,187",196.1,NA,NA,1.4
19. Roaring Fork,"8,000-9,000'",34,32,2.5,2.4,49.6,"34,060",262,3.5 ( 1 ),3.5 ( 1 ),3.3
19. Roaring Fork,"9,000-10,000'",41,38,3,3.1,52.7,"43,976",267.9,5.0 ( 2 ),5.0 ( 2 ),4.4
19. Roaring Fork,"10,000-11,000'",44,40,3.7,3.8,52.9,"52,663",263.2,6.5 ( 4 ),6.5 ( 4 ),5.4
19. Roaring Fork,"11,000-12,000'",61,55,7,7.2,82.7,"96,511",251.7,NA,NA,5.8
19. Roaring Fork,"12,000-13,000'",64,57,8.1,8.5,89,"51,174",113.1,NA,NA,4.5
19. Roaring Fork,"13,000-14,000'",68,60,9.2,9.6,82.3,"3,204",6.3,NA,NA,2.6
20. Salt§,"6,000-7,000'",0,0,0,0,0,0,"1,239.40",NA,NA,0
20. Salt§,"7,000-8,000'",1,0,0,0,0.2,70,514.8,0.3 ( 3 ),0.2 ( 3 ),0
20. Salt§,"8,000-9,000'",19,9,0.7,0.2,11.8,"4,585",404,1.6 ( 2 ),1.7 ( 2 ),0.4
20. Salt§,"9,000-10,000'",26,18,1.3,0.6,29.1,"5,202",171,2.1 ( 2 ),1.7 ( 2 ),1.6
20. Salt§,">10,000'",25,20,1.5,1.1,27,"1,845",31.5,NA,NA,2.5
21. San Juan**,"7,000-8,000'",4,0,0.2,0,0,110,"3,769.40",NA,NA,0
21. San Juan**,"8,000-9,000'",9,4,0.5,0.2,6.1,"11,941","1,062.20",1.8 ( 2 ),1.9 ( 2 ),0.4
21. San Juan**,"9,000-10,000'",20,15,1.2,0.9,19.6,"28,775",572.5,2.7 ( 4 ),1.6 ( 4 ),2.4
21. San Juan**,"10,000-11,000'",41,34,3.1,2.9,41.1,"68,898",449.3,5.9 ( 7 ),5.8 ( 6 ),4.8
21. San Juan**,"11,000-12,000'",60,53,5.9,6,70.1,"124,735",390,6.3 ( 3 ),6.3 ( 3 ),5.5
21. San Juan**,"12,000-13,000'",66,59,7.5,7.7,81.6,"71,846",175.1,NA,NA,4.5
21. San Juan**,"13,000-14,000'",72,64,8.7,9,87.2,"3,381",7.1,NA,NA,2.8
22. San Pitch,"5,000-6,000'",0,0,0,0,0,0,273.8,NA,NA,0
22. San Pitch,"6,000-7,000'",1,0,0.1,0,0.1,23,213.6,NA,NA,0
22. San Pitch,"7,000-8,000'",5,3,0.4,0.2,4.9,"1,253",143.1,NA,NA,0.8
22. San Pitch,"8,000-9,000'",37,33,2.8,2.5,44.9,"15,936",117.4,3.6 ( 4 ),3.5 ( 4 ),2.6
22. San Pitch,"9,000-10,000'",62,56,6.1,6,83.9,"24,625",76.5,7.4 ( 1 ),7.4 ( 1 ),4.5
22. San Pitch,"10,000-11,000'",62,57,7.4,7.5,90.5,"13,945",34.9,6.5 ( 1 ),6.5 ( 1 ),5.5
23. South Platte,"7,000-8,000'",1,0,0,0,0.3,408,"1,420.90",NA,NA,0
23. South Platte,"8,000-9,000'",13,4,0.4,0.1,3.1,"10,248","1,477.20",1.6 ( 3 ),1.3 ( 3 ),0.1
23. South Platte,"9,000-10,000'",15,11,0.6,0.5,9.2,"36,549","1,441.70",5.9 ( 6 ),6.0 ( 6 ),0.8
23. South Platte,"10,000-11,000'",31,26,1.5,1.6,22.8,"58,316",686.3,4.9 ( 8 ),5.0 ( 8 ),2.9
23. South Platte,"11,000-12,000'",53,47,4.1,4.4,49.6,"103,659",444.3,4.2 ( 4 ),4.4 ( 4 ),3.3
23. South Platte,"12,000-13,000'",55,50,5.1,5.6,50.5,"44,469",149.1,NA,NA,3
23. South Platte,">13,000'",54,49,5.2,5.9,41.6,"7,006",22.4,NA,NA,1.5
24. Southwestern Utah,"6,000-7,000'",0,0,0,0,0,0,975.6,0.0 ( 2 ),0.0 ( 2 ),0
24. Southwestern Utah,"7,000-8,000'",0,0,0,0,0,14,265.8,0.0 ( 1 ),0.1 ( 1 ),0
24. Southwestern Utah,"8,000-9,000'",13,7,0.6,0.3,6.6,"2,268",134.1,0.5 ( 2 ),0.7 ( 2 ),0.6
24. Southwestern Utah,"9,000-10,000'",53,47,3.5,3.2,61.7,"10,273",60.4,NA,NA,2.5
24. Southwestern Utah,">10,000'",62,56,5,4.7,75.5,"2,766",11,6.5 ( 1 ),6.3 ( 1 ),3.9
25. Toole Valley-Vernon Creek,"5,000-6,000'",0,0,0,0,0,0,559,NA,NA,0
25. Toole Valley-Vernon Creek,"6,000-7,000'",3,0,0.1,0,0.1,72,185.4,0.8 ( 1 ),0.9 ( 1 ),0.1
25. Toole Valley-Vernon Creek,"7,000-8,000'",14,5,0.9,0.3,5.1,"1,899",104.6,0.0 ( 1 ),0.5 ( 1 ),1
25. Toole Valley-Vernon Creek,"8,000-9,000'",45,31,3.7,2.9,38,"6,429",41.6,4.0 ( 1 ),4.0 ( 1 ),3.2
25. Toole Valley-Vernon Creek,">9,000'",63,56,6.4,6.7,82.2,"4,078",11.5,5.0 ( 1 ),5.1 ( 1 ),5.4
26. Upper Arkansas,"7,000-8,000'",3,0,0,0,0.1,203,"1,757.80",NA,NA,0
26. Upper Arkansas,"8,000-9,000'",11,4,0.3,0.1,2.7,"7,351","1,500.90",NA,NA,0
26. Upper Arkansas,"9,000-10,000'",16,8,0.6,0.3,7.2,"22,014","1,320.60",0.6 ( 1 ),0.0 ( 1 ),0.3
26. Upper Arkansas,"10,000-11,000'",25,19,1.1,0.9,16.6,"29,537",587.6,2.6 ( 3 ),2.6 ( 3 ),1.6
26. Upper Arkansas,"11,000-12,000'",53,48,3.9,4.1,52.4,"95,101",432.6,3.5 ( 2 ),3.5 ( 2 ),2.7
26. Upper Arkansas,"12,000-13,000'",62,56,6,6.3,62.9,"85,354",252.1,NA,NA,2.3
26. Upper Arkansas,">13,000'",66,60,6.9,7.3,59.6,"15,888",40.6,NA,NA,1.3
27. Upper Colorado-Dirty Devil,"7,000-8,000'",1,0,0,0,0,12,"1,119.20",NA,NA,0
27. Upper Colorado-Dirty Devil,"8,000-9,000'",5,1,0.3,0.1,1.4,"3,011",790.4,1.2 ( 2 ),1.5 ( 2 ),0.7
27. Upper Colorado-Dirty Devil,"9,000-10,000'",33,21,2.1,1.5,22.8,"34,031",428,2.5 ( 4 ),2.6 ( 4 ),2.5
27. Upper Colorado-Dirty Devil,"10,000-11,000'",62,54,4.2,4,57.5,"45,892",213.3,7.5 ( 1 ),7.1 ( 1 ),5.7
27. Upper Colorado-Dirty Devil,"11,000-12,000'",72,65,6,6.2,81.4,"18,824",57.1,NA,NA,7.3
28. Upper Colorado-Dolores,"7,000-8,000'",20,5,0.9,0.2,5.5,"13,742","1,427.70",NA,NA,0.2
28. Upper Colorado-Dolores,"8,000-9,000'",36,25,2.2,1.7,32.6,"95,608","1,083.70",1.9 ( 1 ),1.9 ( 1 ),1.5
28. Upper Colorado-Dolores,"9,000-10,000'",47,43,3.4,3.4,62,"90,410",499.1,5.2 ( 3 ),5.4 ( 3 ),3.4
28. Upper Colorado-Dolores,"10,000-11,000'",50,43,3.4,3.3,49.8,"48,833",278.1,5.5 ( 4 ),5.4 ( 4 ),5.7
28. Upper Colorado-Dolores,"11,000-12,000'",58,51,5.6,5.6,66.4,"36,990",123.5,8.1 ( 1 ),8.1 ( 1 ),6.6
28. Upper Colorado-Dolores,"12,000-13,000'",62,56,7.8,7.9,84.1,"16,017",37.8,NA,NA,4.5
28. Upper Colorado-Dolores,"13,000-14,000'",69,61,9.2,9.5,91.1,"1,720",3.4,NA,NA,2.5
29. Upper Sevier,"6,000-7,000'",1,0,0.1,0,0.3,208,843.9,NA,NA,0.1
29. Upper Sevier,"7,000-8,000'",5,3,0.3,0.1,3.4,"7,213","1,292.30",0.9 ( 2 ),0.8 ( 2 ),0.1
29. Upper Sevier,"8,000-9,000'",15,10,0.9,0.6,11.5,"28,392",935.6,2.1 ( 5 ),2.2 ( 5 ),0.7
29. Upper Sevier,"9,000-10,000'",46,37,3.2,2.8,46.1,"77,341",526.7,4.0 ( 8 ),4.1 ( 7 ),2.7
29. Upper Sevier,"10,000-11,000'",68,60,5.3,5.2,76.5,"44,051",159.2,5.0 ( 1 ),5.1 ( 1 ),4.5
29. Upper Sevier,"11,000-12,000'",69,61,7.2,7.2,79.6,"3,836",10,NA,NA,4.7
30. Verde,"6,000-7,000'",0,0,0,0,0,0,"1,302.50",0.0 ( 1 ),0.2 ( 1 ),0
30. Verde,"7,000-8,000'",0,0,0,0,0,0,495.6,0.8 ( 6 ),0.7 ( 6 ),0
30. Verde,"8,000-9,000'",2,0,0.1,0,0.1,18,19.4,NA,NA,0
30. Verde,"9,000-10,000'",9,6,0.6,0.4,9.5,40,2,NA,NA,0.7
30. Verde,">10,000'",7,6,0.4,0.4,8.3,26,1.2,NA,NA,6.7
31. Weber-Ogden,"5,000-6,000'",4,1,0.3,0.1,2.1,"1,013",288.1,NA,NA,0.2
31. Weber-Ogden,"6,000-7,000'",11,5,0.8,0.4,7.1,"14,117",713.6,1.4 ( 2 ),1.4 ( 2 ),0.4
31. Weber-Ogden,"7,000-8,000'",40,28,3.4,2.6,39,"95,310",677.5,5.4 ( 8 ),5.4 ( 8 ),2.4
31. Weber-Ogden,"8,000-9,000'",63,55,6.4,6.4,85.2,"79,862",235.3,6.8 ( 5 ),6.8 ( 5 ),6.6
31. Weber-Ogden,"9,000-10,000'",71,61,7.5,7.5,86.6,"39,405",99,8.2 ( 2 ),8.0 ( 2 ),8.2
31. Weber-Ogden,">10,000'",77,66,8.9,9,82.3,"15,873",33,NA,NA,9.5
32. White-Yampa,"7,000-8,000'",39,28,2.5,2,29.1,"364,331","3,361.90",3.2 ( 1 ),3.3 ( 1 ),0.7
32. White-Yampa,"8,000-9,000'",60,52,4.6,4.7,69.9,"364,667","1,449.70",6.5 ( 6 ),6.5 ( 6 ),3.5
32. White-Yampa,"9,000-10,000'",62,54,5.4,5.7,76.4,"213,721",706.6,8.0 ( 7 ),8.1 ( 7 ),6.6
32. White-Yampa,"10,000-11,000'",64,56,6.5,6.8,76.9,"128,753",354.1,8.3 ( 1 ),8.4 ( 1 ),9.2
32. White-Yampa,">11,000'",65,58,7.9,8.4,87.9,"36,030",80.2,6.8 ( 1 ),6.8 ( 1 ),7.8
33. Animas,"7,000-8,000'",0,0,0,0,0,0,161.3,NA,NA,0
33. Animas,"8,000-9,000'",3,1,0.2,0,1.7,323,135.9,1.6 ( 1 ),1.0 ( 1 ),0.3
33. Animas,"9,000-10,000'",12,5,0.7,0.3,6.1,"2,960",178.9,NA,NA,1.9
33. Animas,"10,000-11,000'",37,30,2.7,2.4,34.4,"23,151",178.4,5.1 ( 3 ),4.3 ( 2 ),4.3
33. Animas,"11,000-12,000'",59,52,5.8,5.9,70.2,"47,403",151.1,5.9 ( 2 ),5.9 ( 2 ),5.6
33. Animas,"12,000-13,000'",66,59,7.6,7.8,83,"46,188",110.7,NA,NA,4.7
33. Animas,"13,000-14,000'",72,64,8.7,9,88.1,"3,018",6.3,NA,NA,2.9
