,,3/1/2026,3/8/2026,3/1/2026,3/8/2026,3/8/2026,3/8/2026,3/8/2026,3/1/2026,3/8/2026,3/8/2026
4. Canadian,"9,000-10,000'",1,0,0,0,0.1,109,360.3,NA,NA,0
4. Canadian,"10,000-11,000'",10,4,0.5,0.2,3.4,"1,542",137.3,3.6 ( 2 ),2.2 ( 2 ),0.4
4. Canadian,"11,000-12,000'",35,34,2.6,2.9,29.3,"4,384",28.8,NA,NA,1.9
4. Canadian,"12,000-13,000'",52,53,5.4,6.5,56.2,873,2.5,NA,NA,1.6
5. Colorado Headwaters,"5,000-6,000'",15,0,0.3,0,0,0,0.8,NA,NA,0.1
5. Colorado Headwaters,"6,000-7,000'",8,1,0.2,0,0.3,67,86.6,NA,NA,0.2
5. Colorado Headwaters,"7,000-8,000'",11,5,0.6,0.3,4.4,"6,531",434.1,NA,NA,0.3
5. Colorado Headwaters,"8,000-9,000'",46,44,4,4.3,53.4,"195,439",857.3,4.3 ( 3 ),4.2 ( 3 ),2.2
5. Colorado Headwaters,"9,000-10,000'",72,73,6.7,7.5,86.5,"328,940",826.9,6.5 ( 3 ),7.0 ( 2 ),6.5
5. Colorado Headwaters,"10,000-11,000'",77,78,8.4,9.2,84.8,"225,084",456.5,10.5 ( 5 ),11.7 ( 5 ),10.1
5. Colorado Headwaters,"11,000-12,000'",80,84,10.8,12.1,88.1,"137,450",212.2,9.5 ( 1 ),11.0 ( 1 ),8.4
5. Colorado Headwaters,">12,000'",80,88,11,12.9,86.8,"21,873",31.8,NA,NA,5.5
6. Colorado Headwaters-Plateau,"7,000-8,000'",16,7,0.8,0.4,5.8,"13,838",700.2,NA,NA,0.2
6. Colorado Headwaters-Plateau,"8,000-9,000'",42,47,3.6,4.6,51.9,"159,089",643.2,NA,NA,1.5
6. Colorado Headwaters-Plateau,"9,000-10,000'",64,77,6.9,9.2,92.2,"139,144",283.6,NA,NA,7
6. Colorado Headwaters-Plateau,"10,000-11,000'",80,80,9.7,10.3,92.5,"99,074",179.6,6.2 ( 1 ),6.6 ( 1 ),9.6
6. Colorado Headwaters-Plateau,"11,000-12,000'",73,71,13.3,13.4,93.3,"4,544",6.4,NA,NA,11.6
7. Eagle,"7,000-8,000'",17,5,0.9,0.3,6.4,"2,381",152.2,NA,NA,0.5
7. Eagle,"8,000-9,000'",31,33,2.5,3,45.4,"29,090",184.7,5.2 ( 1 ),6.1 ( 1 ),2.8
7. Eagle,"9,000-10,000'",53,59,4.7,5.7,74.6,"59,363",195.1,5.4 ( 1 ),6.8 ( 1 ),6
7. Eagle,"10,000-11,000'",56,65,5.1,6.4,66.9,"74,439",219,8.4 ( 1 ),9.4 ( 1 ),8
7. Eagle,"11,000-12,000'",71,77,9.5,11,82.8,"77,746",132,NA,NA,8.3
7. Eagle,"12,000-13,000'",74,77,12.3,13.5,89.7,"23,688",33,NA,NA,5.6
7. Eagle,"13,000-14,000'",78,86,12.2,14.1,92.4,"1,378",1.8,NA,NA,3.6
8. Gila,"6,000-7,000'",0,0,0,0,0,0,"1,911.00",NA,NA,0
8. Gila,"7,000-8,000'",0,0,0,0,0,0,"2,107.40",0.0 ( 1 ),0.1 ( 1 ),0
8. Gila,"8,000-9,000'",3,0,0,0,0.1,76,791.6,0.8 ( 4 ),0.2 ( 4 ),0
8. Gila,"9,000-10,000'",45,15,1.2,0.4,7.4,"1,981",105.5,NA,NA,0.8
8. Gila,"10,000-11,000'",107,60,4.8,2.4,38.6,"1,357",10.7,NA,NA,6
9. Gunnison,"7,000-8,000'",24,7,1,0.3,6.2,"17,933","1,038.70",NA,NA,0.4
9. Gunnison,"8,000-9,000'",40,31,2.9,2.6,37.6,"235,103","1,716.10",8.0 ( 1 ),8.2 ( 1 ),2.2
9. Gunnison,"9,000-10,000'",52,51,4.4,4.8,62.6,"398,524","1,555.90",8.2 ( 4 ),8.6 ( 4 ),4.5
9. Gunnison,"10,000-11,000'",61,60,5.5,5.8,65.7,"378,084","1,228.40",8.0 ( 3 ),8.5 ( 3 ),6.6
9. Gunnison,"11,000-12,000'",69,70,8.5,9,79.5,"303,641",630,6.3 ( 3 ),6.4 ( 3 ),7.5
9. Gunnison,"12,000-13,000'",68,75,10.5,12,87.9,"173,722",270.9,NA,NA,7
9. Gunnison,"13,000-14,000'",70,81,10.9,13.1,87.9,"13,794",19.7,NA,NA,4.8
10. Little Colorado,"6,000-7,000'",1,0,0,0,0,0,"9,987.30",NA,NA,0
10. Little Colorado,"7,000-8,000'",3,0,0,0,0,0,"5,643.60",0.0 ( 3 ),0.0 ( 3 ),0
10. Little Colorado,"8,000-9,000'",8,0,0.1,0,0,51,604.3,1.6 ( 2 ),1.3 ( 2 ),0.1
10. Little Colorado,"9,000-10,000'",13,2,0.6,0.1,1.3,699,144.2,0.0 ( 1 ),0.0 ( 1 ),0.3
10. Little Colorado,"10,000-11,000'",44,22,3,1.4,18.5,"1,078",14.3,13.8 ( 1 ),11.9 ( 1 ),6.1
10. Little Colorado,">11,000'",71,47,7,4.3,48.3,"1,005",4.3,NA,NA,12.8
11. Lower Colorado Mainstream,"5,000-6,000'",0,0,0,0,0,0,"5,707.90",NA,NA,0
11. Lower Colorado Mainstream,"6,000-7,000'",2,0,0.1,0,0,12,"3,486.30",NA,NA,0
11. Lower Colorado Mainstream,"7,000-8,000'",15,3,0.7,0.1,3.1,"4,430",879.5,1.0 ( 1 ),0.0 ( 1 ),0
11. Lower Colorado Mainstream,"8,000-9,000'",31,16,2,1.1,20.3,"30,509",541,3.0 ( 1 ),1.0 ( 1 ),0.7
11. Lower Colorado Mainstream,"9,000-10,000'",58,43,5.5,4,54.7,"17,278",81,10.4 ( 2 ),11.2 ( 2 ),4.5
11. Lower Colorado Mainstream,"10,000-11,000'",92,73,8.5,6.4,58.5,560,1.6,NA,NA,12.5
12. Lower Green,"7,000-8,000'",29,10,1.4,0.5,6.8,"62,828","2,289.00",6.0 ( 2 ),5.1 ( 2 ),0.4
12. Lower Green,"8,000-9,000'",51,42,4.3,3.8,44.7,"364,987","1,779.70",3.5 ( 9 ),3.7 ( 9 ),3
12. Lower Green,"9,000-10,000'",68,68,7.8,8.2,77.6,"388,966",889,6.6 ( 8 ),7.1 ( 8 ),7.5
12. Lower Green,"10,000-11,000'",75,81,10.1,11.5,87,"313,438",509.3,11.6 ( 5 ),12.1 ( 5 ),11.1
12. Lower Green,"11,000-12,000'",76,86,11.1,13.5,91.1,"144,875",201.6,NA,NA,9.7
12. Lower Green,">12,000'",79,91,12,14.6,93.2,"19,662",25.2,NA,NA,6
13. Lower Rio Grande,"8,000-9,000'",0,0,0,0,0,0,"1,490.30",0.1 ( 3 ),0.0 ( 3 ),0
13. Lower Rio Grande,"9,000-10,000'",10,3,0.3,0.1,1.6,"1,455",257.5,4.8 ( 1 ),4.0 ( 1 ),0.3
13. Lower Rio Grande,"10,000-11,000'",49,47,2.4,2.5,36.2,"6,012",45.8,3.4 ( 2 ),3.3 ( 2 ),0.8
13. Lower Rio Grande,"11,000-12,000'",17,18,1.5,1.8,15.5,311,3.2,NA,NA,3.6
14. Lower Sevier,"6,000-7,000'",14,1,0.4,0,0.9,673,504.3,6.4 ( 1 ),7.6 ( 1 ),0.7
14. Lower Sevier,"7,000-8,000'",26,17,1.4,1,16.3,"13,393",256.2,2.0 ( 2 ),1.9 ( 2 ),1.6
14. Lower Sevier,"8,000-9,000'",52,54,4.2,4.6,57.3,"28,089",114.1,NA,NA,3.8
14. Lower Sevier,"9,000-10,000'",69,76,7.6,8.8,90.3,"14,933",31.8,5.5 ( 1 ),4.4 ( 1 ),7
15. Pecos,"9,000-10,000'",4,1,0.1,0,0.8,276,193.4,NA,NA,0.1
15. Pecos,"10,000-11,000'",19,5,1,0.3,5.4,"1,509",94.9,0.0 ( 1 ),0.0 ( 1 ),1.2
15. Pecos,"11,000-12,000'",47,34,4.1,3.4,32.5,"7,752",42.7,0.7 ( 1 ),0.2 ( 1 ),3.5
15. Pecos,"12,000-13,000'",56,73,6.6,9.6,64.6,593,1.2,NA,NA,3.5
16. Provo-Utah Lake-Jordan,"5,000-6,000'",11,1,0.2,0,1,626,683.2,NA,NA,0.1
16. Provo-Utah Lake-Jordan,"6,000-7,000'",17,7,0.9,0.4,6.9,"13,922",711.3,4.8 ( 1 ),6.1 ( 1 ),0.6
16. Provo-Utah Lake-Jordan,"7,000-8,000'",36,34,3.4,3.4,43.6,"118,156",653.4,3.7 ( 3 ),4.8 ( 3 ),3.8
16. Provo-Utah Lake-Jordan,"8,000-9,000'",59,67,7.5,8.9,83.4,"185,316",390.1,9.2 ( 9 ),10.4 ( 9 ),9.1
16. Provo-Utah Lake-Jordan,"9,000-10,000'",72,78,11.3,12.7,91.5,"141,115",209,16.2 ( 5 ),18.3 ( 5 ),13.4
16. Provo-Utah Lake-Jordan,"10,000-11,000'",72,82,12.6,14.8,89.6,"36,329",46,NA,NA,15.8
16. Provo-Utah Lake-Jordan,"11,000-12,000'",61,70,11.4,13.4,93.3,828,1.2,NA,NA,9.2
17. Rio Chama-Upper Rio Grande,"7,000-8,000'",0,0,0,0,0,0,"2,440.90",NA,NA,0
17. Rio Chama-Upper Rio Grande,"8,000-9,000'",5,2,0.1,0.1,1.4,"3,679","1,222.80",1.9 ( 2 ),1.2 ( 2 ),0.1
17. Rio Chama-Upper Rio Grande,"9,000-10,000'",26,21,1.2,1.2,20.7,"52,403",848.3,2.2 ( 5 ),1.9 ( 5 ),1.9
17. Rio Chama-Upper Rio Grande,"10,000-11,000'",41,39,2.9,3,40.4,"85,876",532.9,3.6 ( 4 ),3.8 ( 4 ),5
17. Rio Chama-Upper Rio Grande,"11,000-12,000'",40,43,3.3,4,37.3,"33,341",154.6,6.9 ( 1 ),6.7 ( 1 ),5
17. Rio Chama-Upper Rio Grande,"12,000-13,000'",54,65,5.9,8.2,57.9,"12,422",28.4,NA,NA,3.3
18. Rio Grande Headwaters,"7,000-8,000'",0,0,0,0,0,0,"2,682.20",NA,NA,0
18. Rio Grande Headwaters,"8,000-9,000'",4,1,0.1,0,0.5,"1,300","1,420.70",NA,NA,0.1
18. Rio Grande Headwaters,"9,000-10,000'",24,15,1.2,0.8,15,"57,167","1,270.60",2.9 ( 3 ),2.9 ( 3 ),1.3
18. Rio Grande Headwaters,"10,000-11,000'",48,43,3.4,3.3,44.9,"202,477","1,141.30",5.5 ( 8 ),5.8 ( 8 ),4.4
18. Rio Grande Headwaters,"11,000-12,000'",68,70,7.1,7.9,76.4,"352,027",839.3,7.1 ( 4 ),6.8 ( 4 ),5.9
18. Rio Grande Headwaters,"12,000-13,000'",68,77,8.7,10.7,83.8,"141,208",248.2,NA,NA,5.6
18. Rio Grande Headwaters,"13,000-14,000'",65,83,8,11.3,78.8,"6,680",11.1,NA,NA,3.2
19. Roaring Fork,"7,000-8,000'",27,11,1.6,0.7,16.7,"7,556",196.1,NA,NA,1
19. Roaring Fork,"8,000-9,000'",42,45,3.4,4.1,65.5,"57,005",262,4.8 ( 1 ),5.4 ( 1 ),4.6
19. Roaring Fork,"9,000-10,000'",53,60,4.9,6.1,78.1,"87,029",267.9,7.9 ( 2 ),8.7 ( 2 ),7.7
19. Roaring Fork,"10,000-11,000'",57,62,6.4,7.4,74.4,"104,409",263.2,9.9 ( 4 ),10.7 ( 4 ),9.3
19. Roaring Fork,"11,000-12,000'",71,74,11.3,12.1,91.2,"162,726",251.7,NA,NA,9.8
19. Roaring Fork,"12,000-13,000'",72,75,12.8,13.9,93.7,"84,008",113.1,NA,NA,7.7
19. Roaring Fork,"13,000-14,000'",72,82,13.6,15.9,89.1,"5,337",6.3,NA,NA,4.8
20. Salt§,"6,000-7,000'",0,0,0,0,0,0,"1,239.40",NA,NA,0
20. Salt§,"7,000-8,000'",1,0,0,0,0,0,514.8,0.1 ( 3 ),0.1 ( 3 ),0
20. Salt§,"8,000-9,000'",3,0,0.1,0,0,0,404,0.0 ( 1 ),1.6 ( 2 ),0.2
20. Salt§,"9,000-10,000'",14,0,0.5,0,0.2,45,171,0.0 ( 2 ),0.2 ( 2 ),0
20. Salt§,">10,000'",40,16,3.2,1.1,22.3,"1,905",31.5,NA,NA,0.8
21. San Juan**,"7,000-8,000'",4,0,0.1,0,0.1,325,"3,769.40",NA,NA,0
21. San Juan**,"8,000-9,000'",20,4,0.9,0.2,6.1,"12,916","1,062.20",3.8 ( 2 ),2.3 ( 2 ),0.5
21. San Juan**,"9,000-10,000'",44,28,3.2,2.2,37.1,"66,932",572.5,3.5 ( 4 ),3.2 ( 4 ),4
21. San Juan**,"10,000-11,000'",63,57,6.5,6.2,70.2,"148,082",449.3,9.7 ( 7 ),10.0 ( 7 ),8.2
21. San Juan**,"11,000-12,000'",73,73,10,10.4,84.9,"216,154",390,10.0 ( 3 ),10.1 ( 3 ),9.5
21. San Juan**,"12,000-13,000'",73,77,11.5,12.7,87.4,"118,691",175.1,NA,NA,8.2
21. San Juan**,"13,000-14,000'",74,85,12.4,14.9,91.5,"5,581",7.1,NA,NA,4.7
22. San Pitch,"5,000-6,000'",1,0,0,0,0,0,273.8,NA,NA,0.1
22. San Pitch,"6,000-7,000'",2,0,0.1,0,0,0,213.6,NA,NA,0.5
22. San Pitch,"7,000-8,000'",14,5,0.8,0.3,6.4,"2,543",143.1,NA,NA,1.9
22. San Pitch,"8,000-9,000'",53,52,4.9,5,60.4,"31,523",117.4,5.0 ( 4 ),5.4 ( 4 ),5.7
22. San Pitch,"9,000-10,000'",75,76,10,10.4,89.5,"42,590",76.5,11.6 ( 1 ),13.0 ( 1 ),8.7
22. San Pitch,"10,000-11,000'",74,75,12,12.6,91.5,"23,574",34.9,8.6 ( 1 ),10.0 ( 1 ),9.5
23. South Platte,"7,000-8,000'",0,1,0,0,3.1,"1,309","1,420.90",NA,NA,0.6
23. South Platte,"8,000-9,000'",3,13,0.1,0.4,18.2,"34,870","1,477.20",1.5 ( 3 ),2.3 ( 3 ),0.7
23. South Platte,"9,000-10,000'",14,24,0.6,1.1,23.7,"87,192","1,441.70",8.8 ( 6 ),10.1 ( 6 ),1.7
23. South Platte,"10,000-11,000'",39,45,2.8,3.4,37.8,"126,267",686.3,7.0 ( 8 ),8.0 ( 8 ),5.4
23. South Platte,"11,000-12,000'",66,74,7.1,8.4,75.5,"199,051",444.3,6.2 ( 4 ),7.1 ( 4 ),5.9
23. South Platte,"12,000-13,000'",66,77,8.4,10.4,85.7,"82,957",149.1,NA,NA,5.1
23. South Platte,">13,000'",63,78,8.4,11.2,85.8,"13,322",22.4,NA,NA,3.2
24. Southwestern Utah,"6,000-7,000'",2,0,0.2,0,0,0,975.6,0.5 ( 2 ),0.0 ( 2 ),0
24. Southwestern Utah,"7,000-8,000'",14,2,0.5,0.1,3.9,869,265.8,0.0 ( 1 ),0.0 ( 1 ),0.1
24. Southwestern Utah,"8,000-9,000'",42,34,2.1,1.9,45,"13,344",134.1,2.3 ( 2 ),2.8 ( 2 ),1.6
24. Southwestern Utah,"9,000-10,000'",73,75,6.1,6.4,77.7,"20,714",60.4,NA,NA,5.3
24. Southwestern Utah,">10,000'",80,84,8.5,8.9,78.1,"5,247",11,10.8 ( 1 ),11.6 ( 1 ),7.6
25. Toole Valley-Vernon Creek,"5,000-6,000'",13,1,0.3,0,0.7,135,559,NA,NA,0
25. Toole Valley-Vernon Creek,"6,000-7,000'",34,7,1.7,0.3,8.7,"2,595",185.4,0.0 ( 1 ),0.9 ( 1 ),0.2
25. Toole Valley-Vernon Creek,"7,000-8,000'",37,30,2.9,2.4,29.6,"13,268",104.6,0.0 ( 1 ),0.0 ( 1 ),1.9
25. Toole Valley-Vernon Creek,"8,000-9,000'",57,60,6.4,7.3,69,"16,256",41.6,7.3 ( 1 ),8.7 ( 1 ),6.8
25. Toole Valley-Vernon Creek,">9,000'",68,72,9.6,11.5,89.6,"7,024",11.5,7.9 ( 1 ),11.1 ( 1 ),10.1
26. Upper Arkansas,"7,000-8,000'",0,0,0,0,0.2,144,"1,757.80",NA,NA,0.2
26. Upper Arkansas,"8,000-9,000'",1,10,0,0.2,8.4,"14,553","1,500.90",NA,NA,0.4
26. Upper Arkansas,"9,000-10,000'",9,19,0.3,0.8,21.1,"53,013","1,320.60",0.0 ( 1 ),0.0 ( 1 ),0.7
26. Upper Arkansas,"10,000-11,000'",28,32,1.6,2,29.7,"61,227",587.6,4.0 ( 3 ),4.0 ( 3 ),2.6
26. Upper Arkansas,"11,000-12,000'",63,68,6.4,7.3,72.1,"169,422",432.6,4.6 ( 2 ),5.4 ( 2 ),4.8
26. Upper Arkansas,"12,000-13,000'",66,77,8.5,10.7,86.5,"144,118",252.1,NA,NA,4.4
26. Upper Arkansas,">13,000'",67,80,9.5,12,89.6,"26,045",40.6,NA,NA,3.2
27. Upper Colorado-Dirty Devil,"7,000-8,000'",18,0,0.5,0,0.1,171,"1,119.20",NA,NA,0.1
27. Upper Colorado-Dirty Devil,"8,000-9,000'",24,4,1.2,0.3,5.3,"10,782",790.4,2.0 ( 2 ),3.9 ( 1 ),0.5
27. Upper Colorado-Dirty Devil,"9,000-10,000'",52,39,4.2,3.4,38.7,"77,619",428,3.6 ( 4 ),3.6 ( 4 ),3.3
27. Upper Colorado-Dirty Devil,"10,000-11,000'",80,80,7.4,7.7,70.4,"87,263",213.3,11.6 ( 1 ),11.9 ( 1 ),9.7
27. Upper Colorado-Dirty Devil,"11,000-12,000'",86,84,9.9,10.1,82.5,"30,747",57.1,NA,NA,12.7
28. Upper Colorado-Dolores,"7,000-8,000'",22,1,0.6,0,1.2,"3,479","1,427.70",NA,NA,0.1
28. Upper Colorado-Dolores,"8,000-9,000'",43,29,2.7,2.3,37.5,"130,477","1,083.70",2.4 ( 1 ),NA,1.7
28. Upper Colorado-Dolores,"9,000-10,000'",55,56,4.8,5.6,77.9,"149,014",499.1,7.5 ( 3 ),7.6 ( 3 ),6.3
28. Upper Colorado-Dolores,"10,000-11,000'",64,65,5.8,6.4,70.4,"94,887",278.1,8.7 ( 4 ),9.1 ( 4 ),9.9
28. Upper Colorado-Dolores,"11,000-12,000'",68,72,9,10,80.2,"65,877",123.5,12.6 ( 1 ),12.9 ( 1 ),11.2
28. Upper Colorado-Dolores,"12,000-13,000'",67,74,11.5,13.1,88,"26,373",37.8,NA,NA,7.8
28. Upper Colorado-Dolores,"13,000-14,000'",65,81,12.1,15.8,94.6,"2,848",3.4,NA,NA,4.9
29. Upper Sevier,"6,000-7,000'",6,0,0.1,0,0,13,843.9,NA,NA,0.5
29. Upper Sevier,"7,000-8,000'",18,1,0.6,0.1,1.8,"4,164","1,292.30",0.6 ( 2 ),0.4 ( 2 ),0.3
29. Upper Sevier,"8,000-9,000'",35,21,2.2,1.4,25.4,"70,824",935.6,2.8 ( 5 ),2.7 ( 5 ),1.1
29. Upper Sevier,"9,000-10,000'",62,59,5.6,5.5,61.8,"155,446",526.7,6.0 ( 8 ),6.4 ( 8 ),4.4
29. Upper Sevier,"10,000-11,000'",80,87,8.5,9.5,83.9,"80,412",159.2,6.8 ( 1 ),NA,7.6
29. Upper Sevier,"11,000-12,000'",71,86,10,12.3,87.8,"6,589",10,NA,NA,8.6
30. Verde,"6,000-7,000'",3,0,0,0,0,0,"1,302.50",0.0 ( 1 ),0.2 ( 1 ),0
30. Verde,"7,000-8,000'",12,0,0.3,0,0,0,495.6,0.6 ( 6 ),0.3 ( 6 ),0
30. Verde,"8,000-9,000'",26,0,1.2,0,0.5,23,19.4,NA,NA,0.2
30. Verde,"9,000-10,000'",22,13,1.7,1,16.2,109,2,NA,NA,3.2
30. Verde,">10,000'",38,22,3.6,1.9,26.4,119,1.2,NA,NA,11.1
31. Weber-Ogden,"5,000-6,000'",15,10,0.7,0.5,17.4,"7,729",288.1,NA,NA,0.2
31. Weber-Ogden,"6,000-7,000'",23,21,1.6,1.6,27.4,"61,188",713.6,1.8 ( 2 ),1.6 ( 2 ),0.7
31. Weber-Ogden,"7,000-8,000'",45,55,4.8,6.4,69.1,"232,789",677.5,7.5 ( 8 ),9.2 ( 8 ),4.3
31. Weber-Ogden,"8,000-9,000'",67,77,9.3,11.4,93.4,"143,355",235.3,10.5 ( 5 ),12.5 ( 5 ),11.6
31. Weber-Ogden,"9,000-10,000'",77,86,11.6,13.4,90.4,"70,615",99,12.8 ( 2 ),14.7 ( 2 ),14.6
31. Weber-Ogden,">10,000'",80,91,13,15.5,87,"27,286",33,NA,NA,16.3
32. White-Yampa,"7,000-8,000'",34,35,2.4,2.7,26.6,"480,349","3,361.90",4.5 ( 1 ),4.5 ( 1 ),1.1
32. White-Yampa,"8,000-9,000'",58,67,5.9,7.6,76.5,"589,485","1,449.70",9.6 ( 6 ),10.1 ( 6 ),5.2
32. White-Yampa,"9,000-10,000'",72,74,8.8,9.8,87.7,"369,865",706.6,11.5 ( 7 ),12.1 ( 7 ),10.4
32. White-Yampa,"10,000-11,000'",77,77,11,11.8,90.1,"222,825",354.1,11.9 ( 1 ),13.0 ( 1 ),14.5
32. White-Yampa,">11,000'",76,76,13,13.8,94.3,"58,946",80.2,11.4 ( 1 ),12.1 ( 1 ),12.6
33. Animas,"7,000-8,000'",4,0,0.1,0,0,0,161.3,NA,NA,0
33. Animas,"8,000-9,000'",25,3,1.4,0.2,6.9,"1,542",135.9,2.7 ( 1 ),0.7 ( 1 ),0.7
33. Animas,"9,000-10,000'",45,18,3.4,1.5,26.4,"13,990",178.9,NA,NA,3.6
33. Animas,"10,000-11,000'",59,53,5.8,5.5,61.5,"52,702",178.4,8.2 ( 3 ),8.3 ( 3 ),7.5
33. Animas,"11,000-12,000'",73,72,10.1,10.3,83.5,"83,155",151.1,9.2 ( 2 ),9.4 ( 2 ),10
33. Animas,"12,000-13,000'",73,77,11.8,12.9,87.5,"76,229",110.7,NA,NA,8.6
33. Animas,"13,000-14,000'",74,85,12.4,14.9,91.5,"4,977",6.3,NA,NA,4.8
