,,3/15/2026,3/22/2026,3/15/2026,3/22/2026,3/22/2026,3/22/2026,3/22/2026,3/15/2026,3/22/2026,3/22/2026
5. Colorado Headwaters§,"7,000-8,000'",4,0,0.2,0,0.1,144,434.1,NA,NA,0
5. Colorado Headwaters§,"8,000-9,000'",41,16,3.7,1.1,19.9,"51,249",857.3,5.1 ( 2 ),1.8 ( 3 ),0.4
5. Colorado Headwaters§,"9,000-10,000'",70,51,6.8,4.6,71.1,"201,644",826.9,7.2 ( 2 ),7.2 ( 2 ),4.1
5. Colorado Headwaters§,"10,000-11,000'",73,61,8.2,7.5,79.6,"183,416",456.5,12.0 ( 5 ),11.3 ( 5 ),9.1
5. Colorado Headwaters§,"11,000-12,000'",78,70,10.6,10.4,78.5,"117,771",212.2,11.6 ( 1 ),10.8 ( 1 ),7.1
5. Colorado Headwaters§,">12,000'",83,73,11.2,8.4,65.3,"14,191",31.8,NA,NA,3.7
6. Colorado Headwaters-Plateau,"7,000-8,000'",2,0,0.1,0,0,55,700.2,NA,NA,0
6. Colorado Headwaters-Plateau,"8,000-9,000'",33,7,3,0.6,10.4,"21,600",643.2,NA,NA,0.2
6. Colorado Headwaters-Plateau,"9,000-10,000'",71,46,8.1,5.3,79.3,"80,868",283.6,NA,NA,4.4
6. Colorado Headwaters-Plateau,"10,000-11,000'",73,57,8.9,7.5,88.7,"72,213",179.6,6.6 ( 1 ),5.6 ( 1 ),7.9
6. Colorado Headwaters-Plateau,"11,000-12,000'",64,66,11.3,13.6,87.1,"4,609",6.4,NA,NA,10.1
7. Eagle,"7,000-8,000'",5,0,0.3,0,0.2,111,152.2,NA,NA,0
7. Eagle,"8,000-9,000'",33,10,2.8,0.8,13.3,"7,743",184.7,5.8 ( 1 ),4.4 ( 1 ),0.5
7. Eagle,"9,000-10,000'",57,29,5.3,2.7,39.9,"28,479",195.1,6.4 ( 1 ),4.6 ( 1 ),3.6
7. Eagle,"10,000-11,000'",61,42,5.8,4.2,46.5,"49,404",219,9.4 ( 1 ),7.0 ( 1 ),7.3
7. Eagle,"11,000-12,000'",72,63,9.7,9.6,72.7,"67,860",132,NA,NA,7.9
7. Eagle,"12,000-13,000'",71,64,11.5,11.8,72.3,"20,841",33,NA,NA,4.3
7. Eagle,"13,000-14,000'",80,67,12,11.5,65.1,"1,121",1.8,NA,NA,2.4
8. Gila,"6,000-7,000'",0,0,0,0,0,0,"1,911.00",NA,NA,0
8. Gila,"7,000-8,000'",0,0,0,0,0,0,"2,107.40",0.0 ( 1 ),0.0 ( 1 ),0
8. Gila,"8,000-9,000'",0,0,0,0,0,13,791.6,0.1 ( 4 ),0.0 ( 4 ),0
8. Gila,"9,000-10,000'",17,5,0.4,0.1,2,480,105.5,NA,NA,0
8. Gila,"10,000-11,000'",74,30,3,1.1,19.8,600,10.7,NA,NA,2.1
9. Gunnison§,"7,000-8,000'",3,0,0.1,0,0.1,132,"1,038.70",NA,NA,0
9. Gunnison§,"8,000-9,000'",25,7,1.9,0.5,8.6,"42,819","1,716.10",7.4 ( 1 ),4.4 ( 1 ),0.3
9. Gunnison§,"9,000-10,000'",45,24,4.1,2.1,34.1,"173,393","1,555.90",8.1 ( 4 ),6.3 ( 4 ),2.1
9. Gunnison§,"10,000-11,000'",54,33,5,3.1,44.3,"199,962","1,228.40",8.2 ( 3 ),6.4 ( 3 ),4.5
9. Gunnison§,"11,000-12,000'",66,47,8.1,5.8,66,"193,519",630,6.0 ( 3 ),3.7 ( 3 ),6.1
9. Gunnison§,"12,000-13,000'",69,50,10.5,7.7,67.6,"110,769",270.9,NA,NA,5.4
9. Gunnison§,"13,000-14,000'",74,51,11.3,8.1,64,"8,557",19.7,NA,NA,3.4
10. Little Colorado,"6,000-7,000'",0,0,0,0,0,0,"9,987.30",NA,NA,0
10. Little Colorado,"7,000-8,000'",0,0,0,0,0,0,"5,643.60",0.0 ( 3 ),0.0 ( 3 ),0
10. Little Colorado,"8,000-9,000'",0,0,0,0,0,0,604.3,0.3 ( 2 ),0.0 ( 2 ),0
10. Little Colorado,"9,000-10,000'",1,0,0.1,0,0.3,102,144.2,0.1 ( 1 ),0.0 ( 1 ),0.2
10. Little Colorado,"10,000-11,000'",17,9,1.2,0.6,11.5,453,14.3,12.8 ( 1 ),10.1 ( 1 ),5.6
10. Little Colorado,">11,000'",46,33,4.6,3.2,42.7,733,4.3,NA,NA,14
11. Lower Colorado Mainstream,"5,000-6,000'",0,0,0,0,0,0,"5,707.90",NA,NA,0
11. Lower Colorado Mainstream,"6,000-7,000'",0,0,0,0,0,0,"3,486.30",NA,NA,0
11. Lower Colorado Mainstream,"7,000-8,000'",1,0,0,0,0,98,879.5,0.1 ( 1 ),0.0 ( 1 ),0
11. Lower Colorado Mainstream,"8,000-9,000'",8,2,0.6,0.1,2.6,"4,000",541,NA,0.0 ( 1 ),0
11. Lower Colorado Mainstream,"9,000-10,000'",32,15,3.2,1.4,25.1,"5,838",81,9.0 ( 2 ),5.0 ( 2 ),1.2
11. Lower Colorado Mainstream,"10,000-11,000'",60,35,5.4,2.9,56.1,255,1.6,NA,NA,9.3
12. Lower Green§,"7,000-8,000'",2,0,0.1,0,0.1,616,"2,289.00",3.0 ( 2 ),0.1 ( 2 ),0
12. Lower Green§,"8,000-9,000'",27,11,2.3,0.7,12.3,"70,364","1,779.70",2.7 ( 7 ),0.1 ( 9 ),0.6
12. Lower Green§,"9,000-10,000'",61,39,7,4.5,61.2,"213,517",889,6.5 ( 8 ),3.8 ( 8 ),4.2
12. Lower Green§,"10,000-11,000'",73,56,9.8,8.3,89.1,"225,487",509.3,12.2 ( 5 ),11.1 ( 5 ),9
12. Lower Green§,"11,000-12,000'",79,63,11.3,9.5,74.4,"102,500",201.6,NA,NA,7.4
12. Lower Green§,">12,000'",84,65,12.3,10.2,65.7,"13,682",25.2,NA,NA,4.4
13. Lower Rio Grande,"8,000-9,000'",0,0,0,0,0,0,"1,490.30",0.1 ( 3 ),0.0 ( 3 ),0
13. Lower Rio Grande,"9,000-10,000'",0,0,0,0,0,0,257.5,1.1 ( 1 ),0.0 ( 1 ),0
13. Lower Rio Grande,"10,000-11,000'",35,12,1.7,0.6,11.9,"1,388",45.8,2.9 ( 2 ),1.3 ( 2 ),0.1
13. Lower Rio Grande,"11,000-12,000'",16,4,1.4,0.4,5.9,60,3.2,NA,NA,1.1
14. Lower Sevier,"6,000-7,000'",0,0,0,0,0,0,504.3,7.8 ( 1 ),5.7 ( 1 ),0
14. Lower Sevier,"7,000-8,000'",6,0,0.4,0,0.1,64,256.2,NA,0.0 ( 2 ),0
14. Lower Sevier,"8,000-9,000'",38,7,3.2,0.5,9.7,"3,168",114.1,NA,NA,0.3
14. Lower Sevier,"9,000-10,000'",71,34,8.2,3.8,57.1,"6,413",31.8,4.4 ( 1 ),5.2 ( 1 ),2.9
15. Pecos,"9,000-10,000'",0,0,0,0,0,0,193.4,NA,NA,0
15. Pecos,"10,000-11,000'",3,1,0.2,0.1,1.7,331,94.9,0.0 ( 1 ),0.0 ( 1 ),0.2
15. Pecos,"11,000-12,000'",22,3,2.1,0.3,4.9,711,42.7,0.2 ( 1 ),0.0 ( 1 ),1.8
15. Pecos,"12,000-13,000'",59,23,7.1,2.7,28.5,165,1.2,NA,NA,2
16. Provo-Utah Lake-Jordan,"5,000-6,000'",0,0,0,0,0,0,683.2,NA,NA,0
16. Provo-Utah Lake-Jordan,"6,000-7,000'",1,0,0.1,0,0.1,272,711.3,NA,0.0 ( 1 ),0
16. Provo-Utah Lake-Jordan,"7,000-8,000'",19,4,1.8,0.3,5.7,"10,356",653.4,3.8 ( 3 ),2.1 ( 3 ),0.9
16. Provo-Utah Lake-Jordan,"8,000-9,000'",58,32,7.5,3.8,57.5,"79,965",390.1,12.1 ( 7 ),6.5 ( 9 ),5.4
16. Provo-Utah Lake-Jordan,"9,000-10,000'",72,51,11.1,9,92.2,"99,904",209,18.0 ( 5 ),15.9 ( 5 ),11.1
16. Provo-Utah Lake-Jordan,"10,000-11,000'",75,56,12.7,11.5,90.1,"28,337",46,NA,NA,13.6
16. Provo-Utah Lake-Jordan,"11,000-12,000'",66,50,12,9.8,83,605,1.2,NA,NA,6.2
17. Rio Chama-Upper Rio Grande,"7,000-8,000'",0,0,0,0,0,0,"2,440.90",NA,NA,0
17. Rio Chama-Upper Rio Grande,"8,000-9,000'",1,0,0,0,0,47,"1,222.80",0.1 ( 2 ),0.0 ( 2 ),0
17. Rio Chama-Upper Rio Grande,"9,000-10,000'",14,6,0.7,0.3,5.9,"13,533",848.3,1.2 ( 5 ),0.0 ( 5 ),0.3
17. Rio Chama-Upper Rio Grande,"10,000-11,000'",33,20,2.4,1.5,25.4,"43,377",532.9,3.5 ( 4 ),2.6 ( 4 ),2.8
17. Rio Chama-Upper Rio Grande,"11,000-12,000'",36,17,3.2,1.5,21,"12,326",154.6,6.7 ( 1 ),6.6 ( 1 ),3.9
17. Rio Chama-Upper Rio Grande,"12,000-13,000'",59,27,6.7,3.1,35.1,"4,719",28.4,NA,NA,2.8
18. Rio Grande Headwaters,"7,000-8,000'",0,0,0,0,0,0,"2,682.20",NA,NA,0
18. Rio Grande Headwaters,"8,000-9,000'",0,0,0,0,0,20,"1,420.70",NA,NA,0
18. Rio Grande Headwaters,"9,000-10,000'",9,3,0.4,0.1,2.7,"10,078","1,270.60",1.9 ( 3 ),0.2 ( 3 ),0.1
18. Rio Grande Headwaters,"10,000-11,000'",34,18,2.5,1.4,20.1,"83,395","1,141.30",5.1 ( 8 ),2.9 ( 8 ),1.8
18. Rio Grande Headwaters,"11,000-12,000'",63,42,6.8,4.7,54.3,"209,253",839.3,6.5 ( 4 ),5.2 ( 4 ),3.3
18. Rio Grande Headwaters,"12,000-13,000'",71,45,9.1,6,55.8,"79,480",248.2,NA,NA,3.4
18. Rio Grande Headwaters,"13,000-14,000'",78,46,9.6,5.7,45.6,"3,376",11.1,NA,NA,1.7
19. Roaring Fork,"7,000-8,000'",8,0,0.5,0,0.2,98,196.1,NA,NA,0
19. Roaring Fork,"8,000-9,000'",41,13,3.6,1,19.2,"14,303",262,4.7 ( 1 ),2.1 ( 1 ),1.4
19. Roaring Fork,"9,000-10,000'",57,33,5.6,3.3,50.1,"46,829",267.9,8.4 ( 2 ),6.7 ( 2 ),5.7
19. Roaring Fork,"10,000-11,000'",58,42,6.8,5.2,59.7,"73,153",263.2,10.7 ( 4 ),9.9 ( 4 ),8.6
19. Roaring Fork,"11,000-12,000'",68,58,10.7,10.3,84.2,"137,819",251.7,NA,NA,9.4
19. Roaring Fork,"12,000-13,000'",69,59,12,11.7,85.2,"70,301",113.1,NA,NA,6.6
19. Roaring Fork,"13,000-14,000'",76,59,13.7,11.8,79.3,"3,935",6.3,NA,NA,3.3
20. Salt,"6,000-7,000'",0,0,0,0,0,0,"1,239.40",NA,NA,0
20. Salt,"7,000-8,000'",0,0,0,0,0,0,514.8,0.2 ( 3 ),0.0 ( 3 ),0
20. Salt,"8,000-9,000'",0,0,0,0,0,0,404,0.4 ( 2 ),0.0 ( 2 ),0
20. Salt,"9,000-10,000'",0,0,0,0,0,0,171,0.2 ( 2 ),0.0 ( 2 ),0
20. Salt,">10,000'",14,8,1.3,0.6,14.7,"1,000",31.5,NA,NA,0
21. San Juan**,"7,000-8,000'",0,0,0,0,0,0,"3,769.40",NA,NA,0
21. San Juan**,"8,000-9,000'",1,0,0,0,0.1,309,"1,062.20",0.2 ( 2 ),0.1 ( 2 ),0
21. San Juan**,"9,000-10,000'",16.250131,5.437554585,1.3,0.4,6.9,"12,762",572.5,1.6 ( 3 ),0.3 ( 4 ),0.8
21. San Juan**,"10,000-11,000'",48.22056532,25.42644113,5,2.7,37,"65,248",449.3,9.2 ( 7 ),5.8 ( 7 ),4.4
21. San Juan**,"11,000-12,000'",66,45.45025641,8.9,6.5,69,"136,054",390,10.0 ( 3 ),9.2 ( 3 ),7
21. San Juan**,"12,000-13,000'",69.63221017,48.63221017,10.8,8.1,72.2,"74,918",175.1,NA,NA,6
21. San Juan**,"13,000-14,000'",77.33802817,51.43661972,12.7,9.1,71.6,"3,425",7.1,NA,NA,2.5
22. San Pitch,"5,000-6,000'",0,0,0,0,0,0,273.8,NA,NA,0
22. San Pitch,"6,000-7,000'",0,0,0,0,0,0,213.6,NA,NA,0
22. San Pitch,"7,000-8,000'",3,0,0.2,0,0,0,143.1,NA,NA,0
22. San Pitch,"8,000-9,000'",46,19,4.6,1.7,29.9,"10,895",117.4,4.1 ( 3 ),1.5 ( 3 ),1.5
22. San Pitch,"9,000-10,000'",71,46,9.9,6.6,84,"27,095",76.5,12.5 ( 1 ),8.6 ( 1 ),5.1
22. San Pitch,"10,000-11,000'",69,50,11.5,9,92,"16,702",34.9,9.5 ( 1 ),7.5 ( 1 ),6.1
23. South Platte,"7,000-8,000'",16,0,0.3,0,0,82,"1,420.90",NA,NA,0
23. South Platte,"8,000-9,000'",29,0,0.8,0,0.2,917,"1,477.20",2.0 ( 3 ),1.9 ( 3 ),0
23. South Platte,"9,000-10,000'",32,10,1.3,0.4,6.5,"30,854","1,441.70",10.4 ( 6 ),9.3 ( 6 ),0.6
23. South Platte,"10,000-11,000'",50,32,3.5,2.5,29.3,"91,205",686.3,8.3 ( 8 ),7.6 ( 8 ),3.7
23. South Platte,"11,000-12,000'",71,55,7.5,6.3,57.2,"149,822",444.3,7.2 ( 4 ),7.3 ( 4 ),4.3
23. South Platte,"12,000-13,000'",75,62,9.1,8.1,53.7,"64,621",149.1,NA,NA,4
23. South Platte,">13,000'",77,62,9.6,8.4,51.3,"9,995",22.4,NA,NA,2.3
24. Southwestern Utah,"6,000-7,000'",0,0,0,0,0,0,975.6,0.0 ( 2 ),0.0 ( 2 ),0
24. Southwestern Utah,"7,000-8,000'",0,0,0,0,0,0,265.8,0.1 ( 1 ),0.0 ( 1 ),0
24. Southwestern Utah,"8,000-9,000'",12,4,0.7,0.2,4,"1,418",134.1,2.4 ( 2 ),0.2 ( 2 ),0.1
24. Southwestern Utah,"9,000-10,000'",61,34,5.5,2.8,49.1,"9,028",60.4,NA,NA,1
24. Southwestern Utah,">10,000'",74,56,7.9,5.9,75.9,"3,467",11,11.4 ( 1 ),9.5 ( 1 ),4.6
25. Toole Valley-Vernon Creek,"5,000-6,000'",0,0,0,0,0,0,559,NA,NA,0
25. Toole Valley-Vernon Creek,"6,000-7,000'",1,0,0,0,0,0,185.4,0.0 ( 1 ),0.0 ( 1 ),0
25. Toole Valley-Vernon Creek,"7,000-8,000'",14,2,1,0.1,1.6,572,104.6,0.0 ( 1 ),0.0 ( 1 ),0.5
25. Toole Valley-Vernon Creek,"8,000-9,000'",54,23,6.3,2.6,26.7,"5,703",41.6,8.1 ( 1 ),5.0 ( 1 ),3.8
25. Toole Valley-Vernon Creek,">9,000'",77,56,12.1,8.5,73,"5,238",11.5,NA,8.8 ( 1 ),8.3
26. Upper Arkansas,"7,000-8,000'",0,0,0,0,0,0,"1,757.80",NA,NA,0
26. Upper Arkansas,"8,000-9,000'",6,0,0.1,0,0,0,"1,500.90",NA,NA,0
26. Upper Arkansas,"9,000-10,000'",14,1,0.5,0,0.4,"1,511","1,320.60",0.0 ( 1 ),0.0 ( 1 ),0
26. Upper Arkansas,"10,000-11,000'",34,12,1.9,0.7,10.8,"21,848",587.6,3.2 ( 3 ),2.6 ( 3 ),1.1
26. Upper Arkansas,"11,000-12,000'",65,46,6.6,4.9,52.7,"113,990",432.6,5.1 ( 2 ),4.0 ( 2 ),3.3
26. Upper Arkansas,"12,000-13,000'",72,54,9.3,7.3,58.2,"98,160",252.1,NA,NA,3
26. Upper Arkansas,">13,000'",74,56,10.2,8.1,53.1,"17,477",40.6,NA,NA,2
27. Upper Colorado-Dirty Devil,"7,000-8,000'",0,0,0,0,0,0,"1,119.20",NA,NA,0
27. Upper Colorado-Dirty Devil,"8,000-9,000'",1,0,0.1,0,0.1,200,790.4,0.1 ( 2 ),0.0 ( 2 ),0
27. Upper Colorado-Dirty Devil,"9,000-10,000'",23,7,2,0.6,9.4,"13,193",428,2.5 ( 4 ),0.4 ( 4 ),0.5
27. Upper Colorado-Dirty Devil,"10,000-11,000'",68,39,6.4,3.5,55.1,"39,370",213.3,12.0 ( 1 ),11.6 ( 1 ),7.5
27. Upper Colorado-Dirty Devil,"11,000-12,000'",77,49,8.8,5.5,83,"16,683",57.1,NA,NA,12.2
28. Upper Colorado-Dolores§,"7,000-8,000'",0,0,0,0,0,0,"1,427.70",NA,NA,0
28. Upper Colorado-Dolores§,"8,000-9,000'",14,1,1,0.1,1.4,"3,765","1,083.70",NA,0.0 ( 1 ),0
28. Upper Colorado-Dolores§,"9,000-10,000'",49,21,4.7,1.7,37.7,"46,200",499.1,6.0 ( 3 ),2.2 ( 3 ),1.4
28. Upper Colorado-Dolores§,"10,000-11,000'",58,32,5.5,2.7,52.1,"39,870",278.1,7.9 ( 4 ),4.3 ( 4 ),6.3
28. Upper Colorado-Dolores§,"11,000-12,000'",66,40,8.8,5.1,65.3,"33,630",123.5,13.0 ( 1 ),12.7 ( 1 ),9.5
28. Upper Colorado-Dolores§,"12,000-13,000'",68,47,11.6,7.9,65.8,"16,007",37.8,NA,NA,5.8
28. Upper Colorado-Dolores§,"13,000-14,000'",74,53,13.6,9,65,"1,617",3.4,NA,NA,2.5
29. Upper Sevier,"6,000-7,000'",0,0,0,0,0,0,843.9,NA,NA,0
29. Upper Sevier,"7,000-8,000'",0,0,0,0,0,26,"1,292.30",0.2 ( 2 ),0.0 ( 2 ),0
29. Upper Sevier,"8,000-9,000'",11,2,0.8,0.1,2.1,"5,512",935.6,1.6 ( 5 ),0.4 ( 5 ),0
29. Upper Sevier,"9,000-10,000'",40,16,3.9,1.4,23.6,"39,457",526.7,5.8 ( 8 ),4.2 ( 8 ),1.3
29. Upper Sevier,"10,000-11,000'",76,47,8.2,5,68.5,"42,740",159.2,5.9 ( 1 ),1.8 ( 1 ),5
29. Upper Sevier,"11,000-12,000'",79,53,10.9,7.5,64.2,"3,991",10,NA,NA,7.1
30. Verde,"6,000-7,000'",0,0,0,0,0,0,"1,302.50",0.2 ( 1 ),0.0 ( 1 ),0
30. Verde,"7,000-8,000'",0,0,0,0,0,0,495.6,0.1 ( 5 ),0.0 ( 6 ),0
30. Verde,"8,000-9,000'",1,0,0,0,0,0,19.4,NA,NA,0
30. Verde,"9,000-10,000'",10,6,0.9,0.4,8.4,47,2,NA,NA,1.3
30. Verde,">10,000'",16,5,1.6,0.4,2.8,26,1.2,NA,NA,11.2
31. Weber-Ogden§,"5,000-6,000'",0,0,0,0,0,27,288.1,NA,NA,0
31. Weber-Ogden§,"6,000-7,000'",5,1,0.3,0,0.7,"1,435",713.6,0.4 ( 2 ),0.0 ( 2 ),0
31. Weber-Ogden§,"7,000-8,000'",38,13,3.2,1.2,19.3,"43,961",677.5,9.3 ( 7 ),5.1 ( 8 ),1.6
31. Weber-Ogden§,"8,000-9,000'",71,46,7.9,5.6,84.5,"69,923",235.3,12.6 ( 5 ),9.6 ( 5 ),8.4
31. Weber-Ogden§,"9,000-10,000'",78,57,11.1,8.9,97.1,"46,863",99,14.6 ( 2 ),13.2 ( 2 ),13.8
31. Weber-Ogden§,">10,000'",82,62,14,12.1,94.4,"21,265",33,NA,NA,15.1
32. White-Yampa,"7,000-8,000'",32,3,2,0.2,2.4,"32,071","3,361.90",3.0 ( 1 ),0.3 ( 1 ),0.1
32. White-Yampa,"8,000-9,000'",60,32,6.3,3.5,46.9,"271,583","1,449.70",9.8 ( 6 ),7.1 ( 6 ),2.4
32. White-Yampa,"9,000-10,000'",68,53,8.4,7.4,82.2,"277,291",706.6,12.1 ( 7 ),10.0 ( 7 ),7.8
32. White-Yampa,"10,000-11,000'",70,64,10,10.4,85.6,"196,018",354.1,13.3 ( 1 ),12.7 ( 1 ),13.5
32. White-Yampa,">11,000'",70,67,11.6,13,83,"55,669",80.2,12.3 ( 1 ),12.2 ( 1 ),11.9
33. Animas,"7,000-8,000'",0,0,0,0,0,0,161.3,NA,NA,0
33. Animas,"8,000-9,000'",1,0,0.1,0,0.1,39,135.9,0.2 ( 1 ),0.1 ( 1 ),0
33. Animas,"9,000-10,000'",8,2,0.7,0.1,2.2,"1,157",178.9,NA,NA,0.4
33. Animas,"10,000-11,000'",44,20,4.4,2,30.1,"18,983",178.4,7.4 ( 3 ),4.4 ( 3 ),3.9
33. Animas,"11,000-12,000'",66,43,9,6.1,70.7,"49,547",151.1,9.2 ( 2 ),8.2 ( 2 ),7.9
33. Animas,"12,000-13,000'",70,49,11,8.2,72.2,"48,291",110.7,NA,NA,6.7
33. Animas,"13,000-14,000'",77,52,12.7,9.3,72.1,"3,108",6.3,NA,NA,2.7
