,,2/15/2026,2/22/2026,2/15/2026,2/22/2026,2/22/2026,2/22/2026,2/22/2026,2/15/2026,2/22/2026,2/22/2026
5. Lewis,"4,000-5,000'",28,25,1.5,1.7,13.8,"7,127",79.6,16.3 ( 2 ),19.3 ( 2 ),14.9
5. Lewis,"5,000-6,000'",62,50,7.6,8.6,46.5,"4,930",10.8,NA,NA,21.7
5. Lewis,"6,000-7,000'",68,51,18.8,20.9,69,"4,636",4.2,NA,NA,37.9
5. Lewis,"7,000-8,000'",62,44,26.8,29.5,88.1,"1,217",0.8,NA,NA,48.8
5. Lewis,">8,000'",52,38,25.4,27.6,81.8,427,0.3,NA,NA,62.4
6. Lower Cowlitz,"3,000-4,000'",19,20,0.9,1,13.9,"7,443",139.5,5.0 ( 2 ),7.4 ( 2 ),4.3
6. Lower Cowlitz,"4,000-5,000'",43,40,4.8,5.4,47.2,"12,051",42,NA,NA,7.4
6. Lower Cowlitz,"5,000-6,000'",54,46,9.6,10.8,56.7,"3,732",6.5,NA,NA,11.2
6. Lower Cowlitz,"6,000-7,000'",83,64,14.4,16,61.6,"1,401",1.6,NA,NA,25.2
6. Lower Cowlitz,"7,000-8,000'",50,41,11.9,13.3,48.9,683,1,NA,NA,39
7. Naches,"4,000-5,000'",28,28,1.3,1.5,21,"26,084",328.6,8.9 ( 2 ),9.9 ( 2 ),8.9
7. Naches,"5,000-6,000'",57,50,4.4,5.1,43.1,"64,326",236.5,21.6 ( 2 ),23.0 ( 2 ),17.1
7. Naches,"6,000-7,000'",73,63,11,12.5,75.5,"31,671",47.6,NA,NA,25.6
7. Naches,"7,000-8,000'",67,54,19.8,21.9,90.3,"1,577",1.4,NA,NA,46.7
8. North Puget Sound,"1,000-2,000'",14,13,0,0,0.2,305,352,NA,NA,0.7
8. North Puget Sound,"2,000-3,000'",35,30,0.3,0.4,3,"9,535",426.6,NA,NA,5.1
8. North Puget Sound,"3,000-4,000'",81,60,2.5,2.9,14.3,"79,537",520.6,7.9 ( 3 ),8.4 ( 3 ),15.3
8. North Puget Sound,"4,000-5,000'",127,90,9.9,10.8,43.4,"283,904",490.7,15.1 ( 4 ),15.4 ( 4 ),30.9
8. North Puget Sound,"5,000-6,000'",133,94,18.9,20.2,74.1,"411,457",382.6,48.3 ( 3 ),48.7 ( 3 ),47.1
8. North Puget Sound,"6,000-7,000'",118,85,22.4,23.8,85.7,"192,305",151.4,NA,NA,57.1
8. North Puget Sound,"7,000-8,000'",103,74,22.8,24.1,88.8,"21,725",16.9,NA,NA,83.8
8. North Puget Sound,"8,000-9,000'",108,77,30.8,32,95.5,"2,143",1.3,NA,NA,207.1
9. Olympic,"4,000-5,000'",35,28,3.2,3.6,20.6,"25,100",132.3,8.9 ( 2 ),10.0 ( 2 ),13.5
9. Olympic,"5,000-6,000'",56,45,11.4,12.7,61.9,"57,893",85.6,12.0 ( 1 ),10.9 ( 1 ),18.1
9. Olympic,">6,000'",65,51,16,17.6,78.5,"17,313",18.4,NA,NA,20.3
10. Rogue-Umpqua,"3,000-4,000'",0,4,0,0,0.2,"1,067","1,692.80",0.1 ( 1 ),0.9 ( 1 ),1.2
10. Rogue-Umpqua,"4,000-5,000'",1,4,0,0.1,1,"3,334",927,0.4 ( 2 ),1.7 ( 2 ),1.8
10. Rogue-Umpqua,"5,000-6,000'",19,25,1.4,2.1,21.9,"63,478",557.7,0.3 ( 2 ),1.9 ( 2 ),4.4
10. Rogue-Umpqua,"6,000-7,000'",34,37,4.7,6.9,50.4,"71,053",194.2,5.1 ( 1 ),7.0 ( 1 ),8.4
10. Rogue-Umpqua,"7,000-8,000'",58,53,10.9,13.9,79.7,"11,714",15.8,NA,NA,9.4
10. Rogue-Umpqua,"8,000-9,000'",63,53,14.8,17.5,78.9,991,1.1,NA,NA,10.8
11. South Puget Sound,"2,000-3,000'",1,1,0,0,0.1,81,405.8,0.1 ( 2 ),0.1 ( 2 ),0.7
11. South Puget Sound,"3,000-4,000'",5,4,0.1,0.1,1.1,"2,095",377.6,3.7 ( 6 ),4.5 ( 7 ),2.8
11. South Puget Sound,"4,000-5,000'",22,18,0.8,0.9,6.4,"10,561",222.6,13.1 ( 3 ),14.6 ( 3 ),6
11. South Puget Sound,"5,000-6,000'",58,48,6.4,7.2,40.8,"36,574",95.4,16.2 ( 1 ),15.7 ( 1 ),18.7
11. South Puget Sound,"6,000-7,000'",69,57,15.9,17.5,78.9,"34,942",37.4,NA,NA,37.8
11. South Puget Sound,"7,000-8,000'",63,46,24.5,26.2,85.6,"5,402",3.9,NA,NA,68.2
11. South Puget Sound,"8,000-9,000'",58,39,38,39.2,87,"1,616",0.8,NA,NA,97
11. South Puget Sound,"9,000-10,000'",25,16,17.2,18.4,83,664,0.7,NA,NA,175.7
11. South Puget Sound,"10,000-11,000'",19,14,24,25.2,78.4,"1,037",0.8,NA,NA,509.6
11. South Puget Sound,"11,000-12,000'",49,36,14.6,15.6,80.1,483,0.6,NA,NA,591.4
11. South Puget Sound,"12,000-13,000'",19,14,19.9,21.3,87.8,439,0.4,NA,NA,1066.4
11. South Puget Sound,">13,000'",2,2,7.3,8,93.8,82,0.2,NA,NA,
12. Upper Columbia,"3,000-4,000'",30,32,1.6,1.8,22.6,"251,623","2,566.20",2.3 ( 1 ),2.9 ( 1 ),2.3
12. Upper Columbia,"4,000-5,000'",50,49,3.9,4.3,42.7,"331,710","1,437.90",3.2 ( 3 ),3.6 ( 3 ),5.7
12. Upper Columbia,"5,000-6,000'",87,74,9.3,10.2,67,"419,145",772.6,3.1 ( 2 ),3.4 ( 2 ),17.9
12. Upper Columbia,"6,000-7,000'",105,84,15.2,16.5,85,"495,807",564,48.4 ( 1 ),48.6 ( 1 ),28.5
12. Upper Columbia,"7,000-8,000'",100,80,17.5,19.1,88.6,"143,988",141.2,NA,NA,31
12. Upper Columbia,"8,000-9,000'",95,75,18.7,20.4,89.6,"4,628",4.2,NA,NA,33.1
13. Upper Cowlitz,"3,000-4,000'",16,14,0.2,0.2,1.8,"2,738",281.5,11.9 ( 1 ),13.5 ( 1 ),7
13. Upper Cowlitz,"4,000-5,000'",39,32,1.4,1.6,11,"26,739",306.7,11.3 ( 2 ),12.5 ( 2 ),10.8
13. Upper Cowlitz,"5,000-6,000'",79,61,8,9,45.4,"51,249",106.3,NA,NA,20.7
13. Upper Cowlitz,"6,000-7,000'",79,59,19.5,21.6,80.4,"22,813",19.8,NA,NA,41.3
13. Upper Cowlitz,"7,000-8,000'",63,48,24.1,26.4,84.6,"3,941",2.8,NA,NA,61.5
13. Upper Cowlitz,"8,000-9,000'",64,47,29.4,31.9,95.5,328,0.2,NA,NA,97.4
13. Upper Cowlitz,"9,000-10,000'",35,23,23.3,23.5,88.9,483,0.4,NA,NA,305.8
13. Upper Cowlitz,"10,000-11,000'",0,0,0,0,86.8,0,0.1,NA,NA,741.6
14. Upper Deschutes-Crooked,"4,000-5,000'",4,8,0.1,0.2,4.7,"46,776","3,903.90",4.1 ( 1 ),5.3 ( 1 ),1
14. Upper Deschutes-Crooked,"5,000-6,000'",14,20,1,1.6,20.2,"123,406","1,478.40",5.5 ( 6 ),6.4 ( 6 ),3.5
14. Upper Deschutes-Crooked,"6,000-7,000'",37,39,4.9,6.5,51.5,"88,772",255.5,NA,NA,8.1
14. Upper Deschutes-Crooked,"7,000-8,000'",50,45,11.2,13.5,79.3,"28,867",40.2,NA,NA,13
14. Upper Deschutes-Crooked,"8,000-9,000'",47,37,15.8,18,88,"2,958",3.1,NA,NA,24.9
14. Upper Deschutes-Crooked,"9,000-10,000'",63,47,21.1,23.6,99.3,851,0.7,NA,NA,25.4
15. Upper Yakima,"3,000-4,000'",29,27,1.5,1.6,20.5,"41,082",489,9.5 ( 1 ),9.1 ( 1 ),4.8
15. Upper Yakima,"4,000-5,000'",50,42,4.6,5,41.2,"95,851",359.8,7.7 ( 1 ),8.4 ( 1 ),8
15. Upper Yakima,"5,000-6,000'",76,64,10.2,11.1,71,"95,441",161.7,5.1 ( 1 ),5.2 ( 1 ),14
15. Upper Yakima,"6,000-7,000'",86,68,16.6,17.9,85.2,"19,550",20.5,NA,NA,25.2
15. Upper Yakima,"7,000-8,000'",73,51,29.4,31.1,96.8,"1,120",0.7,NA,NA,48.3
16. Willamette,"0-1,000'",NA,NA,0,0,0,34,"5,006.40",0.0 ( 1 ),0.0 ( 1 ),0
16. Willamette,"1,000-2,000'",0,0,0,0,0,0,"2,005.80",0.2 ( 1 ),2.1 ( 1 ),0.3
16. Willamette,"2,000-3,000'",2,3,0,0,0.1,401,"1,614.10",0.2 ( 2 ),0.3 ( 2 ),0.7
16. Willamette,"3,000-4,000'",9,11,0.1,0.1,2.3,"11,698","1,472.90",1.1 ( 7 ),2.1 ( 7 ),2.2
16. Willamette,"4,000-5,000'",22,25,0.9,1.1,13.5,"52,127",879.1,5.4 ( 7 ),7.0 ( 7 ),5.9
16. Willamette,"5,000-6,000'",36,39,3.2,4.3,39.3,"93,577",410.8,NA,NA,7.7
16. Willamette,"6,000-7,000'",47,45,8.1,10.5,61.6,"38,449",68.9,NA,NA,11.9
16. Willamette,"7,000-8,000'",55,44,18.5,21.3,84,"10,398",9.2,NA,NA,20.8
16. Willamette,"8,000-9,000'",48,36,24.5,27.1,88.2,"4,319",3,NA,NA,22.6
16. Willamette,"9,000-10,000'",51,40,23.8,26.3,94.4,"1,081",0.8,NA,NA,23.3
