,,4/5/2026,4/12/2026,4/5/2026,4/12/2026,4/12/2026,4/12/2026,4/12/2026,4/5/2026,4/12/2026,4/12/2026
10. Grande Ronde-Burnt-Powder-Imnaha,"7,000-8,000'",97,85,20.8,19.5,80.7,"282,130",271.5,10.2 ( 2 ),8.9 ( 2 ),10.4
10. Grande Ronde-Burnt-Powder-Imnaha,"8,000-9,000'",105,102,26.3,27.8,76.6,"115,362",77.8,NA,NA,12.7
10. Grande Ronde-Burnt-Powder-Imnaha,"9,000-10,000'",93,82,20.1,18.9,63.2,"1,951",1.9,NA,NA,6.5
11. Guano,"5,000-6,000'",0,0,0,0,0,0,"1,512.90",0.0 ( 1 ),0.0 ( 1 ),0
11. Guano,"6,000-7,000'",0,0,0,0,0,0,525.7,NA,NA,0
11. Guano,"7,000-8,000'",3,2,0.3,0.1,0.8,145,24.3,NA,NA,0
12. Harney-Malheur Lakes,"5,000-6,000'",0,0,0,0,0,0,254.2,NA,NA,0
12. Harney-Malheur Lakes,"6,000-7,000'",0,0,0,0,0,0,26.4,NA,NA,0
13. John Day,"5,000-6,000'",2,0,0.1,0,0.2,857,"1,202.60",0.0 ( 3 ),0.0 ( 3 ),0
13. John Day,"6,000-7,000'",37,23,4.4,2.4,26.8,"32,179",247.5,NA,NA,0.1
13. John Day,"7,000-8,000'",89,64,15.8,11.8,77.5,"33,288",53,NA,NA,1.5
13. John Day,"8,000-9,000'",101,79,17.3,14.3,74,"1,251",1.6,NA,NA,5
14. Kootenai,"4,000-5,000'",35,23,0.9,0.5,3.8,"21,988",880.8,6.2 ( 2 ),4.1 ( 2 ),2.8
14. Kootenai,"5,000-6,000'",82,70,6.7,5.6,31.1,"183,546",611.9,24.0 ( 3 ),21.8 ( 3 ),14.2
14. Kootenai,"6,000-7,000'",128,123,16.9,17.6,70.5,"161,703",172.1,35.7 ( 1 ),35.6 ( 1 ),31.6
14. Kootenai,">7,000'",138,144,22.8,26.7,87.1,"10,038",7,NA,NA,45.8
15. Lake County-Goose Lake,"5,000-6,000'",0,0,0,0,0,0,"2,708.10",0.0 ( 1 ),0.0 ( 1 ),0
15. Lake County-Goose Lake,"6,000-7,000'",2,3,0.2,0.2,2.5,"7,734",801.6,NA,NA,0.1
15. Lake County-Goose Lake,"7,000-8,000'",22,28,3.2,4,35.8,"23,685",111.4,6.2 ( 1 ),3.7 ( 1 ),1.2
15. Lake County-Goose Lake,"8,000-9,000'",47,54,8.9,10.3,78.8,"1,375",2.5,NA,NA,2.7
16. Little Humboldt,"6,000-7,000'",0,0,0,0,0,0,326.8,0.1 ( 2 ),0.0 ( 2 ),0
16. Little Humboldt,"7,000-8,000'",4,2,0.3,0.2,1.8,718,84.7,NA,NA,0
16. Little Humboldt,"8,000-9,000'",19,19,2.6,2.5,17.9,"1,181",8.8,1.9 ( 1 ),0.5 ( 1 ),0.1
16. Little Humboldt,"9,000-10,000'",38,55,5.9,8.6,23.8,220,0.5,NA,NA,0.3
17. Lower Clark Fork,"5,000-6,000'",107,76,7.3,5,32,"293,555","1,098.30",34.5 ( 1 ),32.1 ( 1 ),13.3
17. Lower Clark Fork,"6,000-7,000'",138,112,17.1,14.7,75.8,"273,492",348.7,44.3 ( 1 ),43.2 ( 1 ),25.8
17. Lower Clark Fork,"7,000-8,000'",156,146,23.2,22.6,89.3,"32,702",27.1,40.6 ( 1 ),41.1 ( 1 ),40.8
17. Lower Clark Fork,"8,000-9,000'",213,199,27.4,25.4,86.8,786,0.6,NA,NA,45.9
18. Lower Humboldt,"6,000-7,000'",0,0,0,0,0,0,207.6,0.0 ( 1 ),0.0 ( 1 ),0
18. Lower Humboldt,"7,000-8,000'",1,1,0,0,0.6,84,48.6,NA,NA,0.1
18. Lower Humboldt,"8,000-9,000'",9,9,0.8,0.6,9.9,504,15.9,NA,NA,0.3
18. Lower Humboldt,"9,000-10,000'",16,41,2.1,5,26.2,128,0.5,NA,NA,0.4
19. Lower Pend Oreille,"5,000-6,000'",100,76,7.8,6,38.8,"35,110",109.3,13.3 ( 1 ),12.8 ( 1 ),15.1
19. Lower Pend Oreille,">6,000'",129,110,17.3,16,77.7,"20,551",24.1,NA,NA,22.9
20. Lower Snake-Asotin,"3,000-4,000'",0,0,0,0,0,0,192.5,0.0 ( 1 ),0.0 ( 1 ),0
20. Lower Snake-Asotin,"4,000-5,000'",5,0,0.1,0,0.1,12,102.1,NA,NA,0.1
20. Lower Snake-Asotin,"5,000-6,000'",40,22,3.6,1.7,21.8,"3,336",37.5,NA,NA,2.7
20. Lower Snake-Asotin,"6,000-7,000'",84,49,14.2,8.4,92.5,736,1.6,NA,NA,9.1
21. Lower Snake-Tucannon,"4,000-5,000'",3,0,0.1,0,0,0,64.2,NA,NA,0.6
21. Lower Snake-Tucannon,"5,000-6,000'",51,30,4.8,2.4,27.1,"5,385",41.8,NA,NA,5.6
21. Lower Snake-Tucannon,"6,000-7,000'",103,65,15.3,9.9,90.6,"1,228",2.3,NA,NA,11.5
22. Lower Yakima,"3,000-4,000'",0,0,0,0,0,0,311.2,NA,NA,0
22. Lower Yakima,"4,000-5,000'",7,0,0.6,0,0.2,86,127.1,NA,0.0 ( 1 ),0.4
22. Lower Yakima,"5,000-6,000'",38,27,5.9,4,38.6,"7,904",37.4,17.6 ( 1 ),15.6 ( 1 ),8.7
22. Lower Yakima,"6,000-7,000'",73,68,13.8,13.1,88.6,"6,524",9.4,NA,NA,19
23. Malheur,"5,000-6,000'",0,0,0,0,0.1,408,857.7,0.0 ( 3 ),0.0 ( 3 ),0
23. Malheur,"6,000-7,000'",26,22,3.2,2.4,28.5,"13,256",104.2,NA,NA,0.2
23. Malheur,"7,000-8,000'",70,56,13.5,10.9,74.7,"15,849",27.3,NA,NA,1.8
24. Middle Humboldt,"6,000-7,000'",0,0,0,0,0,0,473.7,NA,NA,0
24. Middle Humboldt,"7,000-8,000'",1,2,0,0,0.3,322,145.7,NA,NA,0
24. Middle Humboldt,"8,000-9,000'",1,4,0.1,0.3,1.5,184,13,NA,NA,0.1
24. Middle Humboldt,"9,000-10,000'",5,0,0.5,0,0,0,0.6,NA,NA,0.3
25. Northern Big Smoky Valley,"7,000-8,000'",0,0,0,0,0,0,318.1,NA,NA,0
25. Northern Big Smoky Valley,"8,000-9,000'",1,0,0,0,0.2,43,154.3,NA,NA,0.1
25. Northern Big Smoky Valley,"9,000-10,000'",9,7,0.7,0.4,13.1,"1,716",72.5,NA,NA,0
25. Northern Big Smoky Valley,"10,000-11,000'",23,17,2.4,1.7,32.5,"2,178",24.7,NA,NA,0.1
25. Northern Big Smoky Valley,"11,000-12,000'",28,17,3.1,1.6,43.3,266,3.2,NA,NA,0
26. Northern Great Basin,"6,000-7,000'",0,0,0,0,0,124,"1,927.20",0.0 ( 1 ),0.0 ( 1 ),0
26. Northern Great Basin,"7,000-8,000'",3,5,0.2,0.2,1.9,"2,630",255.9,0.0 ( 1 ),0.0 ( 1 ),0.1
26. Northern Great Basin,"8,000-9,000'",15,15,1.8,1.6,14.6,"3,558",41.4,NA,NA,0.2
26. Northern Great Basin,"9,000-10,000'",30,27,4.7,3.9,57.2,81,0.4,NA,NA,0.3
27. Panhandle Basins,"3,000-4,000'",23,11,0.2,0.1,0.8,"2,405",706,0.0 ( 1 ),0.0 ( 1 ),0.8
27. Panhandle Basins,"4,000-5,000'",65,44,3.4,2.2,17.6,"58,728",508.9,26.2 ( 1 ),23.8 ( 1 ),8.5
27. Panhandle Basins,"5,000-6,000'",111,86,13.2,10.8,60.5,"198,644",345.4,NA,NA,20.2
27. Panhandle Basins,"6,000-7,000'",139,129,21,21.6,85.2,"94,931",82.3,35.1 ( 1 ),35.5 ( 1 ),29.4
27. Panhandle Basins,"7,000-8,000'",146,138,20.6,20.9,92.6,"2,257",2,NA,NA,24.2
28. Reese,"7,000-8,000'",0,0,0,0,0,0,285.6,0.0 ( 1 ),0.0 ( 1 ),0
28. Reese,"8,000-9,000'",1,0,0,0,0.4,91,152,0.0 ( 1 ),0.0 ( 1 ),0.1
28. Reese,"9,000-10,000'",6,4,0.5,0.3,8.8,702,47,NA,NA,0.1
28. Reese,">10,000'",21,16,2.4,1.6,41.8,"1,053",12.3,NA,NA,0.1
29. Rock,"5,000-6,000'",0,0,0,0,0,0,592.8,NA,NA,0
29. Rock,"6,000-7,000'",0,0,0,0,0,0,210.5,NA,NA,0
29. Rock,"7,000-8,000'",0,0,0,0,0,0,29.5,0.5 ( 1 ),0.0 ( 1 ),0
29. Rock,"8,000-9,000'",5,3,0.7,0.4,2.6,59,2.7,NA,NA,0.1
30. Salmon Basin,"5,000-6,000'",39,23,1,0.4,6.3,"48,409","2,056.60",7.2 ( 1 ),5.2 ( 1 ),0.5
30. Salmon Basin,"6,000-7,000'",74,54,5.5,3.6,35.6,"682,851","3,572.20",15.1 ( 2 ),11.2 ( 2 ),4.6
30. Salmon Basin,"7,000-8,000'",83,68,10.7,8.6,60.3,"1,739,377","3,809.10",14.5 ( 2 ),11.5 ( 2 ),8.8
30. Salmon Basin,"8,000-9,000'",87,82,13.6,13.2,73.8,"1,359,436","1,935.60",17.0 ( 5 ),16.0 ( 5 ),12.4
30. Salmon Basin,"9,000-10,000'",94,93,16.6,16.9,77.7,"453,317",502.6,15.1 ( 1 ),14.7 ( 1 ),17
30. Salmon Basin,"10,000-11,000'",97,94,17.7,17.3,69.2,"65,989",71.3,NA,NA,13.4
30. Salmon Basin,"11,000-12,000'",101,100,19.2,18.8,61.3,"3,097",3.1,NA,NA,6.8
31. Silver,"5,000-6,000'",0,0,0,0,0,0,440.7,NA,NA,0
31. Silver,"6,000-7,000'",0,0,0,0,0,0,3.6,NA,NA,0
32. Silvies,"4,000-5,000'",0,0,0,0,0,0,714.7,NA,NA,0
32. Silvies,"5,000-6,000'",0,0,0,0,0,0,569.1,0.0 ( 1 ),0.0 ( 1 ),0
32. Silvies,"6,000-7,000'",8,7,0.7,0.5,5.8,892,31.9,0.2 ( 1 ),0.0 ( 1 ),0.1
32. Silvies,"7,000-8,000'",93,80,18.2,16.6,88.6,"1,540",1.7,NA,NA,2.2
33. Southern Snake Basins,"5,000-6,000'",0,0,0,0,0,0,"8,155.90",0.0 ( 1 ),0.0 ( 1 ),0
33. Southern Snake Basins,"6,000-7,000'",0,0,0,0,0,200,"3,288.10",0.0 ( 5 ),0.0 ( 5 ),0
33. Southern Snake Basins,"7,000-8,000'",3,2,0.2,0.1,1.2,"6,152",905.4,0.3 ( 4 ),0.0 ( 4 ),0.1
33. Southern Snake Basins,"8,000-9,000'",29,24,4.1,3.2,28.2,"29,122",168.8,8.7 ( 3 ),7.3 ( 3 ),3.5
33. Southern Snake Basins,"9,000-10,000'",56,60,10,10.9,60.3,"19,209",33.1,NA,NA,11.5
33. Southern Snake Basins,"10,000-11,000'",68,78,12.5,14.9,63.1,994,1.3,NA,NA,21.2
34. Spokane,"3,000-4,000'",7,1,0,0,0.1,482,"1,667.20",0.0 ( 1 ),0.0 ( 1 ),0.2
34. Spokane,"4,000-5,000'",64,26,2.5,0.9,7.8,"48,809","1,010.00",8.5 ( 5 ),4.2 ( 5 ),5.6
34. Spokane,"5,000-6,000'",126,80,11.2,7.3,47.7,"163,470",418,16.5 ( 2 ),13.1 ( 2 ),19.2
34. Spokane,"6,000-7,000'",159,119,20.8,17,77.5,"42,974",47.4,NA,NA,30.5
34. Spokane,"7,000-8,000'",133,110,23.8,22,100,226,0.2,NA,NA,41.9
35. St. Mary,"4,000-5,000'",68,43,2.8,1.4,13,"13,569",184.7,0.1 ( 1 ),0.0 ( 1 ),0.3
35. St. Mary,"5,000-6,000'",93,84,8.2,6.7,48.5,"75,543",210.7,NA,NA,4.5
35. St. Mary,"6,000-7,000'",123,124,16.9,16,74.2,"131,331",154.2,NA,NA,17.4
35. St. Mary,"7,000-8,000'",136,137,20.3,19.3,74.7,"101,178",98.3,NA,NA,14.8
35. St. Mary,">8,000'",152,153,22.2,21.3,76.7,"23,011",20.3,NA,NA,14.5
36. Truckee,"5,000-6,000'",0,0,0,0,0,0,688.2,NA,NA,0
36. Truckee,"6,000-7,000'",1,1,0.1,0.1,1.4,"1,966",484.5,3.8 ( 5 ),4.6 ( 5 ),0.3
36. Truckee,"7,000-8,000'",9,13,1.5,2.1,21.3,"21,446",195.9,0.0 ( 1 ),0.8 ( 1 ),2.3
36. Truckee,"8,000-9,000'",17,25,3.9,5.8,49.8,"18,621",59.9,8.7 ( 3 ),9.2 ( 3 ),9.1
36. Truckee,"9,000-10,000'",22,32,5.6,8.8,73,"6,645",14.2,NA,NA,18.4
36. Truckee,"10,000-11,000'",23,28,5.7,7.5,63.2,348,0.9,NA,NA,23.2
37. Umatilla-Walla Walla-Willow,"3,000-4,000'",0,0,0,0,0,0,892.5,0.0 ( 1 ),0.0 ( 1 ),0
37. Umatilla-Walla Walla-Willow,"4,000-5,000'",5,0,0.1,0,0.1,221,472.7,3.1 ( 2 ),1.1 ( 2 ),0.2
37. Umatilla-Walla Walla-Willow,"5,000-6,000'",38,15,4.3,1.5,18.1,"5,469",69.1,10.1 ( 3 ),7.0 ( 3 ),2.9
38. Upper Humboldt,"5,000-6,000'",0,0,0,0,0,0,"2,395.90",NA,NA,0
38. Upper Humboldt,"6,000-7,000'",0,0,0,0,0,0,"1,944.70",0.0 ( 1 ),0.0 ( 1 ),0
38. Upper Humboldt,"7,000-8,000'",1,1,0.1,0,0.8,975,436.8,0.0 ( 2 ),0.0 ( 2 ),0
38. Upper Humboldt,"8,000-9,000'",21,19,2.5,2,23.2,"15,987",150.5,2.6 ( 5 ),1.9 ( 5 ),0.5
38. Upper Humboldt,"9,000-10,000'",48,50,7.6,8.1,48.1,"37,494",87.2,NA,NA,2.6
38. Upper Humboldt,">10,000'",59,67,10.1,11.9,51.6,"13,222",20.8,NA,NA,5.3
39. Walker,"6,000-7,000'",0,0,0,0,0,0,677,NA,NA,0
39. Walker,"7,000-8,000'",0,0,0,0,0.1,124,618.8,0.0 ( 1 ),0.5 ( 1 ),0.1
39. Walker,"8,000-9,000'",7,8,0.4,0.4,5.9,"8,139",373.7,5.1 ( 2 ),5.3 ( 2 ),0.6
39. Walker,"9,000-10,000'",19,28,3.1,4.7,41.3,"47,229",186.6,10.9 ( 4 ),11.6 ( 4 ),6.1
39. Walker,"10,000-11,000'",26,46,5.2,10.5,56.6,"41,944",74.8,NA,NA,7.1
39. Walker,">11,000'",33,49,5.1,8.5,50.2,"5,414",12,NA,NA,5.4
40. West Central Basins,"4,000-5,000'",0,0,0,0,0,22,"1,578.50",0.0 ( 3 ),0.0 ( 3 ),0
40. West Central Basins,"5,000-6,000'",13,7,1.1,0.4,5.7,"38,475","1,710.20",2.4 ( 3 ),0.7 ( 3 ),0.4
40. West Central Basins,"6,000-7,000'",49,37,7.4,5.2,48.5,"350,100","1,262.20",13.4 ( 8 ),10.2 ( 8 ),5.4
40. West Central Basins,"7,000-8,000'",76,69,15.2,14.4,81,"625,945",814.3,20.1 ( 3 ),17.9 ( 3 ),15.1
40. West Central Basins,"8,000-9,000'",85,91,19.7,22.4,87.7,"350,939",293.5,NA,NA,22.4
40. West Central Basins,">9,000'",90,102,22.6,27.7,86.6,"64,058",43.4,NA,NA,26.9
