,,3/8/2026,3/15/2026,3/8/2026,3/15/2026,3/15/2026,3/15/2026,3/15/2026,3/8/2026,3/15/2026,3/15/2026
Basin,Elevation Band,%3/8 Avg.,%3/15 Avg.,SWE (in),SWE (in),%SCA,Vol (AF),Area (mi2),Pillows,Pillows,SNODAS (in.)*
1. Belle Fourche,"2,000-3,000'",0,0,0,0,0,0,"1,734.80",NA,NA,0.1
1. Belle Fourche,"3,000-4,000'",0,0,0,0,0,4,"1,717.40",NA,NA,0.2
1. Belle Fourche,"4,000-5,000'",0,0,0,0,0,0,"2,849.60",NA,NA,0.2
1. Belle Fourche,"5,000-6,000'",1,1,0,0.1,1.2,"2,540",721.2,2.7 ( 1 ),3.5 ( 1 ),1.1
1. Belle Fourche,"6,000-7,000'",32,45,1.9,3.7,73.8,"41,164",208.1,NA,NA,5.1
1. Belle Fourche,"7,000-8,000'",44,54,2.4,4.2,95.8,516,2.3,NA,NA,6.5
2. Bighorn,"3,000-4,000'",0,0,0,0,0,0,273.6,NA,NA,0
2. Bighorn,"4,000-5,000'",0,0,0,0,0,0,"3,531.10",NA,NA,0.1
2. Bighorn,"5,000-6,000'",0,0,0,0,0.1,324,"1,949.70",NA,NA,0.2
2. Bighorn,"6,000-7,000'",7,11,0.3,0.3,5.5,"19,871","1,082.60",NA,NA,0.3
2. Bighorn,"7,000-8,000'",46,46,2.8,2.8,34,"105,759",715.4,2.8 ( 2 ),3.4 ( 2 ),0.8
2. Bighorn,"8,000-9,000'",74,79,6,6.5,62.4,"188,248",541.1,NA,NA,4.2
2. Bighorn,"9,000-10,000'",97,107,9.4,10.3,80.5,"234,097",427.2,9.3 ( 5 ),10.1 ( 5 ),9.3
2. Bighorn,"10,000-11,000'",116,121,12.8,12.8,80.6,"166,274",243.8,10.7 ( 1 ),12.9 ( 1 ),11.5
2. Bighorn,"11,000-12,000'",120,130,15.1,15.5,77.7,"76,563",92.4,NA,NA,10.3
2. Bighorn,">12,000'",125,144,17,18.7,73.4,"7,602",7.6,NA,NA,8.3
3. Cheyenne,"2,000-3,000'",0,0,0,0,0.1,0,"3,402.70",NA,NA,0.1
3. Cheyenne,"3,000-4,000'",0,0,0,0,0.1,0,"3,673.10",NA,NA,0.1
3. Cheyenne,"4,000-5,000'",0,0,0,0,0.3,86,"5,669.50",NA,NA,0.1
3. Cheyenne,"5,000-6,000'",0,0,0,0,0.2,180,"2,131.40",NA,NA,0.4
3. Cheyenne,"6,000-7,000'",18,22,0.8,1.2,22.6,"30,268",478.2,4.0 ( 2 ),4.0 ( 2 ),3.2
3. Cheyenne,"7,000-8,000'",14,21,0.8,1.6,34.7,374,4.4,NA,NA,4.6
4. Gallatin,"4,000-5,000'",0,0,0,0,0.1,152,462.7,NA,NA,0
4. Gallatin,"5,000-6,000'",0,2,0,0.1,0.9,"1,147",296.9,NA,NA,0.1
4. Gallatin,"6,000-7,000'",37,40,2.8,2.9,26.9,"42,712",279.8,NA,NA,2.4
4. Gallatin,"7,000-8,000'",84,87,7.5,7.9,62.2,"156,707",372.8,5.4 ( 1 ),6.2 ( 1 ),8.9
4. Gallatin,"8,000-9,000'",116,125,11.7,13.3,77.3,"224,134",315.9,14.9 ( 2 ),15.7 ( 2 ),14.9
4. Gallatin,"9,000-10,000'",141,152,16.4,18.4,87.1,"110,597",112.7,22.4 ( 1 ),23.0 ( 1 ),17.2
4. Gallatin,"10,000-11,000'",134,149,18,20,88.4,"7,947",7.4,NA,NA,15.6
5. Glendo,"7,000-8,000'",27,31,2.6,2.4,23.4,"75,368",591.9,2.5 ( 1 ),2.6 ( 1 ),0.3
5. Glendo,"8,000-9,000'",74,71,8.2,6.9,73.8,"44,055",119.6,5.2 ( 2 ),5.8 ( 2 ),2.6
5. Glendo,"9,000-10,000'",85,77,9.2,7.4,73,"1,031",2.6,NA,NA,4
6. Jefferson,"5,000-6,000'",16,23,0.3,0.3,2.7,"28,922","1,665.20",NA,NA,0.3
6. Jefferson,"6,000-7,000'",65,79,4.5,4.4,36.8,"740,998","3,136.00",5.3 ( 2 ),6.2 ( 2 ),2.8
6. Jefferson,"7,000-8,000'",84,99,7.5,8.1,61,"1,135,876","2,637.50",7.0 ( 3 ),7.8 ( 3 ),5.8
6. Jefferson,"8,000-9,000'",107,118,11.3,12.1,78.6,"733,660","1,135.30",14.5 ( 5 ),16.5 ( 5 ),10.3
6. Jefferson,"9,000-10,000'",131,146,16.1,17.4,89.5,"214,879",231.2,14.3 ( 3 ),15.6 ( 3 ),12.6
6. Jefferson,"10,000-11,000'",128,143,16.5,17.1,84.3,"6,437",7,NA,NA,11
7. Lower Bighorn,"2,000-3,000'",0,0,0,0,0,0,214,NA,NA,0.3
7. Lower Bighorn,"3,000-4,000'",0,0,0,0,0,6,"2,139.00",NA,NA,0.4
7. Lower Bighorn,"4,000-5,000'",0,0,0,0,0,14,542.7,NA,NA,0.4
7. Lower Bighorn,"5,000-6,000'",0,1,0,0,1.2,246,106.8,NA,NA,0.3
7. Lower Bighorn,"6,000-7,000'",14,22,0.7,1.4,21,"4,970",66.6,NA,NA,0.6
7. Lower Bighorn,"7,000-8,000'",55,60,3.7,4.9,54.4,"17,638",68.1,NA,NA,2.4
7. Lower Bighorn,"8,000-9,000'",73,90,7.1,9.8,81.4,"48,970",93.5,NA,NA,6.7
7. Lower Bighorn,"9,000-10,000'",93,112,11.3,14.5,94.1,"22,039",28.5,NA,NA,11.1
8. Lower No Platte,"7,000-8,000'",15,14,0.8,0.6,6.6,"22,681",746.6,NA,NA,0.1
8. Lower No Platte,"8,000-9,000'",51,55,4.4,3.9,41.9,"15,866",76.4,NA,NA,0.2
8. Lower No Platte,"9,000-10,000'",71,70,6.1,5.4,39.8,278,1,NA,NA,4.6
9. Lower Shoshone,"3,000-4,000'",0,0,0,0,0,0,90.2,NA,NA,0
9. Lower Shoshone,"4,000-5,000'",0,0,0,0,0,0,876.8,NA,NA,0.1
9. Lower Shoshone,"5,000-6,000'",0,4,0,0,0.6,379,327.8,NA,NA,0.2
9. Lower Shoshone,"6,000-7,000'",12,19,0.5,0.6,8.9,"3,943",117.1,NA,NA,0.2
9. Lower Shoshone,"7,000-8,000'",45,46,2.7,2.7,33.3,"5,685",39.5,NA,NA,0.4
9. Lower Shoshone,"8,000-9,000'",68,79,5.8,6.9,69.1,"8,148",22.3,NA,NA,0.9
9. Lower Shoshone,"9,000-10,000'",93,78,6.1,5,70.9,180,0.7,NA,NA,3.2
9. Lower Shoshone,"10,000-11,000'",149,127,10.7,8.6,98.7,133,0.3,NA,NA,4.1
10. Madison Headwaters in WY,"4,000-5,000'",0,0,0,0,0,0,173.4,NA,NA,0
10. Madison Headwaters in WY,"5,000-6,000'",2,1,0.1,0,0.2,414,437.9,NA,NA,0
10. Madison Headwaters in WY,"6,000-7,000'",61,64,5.2,5.1,49.7,"138,983",513.2,9.6 ( 2 ),9.5 ( 2 ),4
10. Madison Headwaters in WY,"7,000-8,000'",81,82,7.9,8,67.4,"306,843",717.7,14.1 ( 2 ),14.8 ( 2 ),10.7
10. Madison Headwaters in WY,"8,000-9,000'",111,118,12.3,13.8,79.4,"419,110",570.5,15.9 ( 3 ),16.2 ( 3 ),17.5
10. Madison Headwaters in WY,"9,000-10,000'",130,142,16.9,18.8,88.5,"134,173",134.2,NA,NA,17.1
10. Madison Headwaters in WY,">10,000'",132,150,19.3,21.4,88.2,"12,359",10.8,NA,NA,16.2
11. Powder,"2,000-3,000'",0,0,0,0,0,0,"1,211.40",NA,NA,0.2
11. Powder,"3,000-4,000'",0,0,0,0,0,59,"3,971.60",NA,NA,0.3
11. Powder,"4,000-5,000'",0,0,0,0,0,164,"4,662.10",NA,NA,0.2
11. Powder,"5,000-6,000'",0,0,0,0,0.2,275,"2,024.50",NA,NA,0.2
11. Powder,"6,000-7,000'",0,1,0,0,0.6,848,604.1,NA,NA,0.1
11. Powder,"7,000-8,000'",28,28,1.7,1.7,21.7,"44,253",490.3,NA,NA,1
11. Powder,"8,000-9,000'",63,56,4.9,4.5,56.7,"69,116",290.1,3.4 ( 4 ),3.6 ( 4 ),2.6
11. Powder,"9,000-10,000'",78,74,6.9,6.9,72.9,"30,239",82.1,9.9 ( 1 ),11.7 ( 1 ),9.4
11. Powder,"10,000-11,000'",106,111,11.3,12.1,80.3,"28,098",43.4,NA,NA,13.2
11. Powder,">11,000'",116,139,14.3,17.3,75.6,"16,244",17.6,NA,NA,14.3
12. Smith-Judith-Musselshell,"4,000-5,000'",8,37,0.2,0.7,14.9,"148,541","4,194.90",NA,NA,0.8
12. Smith-Judith-Musselshell,"5,000-6,000'",46,69,2.3,2.8,37.4,"372,482","2,493.60",NA,NA,1
12. Smith-Judith-Musselshell,"6,000-7,000'",67,84,4.9,5.6,56.7,"333,810","1,119.40",6.6 ( 4 ),7.9 ( 4 ),2.8
12. Smith-Judith-Musselshell,"7,000-8,000'",77,93,6.8,8.1,64.6,"204,623",475.5,12.3 ( 5 ),14.1 ( 5 ),8.3
12. Smith-Judith-Musselshell,"8,000-9,000'",118,133,11.6,13.3,81.9,"38,374",54.2,NA,NA,9.7
12. Smith-Judith-Musselshell,"9,000-10,000'",159,172,13.4,14.9,52.8,"1,688",2.1,NA,NA,6.9
13. Snake,"5,000-6,000'",50,36,3.8,2.6,31.6,"40,712",294.9,NA,NA,0.1
13. Snake,"6,000-7,000'",80,73,8.1,7.3,74.1,"513,257","1,324.30",NA,NA,4.4
13. Snake,"7,000-8,000'",95,92,10.9,10.9,90.8,"992,803","1,704.50",15.8 ( 6 ),16.0 ( 6 ),11.5
13. Snake,"8,000-9,000'",112,116,14.3,15.8,92.8,"1,220,588","1,447.40",17.9 ( 3 ),16.0 ( 2 ),17.5
