,,2/8/2026,2/15/2026,2/8/2026,2/15/2026,2/15/2026,2/15/2026,2/15/2026,2/8/2026,2/15/2026,2/15/2026
2. McCloud,"10,000-11,000'",81,54,21.3,15,98.6,"1,162",1.4,NA,NA,50.6
2. McCloud,">11,000'",94,62,33.6,25.8,94.1,"1,594",1.2,NA,NA,46.9
3. Pit,"5,000-6,000'",7,10,0.3,0.4,6.4,"28,667","1,428.20",10.8 ( 1 ),11.9 ( 1 ),2.3
3. Pit,"6,000-7,000'",22,25,1.9,2.2,30.3,"59,337",507.2,8.1 ( 2 ),9.1 ( 2 ),4.5
3. Pit,"7,000-8,000'",39,39,5,5.3,63.5,"36,452",129.4,2.9 ( 2 ),4.2 ( 2 ),5.9
3. Pit,"8,000-9,000'",58,56,8.8,9.5,90.1,"9,880",19.4,NA,NA,8.2
3. Pit,">9,000'",66,59,12.1,12.1,73.8,"1,241",1.9,NA,NA,13.1
4. Sacramento at Bend Bridge,"5,000-6,000'",5,4,0.3,0.3,3.6,"2,112",156.3,NA,NA,2.9
4. Sacramento at Bend Bridge,"6,000-7,000'",34,32,4,3.8,43.5,"12,869",63.1,NA,NA,5.8
4. Sacramento at Bend Bridge,"7,000-8,000'",52,50,9.5,9.5,92.5,"7,891",15.6,NA,NA,10.5
4. Sacramento at Bend Bridge,"8,000-9,000'",57,51,12.5,11.5,77.6,"2,670",4.3,NA,NA,16.5
4. Sacramento at Bend Bridge,">9,000'",59,55,13.2,12.8,78.3,395,0.6,NA,NA,22.8
5. Feather§,"5,000-6,000'",27,37,2.5,1.4,41.6,"92,783","1,257.10",7.8 ( 1 ),9.1 ( 1 ),3.5
5. Feather§,"6,000-7,000'",45,52,5.9,4,75.6,"157,922",732.9,9.7 ( 5 ),9.3 ( 5 ),7.4
5. Feather§,"7,000-8,000'",52,53,8.4,6.9,89,"45,220",122.6,4.7 ( 1 ),4.7 ( 1 ),7.4
5. Feather§,"8,000-9,000'",66,57,13.1,11.9,92.1,"3,073",4.8,NA,NA,10.7
6. Yuba§,"5,000-6,000'",5,6,0.2,0.2,6.1,"1,805",193.5,NA,NA,2.7
6. Yuba§,"6,000-7,000'",32,37,3.5,4.1,61.8,"46,288",213.6,11.7 ( 4 ),13.2 ( 4 ),7.7
6. Yuba§,"7,000-8,000'",47,49,9.8,10.6,85.5,"63,666",113.1,NA,NA,10
6. Yuba§,"8,000-9,000'",57,52,16.1,16.1,77.3,"4,553",5.3,NA,NA,16.8
7. American,"5,000-6,000'",2,3,0.2,0.2,2.5,"3,756",294.8,0.8 ( 4 ),0.7 ( 3 ),0.6
7. American,"6,000-7,000'",33,40,5,6.1,58,"86,685",267.6,8.5 ( 2 ),8.7 ( 2 ),4.5
7. American,"7,000-8,000'",52,54,9.3,10.2,89.9,"91,765",168.1,10.2 ( 4 ),10.6 ( 4 ),11.4
7. American,"8,000-9,000'",60,56,11.7,11.7,85.6,"43,084",69.1,13.0 ( 3 ),15.6 ( 3 ),15.3
7. American,"9,000-10,000'",68,57,14.2,13.2,79.6,"5,241",7.4,NA,NA,17.2
8. Cosumnes,"5,000-6,000'",0,0,0,0,0,0,60.5,NA,NA,0.1
8. Cosumnes,"6,000-7,000'",18,23,2.2,3,29.8,"3,851",23.7,NA,NA,1.8
8. Cosumnes,"7,000-8,000'",53,55,8.7,9.8,88.4,"3,997",7.6,NA,NA,8.1
9. Mokelumne,"5,000-6,000'",0,0,0,0,0.2,73,82.5,NA,NA,0
9. Mokelumne,"6,000-7,000'",12,17,1.5,2.1,19.9,"6,957",63.5,5.6 ( 1 ),6.1 ( 1 ),2.1
9. Mokelumne,"7,000-8,000'",53,55,8.8,9.7,83.7,"44,608",86.4,NA,NA,9.1
9. Mokelumne,"8,000-9,000'",63,57,11.8,11.5,86.5,"47,802",77.9,13.9 ( 2 ),15.1 ( 2 ),13.8
9. Mokelumne,">9,000'",69,60,13.8,12.8,78.2,"5,139",7.5,NA,NA,17.7
10. Stanislaus,"5,000-6,000'",0,0,0,0,0.2,83,105.6,NA,NA,0
10. Stanislaus,"6,000-7,000'",21,26,2.5,3.2,30.1,"22,864",133.9,NA,NA,2.4
10. Stanislaus,"7,000-8,000'",51,56,7.9,9.1,79.7,"69,828",143.8,8.6 ( 1 ),9.2 ( 1 ),7.2
10. Stanislaus,"8,000-9,000'",62,59,11.3,11.4,83.5,"69,975",115.4,15.0 ( 2 ),16.2 ( 2 ),11
10. Stanislaus,"9,000-10,000'",70,61,14.1,13.1,76.9,"35,957",51.6,16.6 ( 1 ),17.0 ( 1 ),14.5
10. Stanislaus,"10,000-11,000'",76,62,16.7,14.7,73.8,"9,552",12.2,NA,NA,16.8
10. Stanislaus,"11,000-12,000'",87,67,18.1,15,57.8,310,0.4,NA,NA,12.8
11. Tuolumne§,"5,000-6,000'",0,0,0,0,0.1,35,168,NA,NA,0
11. Tuolumne§,"6,000-7,000'",13,16,0.3,0.4,14.7,"2,951",140.9,0.0 ( 1 ),0.3 ( 1 ),1.2
11. Tuolumne§,"7,000-8,000'",49,52,4.8,5.2,68,"41,552",149.1,8.1 ( 2 ),14.9 ( 1 ),7
11. Tuolumne§,"8,000-9,000'",62,58,11.2,11,78.2,"98,717",167.9,10.6 ( 3 ),11.4 ( 3 ),12.4
11. Tuolumne§,"9,000-10,000'",70,60,15.3,13.9,78.3,"130,537",176.1,13.9 ( 2 ),15.3 ( 2 ),16.1
11. Tuolumne§,"10,000-11,000'",81,64,18.7,16.3,80.6,"75,299",86.6,NA,NA,15.8
11. Tuolumne§,"11,000-12,000'",90,68,18.9,15.8,84.4,"20,255",24,NA,NA,12.8
11. Tuolumne§,"12,000-13,000'",94,70,14.2,11.9,79.3,"1,537",2.4,NA,NA,10.9
12. Merced§,"5,000-6,000'",0,0,0,0,0.1,39,69.7,NA,NA,0.2
12. Merced§,"6,000-7,000'",12,14,1,0.2,10.5,994,78.3,NA,NA,3.1
12. Merced§,"7,000-8,000'",54,58,7.2,4.6,71.6,"32,003",131.9,NA,NA,10.8
12. Merced§,"8,000-9,000'",66,64,10.5,8.6,84.9,"56,790",123.4,16.6 ( 2 ),17.5 ( 2 ),16.5
12. Merced§,"9,000-10,000'",73,64,13.4,11.9,83.7,"53,246",84.1,NA,NA,19.3
12. Merced§,"10,000-11,000'",81,65,16.9,14.3,79.7,"30,264",39.7,NA,NA,19.5
12. Merced§,"11,000-12,000'",85,65,20.1,13.8,80.6,"8,195",11.1,NA,NA,18.7
12. Merced§,"12,000-13,000'",95,69,25.6,16.6,86.8,"1,199",1.4,NA,NA,18.6
13. San Joaquin§,"5,000-6,000'",0,0,0,0,0.2,83,137.2,NA,NA,0.8
13. San Joaquin§,"6,000-7,000'",19,33,0.6,1.2,31.9,"11,707",177.6,5.4 ( 3 ),6.5 ( 3 ),4.9
13. San Joaquin§,"7,000-8,000'",56,64,4.6,5.1,76,"58,593",214.2,11.4 ( 3 ),13.1 ( 3 ),12.2
13. San Joaquin§,"8,000-9,000'",64,63,10.3,10.2,77.1,"106,701",195.3,NA,NA,18.3
13. San Joaquin§,"9,000-10,000'",73,65,15.3,14.1,78.6,"151,440",201.4,16.3 ( 1 ),17.1 ( 1 ),18.9
13. San Joaquin§,"10,000-11,000'",85,69,18.8,16.4,82.4,"137,627",157.5,NA,NA,16.6
13. San Joaquin§,"11,000-12,000'",89,69,18.3,15.5,82.3,"94,644",114.6,NA,NA,12.4
13. San Joaquin§,"12,000-13,000'",100,75,16.7,14,80.8,"19,539",26.2,NA,NA,8.7
13. San Joaquin§,"13,000-14,000'",112,81,12.5,10.1,80.9,782,1.4,NA,NA,5.7
14. Kings§,"5,000-6,000'",0,0,0,0,0,0,95.6,NA,NA,0.1
14. Kings§,"6,000-7,000'",4,4,0.1,0.1,2.4,614,128.5,0.0 ( 1 ),0.1 ( 1 ),2
14. Kings§,"7,000-8,000'",38,40,2.6,3,38,"26,895",168.2,NA,NA,7.9
14. Kings§,"8,000-9,000'",60,60,8.4,8.8,66,"99,497",212.7,17.0 ( 1 ),13.6 ( 1 ),14.9
14. Kings§,"9,000-10,000'",75,69,13.2,12.7,77.3,"146,646",216.8,19.6 ( 2 ),21.0 ( 2 ),15.7
14. Kings§,"10,000-11,000'",86,72,16.2,14.5,77.5,"152,002",196.9,16.0 ( 2 ),17.0 ( 2 ),14.3
14. Kings§,"11,000-12,000'",93,73,17.9,15.3,77,"120,253",147.8,18.6 ( 1 ),19.5 ( 1 ),12
14. Kings§,"12,000-13,000'",102,76,18.7,15.6,75.4,"36,795",44.1,NA,NA,9.1
14. Kings§,"13,000-14,000'",114,82,20.7,16.8,78.1,"2,508",2.8,NA,NA,6.1
15. Kaweah§,"5,000-6,000'",0,0,0,0,0,0,55.5,NA,NA,0
15. Kaweah§,"6,000-7,000'",0,0,0,0,0.2,11,59.5,NA,NA,0.5
15. Kaweah§,"7,000-8,000'",23,22,2.1,0.6,17.3,"2,056",60.1,NA,NA,4.5
15. Kaweah§,"8,000-9,000'",45,47,6.2,4.4,51.5,"13,441",56.8,NA,NA,9.4
15. Kaweah§,"9,000-10,000'",67,64,11.3,8.7,69.2,"20,070",43.4,11.4 ( 1 ),12.1 ( 1 ),12.4
15. Kaweah§,"10,000-11,000'",80,68,15.7,12.5,74.2,"19,922",29.8,NA,NA,13.7
15. Kaweah§,">11,000'",89,72,18.7,14.9,74.7,"7,362",9.3,NA,NA,12.8
16. Tule,"5,000-6,000'",0,0,0,0,0,0,51.6,NA,NA,0
16. Tule,"6,000-7,000'",0,0,0,0,0,0,40,NA,NA,0.1
16. Tule,"7,000-8,000'",11,8,1,0.8,6.6,"1,159",26.8,1.7 ( 1 ),1.4 ( 1 ),0.9
16. Tule,"8,000-9,000'",35,34,4.6,5,37.2,"4,065",15.2,NA,NA,3.4
16. Tule,"9,000-10,000'",60,59,10.2,10.7,64.1,"2,303",4.1,NA,NA,9.2
17. Kern§,"5,000-6,000'",0,0,0,0,0,0,246.2,NA,NA,0
17. Kern§,"6,000-7,000'",1,1,0,0,0.2,45,341.5,NA,NA,0
17. Kern§,"7,000-8,000'",18,20,0.4,0.5,11,"8,061",326.6,0.0 ( 1 ),0.0 ( 1 ),0.6
17. Kern§,"8,000-9,000'",64,62,3,3.1,45.8,"52,174",314.7,NA,NA,3.8
17. Kern§,"9,000-10,000'",91,82,7.3,6.9,66,"69,276",189.2,12.7 ( 1 ),13.9 ( 1 ),7.5
17. Kern§,"10,000-11,000'",100,83,13.7,12,76.6,"82,992",129.2,10.8 ( 2 ),11.4 ( 2 ),9.9
17. Kern§,"11,000-12,000'",101,79,17.2,14.7,81.2,"71,587",91.6,20.1 ( 1 ),20.8 ( 1 ),11.4
17. Kern§,"12,000-13,000'",112,82,18,14.8,81.5,"29,924",37.8,NA,NA,9.4
17. Kern§,">13,000'",127,90,17.5,14.2,81.2,"4,457",5.9,NA,NA,6.2
18. Truckee,"5,000-6,000'",34,57,3.2,4.8,60.8,"17,715",68.6,NA,NA,9.5
18. Truckee,"6,000-7,000'",42,55,5.2,6.5,74.4,"71,608",206.5,8.0 ( 4 ),8.5 ( 4 ),8.6
18. Truckee,"7,000-8,000'",50,53,8,8.6,80.5,"51,539",111.9,11.7 ( 2 ),12.5 ( 2 ),10.7
18. Truckee,"8,000-9,000'",58,56,10.6,10.8,82.7,"17,604",30.5,NA,NA,15.3
18. Truckee,"9,000-10,000'",72,64,12.9,12.2,86.1,"4,842",7.4,NA,NA,16.9
18. Truckee,"10,000-11,000'",81,67,14.9,13.2,89.4,340,0.5,NA,NA,18.4
19. Tahoe,"6,000-7,000'",12,16,1.1,1.4,16.4,"24,091",312.6,6.8 ( 2 ),7.0 ( 2 ),4.7
19. Tahoe,"7,000-8,000'",45,47,6.3,6.7,64.8,"38,314",107.1,10.0 ( 4 ),10.7 ( 4 ),9.6
19. Tahoe,"8,000-9,000'",62,57,10.3,10.1,77.5,"38,222",70.9,8.4 ( 1 ),8.7 ( 1 ),11.9
19. Tahoe,"9,000-10,000'",75,64,13.5,12.3,76.1,"10,840",16.5,NA,NA,12.7
19. Tahoe,"10,000-11,000'",87,68,15.4,13.4,96.9,757,1.1,NA,NA,10.6
20. W Carson,"5,000-6,000'",18,0,0.7,0,0,0,0.3,NA,NA,4.8
20. W Carson,"6,000-7,000'",39,63,3.1,4.6,61.7,478,1.9,NA,NA,7.9
20. W Carson,"7,000-8,000'",54,62,7.5,8.7,91,"12,986",28.1,NA,NA,11.7
20. W Carson,"8,000-9,000'",66,63,10.9,10.8,88.6,"15,984",27.8,12.3 ( 3 ),13.1 ( 3 ),13.2
20. W Carson,"9,000-10,000'",78,65,13.9,12.3,82.7,"4,552",6.9,NA,NA,12
20. W Carson,"10,000-11,000'",75,63,14.3,12.3,70.7,189,0.3,NA,NA,12
21. E Carson,"5,000-6,000'",15,20,0.4,0.5,7,921,33.4,NA,NA,0.3
21. E Carson,"6,000-7,000'",47,64,2.7,3.6,48.3,"15,398",79.4,1.0 ( 1 ),0.2 ( 1 ),3.7
21. E Carson,"7,000-8,000'",53,64,5.1,6.4,81.7,"34,421",100.2,7.2 ( 1 ),7.8 ( 1 ),7.3
21. E Carson,"8,000-9,000'",64,63,9.4,9.7,83.9,"50,300",97.3,10.4 ( 2 ),11.5 ( 2 ),10.7
21. E Carson,"9,000-10,000'",74,65,13,12.3,76.6,"22,739",34.7,NA,NA,12.6
21. E Carson,">10,000'",89,71,16.5,14.4,74.9,"7,850",10.2,NA,NA,13.1
22. W Walker,"6,000-7,000'",35,61,1.7,3.1,66.5,"1,230",7.3,NA,NA,5.4
22. W Walker,"7,000-8,000'",38,52,2.5,3.9,86.1,"8,022",38.7,6.9 ( 1 ),7.0 ( 1 ),5.9
22. W Walker,"8,000-9,000'",60,62,7.3,7.8,89.3,"19,171",46.1,8.5 ( 2 ),8.8 ( 2 ),9.5
22. W Walker,"9,000-10,000'",76,65,13.3,12,82.1,"39,030",60.8,27.3 ( 1 ),28.8 ( 1 ),16.3
22. W Walker,"10,000-11,000'",85,66,16.9,14.5,77.8,"19,253",24.9,NA,NA,16.2
22. W Walker,"11,000-12,000'",94,71,17.5,14.8,75.4,"1,521",1.9,NA,NA,12.6
23. E Walker,"6,000-7,000'",1,2,0,0.4,74.4,"1,200",60.6,NA,NA,3.3
23. E Walker,"7,000-8,000'",16,27,0.5,1.6,85.8,"9,498",111.7,NA,NA,4.7
23. E Walker,"8,000-9,000'",31,44,2,3.7,88.1,"17,260",88.1,NA,NA,5.4
23. E Walker,"9,000-10,000'",59,58,6.9,7.7,85.9,"22,034",53.9,9.9 ( 1 ),10.7 ( 1 ),10.4
23. E Walker,"10,000-11,000'",74,65,10.7,10.5,78.4,"19,435",34.7,NA,NA,12.5
23. E Walker,">11,000'",76,70,10.2,10.3,80.9,"4,045",7.3,NA,NA,10.7
24. Mono,"6,000-7,000'",0,0,0,0,33,866,374.9,NA,NA,2.6
24. Mono,"7,000-8,000'",6,14,0.1,0.9,66.6,"18,704",392.8,NA,NA,4.6
24. Mono,"8,000-9,000'",36,49,1.8,3.3,84,"31,878",178.9,NA,NA,5.9
24. Mono,"9,000-10,000'",60,62,5.7,6.7,86.5,"22,874",64.1,NA,NA,10.6
24. Mono,"10,000-11,000'",77,65,11.7,11,82.9,"27,568",47.2,NA,NA,14.3
24. Mono,"11,000-12,000'",90,70,15.6,13.6,83.9,"17,230",23.7,NA,NA,12.4
24. Mono,"12,000-13,000'",97,72,17.4,14.4,79.2,"3,264",4.2,NA,NA,11.6
25. Upper Owens,"6,000-7,000'",18,45,0.5,1,72.8,"3,539",68.6,NA,NA,10.4
25. Upper Owens,"7,000-8,000'",55,71,2.9,3.5,82.1,"27,105",143.6,NA,NA,12.1
25. Upper Owens,"8,000-9,000'",73,76,7.3,7.5,83.9,"30,100",75.4,NA,NA,13
25. Upper Owens,"9,000-10,000'",71,67,8.1,8.1,80.8,"19,111",44.2,19.5 ( 1 ),21.2 ( 1 ),12.7
25. Upper Owens,"10,000-11,000'",74,65,9.7,9.6,79.4,"16,661",32.4,NA,NA,11.5
25. Upper Owens,"11,000-12,000'",86,69,12.9,11.6,79.1,"9,642",15.5,NA,NA,7.6
25. Upper Owens,"12,000-13,000'",87,73,10.6,10.1,77,"1,556",2.9,NA,NA,4.2
26. Owens,"5,000-6,000'",0,0,0,0,0,0,421.9,NA,NA,0
26. Owens,"6,000-7,000'",0,1,0,0,0.8,45,342.5,NA,NA,0.2
26. Owens,"7,000-8,000'",3,8,0,0.2,17.3,"3,834",314.8,NA,NA,1.4
26. Owens,"8,000-9,000'",22,33,0.6,1.1,29.3,"10,357",178.7,NA,NA,2.1
26. Owens,"9,000-10,000'",55,62,3.2,4.1,53.4,"32,434",148.1,6.1 ( 2 ),6.8 ( 2 ),4.3
26. Owens,"10,000-11,000'",82,76,7.8,7.8,70.8,"68,513",163.8,11.8 ( 2 ),12.1 ( 2 ),7
26. Owens,"11,000-12,000'",98,80,13.3,11.6,76.9,"81,909",132,NA,NA,7.7
26. Owens,"12,000-13,000'",109,83,16.3,13.9,78.2,"45,900",62.1,NA,NA,5.5
26. Owens,">13,000'",117,89,14.7,12.6,79.4,"6,156",9.2,NA,NA,3.4
