,,2/8/2026,2/15/2026,2/8/2026,2/15/2026,2/15/2026,2/15/2026,2/15/2026,2/8/2026,2/15/2026,2/15/2026
3. Hood-Sandy-Lower Deschutes,">10,000'",43,44,26.1,24.8,95.8,255,0.2,NA,NA,365.5
4. Klamath,"4,000-5,000'",1,1,0,0,1,"5,782","4,630.00",0.7 ( 3 ),0.7 ( 3 ),0.3
4. Klamath,"5,000-6,000'",4,5,0.2,0.3,7.5,"39,987","2,247.50",2.4 ( 9 ),2.8 ( 9 ),1.6
4. Klamath,"6,000-7,000'",27,30,2.8,3.3,48.3,"102,217",578.1,4.9 ( 3 ),6.0 ( 3 ),3.8
4. Klamath,"7,000-8,000'",53,54,7.4,7.9,77.3,"36,313",85.8,2.5 ( 1 ),2.9 ( 1 ),5.5
4. Klamath,"8,000-9,000'",67,67,12.5,12.8,92.7,"1,054",1.5,NA,NA,9.5
5. Lewis,"2,000-3,000'",8,5,0.1,0.1,0.9,803,274.4,0.8 ( 2 ),0.7 ( 2 ),2.1
5. Lewis,"3,000-4,000'",17,18,0.6,0.6,7.8,"7,388",213.1,8.6 ( 3 ),10.3 ( 3 ),6.8
5. Lewis,"4,000-5,000'",26,28,1.3,1.5,13.8,"6,331",79.6,14.7 ( 2 ),16.3 ( 2 ),12.7
5. Lewis,"5,000-6,000'",60,62,6.8,7.6,46.5,"4,387",10.8,NA,NA,19.1
5. Lewis,"6,000-7,000'",69,68,18.6,18.8,69,"4,162",4.2,NA,NA,34.5
5. Lewis,"7,000-8,000'",64,62,26.6,26.8,88.1,"1,103",0.8,NA,NA,46
5. Lewis,">8,000'",50,52,26,25.4,81.8,392,0.3,NA,NA,60.2
6. Lower Cowlitz,"3,000-4,000'",17,19,0.8,0.9,13.9,"6,725",139.5,4.3 ( 2 ),5.0 ( 2 ),2.5
6. Lower Cowlitz,"4,000-5,000'",42,43,4.4,4.8,47.2,"10,840",42,NA,NA,5.2
6. Lower Cowlitz,"5,000-6,000'",53,54,8.2,9.6,56.7,"3,309",6.5,NA,NA,8.3
6. Lower Cowlitz,"6,000-7,000'",98,83,14.1,14.4,61.6,"1,257",1.6,NA,NA,21
6. Lower Cowlitz,"7,000-8,000'",55,50,12.2,11.9,48.9,611,1,NA,NA,34.5
7. Naches,"4,000-5,000'",28,28,1.2,1.3,20.7,"22,292",328.6,8.9 ( 2 ),8.9 ( 2 ),8.1
7. Naches,"5,000-6,000'",55,57,4.3,4.4,43,"55,932",236.5,20.9 ( 2 ),21.6 ( 2 ),15.8
7. Naches,"6,000-7,000'",73,73,11.1,11,74.7,"27,840",47.6,NA,NA,23.7
7. Naches,"7,000-8,000'",68,67,20.6,19.8,89.4,"1,428",1.4,NA,NA,44.8
8. North Puget Sound,"1,000-2,000'",26,14,0,0,0.2,251,352,NA,NA,0.6
8. North Puget Sound,"2,000-3,000'",38,35,0.3,0.3,2.3,"7,837",426.6,NA,NA,4.5
8. North Puget Sound,"3,000-4,000'",82,81,2.3,2.5,12.6,"69,191",520.6,7.1 ( 3 ),7.9 ( 3 ),14.4
8. North Puget Sound,"4,000-5,000'",134,127,9.6,9.9,41.6,"258,697",490.7,14.0 ( 4 ),15.1 ( 4 ),30.1
8. North Puget Sound,"5,000-6,000'",143,133,19.2,18.9,73.9,"385,272",382.6,46.6 ( 3 ),48.3 ( 3 ),46.4
8. North Puget Sound,"6,000-7,000'",125,118,23.1,22.4,85.5,"180,783",151.4,NA,NA,56.6
8. North Puget Sound,"7,000-8,000'",108,103,23.7,22.8,89.2,"20,510",16.9,NA,NA,83
8. North Puget Sound,"8,000-9,000'",116,108,32.1,30.8,95,"2,064",1.3,NA,NA,205.8
9. Olympic,"4,000-5,000'",36,35,2.9,3.2,19.7,"22,400",132.3,8.8 ( 2 ),8.9 ( 2 ),12.2
9. Olympic,"5,000-6,000'",54,56,10.8,11.4,59.8,"52,244",85.6,9.9 ( 1 ),12.0 ( 1 ),16.7
9. Olympic,">6,000'",62,65,15.5,16,75.7,"15,707",18.4,NA,NA,18.8
10. Rogue-Umpqua,"3,000-4,000'",0,0,0,0,0,0,"1,692.80",0.0 ( 1 ),0.1 ( 1 ),0
10. Rogue-Umpqua,"4,000-5,000'",1,1,0,0,0.4,"1,152",927,0.1 ( 2 ),0.4 ( 2 ),0.4
10. Rogue-Umpqua,"5,000-6,000'",18,19,1.3,1.4,17.7,"42,367",557.7,0.2 ( 2 ),0.3 ( 2 ),2.6
10. Rogue-Umpqua,"6,000-7,000'",33,34,4.5,4.7,41.3,"49,154",194.2,4.5 ( 1 ),5.1 ( 1 ),6.4
10. Rogue-Umpqua,"7,000-8,000'",53,58,10.2,10.9,66.7,"9,180",15.8,NA,NA,7.7
10. Rogue-Umpqua,"8,000-9,000'",60,63,15.1,14.8,84.3,840,1.1,NA,NA,8.4
11. South Puget Sound,"2,000-3,000'",2,1,0,0,0.1,75,405.8,0.0 ( 2 ),0.1 ( 2 ),0.5
11. South Puget Sound,"3,000-4,000'",6,5,0.1,0.1,1.1,"1,925",377.6,4.0 ( 7 ),3.7 ( 6 ),2.3
11. South Puget Sound,"4,000-5,000'",23,22,0.8,0.8,6.3,"9,483",222.6,12.3 ( 3 ),13.1 ( 3 ),5.2
11. South Puget Sound,"5,000-6,000'",57,58,6.1,6.4,40.6,"32,684",95.4,15.0 ( 1 ),16.2 ( 1 ),17.1
11. South Puget Sound,"6,000-7,000'",70,69,15.9,15.9,78.2,"31,716",37.4,NA,NA,35.3
11. South Puget Sound,"7,000-8,000'",65,63,24.4,24.5,84.8,"5,043",3.9,NA,NA,65.9
11. South Puget Sound,"8,000-9,000'",58,58,38,38,87,"1,565",0.8,NA,NA,94.8
11. South Puget Sound,"9,000-10,000'",22,25,18.5,17.2,83,620,0.7,NA,NA,173.5
11. South Puget Sound,"10,000-11,000'",19,19,24.7,24,78.4,989,0.8,NA,NA,507.6
11. South Puget Sound,"11,000-12,000'",47,49,15.7,14.6,80.1,451,0.6,NA,NA,589.7
11. South Puget Sound,"12,000-13,000'",18,19,21.6,19.9,87.8,410,0.4,NA,NA,1065
11. South Puget Sound,">13,000'",2,2,8.9,7.3,93.8,75,0.2,NA,NA,
12. Upper Columbia,"3,000-4,000'",31,30,1.9,1.6,20.3,"225,688","2,566.20",2.4 ( 1 ),2.3 ( 1 ),2
12. Upper Columbia,"4,000-5,000'",50,50,4.2,3.9,39.3,"296,991","1,437.90",3.2 ( 3 ),3.2 ( 3 ),5.5
12. Upper Columbia,"5,000-6,000'",89,87,10.2,9.3,64.6,"384,509",772.6,3.1 ( 2 ),3.1 ( 2 ),17.7
12. Upper Columbia,"6,000-7,000'",108,105,16.7,15.2,83.9,"456,602",564,48.1 ( 1 ),48.4 ( 1 ),28.4
12. Upper Columbia,"7,000-8,000'",103,100,19.3,17.5,88.1,"131,586",141.2,NA,NA,31
12. Upper Columbia,"8,000-9,000'",97,95,20.6,18.7,87.7,"4,246",4.2,NA,NA,33.2
13. Upper Cowlitz,"3,000-4,000'",15,16,0.1,0.2,1.7,"2,418",281.5,10.6 ( 1 ),11.9 ( 1 ),6
13. Upper Cowlitz,"4,000-5,000'",41,39,1.4,1.4,10.8,"23,404",306.7,10.2 ( 2 ),11.3 ( 2 ),9.6
13. Upper Cowlitz,"5,000-6,000'",81,79,7.7,8,45.1,"45,550",106.3,NA,NA,19.4
13. Upper Cowlitz,"6,000-7,000'",81,79,19.3,19.5,80.1,"20,558",19.8,NA,NA,39.2
13. Upper Cowlitz,"7,000-8,000'",67,63,24.4,24.1,84.1,"3,591",2.8,NA,NA,59.3
13. Upper Cowlitz,"8,000-9,000'",66,64,30.2,29.4,95.5,303,0.2,NA,NA,94.9
13. Upper Cowlitz,"9,000-10,000'",35,35,23.8,23.3,88.9,481,0.4,NA,NA,303.5
13. Upper Cowlitz,"10,000-11,000'",0,0,0,0,86.8,0,0.1,NA,NA,739.3
14. Upper Deschutes-Crooked,"4,000-5,000'",3,4,0.1,0.1,2.9,"24,167","3,903.90",3.7 ( 1 ),4.1 ( 1 ),0.9
14. Upper Deschutes-Crooked,"5,000-6,000'",13,14,0.9,1,14,"78,524","1,478.40",4.4 ( 6 ),5.5 ( 6 ),3
14. Upper Deschutes-Crooked,"6,000-7,000'",34,37,4.6,4.9,43.9,"66,301",255.5,NA,NA,7
14. Upper Deschutes-Crooked,"7,000-8,000'",50,50,11.2,11.2,74.2,"23,996",40.2,NA,NA,11.8
14. Upper Deschutes-Crooked,"8,000-9,000'",46,47,16.5,15.8,88.6,"2,610",3.1,NA,NA,23.3
14. Upper Deschutes-Crooked,"9,000-10,000'",62,63,22.2,21.1,99.3,759,0.7,NA,NA,23.7
15. Upper Yakima,"3,000-4,000'",36,29,1.9,1.5,20.5,"39,067",489,9.0 ( 1 ),9.5 ( 1 ),4.5
15. Upper Yakima,"4,000-5,000'",57,50,5.1,4.6,40.4,"88,554",359.8,8.0 ( 1 ),7.7 ( 1 ),7.6
15. Upper Yakima,"5,000-6,000'",79,76,10.5,10.2,69.8,"88,044",161.7,4.2 ( 1 ),5.1 ( 1 ),13.3
15. Upper Yakima,"6,000-7,000'",89,86,17.1,16.6,84.1,"18,153",20.5,NA,NA,24.3
15. Upper Yakima,"7,000-8,000'",76,73,29.6,29.4,96.8,"1,059",0.7,NA,NA,47.6
16. Willamette,"0-1,000'",NA,NA,0,0,0,7,"5,006.40",0.0 ( 1 ),0.0 ( 1 ),0
16. Willamette,"1,000-2,000'",0,0,0,0,0,0,"2,005.80",0.0 ( 1 ),0.2 ( 1 ),0
16. Willamette,"2,000-3,000'",2,2,0,0,0.1,341,"1,614.10",0.0 ( 2 ),0.2 ( 2 ),0.1
16. Willamette,"3,000-4,000'",8,9,0.1,0.1,2.2,"9,652","1,472.90",0.8 ( 7 ),1.1 ( 7 ),1.3
16. Willamette,"4,000-5,000'",19,22,0.7,0.9,11.9,"40,208",879.1,3.8 ( 7 ),5.4 ( 7 ),4.5
16. Willamette,"5,000-6,000'",34,36,2.9,3.2,34.4,"70,041",410.8,NA,NA,6.1
16. Willamette,"6,000-7,000'",45,47,7.6,8.1,52.9,"29,673",68.9,NA,NA,10.2
16. Willamette,"7,000-8,000'",54,55,18.6,18.5,83.1,"9,029",9.2,NA,NA,18.9
16. Willamette,"8,000-9,000'",47,48,24.7,24.5,88.2,"3,903",3,NA,NA,21
16. Willamette,"9,000-10,000'",50,51,24.7,23.8,94.4,981,0.8,NA,NA,21.8
