,,4/1/2026,4/5/2026,4/1/2026,4/5/2026,4/5/2026,4/5/2026,4/5/2026,4/1/2026,4/5/2026,4/5/2026
2. McCloud,"10,000-11,000'",17,18,10.5,6.7,73.2,517,1.4,NA,NA,58.4
2. McCloud,">11,000'",21,23,18.6,11.5,83.4,708,1.2,NA,NA,52.8
3. Pit,"5,000-6,000'",0,0,0,0,0,56,"1,428.20",0.3 ( 1 ),0.9 ( 1 ),0
3. Pit,"6,000-7,000'",4,4,0.4,0.4,8.4,"10,670",507.2,1.4 ( 2 ),1.5 ( 2 ),0.3
3. Pit,"7,000-8,000'",9,12,1.7,2.1,38.7,"14,285",129.4,0.2 ( 2 ),0.5 ( 2 ),1.7
3. Pit,"8,000-9,000'",30,35,7,7.8,81.3,"8,023",19.4,NA,NA,3.1
3. Pit,">9,000'",38,42,11,11.3,86.2,"1,164",1.9,NA,NA,9.9
4. Sacramento at Bend Bridge,"5,000-6,000'",0,0,0,0,0,0,156.3,NA,NA,0
4. Sacramento at Bend Bridge,"6,000-7,000'",3,3,0.6,0.5,13.3,"1,832",63.1,NA,NA,0.3
4. Sacramento at Bend Bridge,"7,000-8,000'",13,13,4.1,3.7,79,"3,073",15.6,NA,NA,4.4
4. Sacramento at Bend Bridge,"8,000-9,000'",15,15,6,5,75.3,"1,150",4.3,NA,NA,9.1
4. Sacramento at Bend Bridge,">9,000'",17,16,7.2,5.5,64.5,169,0.6,NA,NA,17.2
5. Feather,"5,000-6,000'",0,0,0,0,0.3,806,"1,257.10",0.0 ( 1 ),0.0 ( 1 ),0.1
5. Feather,"6,000-7,000'",3,3,0.2,0.5,12.3,"20,777",732.9,0.0 ( 5 ),0.4 ( 5 ),0.6
5. Feather,"7,000-8,000'",8,10,1.4,2.2,46.8,"14,590",122.6,0.0 ( 1 ),0.0 ( 1 ),2.1
5. Feather,"8,000-9,000'",17,16,7.2,4.3,63.5,"1,110",4.8,NA,NA,6.7
6. Yuba§,"5,000-6,000'",0,0,0,0,0.1,33,193.5,NA,NA,0.1
6. Yuba§,"6,000-7,000'",5,6,1,1.4,28.7,"15,447",213.6,5.0 ( 4 ),5.7 ( 4 ),1
6. Yuba§,"7,000-8,000'",13,15,4.4,5,76.2,"30,161",113.1,NA,NA,4.2
6. Yuba§,"8,000-9,000'",17,17,10.2,9,83.8,"2,552",5.3,NA,NA,15.4
7. American§,"5,000-6,000'",0,0,0,0,0.2,13,294.8,0.1 ( 4 ),0.0 ( 4 ),0
7. American§,"6,000-7,000'",3,4,0.5,0.6,15.4,"8,672",267.6,5.0 ( 2 ),5.1 ( 2 ),0.5
7. American§,"7,000-8,000'",12,14,3.9,4.2,66.9,"37,751",168.1,1.1 ( 4 ),1.3 ( 4 ),4.8
7. American§,"8,000-9,000'",18,18,8.3,7.6,83.9,"28,055",69.1,14.7 ( 3 ),16.6 ( 3 ),10.3
7. American§,"9,000-10,000'",19,19,9.2,7.8,83.4,"3,077",7.4,NA,NA,11.6
8. Cosumnes,"5,000-6,000'",0,0,0,0,0,0,60.5,NA,NA,0
8. Cosumnes,"6,000-7,000'",0,1,0.1,0.1,1.8,116,23.7,NA,NA,0.1
8. Cosumnes,"7,000-8,000'",10,13,2.5,3,58.8,"1,224",7.6,NA,NA,1.6
9. Mokelumne,"5,000-6,000'",0,0,0,0,0,0,82.5,NA,NA,0
9. Mokelumne,"6,000-7,000'",1,0,0.1,0.1,1.2,241,63.5,0.3 ( 1 ),0.0 ( 1 ),0.2
9. Mokelumne,"7,000-8,000'",13,14,3.3,3.2,56,"14,973",86.4,NA,NA,3.2
9. Mokelumne,"8,000-9,000'",19,19,5.5,5.1,81,"21,320",77.9,12.5 ( 2 ),13.8 ( 2 ),8.6
9. Mokelumne,">9,000'",21,20,6.8,5.9,75.3,"2,358",7.5,NA,NA,10.8
10. Stanislaus,"5,000-6,000'",0,0,0,0,0,0,105.6,NA,NA,0
10. Stanislaus,"6,000-7,000'",0,0,0.1,0,0.5,195,133.9,NA,NA,0
10. Stanislaus,"7,000-8,000'",10,9,2.1,1.9,31,"14,900",143.8,6.6 ( 1 ),6.8 ( 1 ),1.4
10. Stanislaus,"8,000-9,000'",19,19,5,4.7,66.7,"28,937",115.4,12.5 ( 2 ),12.6 ( 2 ),7.1
10. Stanislaus,"9,000-10,000'",21,20,6.7,5.9,71.7,"16,120",51.6,11.4 ( 1 ),11.7 ( 1 ),10.1
10. Stanislaus,"10,000-11,000'",21,21,8.1,6.6,70.5,"4,272",12.2,NA,NA,10
10. Stanislaus,"11,000-12,000'",23,23,8.8,6.8,62.7,139,0.4,NA,NA,5.9
11. Tuolumne§,"5,000-6,000'",0,0,0,0,0,0,168,NA,NA,0
11. Tuolumne§,"6,000-7,000'",1,0,0.1,0,0.8,57,140.9,0.5 ( 1 ),0.0 ( 1 ),0
11. Tuolumne§,"7,000-8,000'",10,9,2.3,1,24.1,"7,579",149.1,9.0 ( 2 ),6.2 ( 2 ),1.7
11. Tuolumne§,"8,000-9,000'",18,17,4.8,4.1,55.5,"36,650",167.9,5.8 ( 3 ),5.6 ( 3 ),9.6
11. Tuolumne§,"9,000-10,000'",21,20,6.4,6.5,69.9,"60,675",176.1,13.2 ( 2 ),12.9 ( 2 ),16.2
11. Tuolumne§,"10,000-11,000'",23,22,7.8,6.9,76,"32,037",86.6,NA,NA,15.3
11. Tuolumne§,"11,000-12,000'",24,24,9.2,6.5,73.3,"8,287",24,NA,NA,10.7
11. Tuolumne§,"12,000-13,000'",26,26,10,5.1,63.8,657,2.4,NA,NA,8.8
12. Merced§,"5,000-6,000'",0,0,0,0,0,0,69.7,NA,NA,0
12. Merced§,"6,000-7,000'",0,0,0,0,0.1,12,78.3,NA,NA,0
12. Merced§,"7,000-8,000'",8,4,1.4,0.7,11.6,"5,107",131.9,NA,NA,2.2
12. Merced§,"8,000-9,000'",19,17,4.4,3.6,51.7,"23,998",123.4,10.7 ( 2 ),9.5 ( 2 ),10.3
12. Merced§,"9,000-10,000'",22,22,6.6,5.7,67.6,"25,347",84.1,NA,NA,18.7
12. Merced§,"10,000-11,000'",23,22,8.4,6.9,72.6,"14,630",39.7,NA,NA,20.3
12. Merced§,"11,000-12,000'",23,22,8.8,6.7,71.5,"3,977",11.1,NA,NA,18.8
12. Merced§,"12,000-13,000'",24,24,11.2,8.4,84.2,609,1.4,NA,NA,19.2
13. San Joaquin§,"5,000-6,000'",0,0,0,0,0,0,137.2,NA,NA,0
13. San Joaquin§,"6,000-7,000'",0,0,0,0,0,0,177.6,0.9 ( 3 ),0.0 ( 3 ),0
13. San Joaquin§,"7,000-8,000'",6,3,1,0.3,7.5,"3,237",214.2,4.3 ( 3 ),3.5 ( 3 ),1.8
13. San Joaquin§,"8,000-9,000'",17,15,3.7,3.5,41.8,"36,838",195.3,NA,NA,9.5
13. San Joaquin§,"9,000-10,000'",22,21,5.9,8.4,61.4,"90,167",201.4,8.5 ( 1 ),6.2 ( 1 ),15
13. San Joaquin§,"10,000-11,000'",25,24,8,12.4,71.7,"104,477",157.5,NA,NA,13.2
13. San Joaquin§,"11,000-12,000'",25,25,8.9,13.8,71.7,"84,309",114.6,NA,NA,11.9
13. San Joaquin§,"12,000-13,000'",27,27,10.6,12.2,66.6,"17,013",26.2,NA,NA,8.3
13. San Joaquin§,"13,000-14,000'",29,30,11.8,7.2,61.9,556,1.4,NA,NA,4.8
14. Kings§,"5,000-6,000'",0,0,0,0,0,0,95.6,NA,NA,0
14. Kings§,"6,000-7,000'",0,0,0,0,0,0,128.5,0.0 ( 1 ),0.0 ( 1 ),0
14. Kings§,"7,000-8,000'",4,1,0.2,0.1,2.4,773,168.2,NA,NA,1.3
14. Kings§,"8,000-9,000'",15,11,2.2,1.7,29.3,"19,467",212.7,0.0 ( 1 ),0.0 ( 1 ),8.4
14. Kings§,"9,000-10,000'",23,21,5.4,4.7,54.8,"54,504",216.8,19.2 ( 2 ),18.4 ( 2 ),12.4
14. Kings§,"10,000-11,000'",26,26,9.3,7.8,64.8,"81,715",196.9,12.7 ( 2 ),12.1 ( 2 ),12.3
14. Kings§,"11,000-12,000'",27,26,12.4,10.1,65.1,"79,272",147.8,NA,NA,12.2
14. Kings§,"12,000-13,000'",28,28,13.5,10.6,61.6,"24,961",44.1,NA,NA,9.9
14. Kings§,"13,000-14,000'",29,29,12.8,9.5,66.1,"1,416",2.8,NA,NA,5.8
15. Kaweah,"5,000-6,000'",0,0,0,0,0,0,55.5,NA,NA,0
15. Kaweah,"6,000-7,000'",0,0,0,0,0,0,59.5,0.0 ( 1 ),0.0 ( 1 ),0
15. Kaweah,"7,000-8,000'",0,0,0.1,0,0.2,37,60.1,NA,NA,0.6
15. Kaweah,"8,000-9,000'",10,7,2,1.2,16.1,"3,697",56.8,NA,NA,3.5
15. Kaweah,"9,000-10,000'",20,19,5.2,4.3,46.6,"9,874",43.4,NA,NA,6.7
15. Kaweah,"10,000-11,000'",25,24,8,6.6,59.4,"10,471",29.8,NA,NA,8.8
15. Kaweah,">11,000'",26,26,9.6,7.6,62.1,"3,755",9.3,NA,NA,11.2
16. Tule,"5,000-6,000'",0,0,0,0,0,0,51.6,NA,NA,0
16. Tule,"6,000-7,000'",0,0,0,0,0,0,40,NA,NA,0
16. Tule,"7,000-8,000'",0,0,0,0,0,0,26.8,0.0 ( 1 ),0.0 ( 1 ),0
16. Tule,"8,000-9,000'",2,1,0.3,0.2,3.9,194,15.2,NA,NA,0.1
16. Tule,"9,000-10,000'",18,15,4.6,3.4,34.6,738,4.1,NA,NA,1.3
17. Kern,"5,000-6,000'",0,0,0,0,0,0,246.2,NA,NA,0
17. Kern,"6,000-7,000'",0,0,0,0,0,0,341.5,NA,NA,0
17. Kern,"7,000-8,000'",0,0,0,0,0,0,326.6,0.0 ( 1 ),0.0 ( 1 ),0
17. Kern,"8,000-9,000'",2,1,0.3,0.1,1.4,"1,770",314.7,NA,NA,0.1
17. Kern,"9,000-10,000'",11,8,2,1.3,14.8,"12,935",189.2,6.9 ( 1 ),5.4 ( 1 ),1.2
17. Kern,"10,000-11,000'",27,25,6.4,4.9,51.8,"33,497",129.2,2.3 ( 2 ),2.4 ( 2 ),6
17. Kern,"11,000-12,000'",30,30,8.7,7,67.9,"34,335",91.6,15.3 ( 1 ),14.8 ( 1 ),13.1
17. Kern,"12,000-13,000'",31,32,10.1,7.9,62.5,"15,991",37.8,NA,NA,12.6
17. Kern,">13,000'",34,35,11.3,8.6,60.1,"2,689",5.9,NA,NA,6.3
18. Truckee§,"5,000-6,000'",0,0,0,0,0,0,68.6,NA,NA,0
18. Truckee§,"6,000-7,000'",1,1,0.2,0.2,4.1,"1,900",206.5,4.4 ( 4 ),4.8 ( 4 ),0.5
18. Truckee§,"7,000-8,000'",10,11,3.3,3.4,43,"20,111",111.9,3.2 ( 2 ),2.6 ( 2 ),4.1
18. Truckee§,"8,000-9,000'",15,17,6.8,6.6,70.9,"10,716",30.5,NA,NA,12
18. Truckee§,"9,000-10,000'",17,21,6.5,7,81.5,"2,759",7.4,NA,NA,17.7
18. Truckee§,"10,000-11,000'",18,22,5.7,5.9,75.6,152,0.5,NA,NA,22.8
19. Tahoe§,"6,000-7,000'",0,0,0,0,0.4,224,312.6,0.9 ( 2 ),1.2 ( 2 ),0.3
19. Tahoe§,"7,000-8,000'",6,7,1.6,1.7,23.7,"9,638",107.1,1.4 ( 4 ),1.8 ( 4 ),2.5
19. Tahoe§,"8,000-9,000'",15,15,5.5,5.1,54.6,"19,428",70.9,0.0 ( 1 ),0.0 ( 1 ),5.5
19. Tahoe§,"9,000-10,000'",21,21,8.7,7.7,72,"6,759",16.5,NA,NA,7.1
19. Tahoe§,"10,000-11,000'",24,24,6.4,5.3,90.4,298,1.1,NA,NA,5.8
20. W Carson§,"5,000-6,000'",0,0,0,0,0,0,0.3,NA,NA,0
20. W Carson§,"6,000-7,000'",0,0,0,0,0,0,1.9,NA,NA,0
20. W Carson§,"7,000-8,000'",6,5,1,0.8,15.2,"1,138",28.1,NA,NA,1.1
20. W Carson§,"8,000-9,000'",17,17,3.5,3.2,51.9,"4,710",27.8,5.9 ( 3 ),6.1 ( 3 ),5
20. W Carson§,"9,000-10,000'",22,22,4.9,4.4,70.1,"1,614",6.9,NA,NA,4.5
20. W Carson§,"10,000-11,000'",20,20,6,4.7,58.7,72,0.3,NA,NA,5
21. E Carson§,"5,000-6,000'",0,0,0,0,0,0,33.4,NA,NA,0
21. E Carson§,"6,000-7,000'",0,0,0,0,0,0,79.4,0.0 ( 1 ),0.0 ( 1 ),0
21. E Carson§,"7,000-8,000'",5,5,0.5,0.4,8.5,"2,272",100.2,1.0 ( 1 ),0.0 ( 1 ),0.7
21. E Carson§,"8,000-9,000'",15,15,2.5,2.3,39.4,"11,918",97.3,2.7 ( 2 ),2.7 ( 2 ),3.6
21. E Carson§,"9,000-10,000'",22,21,4.7,4.1,65.6,"7,646",34.7,NA,NA,7
21. E Carson§,">10,000'",25,24,5.7,4.8,72.5,"2,602",10.2,NA,NA,8.4
22. W Walker,"6,000-7,000'",0,0,0,0,0,0,7.3,NA,NA,0
22. W Walker,"7,000-8,000'",2,1,0.1,0.1,1.1,165,38.7,0.0 ( 1 ),0.0 ( 1 ),0
22. W Walker,"8,000-9,000'",18,16,3.1,2.6,37.5,"6,382",46.1,4.8 ( 2 ),5.1 ( 2 ),4.5
22. W Walker,"9,000-10,000'",22,22,6.3,5.5,66.9,"17,746",60.8,33.6 ( 1 ),35.0 ( 1 ),13.8
22. W Walker,"10,000-11,000'",23,23,7.8,6.5,72.3,"8,624",24.9,NA,NA,11.3
22. W Walker,"11,000-12,000'",25,25,7.8,6.2,56.2,643,1.9,NA,NA,8.6
23. E Walker,"6,000-7,000'",0,0,0,0,0,0,60.6,NA,NA,0
23. E Walker,"7,000-8,000'",1,0,0,0,0.1,24,111.7,NA,NA,0
23. E Walker,"8,000-9,000'",7,6,0.5,0.4,10.6,"1,830",88.1,NA,NA,1
23. E Walker,"9,000-10,000'",20,19,3.4,3,48.4,"8,500",53.9,7.0 ( 1 ),6.5 ( 1 ),6
23. E Walker,"10,000-11,000'",26,27,5.8,5.4,61.4,"10,016",34.7,NA,NA,7.7
23. E Walker,">11,000'",29,32,6.3,5.8,61.8,"2,259",7.3,NA,NA,6.1
24. Mono,"6,000-7,000'",0,0,0,0,0,0,374.9,NA,NA,0
24. Mono,"7,000-8,000'",5,0,0.1,0,0.2,23,392.8,NA,NA,0
24. Mono,"8,000-9,000'",14,3,0.8,0.2,4.8,"1,606",178.9,NA,NA,0.1
24. Mono,"9,000-10,000'",18,16,2.6,2,44.2,"6,858",64.1,NA,NA,4.7
24. Mono,"10,000-11,000'",24,25,6.1,5.3,68.5,"13,432",47.2,NA,NA,11.1
24. Mono,"11,000-12,000'",27,28,8.1,6.8,64.1,"8,616",23.7,NA,NA,8.8
24. Mono,"12,000-13,000'",28,28,8.9,7,56.3,"1,597",4.2,NA,NA,8.7
25. Upper Owens,"6,000-7,000'",0,0,0,0,0,0,68.6,NA,NA,0
25. Upper Owens,"7,000-8,000'",4,2,0.2,0.1,1.1,591,143.6,NA,NA,0
25. Upper Owens,"8,000-9,000'",20,13,2.9,1.7,26.3,"6,693",75.4,NA,NA,1.6
25. Upper Owens,"9,000-10,000'",21,21,3.7,3.1,48.7,"7,319",44.2,18.0 ( 1 ),18.2 ( 1 ),3.6
25. Upper Owens,"10,000-11,000'",21,21,4.5,3.8,60.8,"6,516",32.4,NA,NA,3.3
25. Upper Owens,"11,000-12,000'",25,25,6.3,5.2,53.8,"4,284",15.5,NA,NA,2.1
25. Upper Owens,"12,000-13,000'",30,31,6.5,5.8,54.7,895,2.9,NA,NA,0.9
26. Owens,"5,000-6,000'",0,0,0,0,0,0,421.9,NA,NA,0
26. Owens,"6,000-7,000'",0,0,0,0,0,0,342.5,NA,NA,0
26. Owens,"7,000-8,000'",0,0,0,0,0,0,314.8,NA,NA,0
26. Owens,"8,000-9,000'",6,3,0.2,0.1,1.8,612,178.7,NA,NA,0
26. Owens,"9,000-10,000'",19,15,1.5,1,19.7,"7,751",148.1,1.4 ( 2 ),1.0 ( 2 ),0.7
26. Owens,"10,000-11,000'",26,24,3.8,2.9,44.2,"25,517",163.8,6.6 ( 2 ),4.5 ( 2 ),3.4
26. Owens,"11,000-12,000'",30,30,6.4,5.3,55.1,"37,229",132,NA,NA,6.4
26. Owens,"12,000-13,000'",31,31,7.9,6.4,54.1,"21,066",62.1,NA,NA,4.8
26. Owens,">13,000'",34,34,7.7,6,47.6,"2,924",9.2,NA,NA,2.5
