,,2/8/2026,2/15/2026,2/8/2026,2/15/2026,2/15/2026,2/15/2026,2/15/2026,2/8/2026,2/15/2026,2/15/2026
4. Clearwater Basin,"6,000-7,000'",159,147,10.3,10.2,79.6,"620,657","1,138.30",11.2 ( 2 ),12.2 ( 2 ),14.4
4. Clearwater Basin,"7,000-8,000'",149,139,13.5,13.5,90,"189,554",264.1,NA,NA,15.5
4. Clearwater Basin,"8,000-9,000'",136,132,15.1,15.1,95.7,"9,418",11.7,NA,NA,15.9
5. Clover Valley and Franklin,"5,000-6,000'",0,0,0,0,2.9,177,793.5,NA,NA,0
5. Clover Valley and Franklin,"6,000-7,000'",0,1,0,0,0.4,"2,257","2,365.00",NA,NA,0
5. Clover Valley and Franklin,"7,000-8,000'",8,11,0.3,0.5,8.3,"19,742",760.6,4.2 ( 1 ),4.4 ( 1 ),0.2
5. Clover Valley and Franklin,"8,000-9,000'",31,38,2,2.6,34.6,"22,016",155.8,2.9 ( 1 ),3.3 ( 1 ),1.1
5. Clover Valley and Franklin,"9,000-10,000'",57,59,5.8,6.5,68.2,"11,828",34.1,NA,NA,3
5. Clover Valley and Franklin,"10,000-11,000'",66,67,7.6,8.3,78.1,"2,634",6,NA,NA,4.5
6. Donner und Blitzen,"6,000-7,000'",2,17,0.2,1.3,27.5,"9,819",138.9,1.0 ( 1 ),1.8 ( 1 ),1.1
6. Donner und Blitzen,"7,000-8,000'",44,49,5.1,6.3,59.7,"20,009",59.8,5.3 ( 1 ),7.2 ( 1 ),2.6
6. Donner und Blitzen,"8,000-9,000'",70,69,9.5,10.4,75,"10,551",19.1,NA,NA,4.5
6. Donner und Blitzen,"9,000-10,000'",81,77,11.6,11.9,77.9,"1,290",2,NA,NA,4.3
7. Dry Lake Valley,"7,000-8,000'",1,1,0,0,0.6,324,230.4,NA,NA,0
7. Dry Lake Valley,"8,000-9,000'",15,20,0.7,1,16.9,"2,814",53.9,NA,NA,0.1
7. Dry Lake Valley,"9,000-10,000'",38,46,2.6,3,46.5,"1,650",10.2,NA,NA,0.5
7. Dry Lake Valley,"10,000-11,000'",60,68,5.4,6,76.6,591,1.8,NA,NA,1.6
8. Eastern Nevada,"7,000-8,000'",2,3,0.1,0.1,1.6,"14,481","2,847.80",0.1 ( 1 ),0.1 ( 1 ),0.1
8. Eastern Nevada,"8,000-9,000'",14,19,0.7,0.9,15.5,"56,189","1,111.30",1.3 ( 3 ),1.5 ( 3 ),0.7
8. Eastern Nevada,"9,000-10,000'",34,44,2.1,2.7,40.7,"44,534",309.5,5.0 ( 2 ),5.5 ( 2 ),2.3
8. Eastern Nevada,"10,000-11,000'",53,62,4.2,4.9,65.6,"22,881",87.8,5.9 ( 2 ),6.7 ( 2 ),4.3
8. Eastern Nevada,">11,000'",59,67,5.3,6,71.7,"5,994",18.8,NA,NA,4.4
9. Flathead,"3,000-4,000'",16,15,0.3,0.3,6.6,"35,337","2,118.20",3.5 ( 1 ),3.8 ( 1 ),0.6
9. Flathead,"4,000-5,000'",37,36,1,1,12.5,"106,586","1,920.60",3.9 ( 3 ),4.2 ( 3 ),3.3
9. Flathead,"5,000-6,000'",153,143,4.4,4.9,43.7,"438,935","1,682.00",9.4 ( 3 ),10.2 ( 3 ),10.6
9. Flathead,"6,000-7,000'",232,221,10.1,10.9,78.5,"811,974","1,392.90",22.2 ( 6 ),21.5 ( 5 ),18.8
9. Flathead,"7,000-8,000'",225,229,14.1,15.2,90,"397,784",491.4,NA,NA,23.1
9. Flathead,"8,000-9,000'",230,232,17.3,18.3,88.9,"36,886",37.7,NA,NA,23.4
9. Flathead,"9,000-10,000'",>300†,>300†,19.5,20.5,84.3,"1,792",1.6,NA,NA,18.2
10. Grande Ronde-Burnt-Powder-Imnaha,"4,000-5,000'",8,9,0.5,0.5,8.8,"77,999","3,104.90",0.0 ( 1 ),0.5 ( 1 ),0.8
10. Grande Ronde-Burnt-Powder-Imnaha,"5,000-6,000'",23,25,1.8,1.9,24,"138,844","1,382.50",5.1 ( 7 ),5.9 ( 7 ),3.1
10. Grande Ronde-Burnt-Powder-Imnaha,"6,000-7,000'",61,61,6,6.2,58.1,"158,727",477.3,2.6 ( 1 ),NA,6.1
10. Grande Ronde-Burnt-Powder-Imnaha,"7,000-8,000'",88,85,13.5,13.6,85.4,"197,023",271.5,7.3 ( 2 ),8.0 ( 2 ),8.6
10. Grande Ronde-Burnt-Powder-Imnaha,"8,000-9,000'",97,91,17.5,17.4,88.2,"72,377",77.8,NA,NA,9.5
10. Grande Ronde-Burnt-Powder-Imnaha,"9,000-10,000'",84,85,12.6,13.3,81.9,"1,365",1.9,NA,NA,4.2
11. Guano,"5,000-6,000'",0,0,0,0,0,0,"1,512.90",0.0 ( 1 ),0.0 ( 1 ),0
11. Guano,"6,000-7,000'",0,1,0,0.1,0.9,"1,405",525.7,NA,NA,0.2
11. Guano,"7,000-8,000'",15,36,1.3,3.2,45,"4,182",24.3,NA,NA,1.8
12. Harney-Malheur Lakes,"5,000-6,000'",3,4,0.1,0.1,2.4,"1,957",254.2,NA,NA,0.2
12. Harney-Malheur Lakes,"6,000-7,000'",4,6,0.3,0.4,7.7,604,26.4,NA,NA,1.1
13. John Day,"5,000-6,000'",4,5,0.2,0.3,4.1,"16,333","1,202.60",1.7 ( 3 ),2.1 ( 3 ),1.2
13. John Day,"6,000-7,000'",32,34,2.8,3.1,34.6,"40,529",247.5,NA,NA,2.2
13. John Day,"7,000-8,000'",73,74,9.1,9.5,80.2,"26,752",53,NA,NA,4.1
13. John Day,"8,000-9,000'",84,85,10.5,10.8,87,946,1.6,NA,NA,6
14. Kootenai,"4,000-5,000'",61,43,1.3,1,12.6,"47,500",880.8,4.6 ( 2 ),4.9 ( 2 ),3.9
14. Kootenai,"5,000-6,000'",124,99,4.8,4.3,37.4,"140,885",611.9,10.8 ( 2 ),7.6 ( 3 ),10.9
14. Kootenai,"6,000-7,000'",199,171,11.2,10.5,72.3,"96,606",172.1,25.6 ( 1 ),26.1 ( 1 ),22.5
14. Kootenai,">7,000'",205,181,16.3,15.5,94.1,"5,834",7,NA,NA,29.2
15. Lake County-Goose Lake,"5,000-6,000'",3,3,0.1,0.1,2.7,"17,248","2,708.10",0.0 ( 1 ),0.1 ( 1 ),0.3
15. Lake County-Goose Lake,"6,000-7,000'",21,24,1.6,1.9,32.5,"81,366",801.6,NA,NA,1.1
15. Lake County-Goose Lake,"7,000-8,000'",44,47,4.8,5.5,71.9,"32,926",111.4,7.1 ( 1 ),8.2 ( 1 ),4.1
15. Lake County-Goose Lake,"8,000-9,000'",54,54,7.6,8.3,88,"1,107",2.5,NA,NA,6.2
16. Little Humboldt,"6,000-7,000'",1,1,0.1,0.1,1.1,"1,374",326.8,1.2 ( 2 ),0.9 ( 1 ),0.7
16. Little Humboldt,"7,000-8,000'",22,23,1.8,2,22.9,"9,085",84.7,NA,NA,1.5
16. Little Humboldt,"8,000-9,000'",48,49,5.4,5.6,58.4,"2,639",8.8,3.2 ( 1 ),4.0 ( 1 ),2.1
16. Little Humboldt,"9,000-10,000'",77,62,9.2,7.8,55.4,202,0.5,NA,NA,2.8
17. Lower Clark Fork,"5,000-6,000'",118,101,4.5,4.3,42.4,"252,317","1,098.30",21.8 ( 1 ),23.0 ( 1 ),9.7
17. Lower Clark Fork,"6,000-7,000'",177,156,9.7,9.5,78.4,"177,060",348.7,26.3 ( 1 ),27.8 ( 1 ),16.5
17. Lower Clark Fork,"7,000-8,000'",215,204,14,14.3,94.6,"20,659",27.1,24.3 ( 1 ),25.9 ( 1 ),25.1
17. Lower Clark Fork,"8,000-9,000'",233,248,14.3,15.2,86,470,0.6,NA,NA,28.3
18. Lower Humboldt,"6,000-7,000'",0,1,0,0,0.3,281,207.6,0.0 ( 1 ),0.0 ( 1 ),0
18. Lower Humboldt,"7,000-8,000'",3,5,0.2,0.2,2.9,609,48.6,NA,NA,0.2
18. Lower Humboldt,"8,000-9,000'",17,22,1.4,1.7,17.4,"1,447",15.9,NA,NA,0.4
18. Lower Humboldt,"9,000-10,000'",64,66,6.8,7.1,28.8,183,0.5,NA,NA,0.5
19. Lower Pend Oreille,"5,000-6,000'",93,91,5.5,5.4,48.6,"31,596",109.3,10.0 ( 1 ),10.8 ( 1 ),13
19. Lower Pend Oreille,">6,000'",121,118,11.3,11.1,83.7,"14,347",24.1,NA,NA,18.1
20. Lower Snake-Asotin,"3,000-4,000'",1,2,0,0,0.4,158,192.5,0.0 ( 1 ),0.3 ( 1 ),0.1
20. Lower Snake-Asotin,"4,000-5,000'",22,29,1.1,1.2,24.2,"6,680",102.1,NA,NA,2
20. Lower Snake-Asotin,"5,000-6,000'",47,52,4,4.4,75,"8,752",37.5,NA,NA,6.7
20. Lower Snake-Asotin,"6,000-7,000'",58,64,7.3,7.4,95.4,644,1.6,NA,NA,13.8
21. Lower Snake-Tucannon,"4,000-5,000'",25,34,1.3,1.6,30.1,"5,387",64.2,NA,NA,3.7
21. Lower Snake-Tucannon,"5,000-6,000'",61,69,4.8,5.3,81.8,"11,852",41.8,NA,NA,8.7
21. Lower Snake-Tucannon,"6,000-7,000'",91,96,8.9,8.9,98.4,"1,095",2.3,NA,NA,15.1
22. Lower Yakima,"3,000-4,000'",3,2,0.1,0.1,2.2,"1,363",311.2,NA,NA,1.2
22. Lower Yakima,"4,000-5,000'",23,24,1.8,1.9,29.8,"13,178",127.1,4.5 ( 1 ),3.9 ( 1 ),3.3
22. Lower Yakima,"5,000-6,000'",41,44,4.2,4.7,63.3,"9,402",37.4,10.8 ( 1 ),11.0 ( 1 ),8.3
22. Lower Yakima,"6,000-7,000'",60,61,7.6,8.4,84.9,"4,175",9.4,NA,NA,12.6
23. Malheur,"5,000-6,000'",12,14,0.8,0.9,15.1,"40,734",857.7,2.6 ( 3 ),2.8 ( 3 ),1.2
23. Malheur,"6,000-7,000'",36,39,3.7,3.8,48.2,"21,174",104.2,NA,NA,4.1
23. Malheur,"7,000-8,000'",71,70,9.6,9.6,86.2,"14,000",27.3,NA,NA,5.5
24. Middle Humboldt,"6,000-7,000'",0,0,0,0,0.2,312,473.7,NA,NA,0.1
24. Middle Humboldt,"7,000-8,000'",11,11,0.6,0.6,5.8,"4,585",145.7,NA,NA,0.5
24. Middle Humboldt,"8,000-9,000'",36,38,2.8,3,28.2,"2,078",13,NA,NA,1.1
24. Middle Humboldt,"9,000-10,000'",40,48,3.2,3.8,27.2,116,0.6,NA,NA,1.4
25. Northern Big Smoky Valley,"7,000-8,000'",2,3,0.1,0.1,2.3,"1,761",318.1,NA,NA,0.2
25. Northern Big Smoky Valley,"8,000-9,000'",14,20,0.6,1.1,18.1,"8,653",154.3,NA,NA,1
25. Northern Big Smoky Valley,"9,000-10,000'",36,46,2.4,3.5,54.7,"13,363",72.5,NA,NA,2.6
25. Northern Big Smoky Valley,"10,000-11,000'",49,58,4,5.1,65.4,"6,748",24.7,NA,NA,3.2
25. Northern Big Smoky Valley,"11,000-12,000'",52,66,4.1,5.5,70.3,936,3.2,NA,NA,2.2
26. Northern Great Basin,"6,000-7,000'",1,1,0,0.1,0.9,"5,543","1,927.20",0.0 ( 1 ),0.0 ( 1 ),0.5
26. Northern Great Basin,"7,000-8,000'",17,21,1.2,1.5,18,"20,354",255.9,2.3 ( 1 ),2.7 ( 1 ),1.3
26. Northern Great Basin,"8,000-9,000'",50,53,5.1,5.6,59.6,"12,373",41.4,NA,NA,1.6
26. Northern Great Basin,"9,000-10,000'",37,40,4.3,4.5,51.7,93,0.4,NA,NA,3.4
27. Panhandle Basins,"3,000-4,000'",77,64,1.3,1.2,19.8,"45,208",706,1.5 ( 1 ),0.8 ( 1 ),2.6
27. Panhandle Basins,"4,000-5,000'",105,93,3.2,3.2,35.5,"86,397",508.9,20.2 ( 1 ),21.5 ( 1 ),8.7
27. Panhandle Basins,"5,000-6,000'",127,115,7.8,7.6,63.1,"140,626",345.4,NA,NA,16.3
27. Panhandle Basins,"6,000-7,000'",155,141,14,13.5,86.5,"59,092",82.3,21.4 ( 1 ),22.0 ( 1 ),22.9
27. Panhandle Basins,"7,000-8,000'",151,150,12.5,11.8,85.3,"1,273",2,NA,NA,21
28. Reese,"7,000-8,000'",3,4,0.1,0.1,2.1,"2,285",285.6,2.3 ( 1 ),3.0 ( 1 ),0.1
28. Reese,"8,000-9,000'",15,21,0.8,1.3,20.6,"10,725",152,3.0 ( 1 ),3.2 ( 1 ),0.7
28. Reese,"9,000-10,000'",34,44,2.4,3.5,51,"8,802",47,NA,NA,2.7
28. Reese,">10,000'",50,59,4.2,5.6,71.1,"3,651",12.3,NA,NA,3.7
29. Rock,"5,000-6,000'",0,0,0,0,0,0,592.8,NA,NA,0
29. Rock,"6,000-7,000'",1,1,0,0,0.3,338,210.5,NA,NA,0.1
29. Rock,"7,000-8,000'",18,18,1.4,1.5,15.1,"2,348",29.5,5.2 ( 1 ),5.5 ( 1 ),1.5
29. Rock,"8,000-9,000'",62,62,7,7.3,62.5,"1,054",2.7,NA,NA,5.6
30. Salmon Basin,"5,000-6,000'",37,41,1.8,1.9,30.4,"206,001","2,056.60",5.4 ( 1 ),6.9 ( 1 ),3
30. Salmon Basin,"6,000-7,000'",70,73,4.9,4.9,62,"934,837","3,572.20",10.6 ( 2 ),12.6 ( 2 ),7.4
30. Salmon Basin,"7,000-8,000'",89,89,7.9,7.9,81.2,"1,608,182","3,809.10",10.7 ( 2 ),11.6 ( 2 ),10.5
30. Salmon Basin,"8,000-9,000'",96,96,9.8,9.8,87.3,"1,010,179","1,935.60",11.8 ( 5 ),12.7 ( 5 ),11.2
30. Salmon Basin,"9,000-10,000'",105,103,11.9,11.9,86.7,"320,249",502.6,11.4 ( 1 ),12.2 ( 1 ),12.3
30. Salmon Basin,"10,000-11,000'",107,106,12.5,12.7,82.3,"48,237",71.3,NA,NA,9.8
30. Salmon Basin,"11,000-12,000'",106,103,13,13.1,74.2,"2,165",3.1,NA,NA,4.3
31. Silver,"5,000-6,000'",1,2,0,0.1,1.3,"1,587",440.7,NA,NA,0.3
31. Silver,"6,000-7,000'",9,24,0.8,2,24.5,382,3.6,NA,NA,1.4
32. Silvies,"4,000-5,000'",0,0,0,0,0.2,327,714.7,NA,NA,0.1
32. Silvies,"5,000-6,000'",7,8,0.4,0.5,8.5,"14,072",569.1,0.0 ( 1 ),0.0 ( 1 ),0.6
32. Silvies,"6,000-7,000'",21,24,1.8,2,28.4,"3,346",31.9,2.5 ( 1 ),3.6 ( 1 ),2.7
32. Silvies,"7,000-8,000'",85,85,12.3,12.5,86,"1,161",1.7,NA,NA,6
33. Southern Snake Basins,"5,000-6,000'",0,0,0,0,0,651,"8,155.90",0.2 ( 1 ),0.1 ( 1 ),0
33. Southern Snake Basins,"6,000-7,000'",5,5,0.3,0.3,3.3,"46,519","3,288.10",0.5 ( 4 ),0.7 ( 4 ),0.3
33. Southern Snake Basins,"7,000-8,000'",31,33,2.6,2.8,29.9,"136,161",905.4,1.7 ( 3 ),2.5 ( 3 ),1.6
33. Southern Snake Basins,"8,000-9,000'",55,58,5.9,6.4,64.5,"57,574",168.8,7.2 ( 3 ),8.0 ( 3 ),5.5
33. Southern Snake Basins,"9,000-10,000'",72,70,8.8,9.1,72.5,"16,106",33.1,NA,NA,8.6
33. Southern Snake Basins,"10,000-11,000'",86,84,10.6,11,65.9,739,1.3,NA,NA,13
34. Spokane,"3,000-4,000'",39,33,0.8,0.6,12.4,"55,982","1,667.20",1.8 ( 1 ),1.6 ( 1 ),1.7
34. Spokane,"4,000-5,000'",96,84,2.8,2.6,34.1,"141,986","1,010.00",4.8 ( 5 ),5.4 ( 5 ),5.5
34. Spokane,"5,000-6,000'",156,140,6.4,6.5,61.8,"144,684",418,9.3 ( 2 ),10.3 ( 2 ),11.5
34. Spokane,"6,000-7,000'",206,181,11.2,11.3,83.9,"28,654",47.4,NA,NA,18.1
34. Spokane,"7,000-8,000'",222,213,13.7,13.8,100,142,0.2,NA,NA,23.9
35. St. Mary,"4,000-5,000'",10,8,0.5,0.4,4.9,"3,902",184.7,1.6 ( 1 ),1.6 ( 1 ),0.9
35. St. Mary,"5,000-6,000'",56,47,2.9,2.7,24.6,"30,259",210.7,NA,NA,5.2
35. St. Mary,"6,000-7,000'",130,139,7.6,8.8,57.1,"72,456",154.2,NA,NA,14
35. St. Mary,"7,000-8,000'",157,172,11.2,12.9,74.3,"67,861",98.3,NA,NA,12.1
35. St. Mary,">8,000'",187,203,12.8,14.5,78.6,"15,698",20.3,NA,NA,10.1
36. Truckee,"5,000-6,000'",22,40,0.4,0.5,6.5,"19,212",688.2,NA,NA,1
36. Truckee,"6,000-7,000'",37,49,2.7,3.4,37.7,"87,219",484.5,7.2 ( 5 ),7.6 ( 5 ),4.3
36. Truckee,"7,000-8,000'",47,52,6,6.7,63.5,"69,802",195.9,9.2 ( 1 ),10.0 ( 1 ),7.7
36. Truckee,"8,000-9,000'",62,59,10.2,10.2,82.1,"32,526",59.9,14.4 ( 3 ),15.1 ( 3 ),13.1
36. Truckee,"9,000-10,000'",76,65,13.5,12.3,84.7,"9,303",14.2,NA,NA,17.4
36. Truckee,"10,000-11,000'",85,69,14.8,12.6,73.1,586,0.9,NA,NA,18.1
37. Umatilla-Walla Walla-Willow,"3,000-4,000'",1,1,0,0,0.3,549,892.5,0.0 ( 1 ),0.0 ( 1 ),0.1
37. Umatilla-Walla Walla-Willow,"4,000-5,000'",7,10,0.4,0.5,8.3,"12,547",472.7,2.7 ( 2 ),3.0 ( 2 ),1.3
37. Umatilla-Walla Walla-Willow,"5,000-6,000'",31,35,2.7,3.1,40.6,"11,537",69.1,6.2 ( 3 ),7.3 ( 3 ),5.2
38. Upper Humboldt,"5,000-6,000'",0,0,0,0,0.1,60,"2,395.90",NA,NA,0
38. Upper Humboldt,"6,000-7,000'",3,3,0.1,0.2,2.8,"16,175","1,944.70",1.3 ( 1 ),0.7 ( 1 ),0.2
38. Upper Humboldt,"7,000-8,000'",24,28,1.6,2.1,27.8,"48,425",436.8,1.9 ( 2 ),2.5 ( 2 ),1.5
38. Upper Humboldt,"8,000-9,000'",44,49,4.1,5,61.9,"40,526",150.5,3.8 ( 5 ),4.0 ( 5 ),3.4
38. Upper Humboldt,"9,000-10,000'",59,62,6.6,7.6,73.3,"35,277",87.2,NA,NA,4.1
38. Upper Humboldt,">10,000'",70,72,8.1,8.9,77.6,"9,866",20.8,NA,NA,5
39. Walker,"6,000-7,000'",2,4,0,0.1,10,"3,556",677,NA,NA,0.6
39. Walker,"7,000-8,000'",11,20,0.3,0.9,40.6,"30,222",618.8,6.9 ( 1 ),7.0 ( 1 ),1.9
39. Walker,"8,000-9,000'",31,43,1.8,3.1,71.3,"62,467",373.7,8.5 ( 2 ),8.8 ( 2 ),3.6
39. Walker,"9,000-10,000'",65,61,7.8,8.1,81.6,"80,593",186.6,13.6 ( 4 ),14.7 ( 4 ),10.2
39. Walker,"10,000-11,000'",76,65,11.1,10.6,79.1,"42,454",74.8,NA,NA,12.5
39. Walker,">11,000'",80,72,9.3,9.5,78.7,"6,053",12,NA,NA,8.9
40. West Central Basins,"4,000-5,000'",11,13,0.6,0.7,15.6,"62,650","1,578.50",1.0 ( 3 ),0.9 ( 3 ),0.8
40. West Central Basins,"5,000-6,000'",27,29,2.4,2.6,41.1,"235,326","1,710.20",5.3 ( 3 ),6.2 ( 3 ),3.2
40. West Central Basins,"6,000-7,000'",57,59,6.6,6.8,77.7,"459,532","1,262.20",9.5 ( 6 ),13.2 ( 7 ),8.4
40. West Central Basins,"7,000-8,000'",80,78,11,11.1,92.8,"480,673",814.3,14.9 ( 3 ),16.4 ( 3 ),14.4
40. West Central Basins,"8,000-9,000'",89,85,13.8,13.8,92.1,"216,266",293.5,NA,NA,17.7
40. West Central Basins,">9,000'",96,90,15.7,15.6,92.3,"36,052",43.4,NA,NA,19.8
