,,4/5/2026,4/12/2026,4/5/2026,4/12/2026,4/12/2026,4/12/2026,4/12/2026,4/5/2026,4/12/2026,4/12/2026
7. Eagle,"9,000-10,000'",7,4,0.7,0.4,10.2,"3,650",195.1,0.7 ( 1 ),0.0 ( 1 ),0.5
7. Eagle,"10,000-11,000'",21,15,2.3,1.6,27.5,"18,529",219,0.6 ( 1 ),0.0 ( 1 ),4.5
7. Eagle,"11,000-12,000'",41,31,6.8,5.1,60.7,"35,895",132,NA,NA,9.3
7. Eagle,"12,000-13,000'",43,34,8.7,6.9,60.7,"12,231",33,NA,NA,8
7. Eagle,"13,000-14,000'",49,41,9.6,8.1,49.2,788,1.8,NA,NA,6.7
8. Gila,"6,000-7,000'",0,NA,0,0,0,0,"1,911.00",NA,NA,0
8. Gila,"7,000-8,000'",0,0,0,0,0,0,"2,107.40",0.0 ( 1 ),0.0 ( 1 ),0
8. Gila,"8,000-9,000'",0,0,0,0,0,0,791.6,0.0 ( 4 ),0.0 ( 4 ),0
8. Gila,"9,000-10,000'",0,0,0,0,0,0,105.5,NA,NA,0
8. Gila,"10,000-11,000'",2,0,0,0,0,0,10.7,NA,NA,0
9. Gunnison§,"7,000-8,000'",0,0,0,0,0,0,"1,038.70",NA,NA,0
9. Gunnison§,"8,000-9,000'",1,0,0,0,0.7,"1,486","1,716.10",1.4 ( 1 ),0.0 ( 1 ),0
9. Gunnison§,"9,000-10,000'",8,8,0.6,0.5,13.3,"40,715","1,555.90",4.7 ( 4 ),3.4 ( 4 ),0.3
9. Gunnison§,"10,000-11,000'",18,18,1.7,1.6,27,"104,894","1,228.40",2.4 ( 3 ),1.3 ( 3 ),1.5
9. Gunnison§,"11,000-12,000'",28,25,3.8,3.5,46.9,"117,474",630,0.8 ( 3 ),0.1 ( 3 ),3.4
9. Gunnison§,"12,000-13,000'",36,32,6.3,5.8,59.3,"83,269",270.9,NA,NA,4.1
9. Gunnison§,"13,000-14,000'",40,36,7.3,6.6,58,"6,976",19.7,NA,NA,3
10. Little Colorado,"6,000-7,000'",0,0,0,0,0,0,"9,987.30",NA,NA,0
10. Little Colorado,"7,000-8,000'",0,0,0,0,0,0,"5,643.60",0.0 ( 3 ),0.0 ( 3 ),0
10. Little Colorado,"8,000-9,000'",0,0,0,0,0,0,604.3,0.0 ( 2 ),0.0 ( 2 ),0
10. Little Colorado,"9,000-10,000'",0,0,0,0,0,0,144.2,0.0 ( 1 ),0.0 ( 1 ),0
10. Little Colorado,"10,000-11,000'",6,4,0.3,0.2,5.6,164,14.3,2.3 ( 1 ),0.8 ( 1 ),2.5
10. Little Colorado,">11,000'",30,19,2.9,1.8,33.8,415,4.3,NA,NA,9.1
11. Lower Colorado Mainstream,"5,000-6,000'",0,0,0,0,0,0,"5,707.90",NA,NA,0
11. Lower Colorado Mainstream,"6,000-7,000'",0,0,0,0,0,0,"3,486.30",NA,NA,0
11. Lower Colorado Mainstream,"7,000-8,000'",0,0,0,0,0,0,879.5,0.0 ( 1 ),0.0 ( 1 ),0
11. Lower Colorado Mainstream,"8,000-9,000'",0,0,0,0,0.2,84,541,0.0 ( 1 ),0.0 ( 1 ),0
11. Lower Colorado Mainstream,"9,000-10,000'",7,3,0.5,0.2,7.6,837,81,2.8 ( 2 ),0.2 ( 2 ),0.1
11. Lower Colorado Mainstream,"10,000-11,000'",19,12,1.5,1,24.7,84,1.6,NA,NA,2
12. Lower Green§,"7,000-8,000'",0,0,0,0,0,0,"2,289.00",0.1 ( 2 ),0.1 ( 2 ),0
12. Lower Green§,"8,000-9,000'",3,2,0.2,0.1,2.3,"8,023","1,779.70",0.1 ( 8 ),0.0 ( 9 ),0
12. Lower Green§,"9,000-10,000'",17,14,2.1,1.5,27.6,"71,018",889,0.9 ( 8 ),0.1 ( 8 ),0.9
12. Lower Green§,"10,000-11,000'",34,32,5.6,4.9,69.8,"133,632",509.3,8.2 ( 5 ),6.1 ( 5 ),5.5
12. Lower Green§,"11,000-12,000'",38,34,6.5,5.6,66,"60,728",201.6,NA,NA,6.8
12. Lower Green§,">12,000'",43,36,7.7,6.4,66.7,"8,620",25.2,NA,NA,5.9
13. Lower Rio Grande,"8,000-9,000'",0,0,0,0,0,0,"1,490.30",0.0 ( 3 ),0.0 ( 3 ),0
13. Lower Rio Grande,"9,000-10,000'",0,0,0,0,0,0,257.5,0.0 ( 1 ),0.1 ( 1 ),0
13. Lower Rio Grande,"10,000-11,000'",0,0,0,0,0.2,22,45.8,0.8 ( 2 ),0.2 ( 2 ),0
13. Lower Rio Grande,"11,000-12,000'",3,4,0.3,0.4,5.7,64,3.2,NA,NA,0.8
14. Lower Sevier,"6,000-7,000'",0,0,0,0,0,0,504.3,0.8 ( 1 ),0.0 ( 1 ),0
14. Lower Sevier,"7,000-8,000'",0,0,0,0,0,0,256.2,0.0 ( 2 ),0.0 ( 2 ),0
14. Lower Sevier,"8,000-9,000'",4,1,0.3,0,1.2,194,114.1,NA,NA,0
14. Lower Sevier,"9,000-10,000'",21,8,2.4,0.8,20.2,"1,430",31.8,1.0 ( 1 ),0.0 ( 1 ),0
15. Pecos,"9,000-10,000'",0,0,0,0,0,0,193.4,NA,NA,0
15. Pecos,"10,000-11,000'",1,0,0,0,0.3,41,94.9,0.0 ( 1 ),0.0 ( 1 ),0
15. Pecos,"11,000-12,000'",10,6,1,0.5,11.3,"1,172",42.7,0.4 ( 1 ),0.1 ( 1 ),0.9
15. Pecos,"12,000-13,000'",28,21,3.9,2.9,39.1,179,1.2,NA,NA,1.7
16. Provo-Utah Lake-Jordan,"5,000-6,000'",0,0,0,0,0,0,683.2,NA,NA,0
16. Provo-Utah Lake-Jordan,"6,000-7,000'",0,0,0,0,0,23,711.3,0.0 ( 1 ),0.0 ( 1 ),0
16. Provo-Utah Lake-Jordan,"7,000-8,000'",0,0,0,0,0.5,581,653.4,0.0 ( 3 ),0.0 ( 3 ),0.1
16. Provo-Utah Lake-Jordan,"8,000-9,000'",12,11,1.5,1.2,27.7,"24,886",390.1,2.4 ( 9 ),0.5 ( 9 ),1.2
16. Provo-Utah Lake-Jordan,"9,000-10,000'",30,30,5.8,5.3,77.4,"59,476",209,12.3 ( 5 ),10.1 ( 5 ),5.1
16. Provo-Utah Lake-Jordan,"10,000-11,000'",35,39,8.2,8.4,73.9,"20,750",46,NA,NA,8.5
16. Provo-Utah Lake-Jordan,"11,000-12,000'",32,34,7,7.1,58.6,440,1.2,NA,NA,4.1
17. Rio Chama-Upper Rio Grande,"7,000-8,000'",0,0,0,0,0,0,"2,440.90",NA,NA,0
17. Rio Chama-Upper Rio Grande,"8,000-9,000'",0,0,0,0,0,0,"1,222.80",0.0 ( 2 ),0.0 ( 2 ),0
17. Rio Chama-Upper Rio Grande,"9,000-10,000'",0,1,0,0,0.6,759,848.3,0.0 ( 5 ),0.1 ( 5 ),0
17. Rio Chama-Upper Rio Grande,"10,000-11,000'",7,8,0.5,0.5,14.7,"14,041",532.9,0.6 ( 4 ),0.1 ( 3 ),0.7
17. Rio Chama-Upper Rio Grande,"11,000-12,000'",10,9,0.9,0.8,17,"6,748",154.6,7.8 ( 1 ),8.3 ( 1 ),3.5
17. Rio Chama-Upper Rio Grande,"12,000-13,000'",20,18,2.6,2.4,37.4,"3,600",28.4,NA,NA,5
18. Rio Grande Headwaters,"7,000-8,000'",0,0,0,0,0,0,"2,682.20",NA,NA,0
18. Rio Grande Headwaters,"8,000-9,000'",0,0,0,0,0,0,"1,420.70",NA,NA,0
18. Rio Grande Headwaters,"9,000-10,000'",1,1,0,0,0.4,779,"1,270.60",0.1 ( 3 ),0.1 ( 3 ),0
18. Rio Grande Headwaters,"10,000-11,000'",6,6,0.4,0.3,9.4,"20,778","1,141.30",0.8 ( 8 ),0.3 ( 8 ),0.4
18. Rio Grande Headwaters,"11,000-12,000'",20,18,2,2,33.2,"91,029",839.3,2.7 ( 4 ),2.0 ( 4 ),1.3
18. Rio Grande Headwaters,"12,000-13,000'",31,27,3.5,4,45.3,"52,307",248.2,NA,NA,2
18. Rio Grande Headwaters,"13,000-14,000'",28,27,3.3,3.9,37.8,"2,304",11.1,NA,NA,1.9
19. Roaring Fork§,"7,000-8,000'",0,0,0,0,0,0,196.1,NA,NA,0
19. Roaring Fork§,"8,000-9,000'",1,0,0.1,0,1,322,262,0.1 ( 1 ),0.0 ( 1 ),0
19. Roaring Fork§,"9,000-10,000'",11,7,1,0.6,17,"8,363",267.9,1.9 ( 2 ),0.1 ( 2 ),1.2
19. Roaring Fork§,"10,000-11,000'",24,21,2.8,2.5,45.9,"34,412",263.2,8.2 ( 4 ),6.6 ( 4 ),6.1
19. Roaring Fork§,"11,000-12,000'",38,35,6.5,5.8,75.9,"77,302",251.7,NA,NA,9.8
19. Roaring Fork§,"12,000-13,000'",41,39,7.8,7.3,73.4,"43,917",113.1,NA,NA,8.6
19. Roaring Fork§,"13,000-14,000'",43,46,8,8.5,70.2,"2,833",6.3,NA,NA,6.2
20. Salt,"6,000-7,000'",0,0,0,0,0,0,"1,239.40",NA,NA,0
20. Salt,"7,000-8,000'",0,0,0,0,0,0,514.8,0.0 ( 3 ),0.0 ( 3 ),0
20. Salt,"8,000-9,000'",0,0,0,0,0,0,404,0.0 ( 2 ),0.0 ( 2 ),0
20. Salt,"9,000-10,000'",0,0,0,0,0,0,171,0.0 ( 2 ),0.0 ( 2 ),0
20. Salt,">10,000'",2,1,0.2,0,1.6,81,31.5,NA,NA,0
21. San Juan**,"7,000-8,000'",0,0,0,0,0,0,"3,769.40",NA,NA,0
21. San Juan**,"8,000-9,000'",0,0,0,0,0,10,"1,062.20",0.1 ( 2 ),0.1 ( 2 ),0
21. San Juan**,"9,000-10,000'",1,1,0.1,0.1,2.7,"1,819",572.5,0.2 ( 4 ),0.0 ( 4 ),0.1
21. San Juan**,"10,000-11,000'",12,12,1.2,1.2,30.4,"29,804",449.3,3.5 ( 7 ),2.1 ( 7 ),1.6
21. San Juan**,"11,000-12,000'",32,29,4.9,4.3,66.9,"89,131",390,7.1 ( 3 ),6.5 ( 3 ),4.7
21. San Juan**,"12,000-13,000'",39,36,7.2,6.2,70.9,"58,089",175.1,NA,NA,5.7
21. San Juan**,"13,000-14,000'",45,44,8.8,8.1,72.6,"3,060",7.1,NA,NA,4.3
22. San Pitch,"5,000-6,000'",0,0,0,0,0,0,273.8,NA,NA,0
22. San Pitch,"6,000-7,000'",0,0,0,0,0,0,213.6,NA,NA,0
22. San Pitch,"7,000-8,000'",0,0,0,0,0,0,143.1,NA,NA,0
22. San Pitch,"8,000-9,000'",7,3,0.6,0.2,5,"1,441",117.4,0.2 ( 4 ),0.0 ( 4 ),0
22. San Pitch,"9,000-10,000'",30,22,4.3,3,53.1,"12,140",76.5,1.8 ( 1 ),0.0 ( 1 ),0
22. San Pitch,"10,000-11,000'",33,32,6.2,5.7,57.7,"10,689",34.9,3.2 ( 1 ),0.0 ( 1 ),0.5
23. South Platte§,"7,000-8,000'",0,0,0,0,0,0,"1,420.90",NA,NA,0
23. South Platte§,"8,000-9,000'",0,0,0,0,0,11,"1,477.20",0.9 ( 3 ),0.2 ( 3 ),0
23. South Platte§,"9,000-10,000'",5,3,0.1,0.1,1.6,"5,060","1,441.70",5.5 ( 6 ),4.5 ( 6 ),0.3
23. South Platte§,"10,000-11,000'",18,16,1.5,1.2,19,"45,583",686.3,5.0 ( 8 ),3.9 ( 8 ),2.7
23. South Platte§,"11,000-12,000'",28,24,3,2.4,37.5,"57,926",444.3,6.3 ( 4 ),5.2 ( 4 ),3.9
23. South Platte§,"12,000-13,000'",34,29,4,3.3,43.2,"26,427",149.1,NA,NA,5.5
23. South Platte§,">13,000'",35,29,4.8,3.9,39.1,"4,665",22.4,NA,NA,5
24. Southwestern Utah,"6,000-7,000'",0,0,0,0,0,0,975.6,0.0 ( 2 ),0.0 ( 2 ),0
24. Southwestern Utah,"7,000-8,000'",0,0,0,0,0,0,265.8,0.0 ( 1 ),0.0 ( 1 ),0
24. Southwestern Utah,"8,000-9,000'",0,0,0,0,0.1,17,134.1,0.0 ( 2 ),0.0 ( 2 ),0
24. Southwestern Utah,"9,000-10,000'",12,2,0.9,0.2,5.3,586,60.4,NA,NA,0
24. Southwestern Utah,">10,000'",40,24,4.4,2.6,55.9,"1,524",11,5.4 ( 1 ),1.0 ( 1 ),1.3
25. Toole Valley-Vernon Creek,"5,000-6,000'",0,0,0,0,0,0,559,NA,NA,0
25. Toole Valley-Vernon Creek,"6,000-7,000'",0,0,0,0,0,0,185.4,0.0 ( 1 ),0.0 ( 1 ),0
25. Toole Valley-Vernon Creek,"7,000-8,000'",0,0,0,0,0,28,104.6,0.0 ( 1 ),0.0 ( 1 ),0
25. Toole Valley-Vernon Creek,"8,000-9,000'",9,6,1,0.6,11,"1,247",41.6,0.0 ( 1 ),0.0 ( 1 ),0.4
25. Toole Valley-Vernon Creek,">9,000'",38,29,6.4,4.6,47.2,"2,844",11.5,4.8 ( 1 ),1.2 ( 1 ),3.1
26. Upper Arkansas,"7,000-8,000'",0,0,0,0,0,0,"1,757.80",NA,NA,0
26. Upper Arkansas,"8,000-9,000'",0,0,0,0,0,0,"1,500.90",NA,NA,0
26. Upper Arkansas,"9,000-10,000'",0,0,0,0,0,53,"1,320.60",0.0 ( 1 ),0.0 ( 1 ),0
26. Upper Arkansas,"10,000-11,000'",4,3,0.2,0.1,3,"4,121",587.6,0.7 ( 3 ),0.1 ( 3 ),0.3
26. Upper Arkansas,"11,000-12,000'",24,19,2.9,2.2,32.6,"50,046",432.6,2.4 ( 2 ),2.0 ( 2 ),2.3
26. Upper Arkansas,"12,000-13,000'",34,28,5.3,4.3,46.5,"58,266",252.1,NA,NA,3.3
26. Upper Arkansas,">13,000'",36,31,6.2,5.2,45.7,"11,327",40.6,NA,NA,3.5
27. Upper Colorado-Dirty Devil,"7,000-8,000'",0,0,0,0,0,0,"1,119.20",NA,NA,0
27. Upper Colorado-Dirty Devil,"8,000-9,000'",0,0,0,0,0,0,790.4,0.0 ( 2 ),0.0 ( 2 ),0
27. Upper Colorado-Dirty Devil,"9,000-10,000'",1,1,0.1,0,1.1,"1,131",428,0.0 ( 4 ),0.0 ( 4 ),0.1
27. Upper Colorado-Dirty Devil,"10,000-11,000'",16,7,1.6,0.7,12.6,"7,510",213.3,9.6 ( 1 ),7.5 ( 1 ),3.8
27. Upper Colorado-Dirty Devil,"11,000-12,000'",44,23,5.4,2.8,39,"8,479",57.1,NA,NA,7.9
28. Upper Colorado-Dolores§,"7,000-8,000'",0,0,0,0,0,0,"1,427.70",NA,NA,0
28. Upper Colorado-Dolores§,"8,000-9,000'",0,0,0,0,0,9,"1,083.70",0.0 ( 1 ),0.0 ( 1 ),0
28. Upper Colorado-Dolores§,"9,000-10,000'",3,3,0.2,0.2,6.7,"4,883",499.1,0.3 ( 3 ),0.0 ( 3 ),0
28. Upper Colorado-Dolores§,"10,000-11,000'",16,15,1.5,1.3,33.9,"18,861",278.1,2.6 ( 4 ),1.0 ( 4 ),2.5
28. Upper Colorado-Dolores§,"11,000-12,000'",32,27,4.5,3.8,60.3,"25,018",123.5,13.4 ( 1 ),13.5 ( 1 ),8.5
28. Upper Colorado-Dolores§,"12,000-13,000'",39,35,7.5,6.8,68.7,"13,640",37.8,NA,NA,8.3
28. Upper Colorado-Dolores§,"13,000-14,000'",44,42,8.2,7.8,73.3,"1,407",3.4,NA,NA,7
29. Upper Sevier,"6,000-7,000'",0,0,0,0,0,0,843.9,NA,NA,0
29. Upper Sevier,"7,000-8,000'",0,0,0,0,0,0,"1,292.30",0.0 ( 2 ),0.0 ( 2 ),0
29. Upper Sevier,"8,000-9,000'",0,0,0,0,0.1,81,935.6,0.0 ( 5 ),0.0 ( 5 ),0
29. Upper Sevier,"9,000-10,000'",7,2,0.6,0.2,5.1,"5,242",526.7,2.5 ( 8 ),2.1 ( 8 ),0.2
29. Upper Sevier,"10,000-11,000'",26,14,3,1.5,26.4,"12,698",159.2,NA,0.0 ( 1 ),1.9
29. Upper Sevier,"11,000-12,000'",41,32,6.5,5.1,44.6,"2,708",10,NA,NA,6.4
30. Verde,"6,000-7,000'",0,0,0,0,0,0,"1,302.50",0.0 ( 1 ),0.0 ( 1 ),0
30. Verde,"7,000-8,000'",0,0,0,0,0,0,495.6,0.0 ( 6 ),0.0 ( 6 ),0
30. Verde,"8,000-9,000'",0,0,0,0,0,0,19.4,NA,NA,0
30. Verde,"9,000-10,000'",0,0,0,0,0,0,2,NA,NA,0
30. Verde,">10,000'",8,4,0.6,0.3,3.6,19,1.2,NA,NA,5.6
31. Weber-Ogden§,"5,000-6,000'",0,0,0,0,0,0,288.1,NA,NA,0
31. Weber-Ogden§,"6,000-7,000'",0,0,0,0,0.1,67,713.6,0.0 ( 2 ),0.0 ( 2 ),0
31. Weber-Ogden§,"7,000-8,000'",3,3,0.2,0.2,5.4,"6,044",677.5,1.5 ( 8 ),0.9 ( 8 ),0.1
31. Weber-Ogden§,"8,000-9,000'",21,20,2.8,2.4,53,"29,596",235.3,5.3 ( 5 ),3.3 ( 5 ),1.9
31. Weber-Ogden§,"9,000-10,000'",35,34,6,5.6,86,"29,636",99,11.2 ( 2 ),9.8 ( 2 ),8.9
31. Weber-Ogden§,">10,000'",40,40,8.8,8.3,85.4,"14,686",33,NA,NA,12.1
32. White-Yampa§,"7,000-8,000'",0,0,0,0,0,45,"3,361.90",0.8 ( 1 ),0.0 ( 1 ),0
32. White-Yampa§,"8,000-9,000'",9,4,0.8,0.4,11,"27,836","1,449.70",2.2 ( 6 ),0.2 ( 6 ),0.4
32. White-Yampa§,"9,000-10,000'",33,21,5.1,3.2,52,"121,018",706.6,6.5 ( 7 ),4.6 ( 7 ),4.3
32. White-Yampa§,"10,000-11,000'",43,35,8.5,6.7,73.7,"126,925",354.1,12.0 ( 1 ),11.1 ( 1 ),12
32. White-Yampa§,">11,000'",45,39,9.6,8.1,79.7,"34,857",80.2,10.9 ( 1 ),10.1 ( 1 ),11.8
33. Animas,"7,000-8,000'",0,0,0,0,0,0,161.3,NA,NA,0
33. Animas,"8,000-9,000'",0,0,0,0,0.1,4,135.9,0.1 ( 1 ),0.2 ( 1 ),0
33. Animas,"9,000-10,000'",1,0,0,0,1.5,233,178.9,NA,NA,0
33. Animas,"10,000-11,000'",10,10,1,0.9,25.9,"8,935",178.4,2.0 ( 3 ),0.4 ( 3 ),1.6
33. Animas,"11,000-12,000'",32,28,4.9,4.1,66.7,"33,247",151.1,5.5 ( 2 ),4.8 ( 2 ),6.2
33. Animas,"12,000-13,000'",39,36,7.3,6.3,71.7,"37,316",110.7,NA,NA,6.9
33. Animas,"13,000-14,000'",45,44,8.9,8.2,73.3,"2,748",6.3,NA,NA,4.6
