,,4/20/2025,4/27/2025,4/20/2025,4/27/2025,4/27/2025,4/27/2025,4/27/2025,4/20/2025,4/27/2025
10. Little Colorado,"6,000-7,000'",113,0,0,0,0,0,"9,987",NA,NA
,"7,000-8,000'",104,28,0,0,0,25,"5,626",0.7 ( 2 ),0.1 ( 2 )
,"8,000-9,000'",129,29,0.1,0,0.2,125,600,1.6 ( 1 ),0.2 ( 1 )
,"9,000-10,000'",39,12,0.3,0,0.6,141,147,4.0 ( 2 ),1.4 ( 2 )
,"10,000-11,000'",55,29,2.3,0.7,18.1,571,16,NA,NA
,">11,000'",56,40,6.3,3.3,67.9,683,4,NA,NA
11. Lower Colorado Mainstream,"5,000-6,000'",0,0,0,0,0,0,"5,722",NA,NA
,"6,000-7,000'",33,0,0,0,0,0,"3,476",NA,NA
,"7,000-8,000'",25,4,0,0,0.3,63,872,0.0 ( 1 ),0.0 ( 1 )
,"8,000-9,000'",33,7,0.4,0,1.9,580,542,0.1 ( 1 ),0.0 ( 1 )
,"9,000-10,000'",48,19,1.9,0.2,8.3,985,81,4.0 ( 2 ),1.2 ( 2 )
,"10,000-11,000'",47,33,2.8,1.3,32.2,90,1,NA,NA
12. Lower Green§,"7,000-8,000'",84,16,0.3,0,0.3,"1,761","2,253",0.3 ( 1 ),0.3 ( 1 )
,"8,000-9,000'",83,39,2.5,0.7,10.3,"62,315","1,766",3.0 ( 10 ),0.6 ( 10 )
,"9,000-10,000'",80,55,7.5,3.8,46.8,"180,786",899,8.6 ( 8 ),5.1 ( 8 )
,"10,000-11,000'",80,65,12.1,8.6,85.8,"229,963",503,13.0 ( 5 ),11.8 ( 5 )
,"11,000-12,000'",82,69,14,10.7,87.7,"113,717",199,NA,NA
,">12,000'",79,65,14.7,11.5,88.2,"16,791",27,NA,NA
13. Lower Rio Grande,"8,000-9,000'",2,0,0,0,0,0,"1,497",0.2 ( 3 ),0.0 ( 3 )
,"9,000-10,000'",24,1,0.1,0,0,4,248,0.8 ( 1 ),0.0 ( 1 )
,"10,000-11,000'",66,0,1.5,0,0,0,47,0.5 ( 1 ),0.0 ( 1 )
,"11,000-12,000'",47,12,2.1,0.2,4.5,34,3,0.1 ( 1 ),0.0 ( 1 )
14. Lower Sevier,"6,000-7,000'",>300†,51,0.1,0,0.1,20,500,16.6 ( 1 ),12.1 ( 1 )
,"7,000-8,000'",146,50,1,0.1,2.3,"1,212",252,1.7 ( 2 ),0.0 ( 2 )
,"8,000-9,000'",90,37,3.2,0.7,12.8,"4,027",113,NA,NA
,"9,000-10,000'",73,53,7.1,3.6,57.9,"6,218",32,13.1 ( 1 ),9.0 ( 1 )
15. Pecos,"9,000-10,000'",11,0,0,0,0,0,195,NA,NA
,"10,000-11,000'",64,1,0.9,0,0,11,96,0.4 ( 2 ),0.2 ( 2 )
,"11,000-12,000'",65,11,3.5,0.3,5.1,583,38,NA,NA
,"12,000-13,000'",58,45,6.1,2.6,40,304,2,NA,NA
16. Provo-Utah Lake-Jordan§,"5,000-6,000'",29,0,0,0,0.1,0,678,NA,NA
,"6,000-7,000'",114,46,0.2,0,0.6,924,702,NA,NA
,"7,000-8,000'",108,58,2.6,0.6,11.3,"22,156",656,8.3 ( 5 ),3.4 ( 4 )
,"8,000-9,000'",87,66,7.8,3.9,51,"82,451",394,18.3 ( 8 ),13.6 ( 8 )
,"9,000-10,000'",77,61,13.5,9.3,85.8,"100,711",202,22.5 ( 4 ),19.3 ( 4 )
,"10,000-11,000'",73,57,16.6,12.4,89.1,"30,988",47,NA,NA
,"11,000-12,000'",70,55,15.2,11.6,89.1,775,1,NA,NA
17. Rio Chama-Upper Rio Grande,"7,000-8,000'",0,0,0,0,0,0,"2,421",NA,NA
,"8,000-9,000'",9,0,0,0,0,1,"1,222",0.5 ( 2 ),0.1 ( 2 )
,"9,000-10,000'",38,2,0.5,0,0.2,323,844,0.6 ( 4 ),0.2 ( 4 )
,"10,000-11,000'",51,13,2.1,0.2,4.8,"6,888",532,2.5 ( 5 ),0.7 ( 5 )
,"11,000-12,000'",48,26,3.4,1,15.4,"8,856",161,8.4 ( 1 ),7.2 ( 1 )
,"12,000-13,000'",59,50,6.7,3,43.6,"4,146",26,NA,NA
18. Rio Grande Headwaters,"7,000-8,000'",0,0,0,0,0,0,"2,671",NA,NA
,"8,000-9,000'",66,0,0,0,0,0,"1,418",NA,NA
,"9,000-10,000'",69,4,0.9,0,0.1,445,"1,262",0.6 ( 3 ),0.1 ( 3 )
,"10,000-11,000'",71,24,3.5,0.5,7.5,"28,352","1,149",1.4 ( 5 ),0.1 ( 5 )
,"11,000-12,000'",70,53,7.2,3.9,48.7,"176,414",839,6.7 ( 5 ),5.1 ( 5 )
,"12,000-13,000'",65,56,9.2,6.8,78.2,"88,497",244,NA,NA
,"13,000-14,000'",63,56,9,6.9,77.9,"4,459",12,NA,NA
19. Roaring Fork§,"7,000-8,000'",59,6,0.1,0,0,14,197,NA,NA
,"8,000-9,000'",91,16,1.5,0.1,1.8,"1,473",259,0.1 ( 1 ),0.0 ( 1 )
,"9,000-10,000'",77,45,5.2,1.6,20.5,"23,468",269,7.7 ( 2 ),3.6 ( 2 )
,"10,000-11,000'",69,59,11.4,6.5,50.8,"91,608",266,16.2 ( 4 ),14.0 ( 4 )
,"11,000-12,000'",76,66,17.2,14.2,86.3,"192,529",254,NA,NA
,"12,000-13,000'",77,65,19.1,16.3,95.2,"94,576",109,NA,NA
,"13,000-14,000'",77,63,17.8,14.8,93.7,"5,020",6,NA,NA
20. Salt,"6,000-7,000'",0,0,0,0,0,0,"1,253",NA,NA
,"7,000-8,000'",6,0,0,0,0,0,510,0.2 ( 3 ),0.0 ( 3 )
,"8,000-9,000'",6,0,0,0,0,0,400,0.0 ( 2 ),0.0 ( 2 )
,"9,000-10,000'",17,0,0.1,0,0,0,166,0.0 ( 2 ),0.0 ( 2 )
,">10,000'",35,0,0.9,0,0,0,31,NA,NA
21. San Juan,"7,000-8,000'",2,2,0,0,0,1,"3,746",NA,NA
,"8,000-9,000'",21,1,0.1,0,0.1,82,"1,064",0.1 ( 2 ),0.1 ( 2 )
,"9,000-10,000'",57,11,1.7,0.1,2.7,"3,218",581,0.3 ( 4 ),0.0 ( 4 )
,"10,000-11,000'",64,35,5.3,1.5,25.6,"35,924",438,8.2 ( 8 ),5.0 ( 8 )
,"11,000-12,000'",67,51,9.9,6,69.9,"128,520",399,15.3 ( 2 ),12.3 ( 2 )
,"12,000-13,000'",67,53,12.5,9.3,89.6,"84,812",172,NA,NA
,"13,000-14,000'",64,50,13.5,10,89.3,"3,826",7,NA,NA
22. San Pitch,"5,000-6,000'",0,0,0,0,0,0,269,NA,NA
,"6,000-7,000'",82,43,0,0,0,10,217,NA,NA
,"7,000-8,000'",110,52,0.9,0.1,3.1,"1,031",141,NA,NA
,"8,000-9,000'",78,51,4.7,2,32.1,"12,610",118,6.1 ( 4 ),2.2 ( 4 )
,"9,000-10,000'",76,55,10.8,6.6,76.7,"27,045",77,17.0 ( 1 ),13.5 ( 1 )
,"10,000-11,000'",78,54,15.4,10.2,94.5,"19,207",35,18.2 ( 1 ),15.2 ( 1 )
23. South Platte§,"7,000-8,000'",2,0,0,0,0,0,"1,416",NA,NA
,"8,000-9,000'",80,9,0.3,0,0.2,853,"1,466",3.1 ( 3 ),1.9 ( 3 )
,"9,000-10,000'",77,50,1.1,0.5,6.6,"37,271","1,435",13.0 ( 6 ),12.6 ( 5 )
,"10,000-11,000'",68,51,6.5,4.1,32.5,"150,041",686,13.3 ( 7 ),12.5 ( 7 )
,"11,000-12,000'",76,63,11.5,7.5,58.2,"175,719",439,14.5 ( 5 ),14.0 ( 5 )
,"12,000-13,000'",82,71,11.1,8.1,78.2,"67,228",156,NA,NA
,">13,000'",82,71,9.7,7.6,86.4,"8,643",21,NA,NA
24. Southwestern Utah,"6,000-7,000'",3,0,0,0,0,0,965,0.0 ( 2 ),0.0 ( 2 )
,"7,000-8,000'",23,2,0,0,0,7,275,0.0 ( 1 ),0.0 ( 1 )
,"8,000-9,000'",51,4,0.7,0,1.2,125,130,0.2 ( 2 ),0.0 ( 2 )
,"9,000-10,000'",66,16,3.5,0.4,9.5,"1,167",60,NA,NA
,">10,000'",72,48,7.2,3.3,53,"1,876",11,10.2 ( 1 ),5.5 ( 1 )
25. Toole Valley-Vernon Creek,"5,000-6,000'",54,,0,0,0,0,555,NA,NA
,"6,000-7,000'",175,170,0.1,0,0.8,145,191,0.0 ( 1 ),0.0 ( 1 )
,"7,000-8,000'",108,106,1.5,0.5,10.4,"2,596",107,0.0 ( 1 ),0.0 ( 1 )
,"8,000-9,000'",96,85,6.4,2.9,32.7,"6,332",42,15.7 ( 2 ),10.4 ( 2 )
,">9,000'",89,86,13,7,50.6,"4,430",12,NA,NA
26. Upper Arkansas,"7,000-8,000'",44,0,0,0,0,0,"1,755",NA,NA
,"8,000-9,000'",35,1,0,0,0,1,"1,501",NA,NA
,"9,000-10,000'",85,11,0.6,0,0.2,852,"1,312",1.0 ( 1 ),0.4 ( 1 )
,"10,000-11,000'",70,34,3.1,0.7,9.2,"21,189",586,3.9 ( 4 ),1.9 ( 4 )
,"11,000-12,000'",70,59,8.3,5.4,50.2,"125,311",433,9.0 ( 1 ),6.3 ( 1 )
,"12,000-13,000'",73,65,12,9.3,78,"123,414",248,NA,NA
,">13,000'",74,64,13.4,10.2,82.8,"21,764",40,NA,NA
27. Upper Colorado-Dirty Devil,"7,000-8,000'",23,16,0,0,0,39,"1,116",NA,NA
,"8,000-9,000'",56,25,0.2,0,0.9,"1,232",785,0.0 ( 2 ),0.0 ( 2 )
,"9,000-10,000'",64,24,2.2,0.5,8.2,"10,322",428,3.1 ( 5 ),0.3 ( 5 )
,"10,000-11,000'",61,31,4.7,2,29.2,"22,578",209,NA,NA
,"11,000-12,000'",69,51,7.6,4.3,67.6,"13,327",58,NA,NA
28. Upper Colorado-Dolores§,"7,000-8,000'",5,5,0,0,0,7,"1,409",NA,NA
,"8,000-9,000'",30,9,0.2,0,0.5,655,"1,082",0.0 ( 1 ),0.0 ( 1 )
,"9,000-10,000'",66,16,2.3,0.2,4.3,"5,024",500,0.6 ( 3 ),0.0 ( 3 )
,"10,000-11,000'",61,37,6.2,2.1,29.7,"31,365",280,8.8 ( 3 ),4.6 ( 3 )
,"11,000-12,000'",59,44,10.7,6.5,70.5,"42,177",121,17.2 ( 1 ),16.8 ( 1 )
,"12,000-13,000'",65,51,13.6,10.3,93.2,"20,776",38,NA,NA
,"13,000-14,000'",67,52,15,11.6,95.6,"2,267",4,NA,NA
29. Upper Sevier,"6,000-7,000'",>300†,>300†,0,0,0.1,21,831,NA,NA
,"7,000-8,000'",138,35,0.2,0,0.3,547,"1,307",0.9 ( 2 ),0.0 ( 2 )
,"8,000-9,000'",64,22,0.9,0.1,3.1,"6,525",928,2.0 ( 4 ),0.3 ( 4 )
,"9,000-10,000'",66,25,3.2,0.9,15.5,"24,780",521,6.6 ( 9 ),4.5 ( 9 )
,"10,000-11,000'",68,42,7.1,3.5,48.3,"30,435",161,1.0 ( 1 ),0.1 ( 1 )
,"11,000-12,000'",69,52,12,7.8,84.1,"3,885",9,NA,NA
30. Verde,"6,000-7,000'",>300†,>300†,0,0,0,3,"1,299",0.6 ( 1 ),0.4 ( 1 )
,"7,000-8,000'",>300†,274,0.1,0,0.3,56,496,0.3 ( 6 ),0.1 ( 6 )
,"8,000-9,000'",227,51,1.5,0.1,3.6,57,18,NA,NA
,"9,000-10,000'",109,83,4.6,0.7,18.4,69,2,NA,NA
,">10,000'",69,44,6.5,2.3,41,151,1,NA,NA
31. Weber-Ogden,"5,000-6,000'",74,93,0,0,0.4,219,288,NA,NA
,"6,000-7,000'",125,61,0.5,0.1,2.3,"4,192",712,3.9 ( 3 ),1.3 ( 3 )
,"7,000-8,000'",116,58,4,1,15.4,"37,207",675,15.1 ( 7 ),10.5 ( 6 )
,"8,000-9,000'",88,68,10.5,5.6,64.2,"69,884",234,14.6 ( 5 ),10.4 ( 5 )
,"9,000-10,000'",80,63,13.9,9.9,86.1,"50,490",96,18.0 ( 2 ),15.6 ( 2 )
,">10,000'",81,65,16.8,13.3,93.2,"24,760",35,NA,NA
32. White-Yampa§,"7,000-8,000'",109,26,0.7,0.1,0.9,"9,158","3,360",1.0 ( 1 ),0.0 ( 1 )
,"8,000-9,000'",103,71,5.5,2.8,35.4,"213,051","1,446",12.5 ( 6 ),8.4 ( 6 )
,"9,000-10,000'",82,69,12.3,10,80.5,"371,806",700,14.9 ( 6 ),11.9 ( 6 )
,"10,000-11,000'",81,68,18,15.3,86.9,"295,091",362,33.0 ( 2 ),31.7 ( 2 )
,">11,000'",85,73,20.8,17.7,91.6,"75,293",80,NA,NA
